parameter,value,MCMCprob
beta,0.35,1.3723620209709343e-17
expPragFlip,true,1.3723620209709343e-17
alpha,5.6,3.68394551863638e-89
beta,0.325,3.68394551863638e-89
expPragFlip,false,3.68394551863638e-89
alpha,5.6,2.5018777324014186e-18
beta,0.325,2.5018777324014186e-18
expPragFlip,true,2.5018777324014186e-18
alpha,5.6,1.3783407120553596e-90
beta,0.3,1.3783407120553596e-90
expPragFlip,false,1.3783407120553596e-90
alpha,5.6,3.751843930924231e-19
beta,0.3,3.751843930924231e-19
expPragFlip,true,3.751843930924231e-19
alpha,5.6,4.193091510717848e-92
beta,0.275,4.193091510717848e-92
expPragFlip,false,4.193091510717848e-92
alpha,5.6,4.61631899722876e-20
beta,0.275,4.61631899722876e-20
expPragFlip,true,4.61631899722876e-20
alpha,5.6,1.0318909286427328e-93
beta,0.25,1.0318909286427328e-93
expPragFlip,false,1.0318909286427328e-93
alpha,5.6,4.647716504757445e-21
beta,0.25,4.647716504757445e-21
expPragFlip,true,4.647716504757445e-21
alpha,5.6,2.0412179642171487e-95
beta,0.225,2.0412179642171487e-95
expPragFlip,false,2.0412179642171487e-95
alpha,5.6,3.817780595049276e-22
beta,0.225,3.817780595049276e-22
expPragFlip,true,3.817780595049276e-22
alpha,5.6,3.2200499073977593e-97
beta,0.2,3.2200499073977593e-97
expPragFlip,false,3.2200499073977593e-97
alpha,5.6,2.5506109381107556e-23
beta,0.2,2.5506109381107556e-23
expPragFlip,true,2.5506109381107556e-23
alpha,5.6,4.011085332834193e-99
beta,0.175,4.011085332834193e-99
expPragFlip,false,4.011085332834193e-99
alpha,5.6,1.3812096791229253e-24
beta,0.175,1.3812096791229253e-24
expPragFlip,true,1.3812096791229253e-24
alpha,5.6,3.896394583439285e-101
beta,0.15,3.896394583439285e-101
expPragFlip,false,3.896394583439285e-101
alpha,5.6,6.040194154246673e-26
beta,0.15,6.040194154246673e-26
expPragFlip,true,6.040194154246673e-26
alpha,5.6,2.904378363441091e-103
beta,0.125,2.904378363441091e-103
expPragFlip,false,2.904378363441091e-103
alpha,5.6,2.1245901460017876e-27
beta,0.125,2.1245901460017876e-27
expPragFlip,true,2.1245901460017876e-27
alpha,5.6,1.6257105083006193e-105
beta,0.1,1.6257105083006193e-105
expPragFlip,false,1.6257105083006193e-105
alpha,5.6,5.984741866382051e-29
beta,0.1,5.984741866382051e-29
expPragFlip,true,5.984741866382051e-29
alpha,5.6,6.627993010971394e-108
beta,0.075,6.627993010971394e-108
expPragFlip,false,6.627993010971394e-108
alpha,5.6,1.3437750166921964e-30
beta,0.075,1.3437750166921964e-30
expPragFlip,true,1.3437750166921964e-30
alpha,5.6,1.878553768705118e-110
beta,0.05,1.878553768705118e-110
expPragFlip,false,1.878553768705118e-110
alpha,5.6,2.3929582815961742e-32
beta,0.05,2.3929582815961742e-32
expPragFlip,true,2.3929582815961742e-32
alpha,5.6,3.414052940843488e-113
beta,0.025,3.414052940843488e-113
expPragFlip,false,3.414052940843488e-113
alpha,5.6,3.3615796083183196e-34
beta,0.025,3.3615796083183196e-34
expPragFlip,true,3.3615796083183196e-34
alpha,5.6,3.3358232891647306e-116
beta,0,3.3358232891647306e-116
expPragFlip,false,3.3358232891647306e-116
alpha,5.6,3.7041454579058925e-36
beta,0,3.7041454579058925e-36
expPragFlip,true,3.7041454579058925e-36
alpha,5.5,4.037995042297881e-92
beta,1,4.037995042297881e-92
expPragFlip,false,4.037995042297881e-92
alpha,5.5,1.1673359721168966e-25
beta,1,1.1673359721168966e-25
expPragFlip,true,1.1673359721168966e-25
alpha,5.5,2.1506260145743276e-87
beta,0.975,2.1506260145743276e-87
expPragFlip,false,2.1506260145743276e-87
alpha,5.5,1.4082629534049605e-24
beta,0.975,1.4082629534049605e-24
expPragFlip,true,1.4082629534049605e-24
alpha,5.5,4.796422492893262e-85
beta,0.95,4.796422492893262e-85
expPragFlip,false,4.796422492893262e-85
alpha,5.5,1.484464750407801e-23
beta,0.95,1.484464750407801e-23
expPragFlip,true,1.484464750407801e-23
alpha,5.5,2.5819093051096406e-83
beta,0.925,2.5819093051096406e-83
expPragFlip,false,2.5819093051096406e-83
alpha,5.5,1.3647785444116953e-22
beta,0.925,1.3647785444116953e-22
expPragFlip,true,1.3647785444116953e-22
alpha,5.5,6.018266237194316e-82
beta,0.9,6.018266237194316e-82
expPragFlip,false,6.018266237194316e-82
alpha,5.5,1.092292809845228e-21
beta,0.9,1.092292809845228e-21
expPragFlip,true,1.092292809845228e-21
alpha,5.5,7.605263579353887e-81
beta,0.875,7.605263579353887e-81
expPragFlip,false,7.605263579353887e-81
alpha,5.5,7.595372932907811e-21
beta,0.875,7.595372932907811e-21
expPragFlip,true,7.595372932907811e-21
alpha,5.5,5.864454848826726e-80
beta,0.85,5.864454848826726e-80
expPragFlip,false,5.864454848826726e-80
alpha,5.5,4.5794295581308146e-20
beta,0.85,4.5794295581308146e-20
expPragFlip,true,4.5794295581308146e-20
alpha,5.5,2.969521140394138e-79
beta,0.825,2.969521140394138e-79
expPragFlip,false,2.969521140394138e-79
alpha,5.5,2.3890040121518568e-19
beta,0.825,2.3890040121518568e-19
expPragFlip,true,2.3890040121518568e-19
alpha,5.5,1.0383617949833018e-78
beta,0.8,1.0383617949833018e-78
expPragFlip,false,1.0383617949833018e-78
alpha,5.5,1.0760451282522601e-18
beta,0.8,1.0760451282522601e-18
expPragFlip,true,1.0760451282522601e-18
alpha,5.5,2.601378951775956e-78
beta,0.775,2.601378951775956e-78
expPragFlip,false,2.601378951775956e-78
alpha,5.5,4.1753591898583404e-18
beta,0.775,4.1753591898583404e-18
expPragFlip,true,4.1753591898583404e-18
alpha,5.5,4.802512076427569e-78
beta,0.75,4.802512076427569e-78
expPragFlip,false,4.802512076427569e-78
alpha,5.5,1.3926076722125018e-17
beta,0.75,1.3926076722125018e-17
expPragFlip,true,1.3926076722125018e-17
alpha,5.5,6.679814470072766e-78
beta,0.725,6.679814470072766e-78
expPragFlip,false,6.679814470072766e-78
alpha,5.5,3.983284296337609e-17
beta,0.725,3.983284296337609e-17
expPragFlip,true,3.983284296337609e-17
alpha,5.5,7.125726538915251e-78
beta,0.7,7.125726538915251e-78
expPragFlip,false,7.125726538915251e-78
alpha,5.5,9.74823271896062e-17
beta,0.7,9.74823271896062e-17
expPragFlip,true,9.74823271896062e-17
alpha,5.5,5.915287951808473e-78
beta,0.675,5.915287951808473e-78
expPragFlip,false,5.915287951808473e-78
alpha,5.5,2.0364325838773905e-16
beta,0.675,2.0364325838773905e-16
expPragFlip,true,2.0364325838773905e-16
alpha,5.5,3.867257410193339e-78
beta,0.65,3.867257410193339e-78
expPragFlip,false,3.867257410193339e-78
alpha,5.5,3.6229204549317803e-16
beta,0.65,3.6229204549317803e-16
expPragFlip,true,3.6229204549317803e-16
alpha,5.5,2.0109981525570916e-78
beta,0.625,2.0109981525570916e-78
expPragFlip,false,2.0109981525570916e-78
alpha,5.5,5.476197460123192e-16
beta,0.625,5.476197460123192e-16
expPragFlip,true,5.476197460123192e-16
alpha,5.5,8.386135546341799e-79
beta,0.6,8.386135546341799e-79
expPragFlip,false,8.386135546341799e-79
alpha,5.5,7.016550582972832e-16
beta,0.6,7.016550582972832e-16
expPragFlip,true,7.016550582972832e-16
alpha,5.5,2.823507063674017e-79
beta,0.575,2.823507063674017e-79
expPragFlip,false,2.823507063674017e-79
alpha,5.5,7.603162577317875e-16
beta,0.575,7.603162577317875e-16
expPragFlip,true,7.603162577317875e-16
alpha,5.5,7.717729620661113e-80
beta,0.55,7.717729620661113e-80
expPragFlip,false,7.717729620661113e-80
alpha,5.5,6.951911711826163e-16
beta,0.55,6.951911711826163e-16
expPragFlip,true,6.951911711826163e-16
alpha,5.5,1.7202362867418604e-80
beta,0.525,1.7202362867418604e-80
expPragFlip,false,1.7202362867418604e-80
alpha,5.5,5.351551938217216e-16
beta,0.525,5.351551938217216e-16
expPragFlip,true,5.351551938217216e-16
alpha,5.5,3.13751362899433e-81
beta,0.5,3.13751362899433e-81
expPragFlip,false,3.13751362899433e-81
alpha,5.5,3.4606679616246973e-16
beta,0.5,3.4606679616246973e-16
expPragFlip,true,3.4606679616246973e-16
alpha,5.5,4.6945857781560855e-82
beta,0.475,4.6945857781560855e-82
expPragFlip,false,4.6945857781560855e-82
alpha,5.5,1.875839507223798e-16
beta,0.475,1.875839507223798e-16
expPragFlip,true,1.875839507223798e-16
alpha,5.5,5.772703967715025e-83
beta,0.45,5.772703967715025e-83
expPragFlip,false,5.772703967715025e-83
alpha,5.5,8.504459536955897e-17
beta,0.45,8.504459536955897e-17
expPragFlip,true,8.504459536955897e-17
alpha,5.5,5.839117651739819e-84
beta,0.425,5.839117651739819e-84
expPragFlip,false,5.839117651739819e-84
alpha,5.5,3.21793447962268e-17
beta,0.425,3.21793447962268e-17
expPragFlip,true,3.21793447962268e-17
alpha,5.5,4.859444404123387e-85
beta,0.4,4.859444404123387e-85
expPragFlip,false,4.859444404123387e-85
alpha,5.5,1.0140270269626834e-17
beta,0.4,1.0140270269626834e-17
expPragFlip,true,1.0140270269626834e-17
alpha,5.5,3.325493340581648e-86
beta,0.375,3.325493340581648e-86
expPragFlip,false,3.325493340581648e-86
alpha,5.5,2.6553185862137735e-18
beta,0.375,2.6553185862137735e-18
expPragFlip,true,2.6553185862137735e-18
alpha,5.5,1.8688864358203948e-87
beta,0.35,1.8688864358203948e-87
expPragFlip,false,1.8688864358203948e-87
alpha,5.5,5.765176199261945e-19
beta,0.35,5.765176199261945e-19
expPragFlip,true,5.765176199261945e-19
alpha,5.5,8.606970480978535e-89
beta,0.325,8.606970480978535e-89
expPragFlip,false,8.606970480978535e-89
alpha,5.5,1.0354803325145227e-19
beta,0.325,1.0354803325145227e-19
expPragFlip,true,1.0354803325145227e-19
alpha,5.5,3.238730670565759e-90
beta,0.3,3.238730670565759e-90
expPragFlip,false,3.238730670565759e-90
alpha,5.5,1.5348550778423332e-20
beta,0.3,1.5348550778423332e-20
expPragFlip,true,1.5348550778423332e-20
alpha,5.5,9.919081073645525e-92
beta,0.275,9.919081073645525e-92
expPragFlip,false,9.919081073645525e-92
alpha,5.5,1.8728271367929106e-21
beta,0.275,1.8728271367929106e-21
expPragFlip,true,1.8728271367929106e-21
alpha,5.5,2.4603797155592304e-93
beta,0.25,2.4603797155592304e-93
expPragFlip,false,2.4603797155592304e-93
alpha,5.5,1.8761760803740338e-22
beta,0.25,1.8761760803740338e-22
expPragFlip,true,1.8761760803740338e-22
alpha,5.5,4.9124874704828494e-95
beta,0.225,4.9124874704828494e-95
expPragFlip,false,4.9124874704828494e-95
alpha,5.5,1.5387023824963845e-23
beta,0.225,1.5387023824963845e-23
expPragFlip,true,1.5387023824963845e-23
alpha,5.5,7.835518152826112e-97
beta,0.2,7.835518152826112e-97
expPragFlip,false,7.835518152826112e-97
alpha,5.5,1.0299259507845242e-24
beta,0.2,1.0299259507845242e-24
expPragFlip,true,1.0299259507845242e-24
alpha,5.5,9.890111532803455e-99
beta,0.175,9.890111532803455e-99
expPragFlip,false,9.890111532803455e-99
alpha,5.5,5.607721229145246e-26
beta,0.175,5.607721229145246e-26
expPragFlip,true,5.607721229145246e-26
alpha,5.5,9.762365434240529e-101
beta,0.15,9.762365434240529e-101
expPragFlip,false,9.762365434240529e-101
alpha,5.5,2.4747842288456638e-27
beta,0.15,2.4747842288456638e-27
expPragFlip,true,2.4747842288456638e-27
alpha,5.5,7.422237635504089e-103
beta,0.125,7.422237635504089e-103
expPragFlip,false,7.422237635504089e-103
alpha,5.5,8.818086266206381e-29
beta,0.125,8.818086266206381e-29
expPragFlip,true,8.818086266206381e-29
alpha,5.5,4.260043682198152e-105
beta,0.1,4.260043682198152e-105
expPragFlip,false,4.260043682198152e-105
alpha,5.5,2.5262772972610374e-30
beta,0.1,2.5262772972610374e-30
expPragFlip,true,2.5262772972610374e-30
alpha,5.5,1.795015303188494e-107
beta,0.075,1.795015303188494e-107
expPragFlip,false,1.795015303188494e-107
alpha,5.5,5.793033103352839e-32
beta,0.075,5.793033103352839e-32
expPragFlip,true,5.793033103352839e-32
alpha,5.5,5.325509252214911e-110
beta,0.05,5.325509252214911e-110
expPragFlip,false,5.325509252214911e-110
alpha,5.5,1.0581898373571301e-33
beta,0.05,1.0581898373571301e-33
expPragFlip,true,1.0581898373571301e-33
alpha,5.5,1.0370434698323535e-112
beta,0.025,1.0370434698323535e-112
expPragFlip,false,1.0370434698323535e-112
alpha,5.5,1.5319272142737183e-35
beta,0.025,1.5319272142737183e-35
expPragFlip,true,1.5319272142737183e-35
alpha,5.5,1.1460836875241187e-115
beta,0,1.1460836875241187e-115
expPragFlip,false,1.1460836875241187e-115
alpha,5.5,1.7482066727015894e-37
beta,0,1.7482066727015894e-37
expPragFlip,true,1.7482066727015894e-37
alpha,5.4,1.5915694933116577e-91
beta,1,1.5915694933116577e-91
expPragFlip,false,1.5915694933116577e-91
alpha,5.4,1.5701274798924518e-26
beta,1,1.5701274798924518e-26
expPragFlip,true,1.5701274798924518e-26
alpha,5.4,5.738853681079769e-87
beta,0.975,5.738853681079769e-87
expPragFlip,false,5.738853681079769e-87
alpha,5.4,1.7434687959015988e-25
beta,0.975,1.7434687959015988e-25
expPragFlip,true,1.7434687959015988e-25
alpha,5.4,1.2147841865252223e-84
beta,0.95,1.2147841865252223e-84
expPragFlip,false,1.2147841865252223e-84
alpha,5.4,1.69514327382156e-24
beta,0.95,1.69514327382156e-24
expPragFlip,true,1.69514327382156e-24
alpha,5.4,6.357682948700942e-83
beta,0.925,6.357682948700942e-83
expPragFlip,false,6.357682948700942e-83
alpha,5.4,1.440495739254329e-23
beta,0.925,1.440495739254329e-23
expPragFlip,true,1.440495739254329e-23
alpha,5.4,1.4528624990349828e-81
beta,0.9,1.4528624990349828e-81
expPragFlip,false,1.4528624990349828e-81
alpha,5.4,1.0678396106970595e-22
beta,0.9,1.0678396106970595e-22
expPragFlip,true,1.0678396106970595e-22
alpha,5.4,1.807897856996823e-80
beta,0.875,1.807897856996823e-80
expPragFlip,false,1.807897856996823e-80
alpha,5.4,6.891889586844349e-22
beta,0.875,6.891889586844349e-22
expPragFlip,true,6.891889586844349e-22
alpha,5.4,1.376674740064766e-79
beta,0.85,1.376674740064766e-79
expPragFlip,false,1.376674740064766e-79
alpha,5.4,3.864859865466006e-21
beta,0.85,3.864859865466006e-21
expPragFlip,true,3.864859865466006e-21
alpha,5.4,6.898152981017841e-79
beta,0.825,6.898152981017841e-79
expPragFlip,false,6.898152981017841e-79
alpha,5.4,1.8792895755018483e-20
beta,0.825,1.8792895755018483e-20
expPragFlip,true,1.8792895755018483e-20
alpha,5.4,2.390772083571963e-78
beta,0.8,2.390772083571963e-78
expPragFlip,false,2.390772083571963e-78
alpha,5.4,7.906748258304603e-20
beta,0.8,7.906748258304603e-20
expPragFlip,true,7.906748258304603e-20
alpha,5.4,5.944406470989994e-78
beta,0.775,5.944406470989994e-78
expPragFlip,false,5.944406470989994e-78
alpha,5.4,2.8721496303202696e-19
beta,0.775,2.8721496303202696e-19
expPragFlip,true,2.8721496303202696e-19
alpha,5.4,1.0903668117176101e-77
beta,0.75,1.0903668117176101e-77
expPragFlip,false,1.0903668117176101e-77
alpha,5.4,8.988058372526989e-19
beta,0.75,8.988058372526989e-19
expPragFlip,true,8.988058372526989e-19
alpha,5.4,1.5083001399853234e-77
beta,0.725,1.5083001399853234e-77
expPragFlip,false,1.5083001399853234e-77
alpha,5.4,2.4177236480614307e-18
beta,0.725,2.4177236480614307e-18
expPragFlip,true,2.4177236480614307e-18
alpha,5.4,1.6015628643796727e-77
beta,0.7,1.6015628643796727e-77
expPragFlip,false,1.6015628643796727e-77
alpha,5.4,5.577672423573165e-18
beta,0.7,5.577672423573165e-18
expPragFlip,true,5.577672423573165e-18
alpha,5.4,1.3243971527968213e-77
beta,0.675,1.3243971527968213e-77
expPragFlip,false,1.3243971527968213e-77
alpha,5.4,1.1010925066889558e-17
beta,0.675,1.1010925066889558e-17
expPragFlip,true,1.1010925066889558e-17
alpha,5.4,8.631400057107262e-78
beta,0.65,8.631400057107262e-78
expPragFlip,false,8.631400057107262e-78
alpha,5.4,1.8558253154524426e-17
beta,0.65,1.8558253154524426e-17
expPragFlip,true,1.8558253154524426e-17
alpha,5.4,4.477264870429735e-78
beta,0.625,4.477264870429735e-78
expPragFlip,false,4.477264870429735e-78
alpha,5.4,2.6644875521003506e-17
beta,0.625,2.6644875521003506e-17
expPragFlip,true,2.6644875521003506e-17
alpha,5.4,1.8636192195036804e-78
beta,0.6,1.8636192195036804e-78
expPragFlip,false,1.8636192195036804e-78
alpha,5.4,3.251475430344408e-17
beta,0.6,3.251475430344408e-17
expPragFlip,true,3.251475430344408e-17
alpha,5.4,6.266689027537264e-79
beta,0.575,6.266689027537264e-79
expPragFlip,false,6.266689027537264e-79
alpha,5.4,3.3649062506099144e-17
beta,0.575,3.3649062506099144e-17
expPragFlip,true,3.3649062506099144e-17
alpha,5.4,1.7117683129357117e-79
beta,0.55,1.7117683129357117e-79
expPragFlip,false,1.7117683129357117e-79
alpha,5.4,2.946708611079518e-17
beta,0.55,2.946708611079518e-17
expPragFlip,true,2.946708611079518e-17
alpha,5.4,3.815029034183072e-80
beta,0.525,3.815029034183072e-80
expPragFlip,false,3.815029034183072e-80
alpha,5.4,2.178865864067713e-17
beta,0.525,2.178865864067713e-17
expPragFlip,true,2.178865864067713e-17
alpha,5.4,6.961409930000839e-81
beta,0.5,6.961409930000839e-81
expPragFlip,false,6.961409930000839e-81
alpha,5.4,1.3574418869578005e-17
beta,0.5,1.3574418869578005e-17
expPragFlip,true,1.3574418869578005e-17
alpha,5.4,1.0427038959463022e-81
beta,0.475,1.0427038959463022e-81
expPragFlip,false,1.0427038959463022e-81
alpha,5.4,7.110288827782752e-18
beta,0.475,7.110288827782752e-18
expPragFlip,true,7.110288827782752e-18
alpha,5.4,1.284256409063901e-82
beta,0.45,1.284256409063901e-82
expPragFlip,false,1.284256409063901e-82
alpha,5.4,3.124731612537306e-18
beta,0.45,3.124731612537306e-18
expPragFlip,true,3.124731612537306e-18
alpha,5.4,1.3019527950300005e-83
beta,0.425,1.3019527950300005e-83
expPragFlip,false,1.3019527950300005e-83
alpha,5.4,1.1496983614090253e-18
beta,0.425,1.1496983614090253e-18
expPragFlip,true,1.1496983614090253e-18
alpha,5.4,1.0866548995320213e-84
beta,0.4,1.0866548995320213e-84
expPragFlip,false,1.0866548995320213e-84
alpha,5.4,3.534134817271492e-19
beta,0.4,3.534134817271492e-19
expPragFlip,true,3.534134817271492e-19
alpha,5.4,7.463102647120983e-86
beta,0.375,7.463102647120983e-86
expPragFlip,false,7.463102647120983e-86
alpha,5.4,9.056936153292375e-20
beta,0.375,9.056936153292375e-20
expPragFlip,true,9.056936153292375e-20
alpha,5.4,4.212423376799592e-87
beta,0.35,4.212423376799592e-87
expPragFlip,false,4.212423376799592e-87
alpha,5.4,1.9307650474487353e-20
beta,0.35,1.9307650474487353e-20
expPragFlip,true,1.9307650474487353e-20
alpha,5.4,1.9500543916450216e-88
beta,0.325,1.9500543916450216e-88
expPragFlip,false,1.9500543916450216e-88
alpha,5.4,3.416240340314895e-21
beta,0.325,3.416240340314895e-21
expPragFlip,true,3.416240340314895e-21
alpha,5.4,7.382854906868305e-90
beta,0.3,7.382854906868305e-90
expPragFlip,false,7.382854906868305e-90
alpha,5.4,5.005163508261649e-22
beta,0.3,5.005163508261649e-22
expPragFlip,true,5.005163508261649e-22
alpha,5.4,2.2773901569767553e-91
beta,0.275,2.2773901569767553e-91
expPragFlip,false,2.2773901569767553e-91
alpha,5.4,6.057122853488582e-23
beta,0.275,6.057122853488582e-23
expPragFlip,true,6.057122853488582e-23
alpha,5.4,5.696705973710385e-93
beta,0.25,5.696705973710385e-93
expPragFlip,false,5.696705973710385e-93
alpha,5.4,6.0388675718040685e-24
beta,0.25,6.0388675718040685e-24
expPragFlip,true,6.0388675718040685e-24
alpha,5.4,1.148732509029965e-94
beta,0.225,1.148732509029965e-94
expPragFlip,false,1.148732509029965e-94
alpha,5.4,4.94620050829056e-25
beta,0.225,4.94620050829056e-25
expPragFlip,true,4.94620050829056e-25
alpha,5.4,1.85377979333272e-96
beta,0.2,1.85377979333272e-96
expPragFlip,false,1.85377979333272e-96
alpha,5.4,3.3182786137113187e-26
beta,0.2,3.3182786137113187e-26
expPragFlip,true,3.3182786137113187e-26
alpha,5.4,2.372642539904135e-98
beta,0.175,2.372642539904135e-98
expPragFlip,false,2.372642539904135e-98
alpha,5.4,1.8175143125286883e-27
beta,0.175,1.8175143125286883e-27
expPragFlip,true,1.8175143125286883e-27
alpha,5.4,2.381593605698723e-100
beta,0.15,2.381593605698723e-100
expPragFlip,false,2.381593605698723e-100
alpha,5.4,8.099487495167197e-29
beta,0.15,8.099487495167197e-29
expPragFlip,true,8.099487495167197e-29
alpha,5.4,1.848315491568007e-102
beta,0.125,1.848315491568007e-102
expPragFlip,false,1.848315491568007e-102
alpha,5.4,2.9256840602521082e-30
beta,0.125,2.9256840602521082e-30
expPragFlip,true,2.9256840602521082e-30
alpha,5.4,1.0885954151099554e-104
beta,0.1,1.0885954151099554e-104
expPragFlip,false,1.0885954151099554e-104
alpha,5.4,8.531841066760978e-32
beta,0.1,8.531841066760978e-32
expPragFlip,true,8.531841066760978e-32
alpha,5.4,4.743236138805071e-107
beta,0.075,4.743236138805071e-107
expPragFlip,false,4.743236138805071e-107
alpha,5.4,2.0000303575089602e-33
beta,0.075,2.0000303575089602e-33
expPragFlip,true,2.0000303575089602e-33
alpha,5.4,1.473008185623544e-109
beta,0.05,1.473008185623544e-109
expPragFlip,false,1.473008185623544e-109
alpha,5.4,3.751639001181845e-35
beta,0.05,3.751639001181845e-35
expPragFlip,true,3.751639001181845e-35
alpha,5.4,3.067992520947224e-112
beta,0.025,3.067992520947224e-112
expPragFlip,false,3.067992520947224e-112
alpha,5.4,5.6039227592290665e-37
beta,0.025,5.6039227592290665e-37
expPragFlip,true,5.6039227592290665e-37
alpha,5.4,3.802384686161449e-115
beta,0,3.802384686161449e-115
expPragFlip,false,3.802384686161449e-115
alpha,5.4,6.631906379366964e-39
beta,0,6.631906379366964e-39
expPragFlip,true,6.631906379366964e-39
alpha,5.3,6.146275078399637e-91
beta,1,6.146275078399637e-91
expPragFlip,false,6.146275078399637e-91
alpha,5.3,1.7171029611989508e-27
beta,1,1.7171029611989508e-27
expPragFlip,true,1.7171029611989508e-27
alpha,5.3,1.5070923171052078e-86
beta,0.975,1.5070923171052078e-86
expPragFlip,false,1.5070923171052078e-86
alpha,5.3,1.7507696881828163e-26
beta,0.975,1.7507696881828163e-26
expPragFlip,true,1.7507696881828163e-26
alpha,5.3,3.0132618365496374e-84
beta,0.95,3.0132618365496374e-84
expPragFlip,false,3.0132618365496374e-84
alpha,5.3,1.566441333137618e-25
beta,0.95,1.566441333137618e-25
expPragFlip,true,1.566441333137618e-25
alpha,5.3,1.528774577527905e-82
beta,0.925,1.528774577527905e-82
expPragFlip,false,1.528774577527905e-82
alpha,5.3,1.2275752361929319e-24
beta,0.925,1.2275752361929319e-24
expPragFlip,true,1.2275752361929319e-24
alpha,5.3,3.4177255824373747e-81
beta,0.9,3.4177255824373747e-81
expPragFlip,false,3.4177255824373747e-81
alpha,5.3,8.410195934310593e-24
beta,0.9,8.410195934310593e-24
expPragFlip,true,8.410195934310593e-24
alpha,5.3,4.1807924012507796e-80
beta,0.875,4.1807924012507796e-80
expPragFlip,false,4.1807924012507796e-80
alpha,5.3,5.0273832263136874e-23
beta,0.875,5.0273832263136874e-23
expPragFlip,true,5.0273832263136874e-23
alpha,5.3,3.139455222641293e-79
beta,0.85,3.139455222641293e-79
expPragFlip,false,3.139455222641293e-79
alpha,5.3,2.616911287283093e-22
beta,0.85,2.616911287283093e-22
expPragFlip,true,2.616911287283093e-22
alpha,5.3,1.5548465831809414e-78
beta,0.825,1.5548465831809414e-78
expPragFlip,false,1.5548465831809414e-78
alpha,5.3,1.183752765192023e-21
beta,0.825,1.183752765192023e-21
expPragFlip,true,1.183752765192023e-21
alpha,5.3,5.335801487881027e-78
beta,0.8,5.335801487881027e-78
expPragFlip,false,5.335801487881027e-78
alpha,5.3,4.643594708805027e-21
beta,0.8,4.643594708805027e-21
expPragFlip,true,4.643594708805027e-21
alpha,5.3,1.31555897845317e-77
beta,0.775,1.31555897845317e-77
expPragFlip,false,1.31555897845317e-77
alpha,5.3,1.5763402030878653e-20
beta,0.775,1.5763402030878653e-20
expPragFlip,true,1.5763402030878653e-20
alpha,5.3,2.395799772889875e-77
beta,0.75,2.395799772889875e-77
expPragFlip,false,2.395799772889875e-77
alpha,5.3,4.6207927167480616e-20
beta,0.75,4.6207927167480616e-20
expPragFlip,true,4.6207927167480616e-20
alpha,5.3,3.2938712603934922e-77
beta,0.725,3.2938712603934922e-77
expPragFlip,false,3.2938712603934922e-77
alpha,5.3,1.1671133509379057e-19
beta,0.725,1.1671133509379057e-19
expPragFlip,true,1.1671133509379057e-19
alpha,5.3,3.479491432031288e-77
beta,0.7,3.479491432031288e-77
expPragFlip,false,3.479491432031288e-77
alpha,5.3,2.5345017085081677e-19
beta,0.7,2.5345017085081677e-19
expPragFlip,true,2.5345017085081677e-19
alpha,5.3,2.8649342600729225e-77
beta,0.675,2.8649342600729225e-77
expPragFlip,false,2.8649342600729225e-77
alpha,5.3,4.721775601531676e-19
beta,0.675,4.721775601531676e-19
expPragFlip,true,4.721775601531676e-19
alpha,5.3,1.860557506342655e-77
beta,0.65,1.860557506342655e-77
expPragFlip,false,1.860557506342655e-77
alpha,5.3,7.530121721515936e-19
beta,0.65,7.530121721515936e-19
expPragFlip,true,7.530121721515936e-19
alpha,5.3,9.624034033535912e-78
beta,0.625,9.624034033535912e-78
expPragFlip,false,9.624034033535912e-78
alpha,5.3,1.0257387376900082e-18
beta,0.625,1.0257387376900082e-18
expPragFlip,true,1.0257387376900082e-18
alpha,5.3,3.9974517637831265e-78
beta,0.6,3.9974517637831265e-78
expPragFlip,false,3.9974517637831265e-78
alpha,5.3,1.1908853910086894e-18
beta,0.6,1.1908853910086894e-18
expPragFlip,true,1.1908853910086894e-18
alpha,5.3,1.342245671058672e-78
beta,0.575,1.342245671058672e-78
expPragFlip,false,1.342245671058672e-78
alpha,5.3,1.1758992887408e-18
beta,0.575,1.1758992887408e-18
expPragFlip,true,1.1758992887408e-18
alpha,5.3,3.6633969170267745e-79
beta,0.55,3.6633969170267745e-79
expPragFlip,false,3.6633969170267745e-79
alpha,5.3,9.85405929803416e-19
beta,0.55,9.85405929803416e-19
expPragFlip,true,9.85405929803416e-19
alpha,5.3,8.163084671424638e-80
beta,0.525,8.163084671424638e-80
expPragFlip,false,8.163084671424638e-80
alpha,5.3,6.993471907102453e-19
beta,0.525,6.993471907102453e-19
expPragFlip,true,6.993471907102453e-19
alpha,5.3,1.490191702723109e-80
beta,0.5,1.490191702723109e-80
expPragFlip,false,1.490191702723109e-80
alpha,5.3,4.1946910172694894e-19
beta,0.5,4.1946910172694894e-19
expPragFlip,true,4.1946910172694894e-19
alpha,5.3,2.234435070043518e-81
beta,0.475,2.234435070043518e-81
expPragFlip,false,2.234435070043518e-81
alpha,5.3,2.1219773046214715e-19
beta,0.475,2.1219773046214715e-19
expPragFlip,true,2.1219773046214715e-19
alpha,5.3,2.756764781492826e-82
beta,0.45,2.756764781492826e-82
expPragFlip,false,2.756764781492826e-82
alpha,5.3,9.034901878437105e-20
beta,0.45,9.034901878437105e-20
expPragFlip,true,9.034901878437105e-20
alpha,5.3,2.8013929059802433e-83
beta,0.425,2.8013929059802433e-83
expPragFlip,false,2.8013929059802433e-83
alpha,5.3,3.231143357820207e-20
