parameter,value,MCMCprob
expPragFlip,true,2.6712903974333384e-52
alpha,14.5,2.2757642240978262e-119
beta,0.8,2.2757642240978262e-119
expPragFlip,false,2.2757642240978262e-119
alpha,14.5,1.0050492179951917e-44
beta,0.8,1.0050492179951917e-44
expPragFlip,true,1.0050492179951917e-44
alpha,14.5,1.9211266810934693e-118
beta,0.7,1.9211266810934693e-118
expPragFlip,false,1.9211266810934693e-118
alpha,14.5,5.437170448343351e-39
beta,0.7,5.437170448343351e-39
expPragFlip,true,5.437170448343351e-39
alpha,14.5,2.478408870200073e-119
beta,0.6,2.478408870200073e-119
expPragFlip,false,2.478408870200073e-119
alpha,14.5,2.0299953182757338e-35
beta,0.6,2.0299953182757338e-35
expPragFlip,true,2.0299953182757338e-35
alpha,14.5,9.287799178965855e-122
beta,0.5,9.287799178965855e-122
expPragFlip,false,9.287799178965855e-122
alpha,14.5,4.509134294433834e-34
beta,0.5,4.509134294433834e-34
expPragFlip,true,4.509134294433834e-34
alpha,14.5,1.314985714032223e-125
beta,0.4,1.314985714032223e-125
expPragFlip,false,1.314985714032223e-125
alpha,14.5,6.100307181914492e-35
beta,0.4,6.100307181914492e-35
expPragFlip,true,6.100307181914492e-35
alpha,14.5,7.098272642398294e-131
beta,0.3,7.098272642398294e-131
expPragFlip,false,7.098272642398294e-131
alpha,14.5,5.707203109120631e-38
beta,0.3,5.707203109120631e-38
expPragFlip,true,5.707203109120631e-38
alpha,14.5,1.1178235926475432e-137
beta,0.2,1.1178235926475432e-137
expPragFlip,false,1.1178235926475432e-137
alpha,14.5,3.630349914274195e-43
beta,0.2,3.630349914274195e-43
expPragFlip,true,3.630349914274195e-43
alpha,14.5,2.1181373746394665e-146
beta,0.1,2.1181373746394665e-146
expPragFlip,false,2.1181373746394665e-146
alpha,14.5,1.0351120583764479e-50
beta,0.1,1.0351120583764479e-50
expPragFlip,true,1.0351120583764479e-50
alpha,14.5,3.270685194029814e-173
beta,0,3.270685194029814e-173
expPragFlip,false,3.270685194029814e-173
alpha,14.5,5.407260422724715e-61
beta,0,5.407260422724715e-61
expPragFlip,true,5.407260422724715e-61
alpha,14,5.405280848419604e-147
beta,1,5.405280848419604e-147
expPragFlip,false,5.405280848419604e-147
alpha,14,4.607591787042604e-57
beta,1,4.607591787042604e-57
expPragFlip,true,4.607591787042604e-57
alpha,14,2.1148892861847863e-120
beta,0.9,2.1148892861847863e-120
expPragFlip,false,2.1148892861847863e-120
alpha,14,3.423236474924441e-48
beta,0.9,3.423236474924441e-48
expPragFlip,true,3.423236474924441e-48
alpha,14,5.529645150255246e-117
beta,0.8,5.529645150255246e-117
expPragFlip,false,5.529645150255246e-117
alpha,14,8.720859488635804e-41
beta,0.8,8.720859488635804e-41
expPragFlip,true,8.720859488635804e-41
alpha,14,4.667912145148262e-116
beta,0.7,4.667912145148262e-116
expPragFlip,false,4.667912145148262e-116
alpha,14,3.695256604114666e-35
beta,0.7,3.695256604114666e-35
expPragFlip,true,3.695256604114666e-35
alpha,14,6.021965230615276e-117
beta,0.6,6.021965230615276e-117
expPragFlip,false,6.021965230615276e-117
alpha,14,1.3249963417884505e-31
beta,0.6,1.3249963417884505e-31
expPragFlip,true,1.3249963417884505e-31
alpha,14,2.256723176797938e-119
beta,0.5,2.256723176797938e-119
expPragFlip,false,2.256723176797938e-119
alpha,14,3.3260426186580054e-30
beta,0.5,3.3260426186580054e-30
expPragFlip,true,3.3260426186580054e-30
alpha,14,3.195128758238223e-123
beta,0.4,3.195128758238223e-123
expPragFlip,false,3.195128758238223e-123
alpha,14,5.72358048142047e-31
beta,0.4,5.72358048142047e-31
expPragFlip,true,5.72358048142047e-31
alpha,14,1.7247425274344184e-128
beta,0.3,1.7247425274344184e-128
expPragFlip,false,1.7247425274344184e-128
alpha,14,7.246814683777256e-34
beta,0.3,7.246814683777256e-34
expPragFlip,true,7.246814683777256e-34
alpha,14,2.7161520411860067e-135
beta,0.2,2.7161520411860067e-135
expPragFlip,false,2.7161520411860067e-135
alpha,14,6.436073072172921e-39
beta,0.2,6.436073072172921e-39
expPragFlip,true,6.436073072172921e-39
alpha,14,5.147092453354741e-144
beta,0.1,5.147092453354741e-144
expPragFlip,false,5.147092453354741e-144
alpha,14,2.718347812423469e-46
beta,0.1,2.718347812423469e-46
expPragFlip,true,2.718347812423469e-46
alpha,14,7.152204786274638e-170
beta,0,7.152204786274638e-170
expPragFlip,false,7.152204786274638e-170
alpha,14,2.306230587932859e-56
beta,0,2.306230587932859e-56
expPragFlip,true,2.306230587932859e-56
alpha,13.5,1.1820317977948525e-143
beta,1,1.1820317977948525e-143
expPragFlip,false,1.1820317977948525e-143
alpha,13.5,6.783576113267345e-53
beta,1,6.783576113267345e-53
expPragFlip,true,6.783576113267345e-53
alpha,13.5,5.138577413531584e-118
beta,0.9,5.138577413531584e-118
expPragFlip,false,5.138577413531584e-118
alpha,13.5,3.349974464993861e-44
beta,0.9,3.349974464993861e-44
expPragFlip,true,3.349974464993861e-44
alpha,13.5,1.343509379188456e-114
beta,0.8,1.343509379188456e-114
expPragFlip,false,1.343509379188456e-114
alpha,13.5,5.8134106312488755e-37
beta,0.8,5.8134106312488755e-37
expPragFlip,true,5.8134106312488755e-37
alpha,13.5,1.1341235055183299e-113
beta,0.7,1.1341235055183299e-113
expPragFlip,false,1.1341235055183299e-113
alpha,13.5,1.9256111566711463e-31
beta,0.7,1.9256111566711463e-31
expPragFlip,true,1.9256111566711463e-31
alpha,13.5,1.463098380671943e-114
beta,0.6,1.463098380671943e-114
expPragFlip,false,1.463098380671943e-114
alpha,13.5,6.554879627571001e-28
beta,0.6,6.554879627571001e-28
expPragFlip,true,6.554879627571001e-28
alpha,13.5,5.482945049580102e-117
beta,0.5,5.482945049580102e-117
expPragFlip,false,5.482945049580102e-117
alpha,13.5,1.831074483479054e-26
beta,0.5,1.831074483479054e-26
expPragFlip,true,1.831074483479054e-26
alpha,13.5,7.762957068311183e-121
beta,0.4,7.762957068311183e-121
expPragFlip,false,7.762957068311183e-121
alpha,13.5,3.93667223476225e-27
beta,0.4,3.93667223476225e-27
expPragFlip,true,3.93667223476225e-27
alpha,13.5,4.1905447339063965e-126
beta,0.3,4.1905447339063965e-126
expPragFlip,false,4.1905447339063965e-126
alpha,13.5,6.636509770024297e-30
beta,0.3,6.636509770024297e-30
expPragFlip,true,6.636509770024297e-30
alpha,13.5,6.5995790705031305e-133
beta,0.2,6.5995790705031305e-133
expPragFlip,false,6.5995790705031305e-133
alpha,13.5,8.133272660641892e-35
beta,0.2,8.133272660641892e-35
expPragFlip,true,8.133272660641892e-35
alpha,13.5,1.2507512970736757e-141
beta,0.1,1.2507512970736757e-141
expPragFlip,false,1.2507512970736757e-141
alpha,13.5,5.028452244925763e-42
beta,0.1,5.028452244925763e-42
expPragFlip,true,5.028452244925763e-42
alpha,13.5,1.5638903536292353e-166
beta,0,1.5638903536292353e-166
expPragFlip,false,1.5638903536292353e-166
alpha,13.5,6.828540300451998e-52
beta,0,6.828540300451998e-52
expPragFlip,true,6.828540300451998e-52
alpha,13,2.58471295398145e-140
beta,1,2.58471295398145e-140
expPragFlip,false,2.58471295398145e-140
alpha,13,7.387069745072815e-49
beta,1,7.387069745072815e-49
expPragFlip,true,7.387069745072815e-49
alpha,13,1.2484203236694112e-115
beta,0.9,1.2484203236694112e-115
expPragFlip,false,1.2484203236694112e-115
alpha,13,2.4311586628247193e-40
beta,0.9,2.4311586628247193e-40
expPragFlip,true,2.4311586628247193e-40
alpha,13,3.2639097773118943e-112
beta,0.8,3.2639097773118943e-112
expPragFlip,false,3.2639097773118943e-112
alpha,13,2.8879392384645057e-33
beta,0.8,2.8879392384645057e-33
expPragFlip,true,2.8879392384645057e-33
alpha,13,2.755166276397972e-111
beta,0.7,2.755166276397972e-111
expPragFlip,false,2.755166276397972e-111
alpha,13,7.452393051699712e-28
beta,0.7,7.452393051699712e-28
expPragFlip,true,7.452393051699712e-28
alpha,13,3.554322647639014e-112
beta,0.6,3.554322647639014e-112
expPragFlip,false,3.554322647639014e-112
alpha,13,2.3753515750394387e-24
beta,0.6,2.3753515750394387e-24
expPragFlip,true,2.3753515750394387e-24
alpha,13,1.3319801833246728e-114
beta,0.5,1.3319801833246728e-114
expPragFlip,false,1.3319801833246728e-114
alpha,13,7.24981440154578e-23
beta,0.5,7.24981440154578e-23
expPragFlip,true,7.24981440154578e-23
alpha,13,1.885891159376066e-118
beta,0.4,1.885891159376066e-118
expPragFlip,false,1.885891159376066e-118
alpha,13,1.9070197130283378e-23
beta,0.4,1.9070197130283378e-23
expPragFlip,true,1.9070197130283378e-23
alpha,13,1.018058463426529e-123
beta,0.3,1.018058463426529e-123
expPragFlip,false,1.018058463426529e-123
alpha,13,4.199614491765653e-26
beta,0.3,4.199614491765653e-26
expPragFlip,true,4.199614491765653e-26
alpha,13,1.6034155834274737e-130
beta,0.2,1.6034155834274737e-130
expPragFlip,false,1.6034155834274737e-130
alpha,13,7.000212291306501e-31
beta,0.2,7.000212291306501e-31
expPragFlip,true,7.000212291306501e-31
alpha,13,3.0393585274755348e-139
beta,0.1,3.0393585274755348e-139
expPragFlip,false,3.0393585274755348e-139
alpha,13,6.246193238808118e-38
beta,0.1,6.246193238808118e-38
expPragFlip,true,6.246193238808118e-38
alpha,13,3.4191040933257604e-163
beta,0,3.4191040933257604e-163
expPragFlip,false,3.4191040933257604e-163
alpha,13,1.3369323822696377e-47
beta,0,1.3369323822696377e-47
expPragFlip,true,1.3369323822696377e-47
alpha,12.5,5.651287977510669e-137
beta,1,5.651287977510669e-137
expPragFlip,false,5.651287977510669e-137
alpha,12.5,5.766094113747182e-45
beta,1,5.766094113747182e-45
expPragFlip,true,5.766094113747182e-45
alpha,12.5,3.032592673941566e-113
beta,0.9,3.032592673941566e-113
expPragFlip,false,3.032592673941566e-113
alpha,12.5,1.2653741063807598e-36
beta,0.9,1.2653741063807598e-36
expPragFlip,true,1.2653741063807598e-36
alpha,12.5,7.927859002662608e-110
beta,0.8,7.927859002662608e-110
expPragFlip,false,7.927859002662608e-110
alpha,12.5,1.0321829026798708e-29
beta,0.8,1.0321829026798708e-29
expPragFlip,true,1.0321829026798708e-29
alpha,12.5,6.691882396064615e-109
beta,0.7,6.691882396064615e-109
expPragFlip,false,6.691882396064615e-109
alpha,12.5,2.0640407481683535e-24
beta,0.7,2.0640407481683535e-24
expPragFlip,true,2.0640407481683535e-24
alpha,12.5,8.632769764039158e-110
beta,0.6,8.632769764039158e-110
expPragFlip,false,8.632769764039158e-110
alpha,12.5,6.059834233716248e-21
beta,0.6,6.059834233716248e-21
expPragFlip,true,6.059834233716248e-21
alpha,12.5,3.23513216248141e-112
beta,0.5,3.23513216248141e-112
expPragFlip,false,3.23513216248141e-112
alpha,12.5,1.9774050114669234e-19
beta,0.5,1.9774050114669234e-19
expPragFlip,true,1.9774050114669234e-19
alpha,12.5,4.5805806598957385e-116
beta,0.4,4.5805806598957385e-116
expPragFlip,false,4.5805806598957385e-116
alpha,12.5,6.211757907817096e-20
beta,0.4,6.211757907817096e-20
expPragFlip,true,6.211757907817096e-20
alpha,12.5,2.4728558054914444e-121
beta,0.3,2.4728558054914444e-121
expPragFlip,false,2.4728558054914444e-121
alpha,12.5,1.7477707772280077e-22
beta,0.3,1.7477707772280077e-22
expPragFlip,true,1.7477707772280077e-22
alpha,12.5,3.895112619918443e-128
beta,0.2,3.895112619918443e-128
expPragFlip,false,3.895112619918443e-128
alpha,12.5,3.8941658187340644e-27
beta,0.2,3.8941658187340644e-27
expPragFlip,true,3.8941658187340644e-27
alpha,12.5,7.38577898052953e-137
beta,0.1,7.38577898052953e-137
expPragFlip,false,7.38577898052953e-137
alpha,12.5,4.933020460926818e-34
beta,0.1,4.933020460926818e-34
expPragFlip,true,4.933020460926818e-34
alpha,12.5,7.473324446300648e-160
beta,0,7.473324446300648e-160
expPragFlip,false,7.473324446300648e-160
alpha,12.5,1.637577454587176e-43
beta,0,1.637577454587176e-43
expPragFlip,true,1.637577454587176e-43
alpha,12,1.2353765318355355e-133
beta,1,1.2353765318355355e-133
expPragFlip,false,1.2353765318355355e-133
alpha,12,3.113544879510941e-41
beta,1,3.113544879510941e-41
expPragFlip,true,3.113544879510941e-41
alpha,12,7.364704242940509e-111
beta,0.9,7.364704242940509e-111
expPragFlip,false,7.364704242940509e-111
alpha,12,4.5454523976168304e-33
beta,0.9,4.5454523976168304e-33
expPragFlip,true,4.5454523976168304e-33
alpha,12,1.9250219950074304e-107
beta,0.8,1.9250219950074304e-107
expPragFlip,false,1.9250219950074304e-107
alpha,12,2.547986960773936e-26
beta,0.8,2.547986960773936e-26
expPragFlip,true,2.547986960773936e-26
alpha,12,1.6247933673953744e-106
beta,0.7,1.6247933673953744e-106
expPragFlip,false,1.6247933673953744e-106
alpha,12,3.917470743917262e-21
beta,0.7,3.917470743917262e-21
expPragFlip,true,3.917470743917262e-21
alpha,12,2.0959820809997605e-107
beta,0.6,2.0959820809997605e-107
expPragFlip,false,2.0959820809997605e-107
alpha,12,1.038943457571377e-17
beta,0.6,1.038943457571377e-17
expPragFlip,true,1.038943457571377e-17
alpha,12,7.854726825341896e-110
beta,0.5,7.854726825341896e-110
expPragFlip,false,7.854726825341896e-110
alpha,12,3.5334836402368e-16
beta,0.5,3.5334836402368e-16
expPragFlip,true,3.5334836402368e-16
alpha,12,1.1121831209491859e-113
beta,0.4,1.1121831209491859e-113
expPragFlip,false,1.1121831209491859e-113
alpha,12,1.2891349785854746e-16
beta,0.4,1.2891349785854746e-16
expPragFlip,true,1.2891349785854746e-16
alpha,12,6.004722492394969e-119
beta,0.3,6.004722492394969e-119
expPragFlip,false,6.004722492394969e-119
alpha,12,4.517429951029286e-19
beta,0.3,4.517429951029286e-19
expPragFlip,true,4.517429951029286e-19
alpha,12,9.460128191016686e-126
beta,0.2,9.460128191016686e-126
expPragFlip,false,9.460128191016686e-126
alpha,12,1.3181363731377127e-23
beta,0.2,1.3181363731377127e-23
expPragFlip,true,1.3181363731377127e-23
alpha,12,1.7948018282551208e-134
beta,0.1,1.7948018282551208e-134
expPragFlip,false,1.7948018282551208e-134
alpha,12,2.326786508775096e-30
beta,0.1,2.326786508775096e-30
expPragFlip,true,2.326786508775096e-30
alpha,12,1.6328050650864006e-156
beta,0,1.6328050650864006e-156
expPragFlip,false,1.6328050650864006e-156
alpha,12,1.1782195312941678e-39
beta,0,1.1782195312941678e-39
expPragFlip,true,1.1782195312941678e-39
alpha,11.5,2.6996478893055263e-130
beta,1,2.6996478893055263e-130
expPragFlip,false,2.6996478893055263e-130
alpha,11.5,1.1168808727369141e-37
beta,1,1.1168808727369141e-37
expPragFlip,true,1.1168808727369141e-37
alpha,11.5,1.787732389253179e-108
beta,0.9,1.787732389253179e-108
expPragFlip,false,1.787732389253179e-108
alpha,11.5,1.0780152564563996e-29
beta,0.9,1.0780152564563996e-29
expPragFlip,true,1.0780152564563996e-29
alpha,11.5,4.671716277024731e-105
beta,0.8,4.671716277024731e-105
expPragFlip,false,4.671716277024731e-105
alpha,11.5,4.141772445184427e-23
beta,0.8,4.141772445184427e-23
expPragFlip,true,4.141772445184427e-23
alpha,11.5,3.9426392507963174e-104
beta,0.7,3.9426392507963174e-104
expPragFlip,false,3.9426392507963174e-104
alpha,11.5,4.841920546739279e-18
beta,0.7,4.841920546739279e-18
expPragFlip,true,4.841920546739279e-18
alpha,11.5,5.08574917168311e-105
beta,0.6,5.08574917168311e-105
expPragFlip,false,5.08574917168311e-105
alpha,11.5,1.1334173551789302e-14
beta,0.6,1.1334173551789302e-14
expPragFlip,true,1.1334173551789302e-14
alpha,11.5,1.905905282125224e-107
beta,0.5,1.905905282125224e-107
expPragFlip,false,1.905905282125224e-107
alpha,11.5,3.9000931573791256e-13
beta,0.5,3.9000931573791256e-13
expPragFlip,true,3.9000931573791256e-13
alpha,11.5,2.6988295517469576e-111
beta,0.4,2.6988295517469576e-111
expPragFlip,false,2.6988295517469576e-111
alpha,11.5,1.600545100826852e-13
beta,0.4,1.600545100826852e-13
expPragFlip,true,1.600545100826852e-13
alpha,11.5,1.457332215277338e-116
beta,0.3,1.457332215277338e-116
expPragFlip,false,1.457332215277338e-116
alpha,11.5,6.784514203699557e-16
beta,0.3,6.784514203699557e-16
expPragFlip,true,6.784514203699557e-16
alpha,11.5,2.2967097154975462e-123
beta,0.2,2.2967097154975462e-123
expPragFlip,false,2.2967097154975462e-123
alpha,11.5,2.532002814541496e-20
beta,0.2,2.532002814541496e-20
expPragFlip,true,2.532002814541496e-20
alpha,11.5,4.361607362352497e-132
beta,0.1,4.361607362352497e-132
expPragFlip,false,4.361607362352497e-132
alpha,11.5,6.1008101065997334e-27
beta,0.1,6.1008101065997334e-27
expPragFlip,true,6.1008101065997334e-27
alpha,11.5,3.5648504905946816e-153
beta,0,3.5648504905946816e-153
expPragFlip,false,3.5648504905946816e-153
alpha,11.5,4.633932606139423e-36
beta,0,4.633932606139423e-36
expPragFlip,true,4.633932606139423e-36
alpha,11,5.896105394611169e-127
beta,1,5.896105394611169e-127
expPragFlip,false,5.896105394611169e-127
alpha,11,2.540481774500524e-34
beta,1,2.540481774500524e-34
expPragFlip,true,2.540481774500524e-34
alpha,11,4.336243103931952e-106
beta,0.9,4.336243103931952e-106
expPragFlip,false,4.336243103931952e-106
alpha,11,1.6030377873990467e-26
beta,0.9,1.6030377873990467e-26
expPragFlip,true,1.6030377873990467e-26
alpha,11,1.1326695561631988e-102
beta,0.8,1.1326695561631988e-102
expPragFlip,false,1.1326695561631988e-102
alpha,11,4.191249597337424e-20
beta,0.8,4.191249597337424e-20
expPragFlip,true,4.191249597337424e-20
alpha,11,9.55705278898872e-102
beta,0.7,9.55705278898872e-102
expPragFlip,false,9.55705278898872e-102
alpha,11,3.6690018656776614e-15
beta,0.7,3.6690018656776614e-15
expPragFlip,true,3.6690018656776614e-15
alpha,11,1.2326920094741947e-102
beta,0.6,1.2326920094741947e-102
expPragFlip,false,1.2326920094741947e-102
alpha,11,7.374908939699097e-12
beta,0.6,7.374908939699097e-12
expPragFlip,true,7.374908939699097e-12
alpha,11,4.619616186103166e-105
beta,0.5,4.619616186103166e-105
expPragFlip,false,4.619616186103166e-105
alpha,11,2.480560148999003e-10
beta,0.5,2.480560148999003e-10
expPragFlip,true,2.480560148999003e-10
alpha,11,6.542295000379692e-109
beta,0.4,6.542295000379692e-109
expPragFlip,false,6.542295000379692e-109
alpha,11,1.1041805390458665e-10
beta,0.4,1.1041805390458665e-10
expPragFlip,true,1.1041805390458665e-10
alpha,11,3.5336888669265066e-114
beta,0.3,3.5336888669265066e-114
expPragFlip,false,3.5336888669265066e-114
alpha,11,5.47812136397511e-13
beta,0.3,5.47812136397511e-13
expPragFlip,true,5.47812136397511e-13
alpha,11,5.5721679507819425e-121
beta,0.2,5.5721679507819425e-121
expPragFlip,false,5.5721679507819425e-121
alpha,11,2.5458707851351887e-17
beta,0.2,2.5458707851351887e-17
expPragFlip,true,2.5458707851351887e-17
alpha,11,1.0599687862769705e-129
beta,0.1,1.0599687862769705e-129
expPragFlip,false,1.0599687862769705e-129
alpha,11,8.188006355900352e-24
beta,0.1,8.188006355900352e-24
expPragFlip,true,8.188006355900352e-24
alpha,11,7.773297236834803e-150
beta,0,7.773297236834803e-150
expPragFlip,false,7.773297236834803e-150
alpha,11,9.175776882320468e-33
beta,0,9.175776882320468e-33
expPragFlip,true,9.175776882320468e-33
alpha,10.5,1.2864439502595665e-123
beta,1,1.2864439502595665e-123
expPragFlip,false,1.2864439502595665e-123
alpha,10.5,3.4709822373134876e-31
beta,1,3.4709822373134876e-31
expPragFlip,true,3.4709822373134876e-31
alpha,10.5,1.050370670889153e-103
beta,0.9,1.050370670889153e-103
expPragFlip,false,1.050370670889153e-103
alpha,10.5,1.4066303353043987e-23
beta,0.9,1.4066303353043987e-23
expPragFlip,true,1.4066303353043987e-23
alpha,10.5,2.741655676629031e-100
beta,0.8,2.741655676629031e-100
expPragFlip,false,2.741655676629031e-100
alpha,10.5,2.4702415535715175e-17
beta,0.8,2.4702415535715175e-17
expPragFlip,true,2.4702415535715175e-17
alpha,10.5,2.3124805218308142e-99
beta,0.7,2.3124805218308142e-99
expPragFlip,false,2.3124805218308142e-99
alpha,10.5,1.5861299790904318e-12
beta,0.7,1.5861299790904318e-12
expPragFlip,true,1.5861299790904318e-12
alpha,10.5,2.9822500750106903e-100
beta,0.6,2.9822500750106903e-100
expPragFlip,false,2.9822500750106903e-100
alpha,10.5,2.6496392132767217e-9
beta,0.6,2.6496392132767217e-9
expPragFlip,true,2.6496392132767217e-9
alpha,10.5,1.1176450279231663e-102
beta,0.5,1.1176450279231663e-102
expPragFlip,false,1.1176450279231663e-102
alpha,10.5,8.371963967539572e-8
beta,0.5,8.371963967539572e-8
expPragFlip,true,8.371963967539572e-8
alpha,10.5,1.5831235380488281e-106
beta,0.4,1.5831235380488281e-106
expPragFlip,false,1.5831235380488281e-106
alpha,10.5,3.879345957129272e-8
beta,0.4,3.879345957129272e-8
expPragFlip,true,3.879345957129272e-8
alpha,10.5,8.55484545972799e-112
beta,0.3,8.55484545972799e-112
expPragFlip,false,8.55484545972799e-112
alpha,10.5,2.1711429729473834e-10
beta,0.3,2.1711429729473834e-10
expPragFlip,true,2.1711429729473834e-10
alpha,10.5,1.3503234244110688e-118
beta,0.2,1.3503234244110688e-118
expPragFlip,false,1.3503234244110688e-118
alpha,10.5,1.2197299456618598e-14
beta,0.2,1.2197299456618598e-14
expPragFlip,true,1.2197299456618598e-14
alpha,10.5,2.5761202697184264e-127
beta,0.1,2.5761202697184264e-127
expPragFlip,false,2.5761202697184264e-127
alpha,10.5,5.114167514626005e-21
beta,0.1,5.114167514626005e-21
expPragFlip,true,5.114167514626005e-21
alpha,10.5,1.6913313446014147e-146
beta,0,1.6913313446014147e-146
expPragFlip,false,1.6913313446014147e-146
alpha,10.5,8.322725213495503e-30
beta,0,8.322725213495503e-30
expPragFlip,true,8.322725213495503e-30
alpha,10,2.8019943016368624e-120
beta,1,2.8019943016368624e-120
expPragFlip,false,2.8019943016368624e-120
alpha,10,2.671828998628928e-28
beta,1,2.671828998628928e-28
expPragFlip,true,2.671828998628928e-28
alpha,10,2.5384179824377202e-101
beta,0.9,2.5384179824377202e-101
expPragFlip,false,2.5384179824377202e-101
alpha,10,6.7757959937562925e-21
beta,0.9,6.7757959937562925e-21
expPragFlip,true,6.7757959937562925e-21
alpha,10,6.617294930051021e-98
beta,0.8,6.617294930051021e-98
expPragFlip,false,6.617294930051021e-98
alpha,10,7.828626623542327e-15
beta,0.8,7.828626623542327e-15
expPragFlip,true,7.828626623542327e-15
alpha,10,5.577969965716282e-97
beta,0.7,5.577969965716282e-97
expPragFlip,false,5.577969965716282e-97
alpha,10,3.587316253546541e-10
beta,0.7,3.587316253546541e-10
expPragFlip,true,3.587316253546541e-10
alpha,10,7.191676971173052e-98
beta,0.6,7.191676971173052e-98
expPragFlip,false,7.191676971173052e-98
alpha,10,4.790728551739287e-7
beta,0.6,4.790728551739287e-7
expPragFlip,true,4.790728551739287e-7
alpha,10,2.69528480176563e-100
beta,0.5,2.69528480176563e-100
expPragFlip,false,2.69528480176563e-100
alpha,10,0.000013586427539032111
beta,0.5,0.000013586427539032111
expPragFlip,true,0.000013586427539032111
alpha,10,3.81913959983715e-104
beta,0.4,3.81913959983715e-104
expPragFlip,false,3.81913959983715e-104
alpha,10,0.000006258507528536125
beta,0.4,0.000006258507528536125
expPragFlip,true,0.000006258507528536125
alpha,10,2.065415623285494e-109
beta,0.3,2.065415623285494e-109
expPragFlip,false,2.065415623285494e-109
alpha,10,3.7938798954505416e-8
beta,0.3,3.7938798954505416e-8
expPragFlip,true,3.7938798954505416e-8
alpha,10,3.2656994131259953e-116
beta,0.2,3.2656994131259953e-116
expPragFlip,false,3.2656994131259953e-116
alpha,10,2.494775085073812e-12
beta,0.2,2.494775085073812e-12
expPragFlip,true,2.494775085073812e-12
alpha,10,6.261514627907903e-125
beta,0.1,6.261514627907903e-125
expPragFlip,false,6.261514627907903e-125
alpha,10,1.3310289112699478e-18
beta,0.1,1.3310289112699478e-18
expPragFlip,true,1.3310289112699478e-18
alpha,10,3.666258887388501e-143
beta,0,3.666258887388501e-143
expPragFlip,false,3.666258887388501e-143
alpha,10,3.1003184506651636e-27
beta,0,3.1003184506651636e-27
expPragFlip,true,3.1003184506651636e-27
alpha,9.5,6.0847869777530734e-117
beta,1,6.0847869777530734e-117
expPragFlip,false,6.0847869777530734e-117
alpha,9.5,1.0727168152879982e-25
beta,1,1.0727168152879982e-25
expPragFlip,true,1.0727168152879982e-25
alpha,9.5,6.1099372270450144e-99
beta,0.9,6.1099372270450144e-99
expPragFlip,false,6.1099372270450144e-99
alpha,9.5,1.641908929606176e-18
beta,0.9,1.641908929606176e-18
expPragFlip,true,1.641908929606176e-18
alpha,9.5,1.5892655210029525e-95
beta,0.8,1.5892655210029525e-95
expPragFlip,false,1.5892655210029525e-95
alpha,9.5,1.210768798018508e-12
beta,0.8,1.210768798018508e-12
expPragFlip,true,1.210768798018508e-12
alpha,9.5,1.3382132739236192e-94
beta,0.7,1.3382132739236192e-94
expPragFlip,false,1.3382132739236192e-94
alpha,9.5,3.8201593905450334e-8
beta,0.7,3.8201593905450334e-8
expPragFlip,true,3.8201593905450334e-8
alpha,9.5,1.7245875504758395e-95
beta,0.6,1.7245875504758395e-95
expPragFlip,false,1.7245875504758395e-95
alpha,9.5,0.00003895183149002629
beta,0.6,0.00003895183149002629
expPragFlip,true,0.00003895183149002629
alpha,9.5,6.46375425565046e-98
beta,0.5,6.46375425565046e-98
expPragFlip,false,6.46375425565046e-98
alpha,9.5,0.0009414061248588522
beta,0.5,0.0009414061248588522
expPragFlip,true,0.0009414061248588522
alpha,9.5,9.164417506693684e-102
beta,0.4,9.164417506693684e-102
expPragFlip,false,9.164417506693684e-102
alpha,9.5,0.00040963100669195014
beta,0.4,0.00040963100669195014
expPragFlip,true,0.00040963100669195014
alpha,9.5,4.96297769510514e-107
beta,0.3,4.96297769510514e-107
expPragFlip,false,4.96297769510514e-107
alpha,9.5,0.000002573354709104421
beta,0.3,0.000002573354709104421
expPragFlip,true,0.000002573354709104421
alpha,9.5,7.870359074546008e-114
beta,0.2,7.870359074546008e-114
expPragFlip,false,7.870359074546008e-114
alpha,9.5,1.9141046258339082e-10
beta,0.2,1.9141046258339082e-10
expPragFlip,true,1.9141046258339082e-10
alpha,9.5,1.5221067250899278e-122
beta,0.1,1.5221067250899278e-122
expPragFlip,false,1.5221067250899278e-122
alpha,9.5,1.2685330157059554e-16
beta,0.1,1.2685330157059554e-16
expPragFlip,true,1.2685330157059554e-16
alpha,9.5,7.895801725805396e-140
beta,0,7.895801725805396e-140
expPragFlip,false,7.895801725805396e-140
alpha,9.5,4.176905541831811e-25
beta,0,4.176905541831811e-25
expPragFlip,true,4.176905541831811e-25
alpha,9,1.3145386640973915e-113
beta,1,1.3145386640973915e-113
expPragFlip,false,1.3145386640973915e-113
alpha,9,2.0425793959469783e-23
beta,1,2.0425793959469783e-23
expPragFlip,true,2.0425793959469783e-23
alpha,9,1.4604397674525468e-96
beta,0.9,1.4604397674525468e-96
expPragFlip,false,1.4604397674525468e-96
alpha,9,1.7972448601163566e-16
beta,0.9,1.7972448601163566e-16
expPragFlip,true,1.7972448601163566e-16
alpha,9,3.784295662782773e-93
beta,0.8,3.784295662782773e-93
expPragFlip,false,3.784295662782773e-93
alpha,9,8.108613060789417e-11
beta,0.8,8.108613060789417e-11
expPragFlip,true,8.108613060789417e-11
alpha,9,3.180572466543788e-92
beta,0.7,3.180572466543788e-92
expPragFlip,false,3.180572466543788e-92
alpha,9,0.000001682364471266512
