parameter,value,MCMCprob
beta,0.9,4.854718694354587e-29
expPragFlip,true,4.854718694354587e-29
alpha,6.5,5.645435003320672e-60
beta,0.85,5.645435003320672e-60
expPragFlip,false,5.645435003320672e-60
alpha,6.5,4.569142606907043e-24
beta,0.85,4.569142606907043e-24
expPragFlip,true,4.569142606907043e-24
alpha,6.5,1.536791457052903e-55
beta,0.8,1.536791457052903e-55
expPragFlip,false,1.536791457052903e-55
alpha,6.5,1.2098654493907348e-19
beta,0.8,1.2098654493907348e-19
expPragFlip,true,1.2098654493907348e-19
alpha,6.5,1.9097920365545313e-51
beta,0.75,1.9097920365545313e-51
expPragFlip,false,1.9097920365545313e-51
alpha,6.5,9.80247255726999e-16
beta,0.75,9.80247255726999e-16
expPragFlip,true,9.80247255726999e-16
alpha,6.5,1.0615388850086706e-47
beta,0.7,1.0615388850086706e-47
expPragFlip,false,1.0615388850086706e-47
alpha,6.5,2.5829997364001754e-12
beta,0.7,2.5829997364001754e-12
expPragFlip,true,2.5829997364001754e-12
alpha,6.5,2.576427976688418e-44
beta,0.65,2.576427976688418e-44
expPragFlip,false,2.576427976688418e-44
alpha,6.5,2.298719736694327e-9
beta,0.65,2.298719736694327e-9
expPragFlip,true,2.298719736694327e-9
alpha,6.5,2.6538199669265785e-41
beta,0.6,2.6538199669265785e-41
expPragFlip,false,2.6538199669265785e-41
alpha,6.5,7.034085500122535e-7
beta,0.6,7.034085500122535e-7
expPragFlip,true,7.034085500122535e-7
alpha,6.5,1.1218338853345784e-38
beta,0.55,1.1218338853345784e-38
expPragFlip,false,1.1218338853345784e-38
alpha,6.5,0.00007371656806917053
beta,0.55,0.00007371656806917053
expPragFlip,true,0.00007371656806917053
alpha,6.5,1.8715545306962334e-36
beta,0.5,1.8715545306962334e-36
expPragFlip,false,1.8715545306962334e-36
alpha,6.5,0.0025491398720720536
beta,0.5,0.0025491398720720536
expPragFlip,true,0.0025491398720720536
alpha,6.5,1.1781047444703922e-34
beta,0.45,1.1781047444703922e-34
expPragFlip,false,1.1781047444703922e-34
alpha,6.5,0.026818855989667056
beta,0.45,0.026818855989667056
expPragFlip,true,0.026818855989667056
alpha,6.5,2.6599541374447016e-33
beta,0.4,2.6599541374447016e-33
expPragFlip,false,2.6599541374447016e-33
alpha,6.5,0.07658423962260516
beta,0.4,0.07658423962260516
expPragFlip,true,0.07658423962260516
alpha,6.5,2.0369476981609227e-32
beta,0.35,2.0369476981609227e-32
expPragFlip,false,2.0369476981609227e-32
alpha,6.5,0.053674415535944396
beta,0.35,0.053674415535944396
expPragFlip,true,0.053674415535944396
alpha,6.5,4.980665913096561e-32
beta,0.3,4.980665913096561e-32
expPragFlip,false,4.980665913096561e-32
alpha,6.5,0.008997022370315267
beta,0.3,0.008997022370315267
expPragFlip,true,0.008997022370315267
alpha,6.5,3.6494155109556603e-32
beta,0.25,3.6494155109556603e-32
expPragFlip,false,3.6494155109556603e-32
alpha,6.5,0.00038823389599708017
beta,0.25,0.00038823389599708017
expPragFlip,true,0.00038823389599708017
alpha,6.5,7.509135290667731e-33
beta,0.2,7.509135290667731e-33
expPragFlip,false,7.509135290667731e-33
alpha,6.5,0.000004923998121157219
beta,0.2,0.000004923998121157219
expPragFlip,true,0.000004923998121157219
alpha,6.5,4.068565023492725e-34
beta,0.15,4.068565023492725e-34
expPragFlip,false,4.068565023492725e-34
alpha,6.5,2.066630899953835e-8
beta,0.15,2.066630899953835e-8
expPragFlip,true,2.066630899953835e-8
alpha,6.5,5.45806955891331e-36
beta,0.1,5.45806955891331e-36
expPragFlip,false,5.45806955891331e-36
alpha,6.5,3.023324677725823e-11
beta,0.1,3.023324677725823e-11
expPragFlip,true,3.023324677725823e-11
alpha,6.5,1.7131959495748804e-38
beta,0.05,1.7131959495748804e-38
expPragFlip,false,1.7131959495748804e-38
alpha,6.5,1.5008928148559978e-14
beta,0.05,1.5008928148559978e-14
expPragFlip,true,1.5008928148559978e-14
alpha,6.5,1.1972628982688415e-41
beta,0,1.1972628982688415e-41
expPragFlip,false,1.1972628982688415e-41
alpha,6.5,2.3101030887232764e-18
beta,0,2.3101030887232764e-18
expPragFlip,true,2.3101030887232764e-18
alpha,6.25,8.668860856264219e-76
beta,1,8.668860856264219e-76
expPragFlip,false,8.668860856264219e-76
alpha,6.25,3.0455779699122304e-40
beta,1,3.0455779699122304e-40
expPragFlip,true,3.0455779699122304e-40
alpha,6.25,1.2638479658454845e-70
beta,0.95,1.2638479658454845e-70
expPragFlip,false,1.2638479658454845e-70
alpha,6.25,2.818474926555094e-34
beta,0.95,2.818474926555094e-34
expPragFlip,true,2.818474926555094e-34
alpha,6.25,9.053508900879827e-66
beta,0.9,9.053508900879827e-66
expPragFlip,false,9.053508900879827e-66
alpha,6.25,6.929049269926423e-29
beta,0.9,6.929049269926423e-29
expPragFlip,true,6.929049269926423e-29
alpha,6.25,3.136589917327927e-61
beta,0.85,3.136589917327927e-61
expPragFlip,false,3.136589917327927e-61
alpha,6.25,4.8912700556628925e-24
beta,0.85,4.8912700556628925e-24
expPragFlip,true,4.8912700556628925e-24
alpha,6.25,5.166419173624362e-57
beta,0.8,5.166419173624362e-57
expPragFlip,false,5.166419173624362e-57
alpha,6.25,1.0755170767423967e-19
beta,0.8,1.0755170767423967e-19
expPragFlip,true,1.0755170767423967e-19
alpha,6.25,3.9697267216838195e-53
beta,0.75,3.9697267216838195e-53
expPragFlip,false,3.9697267216838195e-53
alpha,6.25,7.917453889898772e-16
beta,0.75,7.917453889898772e-16
expPragFlip,true,7.917453889898772e-16
alpha,6.25,1.392532226666087e-49
beta,0.7,1.392532226666087e-49
expPragFlip,false,1.392532226666087e-49
alpha,6.25,2.0586165978592344e-12
beta,0.7,2.0586165978592344e-12
expPragFlip,true,2.0586165978592344e-12
alpha,6.25,2.1754808551814314e-46
beta,0.65,2.1754808551814314e-46
expPragFlip,false,2.1754808551814314e-46
alpha,6.25,1.951087256223671e-9
beta,0.65,1.951087256223671e-9
expPragFlip,true,1.951087256223671e-9
alpha,6.25,1.4708653598665943e-43
beta,0.6,1.4708653598665943e-43
expPragFlip,false,1.4708653598665943e-43
alpha,6.25,6.8040068324808e-7
beta,0.6,6.8040068324808e-7
expPragFlip,true,6.8040068324808e-7
alpha,6.25,4.164205516057832e-41
beta,0.55,4.164205516057832e-41
expPragFlip,false,4.164205516057832e-41
alpha,6.25,0.00008603257078157891
beta,0.55,0.00008603257078157891
expPragFlip,true,0.00008603257078157891
alpha,6.25,4.754139346874913e-39
beta,0.5,4.754139346874913e-39
expPragFlip,false,4.754139346874913e-39
alpha,6.25,0.003772728319400687
beta,0.5,0.003772728319400687
expPragFlip,true,0.003772728319400687
alpha,6.25,2.097710623729228e-37
beta,0.45,2.097710623729228e-37
expPragFlip,false,2.097710623729228e-37
alpha,6.25,0.053079803707084004
beta,0.45,0.053079803707084004
expPragFlip,true,0.053079803707084004
alpha,6.25,3.412624974169063e-36
beta,0.4,3.412624974169063e-36
expPragFlip,false,3.412624974169063e-36
alpha,6.25,0.21673291623081217
beta,0.4,0.21673291623081217
expPragFlip,true,0.21673291623081217
alpha,6.25,1.9445627534675629e-35
beta,0.35,1.9445627534675629e-35
expPragFlip,false,1.9445627534675629e-35
alpha,6.25,0.23476833242469522
beta,0.35,0.23476833242469522
expPragFlip,true,0.23476833242469522
alpha,6.25,3.674546958518335e-35
beta,0.3,3.674546958518335e-35
expPragFlip,false,3.674546958518335e-35
alpha,6.25,0.06499209452561336
beta,0.3,0.06499209452561336
expPragFlip,true,0.06499209452561336
alpha,6.25,2.1753472500221497e-35
beta,0.25,2.1753472500221497e-35
expPragFlip,false,2.1753472500221497e-35
alpha,6.25,0.004759966747845835
beta,0.25,0.004759966747845835
expPragFlip,true,0.004759966747845835
alpha,6.25,3.808563943256953e-36
beta,0.2,3.808563943256953e-36
expPragFlip,false,3.808563943256953e-36
alpha,6.25,0.00010025698974047452
beta,0.2,0.00010025698974047452
expPragFlip,true,0.00010025698974047452
alpha,6.25,1.8632605866487014e-37
beta,0.15,1.8632605866487014e-37
expPragFlip,false,1.8632605866487014e-37
alpha,6.25,6.597056345893464e-7
beta,0.15,6.597056345893464e-7
expPragFlip,true,6.597056345893464e-7
alpha,6.25,2.413422193269069e-39
beta,0.1,2.413422193269069e-39
expPragFlip,false,2.413422193269069e-39
alpha,6.25,1.411032465285851e-9
beta,0.1,1.411032465285851e-9
expPragFlip,true,1.411032465285851e-9
alpha,6.25,7.877354804549865e-42
beta,0.05,7.877354804549865e-42
expPragFlip,false,7.877354804549865e-42
alpha,6.25,9.610714872072044e-13
beta,0.05,9.610714872072044e-13
expPragFlip,true,9.610714872072044e-13
alpha,6.25,6.204691064566633e-45
beta,0,6.204691064566633e-45
expPragFlip,false,6.204691064566633e-45
alpha,6.25,1.9306028217283448e-16
beta,0,1.9306028217283448e-16
expPragFlip,true,1.9306028217283448e-16
alpha,6,1.3667094664291163e-76
beta,1,1.3667094664291163e-76
expPragFlip,false,1.3667094664291163e-76
alpha,6,2.183389417425764e-40
beta,1,2.183389417425764e-40
expPragFlip,true,2.183389417425764e-40
alpha,6,1.0983557088953694e-71
beta,0.95,1.0983557088953694e-71
expPragFlip,false,1.0983557088953694e-71
alpha,6,1.162655513696607e-34
beta,0.95,1.162655513696607e-34
expPragFlip,true,1.162655513696607e-34
alpha,6,4.448175402660133e-67
beta,0.9,4.448175402660133e-67
expPragFlip,false,4.448175402660133e-67
alpha,6,1.8688008522180813e-29
beta,0.9,1.8688008522180813e-29
expPragFlip,true,1.8688008522180813e-29
alpha,6,8.926127620737996e-63
beta,0.85,8.926127620737996e-63
expPragFlip,false,8.926127620737996e-63
alpha,6,9.650752819093232e-25
beta,0.85,9.650752819093232e-25
expPragFlip,true,9.650752819093232e-25
alpha,6,8.715458880142815e-59
beta,0.8,8.715458880142815e-59
expPragFlip,false,8.715458880142815e-59
alpha,6,1.7098647134968066e-20
beta,0.8,1.7098647134968066e-20
expPragFlip,true,1.7098647134968066e-20
alpha,6,4.058698381050847e-55
beta,0.75,4.058698381050847e-55
expPragFlip,false,4.058698381050847e-55
alpha,6,1.1024443502388007e-16
beta,0.75,1.1024443502388007e-16
expPragFlip,true,1.1024443502388007e-16
alpha,6,8.815949640982186e-52
beta,0.7,8.815949640982186e-52
expPragFlip,false,8.815949640982186e-52
alpha,6,2.7028153071032545e-13
beta,0.7,2.7028153071032545e-13
expPragFlip,true,2.7028153071032545e-13
alpha,6,8.71012754780963e-49
beta,0.65,8.71012754780963e-49
expPragFlip,false,8.71012754780963e-49
alpha,6,2.581166294855917e-10
beta,0.65,2.581166294855917e-10
expPragFlip,true,2.581166294855917e-10
alpha,6,3.804631303549644e-46
beta,0.6,3.804631303549644e-46
expPragFlip,false,3.804631303549644e-46
alpha,6,9.623001353096635e-8
beta,0.6,9.623001353096635e-8
expPragFlip,true,9.623001353096635e-8
alpha,6,7.115581347026077e-44
beta,0.55,7.115581347026077e-44
expPragFlip,false,7.115581347026077e-44
alpha,6,0.000013706607029539054
beta,0.55,0.000013706607029539054
expPragFlip,true,0.000013706607029539054
alpha,6,5.4969502079225e-42
beta,0.5,5.4969502079225e-42
expPragFlip,false,5.4969502079225e-42
alpha,6,0.0007111145030921795
beta,0.5,0.0007111145030921795
expPragFlip,true,0.0007111145030921795
alpha,6,1.6856582671585117e-40
beta,0.45,1.6856582671585117e-40
expPragFlip,false,1.6856582671585117e-40
alpha,6,0.012486961099907209
beta,0.45,0.012486961099907209
expPragFlip,true,0.012486961099907209
alpha,6,1.9646569814199857e-39
beta,0.4,1.9646569814199857e-39
expPragFlip,false,1.9646569814199857e-39
alpha,6,0.06789619897317184
beta,0.4,0.06789619897317184
expPragFlip,true,0.06789619897317184
alpha,6,8.30654739979031e-39
beta,0.35,8.30654739979031e-39
expPragFlip,false,8.30654739979031e-39
alpha,6,0.10538849579735193
beta,0.35,0.10538849579735193
expPragFlip,true,0.10538849579735193
alpha,6,1.2129801992715682e-38
beta,0.3,1.2129801992715682e-38
expPragFlip,false,1.2129801992715682e-38
alpha,6,0.04462127978603858
beta,0.3,0.04462127978603858
expPragFlip,true,0.04462127978603858
alpha,6,5.816225549164704e-39
beta,0.25,5.816225549164704e-39
expPragFlip,false,5.816225549164704e-39
alpha,6,0.005178264159490806
beta,0.25,0.005178264159490806
expPragFlip,true,0.005178264159490806
alpha,6,8.704573153784361e-40
beta,0.2,8.704573153784361e-40
expPragFlip,false,8.704573153784361e-40
alpha,6,0.0001719285291351919
beta,0.2,0.0001719285291351919
expPragFlip,true,0.0001719285291351919
alpha,6,3.869507200504783e-41
beta,0.15,3.869507200504783e-41
expPragFlip,false,3.869507200504783e-41
alpha,6,0.0000017149587192621132
beta,0.15,0.0000017149587192621132
expPragFlip,true,0.0000017149587192621132
alpha,6,4.875388703887299e-43
beta,0.1,4.875388703887299e-43
expPragFlip,false,4.875388703887299e-43
alpha,6,5.257331875597879e-9
beta,0.1,5.257331875597879e-9
expPragFlip,true,5.257331875597879e-9
alpha,6,1.6681496787167125e-45
beta,0.05,1.6681496787167125e-45
expPragFlip,false,1.6681496787167125e-45
alpha,6,4.848834720187249e-12
beta,0.05,4.848834720187249e-12
expPragFlip,true,4.848834720187249e-12
alpha,6,1.493119794219074e-48
beta,0,1.493119794219074e-48
expPragFlip,false,1.493119794219074e-48
alpha,6,1.2568420995511422e-15
beta,0,1.2568420995511422e-15
expPragFlip,true,1.2568420995511422e-15
alpha,5.75,1.0834931600729794e-77
beta,1,1.0834931600729794e-77
expPragFlip,false,1.0834931600729794e-77
alpha,5.75,2.390052516968204e-41
beta,1,2.390052516968204e-41
expPragFlip,true,2.390052516968204e-41
alpha,5.75,4.693851570836152e-73
beta,0.95,4.693851570836152e-73
expPragFlip,false,4.693851570836152e-73
alpha,5.75,7.126220145735454e-36
beta,0.95,7.126220145735454e-36
expPragFlip,true,7.126220145735454e-36
alpha,5.75,1.0507503096456054e-68
beta,0.9,1.0507503096456054e-68
expPragFlip,false,1.0507503096456054e-68
alpha,5.75,7.239509189491867e-31
beta,0.9,7.239509189491867e-31
expPragFlip,true,7.239509189491867e-31
alpha,5.75,1.1941908025699065e-64
beta,0.85,1.1941908025699065e-64
expPragFlip,false,1.1941908025699065e-64
alpha,5.75,2.628327794465279e-26
beta,0.85,2.628327794465279e-26
expPragFlip,true,2.628327794465279e-26
alpha,5.75,6.76138937831344e-61
beta,0.8,6.76138937831344e-61
expPragFlip,false,6.76138937831344e-61
alpha,5.75,3.58583983943386e-22
beta,0.8,3.58583983943386e-22
expPragFlip,true,3.58583983943386e-22
alpha,5.75,1.868322327943735e-57
beta,0.75,1.868322327943735e-57
expPragFlip,false,1.868322327943735e-57
alpha,5.75,1.923266505660955e-18
beta,0.75,1.923266505660955e-18
expPragFlip,true,1.923266505660955e-18
alpha,5.75,2.463186718484847e-54
beta,0.7,2.463186718484847e-54
expPragFlip,false,2.463186718484847e-54
alpha,5.75,4.1915012731596665e-15
beta,0.7,4.1915012731596665e-15
expPragFlip,true,4.1915012731596665e-15
alpha,5.75,1.51110934924007e-51
beta,0.65,1.51110934924007e-51
expPragFlip,false,1.51110934924007e-51
alpha,5.75,3.771513252506081e-12
beta,0.65,3.771513252506081e-12
expPragFlip,true,3.771513252506081e-12
alpha,5.75,4.195449011084989e-49
beta,0.6,4.195449011084989e-49
expPragFlip,false,4.195449011084989e-49
alpha,5.75,1.3954776599345189e-9
beta,0.6,1.3954776599345189e-9
expPragFlip,true,1.3954776599345189e-9
alpha,5.75,5.111911722174419e-47
beta,0.55,5.111911722174419e-47
expPragFlip,false,5.111911722174419e-47
alpha,5.75,2.069185843843793e-7
beta,0.55,2.069185843843793e-7
expPragFlip,true,2.069185843843793e-7
alpha,5.75,2.6424773588792768e-45
beta,0.5,2.6424773588792768e-45
expPragFlip,false,2.6424773588792768e-45
alpha,5.75,0.000011717933520252329
beta,0.5,0.000011717933520252329
expPragFlip,true,0.000011717933520252329
alpha,5.75,5.58534277918561e-44
beta,0.45,5.58534277918561e-44
expPragFlip,false,5.58534277918561e-44
alpha,5.75,0.00023676910745701582
beta,0.45,0.00023676910745701582
expPragFlip,true,0.00023676910745701582
alpha,5.75,4.63958986413849e-43
beta,0.4,4.63958986413849e-43
expPragFlip,false,4.63958986413849e-43
alpha,5.75,0.0015768495500678064
beta,0.4,0.0015768495500678064
expPragFlip,true,0.0015768495500678064
alpha,5.75,1.4523445048208986e-42
beta,0.35,1.4523445048208986e-42
expPragFlip,false,1.4523445048208986e-42
alpha,5.75,0.003213323761289744
beta,0.35,0.003213323761289744
expPragFlip,true,0.003213323761289744
alpha,5.75,1.640079530140577e-42
beta,0.3,1.640079530140577e-42
expPragFlip,false,1.640079530140577e-42
alpha,5.75,0.0019042021374331864
beta,0.3,0.0019042021374331864
expPragFlip,true,0.0019042021374331864
alpha,5.75,6.3908710309961924e-43
beta,0.25,6.3908710309961924e-43
expPragFlip,false,6.3908710309961924e-43
alpha,5.75,0.0003225717969958875
beta,0.25,0.0003225717969958875
expPragFlip,true,0.0003225717969958875
alpha,5.75,8.221405691702332e-44
beta,0.2,8.221405691702332e-44
expPragFlip,false,8.221405691702332e-44
alpha,5.75,0.00001578824879899705
beta,0.2,0.00001578824879899705
expPragFlip,true,0.00001578824879899705
alpha,5.75,3.345075992049403e-45
beta,0.15,3.345075992049403e-45
expPragFlip,false,3.345075992049403e-45
alpha,5.75,2.2748829212926814e-7
beta,0.15,2.2748829212926814e-7
expPragFlip,true,2.2748829212926814e-7
alpha,5.75,4.1345434589903083e-47
beta,0.1,4.1345434589903083e-47
expPragFlip,false,4.1345434589903083e-47
alpha,5.75,9.687931355515567e-10
beta,0.1,9.687931355515567e-10
expPragFlip,true,9.687931355515567e-10
alpha,5.75,1.4965646387856735e-49
beta,0.05,1.4965646387856735e-49
expPragFlip,false,1.4965646387856735e-49
alpha,5.75,1.18746891764297e-12
beta,0.05,1.18746891764297e-12
expPragFlip,true,1.18746891764297e-12
alpha,5.75,1.5364698038424846e-52
beta,0,1.5364698038424846e-52
expPragFlip,false,1.5364698038424846e-52
alpha,5.75,3.9330118640567404e-16
beta,0,3.9330118640567404e-16
expPragFlip,true,3.9330118640567404e-16
alpha,5.5,3.920240355165361e-79
beta,1,3.920240355165361e-79
expPragFlip,false,3.920240355165361e-79
alpha,5.5,2.9856655503282293e-43
beta,1,2.9856655503282293e-43
expPragFlip,true,2.9856655503282293e-43
alpha,5.5,8.932705001355545e-75
beta,0.95,8.932705001355545e-75
expPragFlip,false,8.932705001355545e-75
alpha,5.5,4.774633781893708e-38
beta,0.95,4.774633781893708e-38
expPragFlip,true,4.774633781893708e-38
alpha,5.5,1.0785237723574005e-70
beta,0.9,1.0785237723574005e-70
expPragFlip,false,1.0785237723574005e-70
alpha,5.5,2.915122468423782e-33
beta,0.9,2.915122468423782e-33
expPragFlip,true,2.915122468423782e-33
alpha,5.5,6.776315904699654e-67
beta,0.85,6.776315904699654e-67
expPragFlip,false,6.776315904699654e-67
alpha,5.5,7.029128168304975e-29
beta,0.85,7.029128168304975e-29
expPragFlip,true,7.029128168304975e-29
alpha,5.5,2.1731850446859213e-63
beta,0.8,2.1731850446859213e-63
expPragFlip,false,2.1731850446859213e-63
alpha,5.5,6.935939727175563e-25
beta,0.8,6.935939727175563e-25
expPragFlip,true,6.935939727175563e-25
alpha,5.5,3.4843328505797364e-60
beta,0.75,3.4843328505797364e-60
expPragFlip,false,3.4843328505797364e-60
alpha,5.5,2.890125763524736e-21
beta,0.75,2.890125763524736e-21
expPragFlip,true,2.890125763524736e-21
alpha,5.5,2.7307319765097405e-57
beta,0.7,2.7307319765097405e-57
expPragFlip,false,2.7307319765097405e-57
alpha,5.5,5.197292170838334e-18
beta,0.7,5.197292170838334e-18
expPragFlip,true,5.197292170838334e-18
alpha,5.5,1.020739925934813e-54
beta,0.65,1.020739925934813e-54
expPragFlip,false,1.020739925934813e-54
alpha,5.5,4.0642611782135835e-15
beta,0.65,4.0642611782135835e-15
expPragFlip,true,4.0642611782135835e-15
alpha,5.5,1.7717440148757578e-52
beta,0.6,1.7717440148757578e-52
expPragFlip,false,1.7717440148757578e-52
alpha,5.5,1.3689552329115592e-12
beta,0.6,1.3689552329115592e-12
expPragFlip,true,1.3689552329115592e-12
alpha,5.5,1.387035003932974e-50
beta,0.55,1.387035003932974e-50
expPragFlip,false,1.387035003932974e-50
alpha,5.5,1.9309575946264697e-10
beta,0.55,1.9309575946264697e-10
expPragFlip,true,1.9309575946264697e-10
alpha,5.5,4.745622968190213e-49
beta,0.5,4.745622968190213e-49
expPragFlip,false,4.745622968190213e-49
alpha,5.5,1.0886871316209964e-8
beta,0.5,1.0886871316209964e-8
expPragFlip,true,1.0886871316209964e-8
alpha,5.5,6.860448925495262e-48
beta,0.45,6.860448925495262e-48
expPragFlip,false,6.860448925495262e-48
alpha,5.5,2.305709959272235e-7
beta,0.45,2.305709959272235e-7
expPragFlip,true,2.305709959272235e-7
alpha,5.5,4.0432145896782446e-47
beta,0.4,4.0432145896782446e-47
expPragFlip,false,4.0432145896782446e-47
alpha,5.5,0.000001709122629186823
beta,0.4,0.000001709122629186823
expPragFlip,true,0.000001709122629186823
alpha,5.5,9.358062906308475e-47
beta,0.35,9.358062906308475e-47
expPragFlip,false,9.358062906308475e-47
alpha,5.5,0.000004141563795619297
beta,0.35,0.000004141563795619297
expPragFlip,true,0.000004141563795619297
alpha,5.5,8.18575367753828e-47
beta,0.3,8.18575367753828e-47
expPragFlip,false,8.18575367753828e-47
alpha,5.5,0.0000031087142252521043
beta,0.3,0.0000031087142252521043
expPragFlip,true,0.0000031087142252521043
alpha,5.5,2.6034270323661386e-47
beta,0.25,2.6034270323661386e-47
expPragFlip,false,2.6034270323661386e-47
alpha,5.5,6.99726807247397e-7
beta,0.25,6.99726807247397e-7
expPragFlip,true,6.99726807247397e-7
alpha,5.5,2.8978922347377635e-48
beta,0.2,2.8978922347377635e-48
expPragFlip,false,2.8978922347377635e-48
alpha,5.5,4.659328979748413e-8
beta,0.2,4.659328979748413e-8
expPragFlip,true,4.659328979748413e-8
alpha,5.5,1.0882684801402779e-49
beta,0.15,1.0882684801402779e-49
expPragFlip,false,1.0882684801402779e-49
alpha,5.5,9.122035665145083e-10
beta,0.15,9.122035665145083e-10
expPragFlip,true,9.122035665145083e-10
alpha,5.5,1.33231544751829e-51
beta,0.1,1.33231544751829e-51
expPragFlip,false,1.33231544751829e-51
alpha,5.5,5.179226779591874e-12
beta,0.1,5.179226779591874e-12
expPragFlip,true,5.179226779591874e-12
alpha,5.5,5.154786195932104e-54
beta,0.05,5.154786195932104e-54
expPragFlip,false,5.154786195932104e-54
alpha,5.5,8.246242541958187e-15
beta,0.05,8.246242541958187e-15
expPragFlip,true,8.246242541958187e-15
alpha,5.5,6.134953716541023e-57
beta,0,6.134953716541023e-57
expPragFlip,false,6.134953716541023e-57
alpha,5.5,3.4677544423053292e-18
beta,0,3.4677544423053292e-18
expPragFlip,true,3.4677544423053292e-18
alpha,5.25,5.750357952361673e-81
beta,1,5.750357952361673e-81
expPragFlip,false,5.750357952361673e-81
alpha,5.25,3.015218803707904e-46
beta,1,3.015218803707904e-46
expPragFlip,true,3.015218803707904e-46
alpha,5.25,6.709036135565654e-77
beta,0.95,6.709036135565654e-77
expPragFlip,false,6.709036135565654e-77
alpha,5.25,2.4343600444809644e-41
beta,0.95,2.4343600444809644e-41
expPragFlip,true,2.4343600444809644e-41
alpha,5.25,4.254538210334568e-73
beta,0.9,4.254538210334568e-73
expPragFlip,false,4.254538210334568e-73
alpha,5.25,8.340606176107887e-37
beta,0.9,8.340606176107887e-37
expPragFlip,true,8.340606176107887e-37
alpha,5.25,1.4400025887275157e-69
beta,0.85,1.4400025887275157e-69
expPragFlip,false,1.4400025887275157e-69
alpha,5.25,1.2385540136794584e-32
beta,0.85,1.2385540136794584e-32
expPragFlip,true,1.2385540136794584e-32
alpha,5.25,2.55162746294004e-66
beta,0.8,2.55162746294004e-66
expPragFlip,false,2.55162746294004e-66
alpha,5.25,8.148161082651166e-29
beta,0.8,8.148161082651166e-29
expPragFlip,true,8.148161082651166e-29
alpha,5.25,2.3189264282072442e-63
beta,0.75,2.3189264282072442e-63
expPragFlip,false,2.3189264282072442e-63
alpha,5.25,2.4191864878102187e-25
beta,0.75,2.4191864878102187e-25
expPragFlip,true,2.4191864878102187e-25
alpha,5.25,1.057331006002563e-60
beta,0.7,1.057331006002563e-60
expPragFlip,false,1.057331006002563e-60
alpha,5.25,3.2767941635155584e-22
beta,0.7,3.2767941635155584e-22
expPragFlip,true,3.2767941635155584e-22
alpha,5.25,2.362236284155775e-58
beta,0.65,2.362236284155775e-58
expPragFlip,false,2.362236284155775e-58
alpha,5.25,2.0239422326039652e-19
beta,0.65,2.0239422326039652e-19
expPragFlip,true,2.0239422326039652e-19
alpha,5.25,2.5211769647412685e-56
beta,0.6,2.5211769647412685e-56
expPragFlip,false,2.5211769647412685e-56
alpha,5.25,5.619565857404777e-17
beta,0.6,5.619565857404777e-17
expPragFlip,true,5.619565857404777e-17
alpha,5.25,1.2509912604717733e-54
beta,0.55,1.2509912604717733e-54
expPragFlip,false,1.2509912604717733e-54
alpha,5.25,6.811042835022056e-15
beta,0.55,6.811042835022056e-15
expPragFlip,true,6.811042835022056e-15
alpha,5.25,2.8036255235394565e-53
beta,0.5,2.8036255235394565e-53
expPragFlip,false,2.8036255235394565e-53
alpha,5.25,3.4485494193762043e-13
beta,0.5,3.4485494193762043e-13
expPragFlip,true,3.4485494193762043e-13
alpha,5.25,2.7526176601941108e-52
beta,0.45,2.7526176601941108e-52
expPragFlip,false,2.7526176601941108e-52
alpha,5.25,6.8968664566520514e-12
beta,0.45,6.8968664566520514e-12
expPragFlip,true,6.8968664566520514e-12
alpha,5.25,1.1468045374887866e-51
beta,0.4,1.1468045374887866e-51
expPragFlip,false,1.1468045374887866e-51
alpha,5.25,5.1161613782592173e-11
beta,0.4,5.1161613782592173e-11
expPragFlip,true,5.1161613782592173e-11
alpha,5.25,1.9619240657604362e-51
beta,0.35,1.9619240657604362e-51
expPragFlip,false,1.9619240657604362e-51
alpha,5.25,1.3224077498360175e-10
beta,0.35,1.3224077498360175e-10
expPragFlip,true,1.3224077498360175e-10
alpha,5.25,1.3330367205033146e-51
beta,0.3,1.3330367205033146e-51
expPragFlip,false,1.3330367205033146e-51
alpha,5.25,1.1277044826695519e-10
beta,0.3,1.1277044826695519e-10
expPragFlip,true,1.1277044826695519e-10
alpha,5.25,3.479598860526774e-52
beta,0.25,3.479598860526774e-52
expPragFlip,false,3.479598860526774e-52
alpha,5.25,3.041997497916441e-11
beta,0.25,3.041997497916441e-11
expPragFlip,true,3.041997497916441e-11
alpha,5.25,3.377809411488461e-53
beta,0.2,3.377809411488461e-53
expPragFlip,false,3.377809411488461e-53
alpha,5.25,2.518275952447916e-12
beta,0.2,2.518275952447916e-12
expPragFlip,true,2.518275952447916e-12
alpha,5.25,1.1822025417334473e-54
beta,0.15,1.1822025417334473e-54
expPragFlip,false,1.1822025417334473e-54
alpha,5.25,6.241847580374769e-14
beta,0.15,6.241847580374769e-14
expPragFlip,true,6.241847580374769e-14
alpha,5.25,1.4493750260113585e-56
beta,0.1,1.4493750260113585e-56
expPragFlip,false,1.4493750260113585e-56
alpha,5.25,4.503956561160629e-16
beta,0.1,4.503956561160629e-16
expPragFlip,true,4.503956561160629e-16
alpha,5.25,6.064893943330755e-59
beta,0.05,6.064893943330755e-59
expPragFlip,false,6.064893943330755e-59
alpha,5.25,9.091982132688702e-19
beta,0.05,9.091982132688702e-19
expPragFlip,true,9.091982132688702e-19
alpha,5.25,8.469028494790443e-62
beta,0,8.469028494790443e-62
