parameter,item1,item2,value,alpha,beta,expPragFlip,prob,MCMCprob
dead flower,branching,plants,living plant,12,0,explicit,0.033334077540339756,8.768384212478125e-16
dead flower,branching,plants,food,12,0,explicit,0.033334077540339756,8.768384212478125e-16
dead flower,branching,plants,carrot,12,0,explicit,0.03333407754033969,8.768384212478125e-16
tomatos,branching,plants,plant,12,0,explicit,0.032220290509859396,8.768384212478125e-16
tomatos,branching,plants,living plant,12,0,explicit,0.09666007225528267,8.768384212478125e-16
tomatos,branching,plants,food,12,0,explicit,0.8699262635386589,8.768384212478125e-16
tomatos,branching,plants,carrot,12,0,explicit,0.0011933736961990305,8.768384212478125e-16
sunflower,branching,plants,plant,12,0,explicit,0.24545592929706822,8.768384212478125e-16
sunflower,branching,plants,living plant,12,0,explicit,0.7363616989760495,8.768384212478125e-16
sunflower,branching,plants,food,12,0,explicit,0.00909118586344144,8.768384212478125e-16
sunflower,branching,plants,carrot,12,0,explicit,0.00909118586344144,8.768384212478125e-16
iron skillet,overlapping,artifact,thing,12,0,explicit,0.000050736769908313484,8.768384212478125e-16
iron skillet,overlapping,artifact,skillet,12,0,explicit,0.9985775252383604,8.768384212478125e-16
iron skillet,overlapping,artifact,seat,12,0,explicit,0.0000018791862419786685,8.768384212478125e-16
iron skillet,overlapping,artifact,metal thing,12,0,explicit,0.0013698588054894673,8.768384212478125e-16
metal chair,overlapping,artifact,thing,12,0,explicit,0.01817002470821404,8.768384212478125e-16
metal chair,overlapping,artifact,skillet,12,0,explicit,0.0006729805722711842,8.768384212478125e-16
metal chair,overlapping,artifact,seat,12,0,explicit,0.49057849735975734,8.768384212478125e-16
metal chair,overlapping,artifact,metal thing,12,0,explicit,0.4905784973597583,8.768384212478125e-16
wooden chair,overlapping,artifact,thing,12,0,explicit,0.035620900257108006,8.768384212478125e-16
wooden chair,overlapping,artifact,skillet,12,0,explicit,0.0013193253297562348,8.768384212478125e-16
wooden chair,overlapping,artifact,seat,12,0,explicit,0.9617404490833807,8.768384212478125e-16
wooden chair,overlapping,artifact,metal thing,12,0,explicit,0.0013193253297562348,8.768384212478125e-16
wooden ruler,overlapping,artifact,thing,12,0,explicit,0.8999977673789805,8.768384212478125e-16
wooden ruler,overlapping,artifact,skillet,12,0,explicit,0.03333407754033981,8.768384212478125e-16
wooden ruler,overlapping,artifact,seat,12,0,explicit,0.03333407754033981,8.768384212478125e-16
wooden ruler,overlapping,artifact,metal thing,12,0,explicit,0.03333407754033981,8.768384212478125e-16
golden retriever,overlapping,animals,pet,12,0,explicit,0.9617404490833807,8.768384212478125e-16
golden retriever,overlapping,animals,lion,12,0,explicit,0.0013193253297562313,8.768384212478125e-16
golden retriever,overlapping,animals,cat,12,0,explicit,0.0013193253297562324,8.768384212478125e-16
golden retriever,overlapping,animals,animal,12,0,explicit,0.03562090025710802,8.768384212478125e-16
house cat,overlapping,animals,pet,12,0,explicit,0.49057849735975734,8.768384212478125e-16
house cat,overlapping,animals,lion,12,0,explicit,0.0006729805722711836,8.768384212478125e-16
house cat,overlapping,animals,cat,12,0,explicit,0.4905784973597583,8.768384212478125e-16
house cat,overlapping,animals,animal,12,0,explicit,0.01817002470821404,8.768384212478125e-16
lion,overlapping,animals,pet,12,0,explicit,0.0000018791862419786751,8.768384212478125e-16
lion,overlapping,animals,lion,12,0,explicit,0.9985775252383604,8.768384212478125e-16
lion,overlapping,animals,cat,12,0,explicit,0.0013698588054894747,8.768384212478125e-16
lion,overlapping,animals,animal,12,0,explicit,0.00005073676990831366,8.768384212478125e-16
whale,overlapping,animals,pet,12,0,explicit,0.033334077540339756,8.768384212478125e-16
whale,overlapping,animals,lion,12,0,explicit,0.03333407754033972,8.768384212478125e-16
whale,overlapping,animals,cat,12,0,explicit,0.03333407754033972,8.768384212478125e-16
whale,overlapping,animals,animal,12,0,explicit,0.8999977673789805,8.768384212478125e-16
diner,overlapping,places,restaurant,12,0,explicit,0.0013698588054894699,8.768384212478125e-16
diner,overlapping,places,place,12,0,explicit,0.000050736769908313484,8.768384212478125e-16
diner,overlapping,places,diner,12,0,explicit,0.9985775252383604,8.768384212478125e-16
diner,overlapping,places,bar,12,0,explicit,0.0000018791862419786685,8.768384212478125e-16
dive bar,overlapping,places,restaurant,12,0,explicit,0.0013193253297562324,8.768384212478125e-16
dive bar,overlapping,places,place,12,0,explicit,0.035620900257108006,8.768384212478125e-16
dive bar,overlapping,places,diner,12,0,explicit,0.0013193253297562324,8.768384212478125e-16
dive bar,overlapping,places,bar,12,0,explicit,0.9617404490833791,8.768384212478125e-16
hotel lobby,overlapping,places,restaurant,12,0,explicit,0.4905784973597583,8.768384212478125e-16
hotel lobby,overlapping,places,place,12,0,explicit,0.018170024708214026,8.768384212478125e-16
hotel lobby,overlapping,places,diner,12,0,explicit,0.0006729805722711842,8.768384212478125e-16
hotel lobby,overlapping,places,bar,12,0,explicit,0.49057849735975734,8.768384212478125e-16
park,overlapping,places,restaurant,12,0,explicit,0.033334077540339783,8.768384212478125e-16
park,overlapping,places,place,12,0,explicit,0.8999977673789805,8.768384212478125e-16
park,overlapping,places,diner,12,0,explicit,0.03333407754033972,8.768384212478125e-16
park,overlapping,places,bar,12,0,explicit,0.03333407754033972,8.768384212478125e-16
carrots,overlapping,plants,plant,12,0,explicit,0.000050736769908313484,8.768384212478125e-16
carrots,overlapping,plants,leaves,12,0,explicit,0.0000018791862419786685,8.768384212478125e-16
carrots,overlapping,plants,food,12,0,explicit,0.0013698588054894673,8.768384212478125e-16
carrots,overlapping,plants,carrots,12,0,explicit,0.9985775252383604,8.768384212478125e-16
lettuce,overlapping,plants,plant,12,0,explicit,0.018170024708213994,8.768384212478125e-16
lettuce,overlapping,plants,leaves,12,0,explicit,0.49057849735975645,8.768384212478125e-16
lettuce,overlapping,plants,food,12,0,explicit,0.49057849735975734,8.768384212478125e-16
lettuce,overlapping,plants,carrots,12,0,explicit,0.000672980572271183,8.768384212478125e-16
oak,overlapping,plants,plant,12,0,explicit,0.03562090025710807,8.768384212478125e-16
oak,overlapping,plants,leaves,12,0,explicit,0.9617404490833807,8.768384212478125e-16
oak,overlapping,plants,food,12,0,explicit,0.0013193253297562348,8.768384212478125e-16
oak,overlapping,plants,carrots,12,0,explicit,0.0013193253297562348,8.768384212478125e-16
flower,overlapping,plants,plant,12,0,explicit,0.8999977673789805,8.768384212478125e-16
flower,overlapping,plants,leaves,12,0,explicit,0.03333407754033972,8.768384212478125e-16
flower,overlapping,plants,food,12,0,explicit,0.03333407754033972,8.768384212478125e-16
flower,overlapping,plants,carrots,12,0,explicit,0.03333407754033972,8.768384212478125e-16
iron skillet,equivocal,artifact,seat,12,0,explicit,0.012195520398849741,8.768384212478125e-16
iron skillet,equivocal,artifact,metal thing,12,0,explicit,0.9878044796011505,8.768384212478125e-16
metal chair,equivocal,artifact,seat,12,0,explicit,0.5000000000000004,8.768384212478125e-16
metal chair,equivocal,artifact,metal thing,12,0,explicit,0.4999999999999995,8.768384212478125e-16
metal stool,equivocal,artifact,seat,12,0,explicit,0.49999999999999817,8.768384212478125e-16
metal stool,equivocal,artifact,metal thing,12,0,explicit,0.5000000000000018,8.768384212478125e-16
wooden chair,equivocal,artifact,seat,12,0,explicit,0.9878044796011505,8.768384212478125e-16
wooden chair,equivocal,artifact,metal thing,12,0,explicit,0.012195520398849762,8.768384212478125e-16
angler fish,equivocal,animals,pet,12,0,explicit,0.012195520398849741,8.768384212478125e-16
angler fish,equivocal,animals,fish,12,0,explicit,0.9878044796011505,8.768384212478125e-16
betta fish,equivocal,animals,pet,12,0,explicit,0.5000000000000004,8.768384212478125e-16
betta fish,equivocal,animals,fish,12,0,explicit,0.4999999999999995,8.768384212478125e-16
goldfish,equivocal,animals,pet,12,0,explicit,0.49999999999999817,8.768384212478125e-16
goldfish,equivocal,animals,fish,12,0,explicit,0.5000000000000018,8.768384212478125e-16
dalmatian,equivocal,animals,pet,12,0,explicit,0.9878044796011505,8.768384212478125e-16
dalmatian,equivocal,animals,fish,12,0,explicit,0.012195520398849762,8.768384212478125e-16
ice hotel room,equivocal,places,outdoor place,12,0,explicit,0.012195520398849741,8.768384212478125e-16
ice hotel room,equivocal,places,cold place,12,0,explicit,0.9878044796011505,8.768384212478125e-16
snowy forest,equivocal,places,outdoor place,12,0,explicit,0.5000000000000004,8.768384212478125e-16
snowy forest,equivocal,places,cold place,12,0,explicit,0.4999999999999995,8.768384212478125e-16
snowy mountain,equivocal,places,outdoor place,12,0,explicit,0.49999999999999817,8.768384212478125e-16
snowy mountain,equivocal,places,cold place,12,0,explicit,0.5000000000000018,8.768384212478125e-16
sunny beach,equivocal,places,outdoor place,12,0,explicit,0.9878044796011505,8.768384212478125e-16
sunny beach,equivocal,places,cold place,12,0,explicit,0.012195520398849762,8.768384212478125e-16
burger,equivocal,plants,plant,12,0,explicit,0.012195520398849741,8.768384212478125e-16
burger,equivocal,plants,food,12,0,explicit,0.9878044796011505,8.768384212478125e-16
carrot,equivocal,plants,plant,12,0,explicit,0.5000000000000004,8.768384212478125e-16
carrot,equivocal,plants,food,12,0,explicit,0.4999999999999995,8.768384212478125e-16
sunflower,equivocal,plants,plant,12,0,explicit,0.9878044796011505,8.768384212478125e-16
sunflower,equivocal,plants,food,12,0,explicit,0.012195520398849762,8.768384212478125e-16
tomatos,equivocal,plants,plant,12,0,explicit,0.49999999999999906,8.768384212478125e-16
tomatos,equivocal,plants,food,12,0,explicit,0.5000000000000009,8.768384212478125e-16
couch,branching,artifact,thing,11,1,pragmatic,0.000010303353507600579,5.2556704722115705e-111
couch,branching,artifact,seat,11,1,pragmatic,0.000010314068061691233,5.2556704722115705e-111
couch,branching,artifact,furniture,11,1,pragmatic,0.000032307818490308124,5.2556704722115705e-111
couch,branching,artifact,couch,11,1,pragmatic,0.9999470747599412,5.2556704722115705e-111
chair,branching,artifact,thing,11,1,pragmatic,0.000010146997999455428,5.2556704722115705e-111
chair,branching,artifact,seat,11,1,pragmatic,0.9999695154645155,5.2556704722115705e-111
chair,branching,artifact,furniture,11,1,pragmatic,0.000010226117946888482,5.2556704722115705e-111
chair,branching,artifact,couch,11,1,pragmatic,0.000010111419539855298,5.2556704722115705e-111
table,branching,artifact,thing,11,1,pragmatic,0.0013915427004903254,5.2556704722115705e-111
table,branching,artifact,seat,11,1,pragmatic,0.000032331565338914685,5.2556704722115705e-111
table,branching,artifact,furniture,11,1,pragmatic,0.9985431522628706,5.2556704722115705e-111
table,branching,artifact,couch,11,1,pragmatic,0.000032973471300416545,5.2556704722115705e-111
lawnmower,branching,artifact,thing,11,1,pragmatic,0.9986880767484272,5.2556704722115705e-111
lawnmower,branching,artifact,seat,11,1,pragmatic,0.0004357115703571751,5.2556704722115705e-111
lawnmower,branching,artifact,furniture,11,1,pragmatic,0.0004404101386883228,5.2556704722115705e-111
lawnmower,branching,artifact,couch,11,1,pragmatic,0.0004358015425270382,5.2556704722115705e-111
dalmatian,branching,animals,pet,11,1,pragmatic,0.000018082578904175398,5.2556704722115705e-111
dalmatian,branching,animals,dog,11,1,pragmatic,0.00011817783017281485,5.2556704722115705e-111
dalmatian,branching,animals,dalmatian,11,1,pragmatic,0.9998457832345559,5.2556704722115705e-111
dalmatian,branching,animals,animal,11,1,pragmatic,0.000017956356366877087,5.2556704722115705e-111
poodle,branching,animals,pet,11,1,pragmatic,0.004028166016548358,5.2556704722115705e-111
poodle,branching,animals,dog,11,1,pragmatic,0.9953322590974231,5.2556704722115705e-111
poodle,branching,animals,dalmatian,11,1,pragmatic,0.00017959923627693878,5.2556704722115705e-111
poodle,branching,animals,animal,11,1,pragmatic,0.0004599756497528634,5.2556704722115705e-111
siamese cat,branching,animals,pet,11,1,pragmatic,0.9965524333683724,5.2556704722115705e-111
siamese cat,branching,animals,dog,11,1,pragmatic,0.00039971690751060604,5.2556704722115705e-111
siamese cat,branching,animals,dalmatian,11,1,pragmatic,0.0003749630193591319,5.2556704722115705e-111
siamese cat,branching,animals,animal,11,1,pragmatic,0.0026728867047573473,5.2556704722115705e-111
whale,branching,animals,pet,11,1,pragmatic,0.0003037998735942256,5.2556704722115705e-111
whale,branching,animals,dog,11,1,pragmatic,0.0004690280997915232,5.2556704722115705e-111
whale,branching,animals,dalmatian,11,1,pragmatic,0.0003275137444231802,5.2556704722115705e-111
whale,branching,animals,animal,11,1,pragmatic,0.9988996582821915,5.2556704722115705e-111
cottage,branching,places,place,11,1,pragmatic,0.000010987369412501111,5.2556704722115705e-111
cottage,branching,places,mansion,11,1,pragmatic,0.000010847266134665427,5.2556704722115705e-111
cottage,branching,places,house,11,1,pragmatic,0.9999672919185527,5.2556704722115705e-111
cottage,branching,places,building,11,1,pragmatic,0.000010873445901736483,5.2556704722115705e-111
mansion,branching,places,place,11,1,pragmatic,0.000010965201767743256,5.2556704722115705e-111
mansion,branching,places,mansion,11,1,pragmatic,0.9999673556590064,5.2556704722115705e-111
mansion,branching,places,house,11,1,pragmatic,0.000010844518045243896,5.2556704722115705e-111
mansion,branching,places,building,11,1,pragmatic,0.000010834621179698213,5.2556704722115705e-111
office,branching,places,place,11,1,pragmatic,0.00001107298716112797,5.2556704722115705e-111
office,branching,places,mansion,11,1,pragmatic,0.000010864183838690442,5.2556704722115705e-111
office,branching,places,house,11,1,pragmatic,0.000010864190412756071,5.2556704722115705e-111
office,branching,places,building,11,1,pragmatic,0.9999671986385877,5.2556704722115705e-111
park,branching,places,place,11,1,pragmatic,0.9999660327374686,5.2556704722115705e-111
park,branching,places,mansion,11,1,pragmatic,0.000011320280134258874,5.2556704722115705e-111
park,branching,places,house,11,1,pragmatic,0.000011323142655656935,5.2556704722115705e-111
park,branching,places,building,11,1,pragmatic,0.000011323839741193975,5.2556704722115705e-111
carrot,branching,plants,plant,11,1,pragmatic,0.000020665252392547935,5.2556704722115705e-111
carrot,branching,plants,living plant,11,1,pragmatic,0.000020665537127957258,5.2556704722115705e-111
carrot,branching,plants,food,11,1,pragmatic,0.000021037671980122194,5.2556704722115705e-111
carrot,branching,plants,carrot,11,1,pragmatic,0.9999376315384988,5.2556704722115705e-111
dead flower,branching,plants,plant,11,1,pragmatic,0.7635034835746212,5.2556704722115705e-111
dead flower,branching,plants,living plant,11,1,pragmatic,0.02391014179892425,5.2556704722115705e-111
dead flower,branching,plants,food,11,1,pragmatic,0.1992811846605962,5.2556704722115705e-111
dead flower,branching,plants,carrot,11,1,pragmatic,0.013305189965858567,5.2556704722115705e-111
tomatos,branching,plants,plant,11,1,pragmatic,0.0003790239678123312,5.2556704722115705e-111
tomatos,branching,plants,living plant,11,1,pragmatic,0.3719738062439828,5.2556704722115705e-111
tomatos,branching,plants,food,11,1,pragmatic,0.6274127725294684,5.2556704722115705e-111
tomatos,branching,plants,carrot,11,1,pragmatic,0.0002343972587359355,5.2556704722115705e-111
sunflower,branching,plants,plant,11,1,pragmatic,0.9645729985153159,5.2556704722115705e-111
sunflower,branching,plants,living plant,11,1,pragmatic,0.03138428961596001,5.2556704722115705e-111
sunflower,branching,plants,food,11,1,pragmatic,0.0021929876190771233,5.2556704722115705e-111
sunflower,branching,plants,carrot,11,1,pragmatic,0.0018497242496488694,5.2556704722115705e-111
iron skillet,overlapping,artifact,thing,11,1,pragmatic,0.0000069256580398832686,5.2556704722115705e-111
iron skillet,overlapping,artifact,skillet,11,1,pragmatic,0.9999665871808899,5.2556704722115705e-111
iron skillet,overlapping,artifact,seat,11,1,pragmatic,0.000006909962051145264,5.2556704722115705e-111
iron skillet,overlapping,artifact,metal thing,11,1,pragmatic,0.000019577199019861293,5.2556704722115705e-111
metal chair,overlapping,artifact,thing,11,1,pragmatic,0.00003601802213128062,5.2556704722115705e-111
metal chair,overlapping,artifact,skillet,11,1,pragmatic,0.00001991177880021006,5.2556704722115705e-111
metal chair,overlapping,artifact,seat,11,1,pragmatic,0.0010432490233159525,5.2556704722115705e-111
metal chair,overlapping,artifact,metal thing,11,1,pragmatic,0.9989008211757531,5.2556704722115705e-111
wooden chair,overlapping,artifact,thing,11,1,pragmatic,0.0003600640544506346,5.2556704722115705e-111
wooden chair,overlapping,artifact,skillet,11,1,pragmatic,0.00036013475693444884,5.2556704722115705e-111
wooden chair,overlapping,artifact,seat,11,1,pragmatic,0.9989185719076419,5.2556704722115705e-111
wooden chair,overlapping,artifact,metal thing,11,1,pragmatic,0.0003612292809726496,5.2556704722115705e-111
wooden ruler,overlapping,artifact,thing,11,1,pragmatic,0.9999622882306686,5.2556704722115705e-111
wooden ruler,overlapping,artifact,skillet,11,1,pragmatic,0.000012525172289248385,5.2556704722115705e-111
wooden ruler,overlapping,artifact,seat,11,1,pragmatic,0.000012472415122756033,5.2556704722115705e-111
wooden ruler,overlapping,artifact,metal thing,11,1,pragmatic,0.000012714181919813275,5.2556704722115705e-111
golden retriever,overlapping,animals,pet,11,1,pragmatic,0.9992271488519399,5.2556704722115705e-111
golden retriever,overlapping,animals,lion,11,1,pragmatic,0.00006096768441327086,5.2556704722115705e-111
golden retriever,overlapping,animals,cat,11,1,pragmatic,0.00006186807165528022,5.2556704722115705e-111
golden retriever,overlapping,animals,animal,11,1,pragmatic,0.0006500153919908939,5.2556704722115705e-111
house cat,overlapping,animals,pet,11,1,pragmatic,0.000051901446233062765,5.2556704722115705e-111
house cat,overlapping,animals,lion,11,1,pragmatic,0.00004730132697843373,5.2556704722115705e-111
house cat,overlapping,animals,cat,11,1,pragmatic,0.9998533592864451,5.2556704722115705e-111
house cat,overlapping,animals,animal,11,1,pragmatic,0.00004743794034352325,5.2556704722115705e-111
lion,overlapping,animals,pet,11,1,pragmatic,0.00004620215237906447,5.2556704722115705e-111
lion,overlapping,animals,lion,11,1,pragmatic,0.9998589741702336,5.2556704722115705e-111
lion,overlapping,animals,cat,11,1,pragmatic,0.00004620280092854619,5.2556704722115705e-111
lion,overlapping,animals,animal,11,1,pragmatic,0.00004862087645907298,5.2556704722115705e-111
whale,overlapping,animals,pet,11,1,pragmatic,0.0006246569768678415,5.2556704722115705e-111
whale,overlapping,animals,lion,11,1,pragmatic,0.0005190816948789923,5.2556704722115705e-111
whale,overlapping,animals,cat,11,1,pragmatic,0.000523692427011115,5.2556704722115705e-111
whale,overlapping,animals,animal,11,1,pragmatic,0.9983325689012429,5.2556704722115705e-111
diner,overlapping,places,restaurant,11,1,pragmatic,0.0016500952306963907,5.2556704722115705e-111
diner,overlapping,places,place,11,1,pragmatic,0.000015741793716859013,5.2556704722115705e-111
diner,overlapping,places,diner,11,1,pragmatic,0.9983184812256198,5.2556704722115705e-111
diner,overlapping,places,bar,11,1,pragmatic,0.00001568174996692745,5.2556704722115705e-111
dive bar,overlapping,places,restaurant,11,1,pragmatic,0.7774595814859877,5.2556704722115705e-111
dive bar,overlapping,places,place,11,1,pragmatic,0.09614740568723106,5.2556704722115705e-111
dive bar,overlapping,places,diner,11,1,pragmatic,0.005673984507091015,5.2556704722115705e-111
dive bar,overlapping,places,bar,11,1,pragmatic,0.12071902831969003,5.2556704722115705e-111
hotel lobby,overlapping,places,restaurant,11,1,pragmatic,0.00032782789575201915,5.2556704722115705e-111
hotel lobby,overlapping,places,place,11,1,pragmatic,0.0003074052606177497,5.2556704722115705e-111
hotel lobby,overlapping,places,diner,11,1,pragmatic,0.00030546044246767314,5.2556704722115705e-111
hotel lobby,overlapping,places,bar,11,1,pragmatic,0.9990593064011635,5.2556704722115705e-111
park,overlapping,places,restaurant,11,1,pragmatic,0.0011045028489442936,5.2556704722115705e-111
park,overlapping,places,place,11,1,pragmatic,0.9983814268776903,5.2556704722115705e-111
park,overlapping,places,diner,11,1,pragmatic,0.0002684647949214056,5.2556704722115705e-111
park,overlapping,places,bar,11,1,pragmatic,0.00024560547844243213,5.2556704722115705e-111
carrots,overlapping,plants,plant,11,1,pragmatic,0.000017975351655004368,5.2556704722115705e-111
carrots,overlapping,plants,leaves,11,1,pragmatic,0.000017974892809198307,5.2556704722115705e-111
carrots,overlapping,plants,food,11,1,pragmatic,0.49998202487776805,5.2556704722115705e-111
carrots,overlapping,plants,carrots,11,1,pragmatic,0.49998202487776805,5.2556704722115705e-111
lettuce,overlapping,plants,plant,11,1,pragmatic,0.5215929744281889,5.2556704722115705e-111
lettuce,overlapping,plants,leaves,11,1,pragmatic,0.4085548908833225,5.2556704722115705e-111
lettuce,overlapping,plants,food,11,1,pragmatic,0.03492606734424484,5.2556704722115705e-111
lettuce,overlapping,plants,carrots,11,1,pragmatic,0.03492606734424484,5.2556704722115705e-111
oak,overlapping,plants,plant,11,1,pragmatic,0.0003339622500352698,5.2556704722115705e-111
oak,overlapping,plants,leaves,11,1,pragmatic,0.9990935105168224,5.2556704722115705e-111
oak,overlapping,plants,food,11,1,pragmatic,0.0002862636165717236,5.2556704722115705e-111
oak,overlapping,plants,carrots,11,1,pragmatic,0.0002862636165717236,5.2556704722115705e-111
flower,overlapping,plants,plant,11,1,pragmatic,0.9983233007389748,5.2556704722115705e-111
flower,overlapping,plants,leaves,11,1,pragmatic,0.00042604439213319336,5.2556704722115705e-111
flower,overlapping,plants,food,11,1,pragmatic,0.0006253274344463145,5.2556704722115705e-111
flower,overlapping,plants,carrots,11,1,pragmatic,0.0006253274344463145,5.2556704722115705e-111
iron skillet,equivocal,artifact,seat,11,1,pragmatic,0.01031873350328931,5.2556704722115705e-111
iron skillet,equivocal,artifact,metal thing,11,1,pragmatic,0.9896812664967103,5.2556704722115705e-111
metal chair,equivocal,artifact,seat,11,1,pragmatic,0.11314023849729758,5.2556704722115705e-111
metal chair,equivocal,artifact,metal thing,11,1,pragmatic,0.886859761502702,5.2556704722115705e-111
metal stool,equivocal,artifact,seat,11,1,pragmatic,0.10993123931793405,5.2556704722115705e-111
metal stool,equivocal,artifact,metal thing,11,1,pragmatic,0.890068760682066,5.2556704722115705e-111
wooden chair,equivocal,artifact,seat,11,1,pragmatic,0.9998357446929677,5.2556704722115705e-111
wooden chair,equivocal,artifact,metal thing,11,1,pragmatic,0.00016425530703245264,5.2556704722115705e-111
angler fish,equivocal,animals,pet,11,1,pragmatic,0.23052615895444492,5.2556704722115705e-111
angler fish,equivocal,animals,fish,11,1,pragmatic,0.7694738410455553,5.2556704722115705e-111
betta fish,equivocal,animals,pet,11,1,pragmatic,0.029043268595344212,5.2556704722115705e-111
betta fish,equivocal,animals,fish,11,1,pragmatic,0.970956731404656,5.2556704722115705e-111
goldfish,equivocal,animals,pet,11,1,pragmatic,0.011159944008626592,5.2556704722115705e-111
goldfish,equivocal,animals,fish,11,1,pragmatic,0.9888400559913739,5.2556704722115705e-111
dalmatian,equivocal,animals,pet,11,1,pragmatic,0.9998988737244573,5.2556704722115705e-111
dalmatian,equivocal,animals,fish,11,1,pragmatic,0.00010112627554189867,5.2556704722115705e-111
ice hotel room,equivocal,places,outdoor place,11,1,pragmatic,0.16005097945359073,5.2556704722115705e-111
ice hotel room,equivocal,places,cold place,11,1,pragmatic,0.8399490205464092,5.2556704722115705e-111
snowy forest,equivocal,places,outdoor place,11,1,pragmatic,0.24218267534408877,5.2556704722115705e-111
snowy forest,equivocal,places,cold place,11,1,pragmatic,0.7578173246559112,5.2556704722115705e-111
snowy mountain,equivocal,places,outdoor place,11,1,pragmatic,0.007873972647876622,5.2556704722115705e-111
snowy mountain,equivocal,places,cold place,11,1,pragmatic,0.9921260273521235,5.2556704722115705e-111
sunny beach,equivocal,places,outdoor place,11,1,pragmatic,0.9995169398978476,5.2556704722115705e-111
sunny beach,equivocal,places,cold place,11,1,pragmatic,0.0004830601021526663,5.2556704722115705e-111
burger,equivocal,plants,plant,11,1,pragmatic,0.000693615950017368,5.2556704722115705e-111
burger,equivocal,plants,food,11,1,pragmatic,0.9993063840499827,5.2556704722115705e-111
carrot,equivocal,plants,plant,11,1,pragmatic,0.0647853912619289,5.2556704722115705e-111
carrot,equivocal,plants,food,11,1,pragmatic,0.9352146087380713,5.2556704722115705e-111
sunflower,equivocal,plants,plant,11,1,pragmatic,0.9918046027145114,5.2556704722115705e-111
sunflower,equivocal,plants,food,11,1,pragmatic,0.00819539728548857,5.2556704722115705e-111
tomatos,equivocal,plants,plant,11,1,pragmatic,0.9942147448076533,5.2556704722115705e-111
tomatos,equivocal,plants,food,11,1,pragmatic,0.0057852551923464465,5.2556704722115705e-111
couch,branching,artifact,thing,11,1,explicit,0.000007364529374726061,6.048398358152409e-90
couch,branching,artifact,seat,11,1,explicit,0.00009521754907964249,6.048398358152409e-90
couch,branching,artifact,furniture,11,1,explicit,0.035724536356835875,6.048398358152409e-90
couch,branching,artifact,couch,11,1,explicit,0.9641728815647098,6.048398358152409e-90
chair,branching,artifact,thing,11,1,explicit,0.0006043934141806104,6.048398358152409e-90
chair,branching,artifact,seat,11,1,explicit,0.9989076585266303,6.048398358152409e-90
chair,branching,artifact,furniture,11,1,explicit,0.00038930025357217934,6.048398358152409e-90
chair,branching,artifact,couch,11,1,explicit,0.00009864780561701283,6.048398358152409e-90
table,branching,artifact,thing,11,1,explicit,0.5591520663555112,6.048398358152409e-90
table,branching,artifact,seat,11,1,explicit,0.04987545549749483,6.048398358152409e-90
table,branching,artifact,furniture,11,1,explicit,0.34109702264949837,6.048398358152409e-90
table,branching,artifact,couch,11,1,explicit,0.04987545549749483,6.048398358152409e-90
lawnmower,branching,artifact,thing,11,1,explicit,0.9984285387333585,6.048398358152409e-90
lawnmower,branching,artifact,seat,11,1,explicit,0.0005238204222138661,6.048398358152409e-90
lawnmower,branching,artifact,furniture,11,1,explicit,0.0005238204222138671,6.048398358152409e-90
lawnmower,branching,artifact,couch,11,1,explicit,0.0005238204222138666,6.048398358152409e-90
dalmatian,branching,animals,pet,11,1,explicit,0.0011322733690976865,6.048398358152409e-90
dalmatian,branching,animals,dog,11,1,explicit,0.09210891374098788,6.048398358152409e-90
dalmatian,branching,animals,dalmatian,11,1,explicit,0.9062833359766659,6.048398358152409e-90
dalmatian,branching,animals,animal,11,1,explicit,0.00047547691324903977,6.048398358152409e-90
poodle,branching,animals,pet,11,1,explicit,0.35535366030767146,6.048398358152409e-90
poodle,branching,animals,dog,11,1,explicit,0.4470713956134226,6.048398358152409e-90
poodle,branching,animals,dalmatian,11,1,explicit,0.04543751272910976,6.048398358152409e-90
poodle,branching,animals,animal,11,1,explicit,0.1521374313497957,6.048398358152409e-90
siamese cat,branching,animals,pet,11,1,explicit,0.774784647849186,6.048398358152409e-90
siamese cat,branching,animals,dog,11,1,explicit,0.007570325415873161,6.048398358152409e-90
siamese cat,branching,animals,dalmatian,11,1,explicit,0.007570325415873161,6.048398358152409e-90
siamese cat,branching,animals,animal,11,1,explicit,0.2100747013190687,6.048398358152409e-90
whale,branching,animals,pet,11,1,explicit,0.042527559063087715,6.048398358152409e-90
whale,branching,animals,dog,11,1,explicit,0.042527559063087715,6.048398358152409e-90
whale,branching,animals,dalmatian,11,1,explicit,0.042527559063087715,6.048398358152409e-90
whale,branching,animals,animal,11,1,explicit,0.8724173228107367,6.048398358152409e-90
cottage,branching,places,place,11,1,explicit,0.0009892031398963247,6.048398358152409e-90
cottage,branching,places,mansion,11,1,explicit,0.00013194957519922163,6.048398358152409e-90
cottage,branching,places,house,11,1,explicit,0.9985364474112178,6.048398358152409e-90
cottage,branching,places,building,11,1,explicit,0.0003423998736871611,6.048398358152409e-90
mansion,branching,places,place,11,1,explicit,0.0008674790846663757,6.048398358152409e-90
mansion,branching,places,mansion,11,1,explicit,0.998948259781946,6.048398358152409e-90
mansion,branching,places,house,11,1,explicit,0.00013200399331036905,6.048398358152409e-90
mansion,branching,places,building,11,1,explicit,0.000052257140078344904,6.048398358152409e-90
office,branching,places,place,11,1,explicit,0.0014198626263163278,6.048398358152409e-90
office,branching,places,mansion,11,1,explicit,0.00013551684253506417,6.048398358152409e-90
