parameter,value,MCMCprob
expVsPrag,0.9235441950149834,0.0010000000000000002
alpha,6.460954644717276,0.005000000000000002
beta,0.3941076414193958,0.005000000000000002
expVsPrag,0.9235441950149834,0.005000000000000002
alpha,6.460954644717276,0.004000000000000002
beta,0.3941076414193958,0.004000000000000002
expVsPrag,0.7955513040069491,0.004000000000000002
alpha,6.460954644717276,0.0020000000000000005
beta,0.3941076414193958,0.0020000000000000005
expVsPrag,0.6764583538752049,0.0020000000000000005
alpha,6.460954644717276,0.004000000000000002
beta,0.3941076414193958,0.004000000000000002
expVsPrag,0.6412742936518043,0.004000000000000002
alpha,6.460954644717276,0.004000000000000002
beta,0.3941076414193958,0.004000000000000002
expVsPrag,0.8081910978071392,0.004000000000000002
alpha,6.460954644717276,0.004000000000000002
beta,0.3941076414193958,0.004000000000000002
expVsPrag,0.5090857790783048,0.004000000000000002
alpha,6.460954644717276,0.0010000000000000002
beta,0.3941076414193958,0.0010000000000000002
expVsPrag,0.9994057067669928,0.0010000000000000002
alpha,6.460954644717276,0.011000000000000005
beta,0.3941076414193958,0.011000000000000005
expVsPrag,0.5168068911880255,0.011000000000000005
alpha,6.460954644717276,0.011999999999999999
beta,0.3941076414193958,0.011999999999999999
expVsPrag,0.9043590670917183,0.011999999999999999
alpha,6.460954644717276,0.0020000000000000005
beta,0.3941076414193958,0.0020000000000000005
expVsPrag,0.3276545205153525,0.0020000000000000005
alpha,6.460954644717276,0.0010000000000000002
beta,0.3941076414193958,0.0010000000000000002
expVsPrag,0.35170945595018566,0.0010000000000000002
alpha,6.446480615995824,0.003000000000000002
beta,0.3941076414193958,0.003000000000000002
expVsPrag,0.35170945595018566,0.003000000000000002
alpha,6.446480615995824,0.0020000000000000005
beta,0.3941076414193958,0.0020000000000000005
expVsPrag,0.6768518262542784,0.0020000000000000005
alpha,6.446480615995824,0.0010000000000000002
beta,0.3941076414193958,0.0010000000000000002
expVsPrag,0.49706498673185706,0.0010000000000000002
alpha,6.446480615995824,0.003000000000000002
beta,0.3941076414193958,0.003000000000000002
expVsPrag,0.5420420113950968,0.003000000000000002
alpha,6.446480615995824,0.008000000000000004
beta,0.3941076414193958,0.008000000000000004
expVsPrag,0.7294973102398217,0.008000000000000004
alpha,6.446480615995824,0.0010000000000000002
beta,0.3941076414193958,0.0010000000000000002
expVsPrag,0.23056722804903984,0.0010000000000000002
alpha,6.446480615995824,0.0020000000000000005
beta,0.3941076414193958,0.0020000000000000005
expVsPrag,0.9302996238693595,0.0020000000000000005
alpha,6.446480615995824,0.0010000000000000002
beta,0.3941076414193958,0.0010000000000000002
expVsPrag,0.28945216722786427,0.0010000000000000002
alpha,6.446480615995824,0.027000000000000007
beta,0.3941076414193958,0.027000000000000007
expVsPrag,0.9062060888390988,0.027000000000000007
alpha,6.446480615995824,0.0010000000000000002
beta,0.3941076414193958,0.0010000000000000002
expVsPrag,0.9899246557615697,0.0010000000000000002
alpha,6.446480615995824,0.0020000000000000005
beta,0.27814100589603186,0.0020000000000000005
expVsPrag,0.9899246557615697,0.0020000000000000005
alpha,6.446480615995824,0.004000000000000002
beta,0.27814100589603186,0.004000000000000002
expVsPrag,0.5665929634124041,0.004000000000000002
alpha,6.446480615995824,0.007000000000000003
beta,0.27814100589603186,0.007000000000000003
expVsPrag,0.6905761254020035,0.007000000000000003
alpha,6.446480615995824,0.0010000000000000002
beta,0.27814100589603186,0.0010000000000000002
expVsPrag,0.17019188241101801,0.0010000000000000002
alpha,6.446480615995824,0.005999999999999998
beta,0.27814100589603186,0.005999999999999998
expVsPrag,0.3201369543094188,0.005999999999999998
alpha,6.446480615995824,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.3201369543094188,0.0020000000000000005
alpha,6.446480615995824,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.9001452969387174,0.0020000000000000005
alpha,6.446480615995824,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.21087116398848593,0.0020000000000000005
alpha,6.2635014951229095,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.21087116398848593,0.0020000000000000005
alpha,6.2635014951229095,0.003000000000000002
beta,0.28778416011482477,0.003000000000000002
expVsPrag,0.11698954016901553,0.003000000000000002
alpha,6.2635014951229095,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.1235545827075839,0.0020000000000000005
alpha,6.2635014951229095,0.008000000000000004
beta,0.28778416011482477,0.008000000000000004
expVsPrag,0.8337979794014245,0.008000000000000004
alpha,6.2635014951229095,0.008000000000000004
beta,0.28778416011482477,0.008000000000000004
expVsPrag,0.6087510900106281,0.008000000000000004
alpha,6.2635014951229095,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.21645120810717344,0.0020000000000000005
alpha,6.2635014951229095,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.9226375874131918,0.0020000000000000005
alpha,6.2635014951229095,0.01500000000000001
beta,0.28778416011482477,0.01500000000000001
expVsPrag,0.5800621679518372,0.01500000000000001
alpha,6.2635014951229095,0.005999999999999998
beta,0.28778416011482477,0.005999999999999998
expVsPrag,0.9618721466977149,0.005999999999999998
alpha,6.2635014951229095,0.0010000000000000002
beta,0.28778416011482477,0.0010000000000000002
expVsPrag,0.8374287239275873,0.0010000000000000002
alpha,6.2635014951229095,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.9128433736041188,0.0020000000000000005
alpha,6.2635014951229095,0.0010000000000000002
beta,0.28778416011482477,0.0010000000000000002
expVsPrag,0.2992771251592785,0.0010000000000000002
alpha,6.2635014951229095,0.008000000000000004
beta,0.28778416011482477,0.008000000000000004
expVsPrag,0.6277649686671793,0.008000000000000004
alpha,6.2635014951229095,0.0020000000000000005
beta,0.28778416011482477,0.0020000000000000005
expVsPrag,0.7113596308045089,0.0020000000000000005
alpha,6.4921637531369925,0.005999999999999998
beta,0.28778416011482477,0.005999999999999998
expVsPrag,0.7113596308045089,0.005999999999999998
alpha,6.4921637531369925,0.004000000000000002
beta,0.4026708996389061,0.004000000000000002
expVsPrag,0.7113596308045089,0.004000000000000002
alpha,6.4921637531369925,0.009000000000000008
beta,0.4026708996389061,0.009000000000000008
expVsPrag,0.9356292050797492,0.009000000000000008
alpha,6.4921637531369925,0.003000000000000002
beta,0.34796621347777545,0.003000000000000002
expVsPrag,0.9356292050797492,0.003000000000000002
alpha,6.4921637531369925,0.0020000000000000005
beta,0.34796621347777545,0.0020000000000000005
expVsPrag,0.332205624319613,0.0020000000000000005
alpha,6.4921637531369925,0.0010000000000000002
beta,0.34796621347777545,0.0010000000000000002
expVsPrag,0.48134127142839134,0.0010000000000000002
alpha,6.4921637531369925,0.0020000000000000005
beta,0.34796621347777545,0.0020000000000000005
expVsPrag,0.3182504919823259,0.0020000000000000005
alpha,6.4921637531369925,0.0020000000000000005
beta,0.34796621347777545,0.0020000000000000005
expVsPrag,0.45039913966320455,0.0020000000000000005
alpha,6.4921637531369925,0.005999999999999998
beta,0.34796621347777545,0.005999999999999998
expVsPrag,0.8575073853135109,0.005999999999999998
alpha,6.4921637531369925,0.004000000000000002
beta,0.34796621347777545,0.004000000000000002
expVsPrag,0.21250473195686936,0.004000000000000002
alpha,6.4921637531369925,0.0010000000000000002
beta,0.34796621347777545,0.0010000000000000002
expVsPrag,0.281691042939201,0.0010000000000000002
alpha,6.4921637531369925,0.009000000000000008
beta,0.3425491829402745,0.009000000000000008
expVsPrag,0.281691042939201,0.009000000000000008
alpha,6.4921637531369925,0.014000000000000007
beta,0.3425491829402745,0.014000000000000007
expVsPrag,0.47244284907355905,0.014000000000000007
alpha,6.4921637531369925,0.0010000000000000002
beta,0.3425491829402745,0.0010000000000000002
expVsPrag,0.32287665200419724,0.0010000000000000002
alpha,6.4921637531369925,0.005000000000000002
beta,0.3425491829402745,0.005000000000000002
expVsPrag,0.5365255028009415,0.005000000000000002
alpha,6.4921637531369925,0.0010000000000000002
beta,0.3425491829402745,0.0010000000000000002
expVsPrag,0.7390807301271707,0.0010000000000000002
alpha,6.4921637531369925,0.011000000000000005
beta,0.3425491829402745,0.011000000000000005
expVsPrag,0.9579663306940347,0.011000000000000005
alpha,6.4921637531369925,0.005999999999999998
beta,0.3425491829402745,0.005999999999999998
expVsPrag,0.8157828273251653,0.005999999999999998
alpha,6.4921637531369925,0.0020000000000000005
beta,0.3577775398734957,0.0020000000000000005
expVsPrag,0.8157828273251653,0.0020000000000000005
alpha,6.4921637531369925,0.003000000000000002
beta,0.3577775398734957,0.003000000000000002
expVsPrag,0.5319313281215727,0.003000000000000002
alpha,6.4921637531369925,0.003000000000000002
beta,0.3372267687227577,0.003000000000000002
expVsPrag,0.5319313281215727,0.003000000000000002
alpha,6.4921637531369925,0.005999999999999998
beta,0.3372267687227577,0.005999999999999998
expVsPrag,0.2637435416691005,0.005999999999999998
alpha,6.4921637531369925,0.009000000000000008
beta,0.3372267687227577,0.009000000000000008
expVsPrag,0.3290057217236608,0.009000000000000008
