alpha,beta,modelType,logLikelihood,posteriorProb
5.5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
5.5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
5.5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
5.5,0,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,1,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
5.4,0,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,1,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
5.3,0,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,1,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
5.2,0,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,1,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
5.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
5,1,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
5,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.6,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.5,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.4,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.3,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.2,0,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,1,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
4,1,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
4,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.6,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.5,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.4,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.3,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.2,0,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,1,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
3,1,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
3,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.6,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.5,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.4,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.3,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.2,0,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,1,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2.1,0,A0_emp,-1231.0293926744637,-638.8787011136744
2,1,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
2,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
2,0,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,1,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
1.9,0,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,1,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
1.8,0,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,1,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.2,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0.1,A0_emp,-1231.0293926744637,-638.8787011136744
1.7,0,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,1,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,0.9,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,0.8,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,0.7,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,0.6,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,0.5,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,0.4,A0_emp,-1231.0293926744637,-638.8787011136744
1.6,0.3,A0_emp,-1231.0293926744637,-638.8787011136744
