parameter,value,MCMCprob
beta,0.7,1.604239844007377e-87
expPragFlip,false,1.604239844007377e-87
alpha,4,2.3204621097225508e-71
beta,0.7,2.3204621097225508e-71
expPragFlip,true,2.3204621097225508e-71
alpha,4,2.0916911461341702e-86
beta,0.65,2.0916911461341702e-86
expPragFlip,false,2.0916911461341702e-86
alpha,4,7.395082592431409e-70
beta,0.65,7.395082592431409e-70
expPragFlip,true,7.395082592431409e-70
alpha,4,1.5801089946906015e-85
beta,0.6,1.5801089946906015e-85
expPragFlip,false,1.5801089946906015e-85
alpha,4,1.3395799449514355e-68
beta,0.6,1.3395799449514355e-68
expPragFlip,true,1.3395799449514355e-68
alpha,4,6.818626963893994e-85
beta,0.55,6.818626963893994e-85
expPragFlip,false,6.818626963893994e-85
alpha,4,1.3466201494350915e-67
beta,0.55,1.3466201494350915e-67
expPragFlip,true,1.3466201494350915e-67
alpha,4,1.6573820375788213e-84
beta,0.5,1.6573820375788213e-84
expPragFlip,false,1.6573820375788213e-84
alpha,4,7.320313754172744e-67
beta,0.5,7.320313754172744e-67
expPragFlip,true,7.320313754172744e-67
alpha,4,2.2378826368597792e-84
beta,0.45,2.2378826368597792e-84
expPragFlip,false,2.2378826368597792e-84
alpha,4,2.0934514817507247e-66
beta,0.45,2.0934514817507247e-66
expPragFlip,true,2.0934514817507247e-66
alpha,4,1.655918872490964e-84
beta,0.4,1.655918872490964e-84
expPragFlip,false,1.655918872490964e-84
alpha,4,3.060264550499779e-66
beta,0.4,3.060264550499779e-66
expPragFlip,true,3.060264550499779e-66
alpha,4,6.626785862448888e-85
beta,0.35,6.626785862448888e-85
expPragFlip,false,6.626785862448888e-85
alpha,4,2.2205172887795485e-66
beta,0.35,2.2205172887795485e-66
expPragFlip,true,2.2205172887795485e-66
alpha,4,1.4162400408975246e-85
beta,0.3,1.4162400408975246e-85
expPragFlip,false,1.4162400408975246e-85
alpha,4,7.765942066105836e-67
beta,0.3,7.765942066105836e-67
expPragFlip,true,7.765942066105836e-67
alpha,4,1.5971286885013618e-86
beta,0.25,1.5971286885013618e-86
expPragFlip,false,1.5971286885013618e-86
alpha,4,1.2721569642289189e-67
beta,0.25,1.2721569642289189e-67
expPragFlip,true,1.2721569642289189e-67
alpha,4,9.398558869788266e-88
beta,0.2,9.398558869788266e-88
expPragFlip,false,9.398558869788266e-88
alpha,4,9.49907278064615e-69
beta,0.2,9.49907278064615e-69
expPragFlip,true,9.49907278064615e-69
alpha,4,2.8566573439531078e-89
beta,0.15,2.8566573439531078e-89
expPragFlip,false,2.8566573439531078e-89
alpha,4,3.153063951303921e-70
beta,0.15,3.153063951303921e-70
expPragFlip,true,3.153063951303921e-70
alpha,4,4.443760268860711e-91
beta,0.1,4.443760268860711e-91
expPragFlip,false,4.443760268860711e-91
alpha,4,4.550319994679706e-72
beta,0.1,4.550319994679706e-72
expPragFlip,true,4.550319994679706e-72
alpha,4,3.5097127151245643e-93
beta,0.05,3.5097127151245643e-93
expPragFlip,false,3.5097127151245643e-93
alpha,4,2.8021357687555318e-74
beta,0.05,2.8021357687555318e-74
expPragFlip,true,2.8021357687555318e-74
alpha,4,1.3980099229524676e-95
beta,0,1.3980099229524676e-95
expPragFlip,false,1.3980099229524676e-95
alpha,4,7.257885425200127e-77
beta,0,7.257885425200127e-77
expPragFlip,true,7.257885425200127e-77
alpha,3.75,4.7919172713207235e-105
beta,1,4.7919172713207235e-105
expPragFlip,false,4.7919172713207235e-105
alpha,3.75,1.5646830307200348e-99
beta,1,1.5646830307200348e-99
expPragFlip,true,1.5646830307200348e-99
alpha,3.75,5.234032042392419e-103
beta,0.95,5.234032042392419e-103
expPragFlip,false,5.234032042392419e-103
alpha,3.75,2.780401201616131e-97
beta,0.95,2.780401201616131e-97
expPragFlip,true,2.780401201616131e-97
alpha,3.75,3.734038038860422e-101
beta,0.9,3.734038038860422e-101
expPragFlip,false,3.734038038860422e-101
alpha,3.75,3.321909227239437e-95
beta,0.9,3.321909227239437e-95
expPragFlip,true,3.321909227239437e-95
alpha,3.75,1.7201174146919435e-99
beta,0.85,1.7201174146919435e-99
expPragFlip,false,1.7201174146919435e-99
alpha,3.75,2.6275025223050153e-93
beta,0.85,2.6275025223050153e-93
expPragFlip,true,2.6275025223050153e-93
alpha,3.75,5.0577840184562685e-98
beta,0.8,5.0577840184562685e-98
expPragFlip,false,5.0577840184562685e-98
alpha,3.75,1.3541473652096577e-91
beta,0.8,1.3541473652096577e-91
expPragFlip,true,1.3541473652096577e-91
alpha,3.75,9.383143864398906e-97
beta,0.75,9.383143864398906e-97
expPragFlip,false,9.383143864398906e-97
alpha,3.75,4.472840130800715e-90
beta,0.75,4.472840130800715e-90
expPragFlip,true,4.472840130800715e-90
alpha,3.75,1.085621154647242e-95
beta,0.7,1.085621154647242e-95
expPragFlip,false,1.085621154647242e-95
alpha,3.75,9.306573927732676e-89
beta,0.7,9.306573927732676e-89
expPragFlip,true,9.306573927732676e-89
alpha,3.75,7.743142225974999e-95
beta,0.65,7.743142225974999e-95
expPragFlip,false,7.743142225974999e-95
alpha,3.75,1.1978426167151308e-87
beta,0.65,1.1978426167151308e-87
expPragFlip,true,1.1978426167151308e-87
alpha,3.75,3.365620529741833e-94
beta,0.6,3.365620529741833e-94
expPragFlip,false,3.365620529741833e-94
alpha,3.75,9.356826267762136e-87
beta,0.6,9.356826267762136e-87
expPragFlip,true,9.356826267762136e-87
alpha,3.75,8.814130263122017e-94
beta,0.55,8.814130263122017e-94
expPragFlip,false,8.814130263122017e-94
alpha,3.75,4.348177633740162e-86
beta,0.55,4.348177633740162e-86
expPragFlip,true,4.348177633740162e-86
alpha,3.75,1.3753176798352622e-93
beta,0.5,1.3753176798352622e-93
expPragFlip,false,1.3753176798352622e-93
alpha,3.75,1.1774309960204094e-85
beta,0.5,1.1774309960204094e-85
expPragFlip,true,1.1774309960204094e-85
alpha,3.75,1.2647220394785827e-93
beta,0.45,1.2647220394785827e-93
expPragFlip,false,1.2647220394785827e-93
alpha,3.75,1.818755601857084e-85
beta,0.45,1.818755601857084e-85
expPragFlip,true,1.818755601857084e-85
alpha,3.75,6.782113822089835e-94
beta,0.4,6.782113822089835e-94
expPragFlip,false,6.782113822089835e-94
alpha,3.75,1.5684809668645263e-85
beta,0.4,1.5684809668645263e-85
expPragFlip,true,1.5684809668645263e-85
alpha,3.75,2.0994647698535688e-94
beta,0.35,2.0994647698535688e-94
expPragFlip,false,2.0994647698535688e-94
alpha,3.75,7.392100565272838e-86
beta,0.35,7.392100565272838e-86
expPragFlip,true,7.392100565272838e-86
alpha,3.75,3.715737224022747e-95
beta,0.3,3.715737224022747e-95
expPragFlip,false,3.715737224022747e-95
alpha,3.75,1.864740313041817e-86
beta,0.3,1.864740313041817e-86
expPragFlip,true,1.864740313041817e-86
alpha,3.75,3.726110297616211e-96
beta,0.25,3.726110297616211e-96
expPragFlip,false,3.726110297616211e-96
alpha,3.75,2.4688260122752717e-87
beta,0.25,2.4688260122752717e-87
expPragFlip,true,2.4688260122752717e-87
alpha,3.75,2.0995313242590592e-97
beta,0.2,2.0995313242590592e-97
expPragFlip,false,2.0995313242590592e-97
alpha,3.75,1.6848546894480895e-88
beta,0.2,1.6848546894480895e-88
expPragFlip,true,1.6848546894480895e-88
alpha,3.75,6.597261768704365e-99
beta,0.15,6.597261768704365e-99
expPragFlip,false,6.597261768704365e-99
alpha,3.75,5.834146748364432e-90
beta,0.15,5.834146748364432e-90
expPragFlip,true,5.834146748364432e-90
alpha,3.75,1.1483398381921376e-100
beta,0.1,1.1483398381921376e-100
expPragFlip,false,1.1483398381921376e-100
alpha,3.75,1.0117986791309469e-91
beta,0.1,1.0117986791309469e-91
expPragFlip,true,1.0117986791309469e-91
alpha,3.75,1.1008715443839072e-102
beta,0.05,1.1008715443839072e-102
expPragFlip,false,1.1008715443839072e-102
alpha,3.75,8.704403047676299e-94
beta,0.05,8.704403047676299e-94
expPragFlip,true,8.704403047676299e-94
alpha,3.75,5.784790498317838e-105
beta,0,5.784790498317838e-105
expPragFlip,false,5.784790498317838e-105
alpha,3.75,3.693633316241151e-96
beta,0,3.693633316241151e-96
expPragFlip,true,3.693633316241151e-96
alpha,3.5,1.5050118552985262e-112
beta,1,1.5050118552985262e-112
expPragFlip,false,1.5050118552985262e-112
alpha,3.5,6.208589100666822e-117
beta,1,6.208589100666822e-117
expPragFlip,true,6.208589100666822e-117
alpha,3.5,6.843247458181687e-111
beta,0.95,6.843247458181687e-111
expPragFlip,false,6.843247458181687e-111
alpha,3.5,2.97667885827577e-115
beta,0.95,2.97667885827577e-115
expPragFlip,true,2.97667885827577e-115
alpha,3.5,2.1166236649327304e-109
beta,0.9,2.1166236649327304e-109
expPragFlip,false,2.1166236649327304e-109
alpha,3.5,1.0174582314610493e-113
beta,0.9,1.0174582314610493e-113
expPragFlip,true,1.0174582314610493e-113
alpha,3.5,4.4116871176847146e-108
beta,0.85,4.4116871176847146e-108
expPragFlip,false,4.4116871176847146e-108
alpha,3.5,2.445341769926927e-112
beta,0.85,2.445341769926927e-112
expPragFlip,true,2.445341769926927e-112
alpha,3.5,6.138667759381515e-107
beta,0.8,6.138667759381515e-107
expPragFlip,false,6.138667759381515e-107
alpha,3.5,4.074867477897448e-111
beta,0.8,4.074867477897448e-111
expPragFlip,true,4.074867477897448e-111
alpha,3.5,5.649387537132671e-106
beta,0.75,5.649387537132671e-106
expPragFlip,false,5.649387537132671e-106
alpha,3.5,4.641424273388743e-110
beta,0.75,4.641424273388743e-110
expPragFlip,true,4.641424273388743e-110
alpha,3.5,3.4069881664204917e-105
beta,0.7,3.4069881664204917e-105
expPragFlip,false,3.4069881664204917e-105
alpha,3.5,3.5616934710006782e-109
beta,0.7,3.5616934710006782e-109
expPragFlip,true,3.5616934710006782e-109
alpha,3.5,1.3341861160150662e-104
beta,0.65,1.3341861160150662e-104
expPragFlip,false,1.3341861160150662e-104
alpha,3.5,1.814374018200948e-108
beta,0.65,1.814374018200948e-108
expPragFlip,true,1.814374018200948e-108
alpha,3.5,3.3623327543130053e-104
beta,0.6,3.3623327543130053e-104
expPragFlip,false,3.3623327543130053e-104
alpha,3.5,6.0446633928608904e-108
beta,0.6,6.0446633928608904e-108
expPragFlip,true,6.0446633928608904e-108
alpha,3.5,5.405445795469617e-104
beta,0.55,5.405445795469617e-104
expPragFlip,false,5.405445795469617e-104
alpha,3.5,1.297332500153451e-107
beta,0.55,1.297332500153451e-107
expPragFlip,true,1.297332500153451e-107
alpha,3.5,5.496462357951925e-104
beta,0.5,5.496462357951925e-104
expPragFlip,false,5.496462357951925e-104
alpha,3.5,1.76696379992236e-107
beta,0.5,1.76696379992236e-107
expPragFlip,true,1.76696379992236e-107
alpha,3.5,3.5060499112389053e-104
beta,0.45,3.5060499112389053e-104
expPragFlip,false,3.5060499112389053e-104
alpha,3.5,1.5046816538696086e-107
beta,0.45,1.5046816538696086e-107
expPragFlip,true,1.5046816538696086e-107
alpha,3.5,1.3919019652615056e-104
beta,0.4,1.3919019652615056e-104
expPragFlip,false,1.3919019652615056e-104
alpha,3.5,7.896257670766079e-108
beta,0.4,7.896257670766079e-108
expPragFlip,true,7.896257670766079e-108
alpha,3.5,3.413511913727921e-105
beta,0.35,3.413511913727921e-105
expPragFlip,false,3.413511913727921e-105
alpha,3.5,2.5186426555864384e-108
beta,0.35,2.5186426555864384e-108
expPragFlip,true,2.5186426555864384e-108
alpha,3.5,5.135002644870714e-106
beta,0.3,5.135002644870714e-106
expPragFlip,false,5.135002644870714e-106
alpha,3.5,4.820692279377094e-109
beta,0.3,4.820692279377094e-109
expPragFlip,true,4.820692279377094e-109
alpha,3.5,4.7075209195433894e-107
beta,0.25,4.7075209195433894e-107
expPragFlip,false,4.7075209195433894e-107
alpha,3.5,5.473219910931206e-110
beta,0.25,5.473219910931206e-110
expPragFlip,true,5.473219910931206e-110
alpha,3.5,2.61436994935968e-108
beta,0.2,2.61436994935968e-108
expPragFlip,false,2.61436994935968e-108
alpha,3.5,3.649869173068784e-111
beta,0.2,3.649869173068784e-111
expPragFlip,true,3.649869173068784e-111
alpha,3.5,8.748695153946093e-110
beta,0.15,8.748695153946093e-110
expPragFlip,false,8.748695153946093e-110
alpha,3.5,1.4184001005524242e-112
beta,0.15,1.4184001005524242e-112
expPragFlip,true,1.4184001005524242e-112
alpha,3.5,1.7558506860103407e-111
beta,0.1,1.7558506860103407e-111
expPragFlip,false,1.7558506860103407e-111
alpha,3.5,3.1946890859101485e-114
beta,0.1,3.1946890859101485e-114
expPragFlip,true,3.1946890859101485e-114
alpha,3.5,2.105105623695647e-113
beta,0.05,2.105105623695647e-113
expPragFlip,false,2.105105623695647e-113
alpha,3.5,4.158900299268273e-116
beta,0.05,4.158900299268273e-116
expPragFlip,true,4.158900299268273e-116
alpha,3.5,1.5027966175721416e-115
beta,0,1.5027966175721416e-115
expPragFlip,false,1.5027966175721416e-115
alpha,3.5,3.1303749381225485e-118
beta,0,3.1303749381225485e-118
expPragFlip,true,3.1303749381225485e-118
alpha,3.25,1.3008086274328979e-121
beta,1,1.3008086274328979e-121
expPragFlip,false,1.3008086274328979e-121
alpha,3.25,2.230774916792534e-137
beta,1,2.230774916792534e-137
expPragFlip,true,2.230774916792534e-137
alpha,3.25,2.4480086388849826e-120
beta,0.95,2.4480086388849826e-120
expPragFlip,false,2.4480086388849826e-120
alpha,3.25,2.9687380132200244e-136
beta,0.95,2.9687380132200244e-136
expPragFlip,true,2.9687380132200244e-136
alpha,3.25,3.2763243291196955e-119
beta,0.9,3.2763243291196955e-119
expPragFlip,false,3.2763243291196955e-119
alpha,3.25,2.9894347241085135e-135
beta,0.9,2.9894347241085135e-135
expPragFlip,true,2.9894347241085135e-135
alpha,3.25,3.0957846135981536e-118
beta,0.85,3.0957846135981536e-118
expPragFlip,false,3.0957846135981536e-118
alpha,3.25,2.253335462369617e-134
beta,0.85,2.253335462369617e-134
expPragFlip,true,2.253335462369617e-134
alpha,3.25,2.0503821023297013e-117
beta,0.8,2.0503821023297013e-117
expPragFlip,false,2.0503821023297013e-117
alpha,3.25,1.2578162540811258e-133
beta,0.8,1.2578162540811258e-133
expPragFlip,true,1.2578162540811258e-133
alpha,3.25,9.451360320888536e-117
beta,0.75,9.451360320888536e-117
expPragFlip,false,9.451360320888536e-117
alpha,3.25,5.1442710074453186e-133
beta,0.75,5.1442710074453186e-133
expPragFlip,true,5.1442710074453186e-133
alpha,3.25,3.011066067286803e-116
beta,0.7,3.011066067286803e-116
expPragFlip,false,3.011066067286803e-116
alpha,3.25,1.5252717506626104e-132
beta,0.7,1.5252717506626104e-132
expPragFlip,true,1.5252717506626104e-132
alpha,3.25,6.584926686920285e-116
beta,0.65,6.584926686920285e-116
expPragFlip,false,6.584926686920285e-116
alpha,3.25,3.24452722702616e-132
beta,0.65,3.24452722702616e-132
expPragFlip,true,3.24452722702616e-132
alpha,3.25,9.819830016009101e-116
beta,0.6,9.819830016009101e-116
expPragFlip,false,9.819830016009101e-116
alpha,3.25,4.901088274154715e-132
beta,0.6,4.901088274154715e-132
expPragFlip,true,4.901088274154715e-132
alpha,3.25,9.921771986902616e-116
beta,0.55,9.921771986902616e-116
expPragFlip,false,9.921771986902616e-116
alpha,3.25,5.2054259399284595e-132
beta,0.55,5.2054259399284595e-132
expPragFlip,true,5.2054259399284595e-132
alpha,3.25,6.750286119767357e-116
beta,0.5,6.750286119767357e-116
expPragFlip,false,6.750286119767357e-116
alpha,3.25,3.8503845652817256e-132
beta,0.5,3.8503845652817256e-132
expPragFlip,true,3.8503845652817256e-132
alpha,3.25,3.0742382829179357e-116
beta,0.45,3.0742382829179357e-116
expPragFlip,false,3.0742382829179357e-116
alpha,3.25,1.96574716867623e-132
beta,0.45,1.96574716867623e-132
expPragFlip,true,1.96574716867623e-132
alpha,3.25,9.319731984303648e-117
beta,0.4,9.319731984303648e-117
expPragFlip,false,9.319731984303648e-117
alpha,3.25,6.8692802971083014e-133
beta,0.4,6.8692802971083014e-133
expPragFlip,true,6.8692802971083014e-133
alpha,3.25,1.8708357535317978e-117
beta,0.35,1.8708357535317978e-117
expPragFlip,false,1.8708357535317978e-117
alpha,3.25,1.630803279799704e-133
beta,0.35,1.630803279799704e-133
expPragFlip,true,1.630803279799704e-133
alpha,3.25,2.474639114210446e-118
beta,0.3,2.474639114210446e-118
expPragFlip,false,2.474639114210446e-118
alpha,3.25,2.613265805071788e-134
beta,0.3,2.613265805071788e-134
expPragFlip,true,2.613265805071788e-134
alpha,3.25,2.147264223244293e-119
beta,0.25,2.147264223244293e-119
expPragFlip,false,2.147264223244293e-119
alpha,3.25,2.8116454021503303e-135
beta,0.25,2.8116454021503303e-135
expPragFlip,true,2.8116454021503303e-135
alpha,3.25,1.2173044736686073e-120
beta,0.2,1.2173044736686073e-120
expPragFlip,false,1.2173044736686073e-120
alpha,3.25,2.0231903562830848e-136
beta,0.2,2.0231903562830848e-136
expPragFlip,true,2.0231903562830848e-136
alpha,3.25,4.4926010305623106e-122
beta,0.15,4.4926010305623106e-122
expPragFlip,false,4.4926010305623106e-122
alpha,3.25,9.714047591757315e-138
beta,0.15,9.714047591757315e-138
expPragFlip,true,9.714047591757315e-138
alpha,3.25,1.076069048228079e-123
beta,0.1,1.076069048228079e-123
expPragFlip,false,1.076069048228079e-123
alpha,3.25,3.1103057284608857e-139
beta,0.1,3.1103057284608857e-139
expPragFlip,true,3.1103057284608857e-139
alpha,3.25,1.6684359821611153e-125
beta,0.05,1.6684359821611153e-125
expPragFlip,false,1.6684359821611153e-125
alpha,3.25,6.650226660647139e-141
beta,0.05,6.650226660647139e-141
expPragFlip,true,6.650226660647139e-141
alpha,3.25,1.6711818652655769e-127
beta,0,1.6711818652655769e-127
expPragFlip,false,1.6711818652655769e-127
alpha,3.25,9.527903026687818e-143
beta,0,9.527903026687818e-143
expPragFlip,true,9.527903026687818e-143
alpha,3,1.6474879885025388e-132
beta,1,1.6474879885025388e-132
expPragFlip,false,1.6474879885025388e-132
alpha,3,1.0708142724303351e-160
beta,1,1.0708142724303351e-160
expPragFlip,true,1.0708142724303351e-160
alpha,3,1.3043135731126376e-131
beta,0.95,1.3043135731126376e-131
expPragFlip,false,1.3043135731126376e-131
alpha,3,4.4567698146446596e-160
beta,0.95,4.4567698146446596e-160
expPragFlip,true,4.4567698146446596e-160
alpha,3,7.704862783787816e-131
beta,0.9,7.704862783787816e-131
expPragFlip,false,7.704862783787816e-131
alpha,3,1.492296847719352e-159
beta,0.9,1.492296847719352e-159
expPragFlip,true,1.492296847719352e-159
alpha,3,3.3781293199090298e-130
beta,0.85,3.3781293199090298e-130
expPragFlip,false,3.3781293199090298e-130
alpha,3,3.9912598199761885e-159
beta,0.85,3.9912598199761885e-159
expPragFlip,true,3.9912598199761885e-159
alpha,3,1.0936204433325796e-129
beta,0.8,1.0936204433325796e-129
expPragFlip,false,1.0936204433325796e-129
alpha,3,8.467427291854522e-159
beta,0.8,8.467427291854522e-159
expPragFlip,true,8.467427291854522e-159
alpha,3,2.6009900165440376e-129
beta,0.75,2.6009900165440376e-129
expPragFlip,false,2.6009900165440376e-129
alpha,3,1.4152666991961914e-158
beta,0.75,1.4152666991961914e-158
expPragFlip,true,1.4152666991961914e-158
alpha,3,4.5222511080313595e-129
beta,0.7,4.5222511080313595e-129
expPragFlip,false,4.5222511080313595e-129
alpha,3,1.8515650391154162e-158
beta,0.7,1.8515650391154162e-158
expPragFlip,true,1.8515650391154162e-158
alpha,3,5.7206288077297846e-129
beta,0.65,5.7206288077297846e-129
expPragFlip,false,5.7206288077297846e-129
alpha,3,1.8843126616171735e-158
beta,0.65,1.8843126616171735e-158
expPragFlip,true,1.8843126616171735e-158
alpha,3,5.2409477517357166e-129
beta,0.6,5.2409477517357166e-129
expPragFlip,false,5.2409477517357166e-129
alpha,3,1.4829773076982478e-158
beta,0.6,1.4829773076982478e-158
expPragFlip,true,1.4829773076982478e-158
alpha,3,3.462097257499079e-129
beta,0.55,3.462097257499079e-129
expPragFlip,false,3.462097257499079e-129
alpha,3,8.976755288756453e-159
beta,0.55,8.976755288756453e-159
expPragFlip,true,8.976755288756453e-159
alpha,3,1.6421355839980664e-129
beta,0.5,1.6421355839980664e-129
expPragFlip,false,1.6421355839980664e-129
alpha,3,4.1586701923063874e-159
beta,0.5,4.1586701923063874e-159
expPragFlip,true,4.1586701923063874e-159
alpha,3,5.570505493979663e-130
beta,0.45,5.570505493979663e-130
expPragFlip,false,5.570505493979663e-130
alpha,3,1.4680124604109973e-159
beta,0.45,1.4680124604109973e-159
expPragFlip,true,1.4680124604109973e-159
alpha,3,1.346412776390349e-130
beta,0.4,1.346412776390349e-130
expPragFlip,false,1.346412776390349e-130
alpha,3,3.9338006708546105e-160
beta,0.4,3.9338006708546105e-160
expPragFlip,true,3.9338006708546105e-160
alpha,3,2.3107696661556106e-131
beta,0.35,2.3107696661556106e-131
expPragFlip,false,2.3107696661556106e-131
alpha,3,7.977787312708287e-161
beta,0.35,7.977787312708287e-161
expPragFlip,true,7.977787312708287e-161
alpha,3,2.8070434471937088e-132
beta,0.3,2.8070434471937088e-132
expPragFlip,false,2.8070434471937088e-132
alpha,3,1.221714987844999e-161
beta,0.3,1.221714987844999e-161
expPragFlip,true,1.221714987844999e-161
alpha,3,2.406605340748494e-133
beta,0.25,2.406605340748494e-133
expPragFlip,false,2.406605340748494e-133
alpha,3,1.4108835292955676e-162
beta,0.25,1.4108835292955676e-162
expPragFlip,true,1.4108835292955676e-162
alpha,3,1.4524805231132902e-134
beta,0.2,1.4524805231132902e-134
expPragFlip,false,1.4524805231132902e-134
alpha,3,1.2282465335856939e-163
beta,0.2,1.2282465335856939e-163
expPragFlip,true,1.2282465335856939e-163
alpha,3,6.157379009056247e-136
beta,0.15,6.157379009056247e-136
expPragFlip,false,6.157379009056247e-136
alpha,3,8.065841793821832e-165
beta,0.15,8.065841793821832e-165
expPragFlip,true,8.065841793821832e-165
alpha,3,1.8299627669384087e-137
beta,0.1,1.8299627669384087e-137
expPragFlip,false,1.8299627669384087e-137
alpha,3,4.0028497931294356e-166
beta,0.1,4.0028497931294356e-166
expPragFlip,true,4.0028497931294356e-166
alpha,3,3.80702699757094e-139
beta,0.05,3.80702699757094e-139
expPragFlip,false,3.80702699757094e-139
alpha,3,1.5057287955881977e-167
beta,0.05,1.5057287955881977e-167
expPragFlip,true,1.5057287955881977e-167
alpha,3,5.537635083024429e-141
beta,0,5.537635083024429e-141
expPragFlip,false,5.537635083024429e-141
alpha,3,4.311455136937122e-169
beta,0,4.311455136937122e-169
expPragFlip,true,4.311455136937122e-169
alpha,2.75,1.6736324352158572e-145
beta,1,1.6736324352158572e-145
expPragFlip,false,1.6736324352158572e-145
alpha,2.75,2.8457885342450952e-186
beta,1,2.8457885342450952e-186
expPragFlip,true,2.8457885342450952e-186
alpha,2.75,5.8448388535253145e-145
beta,0.95,5.8448388535253145e-145
expPragFlip,false,5.8448388535253145e-145
alpha,2.75,4.603697614435057e-186
beta,0.95,4.603697614435057e-186
expPragFlip,true,4.603697614435057e-186
alpha,2.75,1.6019641814271408e-144
beta,0.9,1.6019641814271408e-144
expPragFlip,false,1.6019641814271408e-144
alpha,2.75,6.368020793924655e-186
beta,0.9,6.368020793924655e-186
expPragFlip,true,6.368020793924655e-186
alpha,2.75,3.4337652642934086e-144
beta,0.85,3.4337652642934086e-144
expPragFlip,false,3.4337652642934086e-144
alpha,2.75,7.502624254565642e-186
beta,0.85,7.502624254565642e-186
expPragFlip,true,7.502624254565642e-186
alpha,2.75,5.736389627527293e-144
beta,0.8,5.736389627527293e-144
expPragFlip,false,5.736389627527293e-144
alpha,2.75,7.501330057383955e-186
beta,0.8,7.501330057383955e-186
expPragFlip,true,7.501330057383955e-186
alpha,2.75,7.444178173727658e-144
beta,0.75,7.444178173727658e-144
expPragFlip,false,7.444178173727658e-144
alpha,2.75,6.342845323047567e-186
beta,0.75,6.342845323047567e-186
expPragFlip,true,6.342845323047567e-186
alpha,2.75,7.480251272789813e-144
beta,0.7,7.480251272789813e-144
expPragFlip,false,7.480251272789813e-144
alpha,2.75,4.5213313902130135e-186
beta,0.7,4.5213313902130135e-186
expPragFlip,true,4.5213313902130135e-186
alpha,2.75,5.802348731936782e-144
beta,0.65,5.802348731936782e-144
expPragFlip,false,5.802348731936782e-144
alpha,2.75,2.7090970160094606e-186
beta,0.65,2.7090970160094606e-186
expPragFlip,true,2.7090970160094606e-186
alpha,2.75,3.464228715541155e-144
beta,0.6,3.464228715541155e-144
expPragFlip,false,3.464228715541155e-144
alpha,2.75,1.3609304162716212e-186
beta,0.6,1.3609304162716212e-186
expPragFlip,true,1.3609304162716212e-186
alpha,2.75,1.5875065664063763e-144
beta,0.55,1.5875065664063763e-144
expPragFlip,false,1.5875065664063763e-144
alpha,2.75,5.719119231943355e-187
beta,0.55,5.719119231943355e-187
expPragFlip,true,5.719119231943355e-187
alpha,2.75,5.569169756884527e-145
beta,0.5,5.569169756884527e-145
expPragFlip,false,5.569169756884527e-145
alpha,2.75,2.0067766145809958e-187
beta,0.5,2.0067766145809958e-187
expPragFlip,true,2.0067766145809958e-187
alpha,2.75,1.4919828545983025e-145
beta,0.45,1.4919828545983025e-145
expPragFlip,false,1.4919828545983025e-145
alpha,2.75,5.871122377056665e-188
beta,0.45,5.871122377056665e-188
expPragFlip,true,5.871122377056665e-188
alpha,2.75,3.045405299299448e-146
beta,0.4,3.045405299299448e-146
expPragFlip,false,3.045405299299448e-146
alpha,2.75,1.4307593045875755e-188
beta,0.4,1.4307593045875755e-188
expPragFlip,true,1.4307593045875755e-188
alpha,2.75,4.726336973601953e-147
beta,0.35,4.726336973601953e-147
expPragFlip,false,4.726336973601953e-147
alpha,2.75,2.902796604294288e-189
beta,0.35,2.902796604294288e-189
expPragFlip,true,2.902796604294288e-189
alpha,2.75,5.5664446577795786e-148
beta,0.3,5.5664446577795786e-148
expPragFlip,false,5.5664446577795786e-148
alpha,2.75,4.90316650210294e-190
beta,0.3,4.90316650210294e-190
expPragFlip,true,4.90316650210294e-190
alpha,2.75,4.9667084072107185e-149
beta,0.25,4.9667084072107185e-149
expPragFlip,false,4.9667084072107185e-149
alpha,2.75,6.899054678987215e-191
beta,0.25,6.899054678987215e-191
expPragFlip,true,6.899054678987215e-191
alpha,2.75,3.3523783695584057e-150
beta,0.2,3.3523783695584057e-150
expPragFlip,false,3.3523783695584057e-150
alpha,2.75,8.095580444646973e-192
beta,0.2,8.095580444646973e-192
expPragFlip,true,8.095580444646973e-192
alpha,2.75,1.7095523928110587e-151
beta,0.15,1.7095523928110587e-151
expPragFlip,false,1.7095523928110587e-151
alpha,2.75,7.936056557381571e-193
beta,0.15,7.936056557381571e-193
expPragFlip,true,7.936056557381571e-193
alpha,2.75,6.579707519372647e-153
beta,0.1,6.579707519372647e-153
expPragFlip,false,6.579707519372647e-153
alpha,2.75,6.514513499411943e-194
beta,0.1,6.514513499411943e-194
expPragFlip,true,6.514513499411943e-194
alpha,2.75,1.9097491200261586e-154
beta,0.05,1.9097491200261586e-154
expPragFlip,false,1.9097491200261586e-154
alpha,2.75,4.4913585049388795e-195
beta,0.05,4.4913585049388795e-195
expPragFlip,true,4.4913585049388795e-195
alpha,2.75,4.1777809864441677e-156
beta,0,4.1777809864441677e-156
expPragFlip,false,4.1777809864441677e-156
alpha,2.75,2.6101775733892826e-196
beta,0,2.6101775733892826e-196
expPragFlip,true,2.6101775733892826e-196
alpha,2.5,8.785342898712599e-161
beta,1,8.785342898712599e-161
expPragFlip,false,8.785342898712599e-161
alpha,2.5,6.219725753170704e-213
beta,1,6.219725753170704e-213
expPragFlip,true,6.219725753170704e-213
alpha,2.5,1.4760419226724913e-160
