parameter,value,MCMCprob
expVsPrag,false,0.0021000000000000233
alpha,11.434984933584929,0.002400000000000027
beta,0.22188759595155716,0.002400000000000027
expVsPrag,false,0.002400000000000027
alpha,11.514667053706944,0.005100000000000061
beta,0.22188759595155716,0.005100000000000061
expVsPrag,false,0.005100000000000061
alpha,10.34709570929408,0.006400000000000071
beta,0.22188759595155716,0.006400000000000071
expVsPrag,false,0.006400000000000071
alpha,10.34709570929408,0.003100000000000036
beta,0.23058583354577422,0.003100000000000036
expVsPrag,false,0.003100000000000036
alpha,10.884702592156827,0.0027000000000000314
beta,0.23058583354577422,0.0027000000000000314
expVsPrag,false,0.0027000000000000314
alpha,11.308742361143231,0.0006000000000000067
beta,0.23058583354577422,0.0006000000000000067
expVsPrag,false,0.0006000000000000067
alpha,11.308742361143231,0.0011000000000000129
beta,0.24016065220348537,0.0011000000000000129
expVsPrag,false,0.0011000000000000129
alpha,11.308742361143231,0.0011000000000000129
beta,0.22608000761829317,0.0011000000000000129
expVsPrag,false,0.0011000000000000129
alpha,11.220623929984868,0.004800000000000054
beta,0.22608000761829317,0.004800000000000054
expVsPrag,false,0.004800000000000054
alpha,11.321599413640797,0.0003000000000000033
beta,0.22608000761829317,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,11.797440173104405,0.0021000000000000233
beta,0.22608000761829317,0.0021000000000000233
expVsPrag,false,0.0021000000000000233
alpha,12.357747638598084,0.003100000000000036
beta,0.22608000761829317,0.003100000000000036
expVsPrag,false,0.003100000000000036
alpha,12.357747638598084,0.002600000000000029
beta,0.22963535599410534,0.002600000000000029
expVsPrag,false,0.002600000000000029
alpha,12.357747638598084,0.0003000000000000033
beta,0.11720963823609054,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,13.128296271897852,0.0038000000000000434
beta,0.11720963823609054,0.0038000000000000434
expVsPrag,false,0.0038000000000000434
alpha,13.128296271897852,0.0003000000000000033
beta,0.1939879204146564,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,13.128296271897852,0.0022000000000000257
beta,0.2142418152652681,0.0022000000000000257
expVsPrag,false,0.0022000000000000257
alpha,13.128296271897852,0.0028000000000000334
beta,0.11484822141937912,0.0028000000000000334
expVsPrag,false,0.0028000000000000334
alpha,11.054701176472008,0.0012000000000000133
beta,0.11484822141937912,0.0012000000000000133
expVsPrag,false,0.0012000000000000133
alpha,11.054701176472008,0.0022000000000000257
beta,0.11271592974662781,0.0022000000000000257
expVsPrag,false,0.0022000000000000257
alpha,12.87111443001777,0.0008000000000000095
beta,0.11271592974662781,0.0008000000000000095
expVsPrag,false,0.0008000000000000095
alpha,11.660228380933404,0.001500000000000018
beta,0.11271592974662781,0.001500000000000018
expVsPrag,false,0.001500000000000018
alpha,11.660228380933404,0.0034000000000000397
beta,0.13222133950330317,0.0034000000000000397
expVsPrag,false,0.0034000000000000397
alpha,11.660228380933404,0.0012000000000000133
beta,0.22944568237289786,0.0012000000000000133
expVsPrag,false,0.0012000000000000133
alpha,11.660228380933404,0.0006000000000000067
beta,0.22341089649125934,0.0006000000000000067
expVsPrag,false,0.0006000000000000067
alpha,11.660228380933404,0.001500000000000018
beta,0.16588855674490333,0.001500000000000018
expVsPrag,false,0.001500000000000018
alpha,11.535364775918424,0.0017000000000000199
beta,0.16588855674490333,0.0017000000000000199
expVsPrag,false,0.0017000000000000199
alpha,12.3628287948668,0.0036000000000000415
beta,0.16588855674490333,0.0036000000000000415
expVsPrag,false,0.0036000000000000415
alpha,12.139952913857996,0.0036000000000000415
beta,0.16588855674490333,0.0036000000000000415
expVsPrag,false,0.0036000000000000415
alpha,12.139952913857996,0.0008000000000000095
beta,0.13474628631956875,0.0008000000000000095
expVsPrag,false,0.0008000000000000095
alpha,11.750469775870442,0.001500000000000018
beta,0.13474628631956875,0.001500000000000018
expVsPrag,false,0.001500000000000018
alpha,11.750469775870442,0.00020000000000000234
beta,0.19562268047593534,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,11.750469775870442,0.004300000000000048
beta,0.17646925570443273,0.004300000000000048
expVsPrag,false,0.004300000000000048
alpha,11.13610450644046,0.0007000000000000082
beta,0.17646925570443273,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,11.13610450644046,0.001500000000000018
beta,0.1787306081969291,0.001500000000000018
expVsPrag,false,0.001500000000000018
alpha,10.980368005111814,0.0018000000000000206
beta,0.1787306081969291,0.0018000000000000206
expVsPrag,false,0.0018000000000000206
alpha,10.980368005111814,0.0006000000000000067
beta,0.1765195878688246,0.0006000000000000067
expVsPrag,false,0.0006000000000000067
alpha,10.980368005111814,0.0007000000000000082
beta,0.1949654184281826,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,10.980368005111814,0.0004000000000000047
beta,0.2331423801369965,0.0004000000000000047
expVsPrag,false,0.0004000000000000047
alpha,11.279821656644344,0.00500000000000006
beta,0.2331423801369965,0.00500000000000006
expVsPrag,false,0.00500000000000006
alpha,11.279821656644344,0.0011000000000000129
beta,0.23041714751161635,0.0011000000000000129
expVsPrag,false,0.0011000000000000129
alpha,11.279821656644344,0.00020000000000000234
beta,0.20612468314357102,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,11.041290578432381,0.0005000000000000059
beta,0.20612468314357102,0.0005000000000000059
expVsPrag,false,0.0005000000000000059
alpha,11.319076339714229,0.0006000000000000067
beta,0.20612468314357102,0.0006000000000000067
expVsPrag,false,0.0006000000000000067
alpha,11.319076339714229,0.007000000000000083
beta,0.14960189699195325,0.007000000000000083
expVsPrag,false,0.007000000000000083
alpha,11.319076339714229,0.005400000000000064
beta,0.15001058508642018,0.005400000000000064
expVsPrag,false,0.005400000000000064
alpha,11.383321220055223,0.004300000000000048
beta,0.15001058508642018,0.004300000000000048
expVsPrag,false,0.004300000000000048
alpha,11.383321220055223,0.0011000000000000129
beta,0.20847644261084497,0.0011000000000000129
expVsPrag,false,0.0011000000000000129
alpha,12.8480454813689,0.0009000000000000109
beta,0.20847644261084497,0.0009000000000000109
expVsPrag,false,0.0009000000000000109
alpha,12.674474362283945,0.0058000000000000655
beta,0.20847644261084497,0.0058000000000000655
expVsPrag,false,0.0058000000000000655
alpha,12.71854430437088,0.0005000000000000059
beta,0.20847644261084497,0.0005000000000000059
expVsPrag,false,0.0005000000000000059
alpha,12.71854430437088,0.002000000000000022
beta,0.14571619825437665,0.002000000000000022
expVsPrag,false,0.002000000000000022
alpha,12.71854430437088,0.0013000000000000145
beta,0.13161402055993676,0.0013000000000000145
expVsPrag,false,0.0013000000000000145
alpha,12.71854430437088,0.0004000000000000047
beta,0.20554694486781955,0.0004000000000000047
expVsPrag,false,0.0004000000000000047
alpha,12.71854430437088,0.0022000000000000257
beta,0.1600333321839571,0.0022000000000000257
expVsPrag,false,0.0022000000000000257
alpha,12.71854430437088,0.0039000000000000445
beta,0.16424727719277143,0.0039000000000000445
expVsPrag,false,0.0039000000000000445
alpha,12.920198561623693,0.0035000000000000382
beta,0.16424727719277143,0.0035000000000000382
expVsPrag,false,0.0035000000000000382
alpha,12.920198561623693,0.0035000000000000382
beta,0.15562654030509293,0.0035000000000000382
expVsPrag,false,0.0035000000000000382
alpha,12.802710020914674,0.00020000000000000234
beta,0.15562654030509293,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,12.51419058535248,0.0003000000000000033
beta,0.15562654030509293,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,12.441721921786666,0.001500000000000018
beta,0.15562654030509293,0.001500000000000018
expVsPrag,false,0.001500000000000018
alpha,12.417180216871202,0.007200000000000083
beta,0.15562654030509293,0.007200000000000083
expVsPrag,false,0.007200000000000083
alpha,12.417180216871202,0.0010000000000000117
beta,0.16172166680917144,0.0010000000000000117
expVsPrag,false,0.0010000000000000117
alpha,11.161471451632679,0.0030000000000000365
beta,0.16172166680917144,0.0030000000000000365
expVsPrag,false,0.0030000000000000365
alpha,11.08428199775517,0.0029000000000000354
beta,0.16172166680917144,0.0029000000000000354
expVsPrag,false,0.0029000000000000354
alpha,11.08428199775517,0.00020000000000000234
beta,0.18924390967004,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,11.765316277742386,0.0011000000000000129
beta,0.18924390967004,0.0011000000000000129
expVsPrag,false,0.0011000000000000129
alpha,11.779595408588648,0.0007000000000000082
beta,0.18924390967004,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,11.228748438879848,0.00010000000000000116
beta,0.18924390967004,0.00010000000000000116
expVsPrag,false,0.00010000000000000116
alpha,11.313537592068315,0.0003000000000000033
beta,0.18924390967004,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,10.705903084017336,0.0003000000000000033
beta,0.18924390967004,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,12.037492250092328,0.0034000000000000397
beta,0.18924390967004,0.0034000000000000397
expVsPrag,false,0.0034000000000000397
alpha,11.461908398196101,0.0010000000000000117
beta,0.18924390967004,0.0010000000000000117
expVsPrag,false,0.0010000000000000117
alpha,12.099413550458848,0.006200000000000073
beta,0.18924390967004,0.006200000000000073
expVsPrag,false,0.006200000000000073
alpha,12.099413550458848,0.00020000000000000234
beta,0.1841049485374242,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,12.220257907174528,0.0013000000000000145
beta,0.1841049485374242,0.0013000000000000145
expVsPrag,false,0.0013000000000000145
alpha,12.220257907174528,0.0007000000000000082
beta,0.24019705667160451,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,12.220257907174528,0.0030000000000000365
beta,0.16855054418556392,0.0030000000000000365
expVsPrag,false,0.0030000000000000365
alpha,11.742747868411243,0.0008000000000000095
beta,0.16855054418556392,0.0008000000000000095
expVsPrag,false,0.0008000000000000095
alpha,11.742747868411243,0.0025000000000000295
beta,0.12366785807535052,0.0025000000000000295
expVsPrag,false,0.0025000000000000295
alpha,11.608669268898666,0.002000000000000022
beta,0.12366785807535052,0.002000000000000022
expVsPrag,false,0.002000000000000022
alpha,11.608669268898666,0.0012000000000000133
beta,0.21508036158047616,0.0012000000000000133
expVsPrag,false,0.0012000000000000133
alpha,11.608669268898666,0.0021000000000000233
beta,0.20970188057981431,0.0021000000000000233
expVsPrag,false,0.0021000000000000233
alpha,12.085209721699357,0.0006000000000000067
beta,0.20970188057981431,0.0006000000000000067
expVsPrag,false,0.0006000000000000067
alpha,12.085209721699357,0.0027000000000000314
beta,0.1399475820362568,0.0027000000000000314
expVsPrag,false,0.0027000000000000314
alpha,12.085209721699357,0.00020000000000000234
beta,0.18255620985291898,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,12.085209721699357,0.0018000000000000206
beta,0.24853818328119814,0.0018000000000000206
expVsPrag,false,0.0018000000000000206
alpha,12.085209721699357,0.00010000000000000116
beta,0.17592366435565054,0.00010000000000000116
expVsPrag,false,0.00010000000000000116
alpha,12.085209721699357,0.015300000000000175
beta,0.15138981235213578,0.015300000000000175
expVsPrag,false,0.015300000000000175
alpha,12.085209721699357,0.004600000000000054
beta,0.2019248134456575,0.004600000000000054
expVsPrag,false,0.004600000000000054
alpha,12.53386122174561,0.0027000000000000314
beta,0.2019248134456575,0.0027000000000000314
expVsPrag,false,0.0027000000000000314
alpha,12.53386122174561,0.0004000000000000047
beta,0.12755170417949557,0.0004000000000000047
expVsPrag,false,0.0004000000000000047
alpha,12.53386122174561,0.0007000000000000082
beta,0.20443458831869066,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,12.53386122174561,0.004500000000000052
beta,0.21398303424939513,0.004500000000000052
expVsPrag,false,0.004500000000000052
alpha,12.53386122174561,0.00020000000000000234
beta,0.22955908975563943,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,12.53386122174561,0.0003000000000000033
beta,0.18691668496467173,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,12.02741273213178,0.0009000000000000109
beta,0.18691668496467173,0.0009000000000000109
expVsPrag,false,0.0009000000000000109
alpha,10.913771619088948,0.0027000000000000314
beta,0.18691668496467173,0.0027000000000000314
expVsPrag,false,0.0027000000000000314
alpha,10.24688910227269,0.003100000000000036
beta,0.18691668496467173,0.003100000000000036
expVsPrag,false,0.003100000000000036
alpha,12.647133227437735,0.004100000000000048
beta,0.18691668496467173,0.004100000000000048
expVsPrag,false,0.004100000000000048
alpha,12.156595317646861,0.004900000000000058
beta,0.18691668496467173,0.004900000000000058
expVsPrag,false,0.004900000000000058
alpha,11.238320623524487,0.0021000000000000233
beta,0.18691668496467173,0.0021000000000000233
expVsPrag,false,0.0021000000000000233
alpha,11.238320623524487,0.0016000000000000192
beta,0.19414147944189608,0.0016000000000000192
expVsPrag,false,0.0016000000000000192
alpha,11.28049770835787,0.004900000000000058
beta,0.19414147944189608,0.004900000000000058
expVsPrag,false,0.004900000000000058
alpha,11.28049770835787,0.0014000000000000165
beta,0.14330402435734868,0.0014000000000000165
expVsPrag,false,0.0014000000000000165
alpha,11.28049770835787,0.0008000000000000095
beta,0.2180257837753743,0.0008000000000000095
expVsPrag,false,0.0008000000000000095
alpha,11.182142342440784,0.0017000000000000199
beta,0.2180257837753743,0.0017000000000000199
expVsPrag,false,0.0017000000000000199
alpha,11.182142342440784,0.0021000000000000233
beta,0.2519402354955673,0.0021000000000000233
expVsPrag,false,0.0021000000000000233
alpha,10.959003139287233,0.00020000000000000234
beta,0.2519402354955673,0.00020000000000000234
expVsPrag,false,0.00020000000000000234
alpha,10.959003139287233,0.0027000000000000314
beta,0.1378912643995136,0.0027000000000000314
expVsPrag,false,0.0027000000000000314
alpha,10.959003139287233,0.0003000000000000033
beta,0.1705935571808368,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,10.959003139287233,0.0007000000000000082
beta,0.21630280232056975,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,10.959003139287233,0.0039000000000000445
beta,0.15066505526192486,0.0039000000000000445
expVsPrag,false,0.0039000000000000445
alpha,10.959003139287233,0.0007000000000000082
beta,0.13438739837147295,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,12.462131408974528,0.006300000000000072
beta,0.13438739837147295,0.006300000000000072
expVsPrag,false,0.006300000000000072
alpha,11.280847396701574,0.004100000000000048
beta,0.13438739837147295,0.004100000000000048
expVsPrag,false,0.004100000000000048
alpha,11.280847396701574,0.0014000000000000165
beta,0.13941064570099115,0.0014000000000000165
expVsPrag,false,0.0014000000000000165
alpha,11.280847396701574,0.004700000000000054
beta,0.230067094322294,0.004700000000000054
expVsPrag,false,0.004700000000000054
alpha,11.280847396701574,0.004300000000000048
beta,0.17595643177628517,0.004300000000000048
expVsPrag,false,0.004300000000000048
alpha,11.280847396701574,0.002400000000000027
beta,0.1607659263536334,0.002400000000000027
expVsPrag,false,0.002400000000000027
alpha,11.932100430130959,0.0005000000000000059
beta,0.1607659263536334,0.0005000000000000059
expVsPrag,false,0.0005000000000000059
alpha,11.932100430130959,0.0087000000000001
beta,0.16209701565094292,0.0087000000000001
expVsPrag,false,0.0087000000000001
alpha,11.101785455830395,0.0004000000000000047
beta,0.16209701565094292,0.0004000000000000047
expVsPrag,false,0.0004000000000000047
alpha,11.101785455830395,0.0010000000000000117
beta,0.1796305775642395,0.0010000000000000117
expVsPrag,false,0.0010000000000000117
alpha,11.101785455830395,0.001500000000000018
beta,0.17697745794430375,0.001500000000000018
expVsPrag,false,0.001500000000000018
alpha,10.963302874006331,0.0013000000000000145
beta,0.17697745794430375,0.0013000000000000145
expVsPrag,false,0.0013000000000000145
alpha,11.587877706624568,0.0017000000000000199
beta,0.17697745794430375,0.0017000000000000199
expVsPrag,false,0.0017000000000000199
alpha,11.587877706624568,0.0022000000000000257
beta,0.1692621293477714,0.0022000000000000257
expVsPrag,false,0.0022000000000000257
alpha,11.300108898431063,0.0017000000000000199
beta,0.1692621293477714,0.0017000000000000199
expVsPrag,false,0.0017000000000000199
alpha,12.236374909989536,0.0009000000000000109
beta,0.1692621293477714,0.0009000000000000109
expVsPrag,false,0.0009000000000000109
alpha,11.62412571720779,0.0011000000000000129
beta,0.1692621293477714,0.0011000000000000129
expVsPrag,false,0.0011000000000000129
alpha,10.612845844589174,0.0034000000000000397
beta,0.1692621293477714,0.0034000000000000397
expVsPrag,false,0.0034000000000000397
alpha,10.530557855963707,0.0009000000000000109
beta,0.1692621293477714,0.0009000000000000109
expVsPrag,false,0.0009000000000000109
alpha,10.530557855963707,0.0021000000000000233
beta,0.21629956946708262,0.0021000000000000233
expVsPrag,false,0.0021000000000000233
alpha,11.250452604144812,0.0005000000000000059
beta,0.21629956946708262,0.0005000000000000059
expVsPrag,false,0.0005000000000000059
alpha,11.232914039865136,0.0029000000000000354
beta,0.21629956946708262,0.0029000000000000354
expVsPrag,false,0.0029000000000000354
alpha,10.78933609649539,0.0007000000000000082
beta,0.21629956946708262,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,10.78933609649539,0.005300000000000064
beta,0.18888366920873523,0.005300000000000064
expVsPrag,false,0.005300000000000064
alpha,11.259869849309325,0.0011000000000000129
beta,0.18888366920873523,0.0011000000000000129
expVsPrag,false,0.0011000000000000129
alpha,11.596951624378562,0.0032000000000000383
beta,0.18888366920873523,0.0032000000000000383
expVsPrag,false,0.0032000000000000383
alpha,11.596951624378562,0.005300000000000064
beta,0.1882990631274879,0.005300000000000064
expVsPrag,false,0.005300000000000064
alpha,12.345660203136504,0.006200000000000073
beta,0.1882990631274879,0.006200000000000073
expVsPrag,false,0.006200000000000073
alpha,11.405152725055814,0.0012000000000000133
beta,0.1882990631274879,0.0012000000000000133
expVsPrag,false,0.0012000000000000133
alpha,11.405152725055814,0.0017000000000000199
beta,0.12148297717794776,0.0017000000000000199
expVsPrag,false,0.0017000000000000199
alpha,11.72546471003443,0.0004000000000000047
beta,0.12148297717794776,0.0004000000000000047
expVsPrag,false,0.0004000000000000047
alpha,11.72546471003443,0.00500000000000006
beta,0.20886453962884843,0.00500000000000006
expVsPrag,false,0.00500000000000006
alpha,11.72546471003443,0.0021000000000000233
beta,0.16121679078787565,0.0021000000000000233
expVsPrag,false,0.0021000000000000233
alpha,11.72546471003443,0.006300000000000072
beta,0.15413511730730534,0.006300000000000072
expVsPrag,false,0.006300000000000072
alpha,11.498041688464582,0.004500000000000052
beta,0.15413511730730534,0.004500000000000052
expVsPrag,false,0.004500000000000052
alpha,11.498041688464582,0.0034000000000000397
beta,0.2028840142302215,0.0034000000000000397
expVsPrag,false,0.0034000000000000397
alpha,11.498041688464582,0.002600000000000029
beta,0.19528727931901813,0.002600000000000029
expVsPrag,false,0.002600000000000029
alpha,11.990723623894155,0.002600000000000029
beta,0.19528727931901813,0.002600000000000029
expVsPrag,false,0.002600000000000029
alpha,11.003502160310745,0.0007000000000000082
beta,0.19528727931901813,0.0007000000000000082
expVsPrag,false,0.0007000000000000082
alpha,11.003502160310745,0.0005000000000000059
beta,0.176371754379943,0.0005000000000000059
expVsPrag,false,0.0005000000000000059
alpha,11.051568323746324,0.0003000000000000033
beta,0.176371754379943,0.0003000000000000033
expVsPrag,false,0.0003000000000000033
alpha,11.051568323746324,0.00010000000000000116
beta,0.15089350217022002,0.00010000000000000116
expVsPrag,false,0.00010000000000000116
alpha,12.323668687604368,0.0004000000000000047
beta,0.15089350217022002,0.0004000000000000047
expVsPrag,false,0.0004000000000000047
alpha,11.16784161888063,0.0012000000000000133
beta,0.15089350217022002,0.0012000000000000133
