iterationName,gameid,time,trialNum,trialType,questionNumber,firstRole,cellAskedAbout,sender,underlyingWorld,gridState,answer,timeFromMessage
full_sample,1947-6494c988-ec24-4560-a5d1-55c3986cc318,1550775987020,18,random,2,helper,A1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3"",""C1"",""A2""],""unsafe"":[""A3""]}","[""A1"",""B1""]",28258
full_sample,9779-0fe3548f-9f98-48d7-8297-345e7e09ff84,1550775996457,19,random,2,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""C3"",""C2""],""unsafe"":[""A2""]}","[""B1"",""C1""]",34214
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550775997677,5,random,1,leader,B3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C3""],""unsafe"":[]}","[""B3""]",17082
full_sample,1947-6494c988-ec24-4560-a5d1-55c3986cc318,1550775998650,18,random,3,helper,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3"",""C1"",""A2""],""unsafe"":[""A3"",""A1"",""B1""]}","[""B2"",""C2""]",39888
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776013348,3,random,1,leader,B3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B2"",""C3""],""unsafe"":[]}","[""B3"",""C2""]",26013
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776027043,2,random,2,helper,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""A2"",""C3""],""unsafe"":[]}","[""C1"",""C2""]",98660
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776029915,5,random,1,leader,A1,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C3""],""unsafe"":[]}","[""A1"",""A3""]",31336
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776038022,7,pragmatic,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1""],""unsafe"":[]}","[""B1"",""C1""]",17719
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776038502,3,random,2,leader,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B2"",""C3"",""C2""],""unsafe"":[""B3""]}","[""A1"",""A2""]",51167
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776042140,5,random,2,leader,B3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C3"",""A3""],""unsafe"":[""A1""]}","[""B3""]",43560
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776080670,7,blocked,1,leader,A3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[]}","[""A3"",""B3""]",18433
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776080921,5,random,1,leader,C2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C1""],""unsafe"":[]}","[""C2"",""C3""]",16645
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776090024,4,random,1,helper,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""B3"",""C2"",""C3""],""unsafe"":[]}","[""A2"",""A3""]",31167
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776090788,9,random,1,leader,C2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C1"",""C3""],""unsafe"":[]}","[""B1"",""C2""]",20924
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776096642,7,blocked,2,leader,B1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3"",""A3""],""unsafe"":[""B3""]}","[""A1"",""B1""]",34408
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776104586,7,blocked,3,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3"",""A3"",""B1"",""A1""],""unsafe"":[""B3""]}","[""C1""]",42352
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776115904,7,blocked,1,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1""],""unsafe"":[]}","[""A2"",""A3""]",15576
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776142041,9,random,1,leader,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2"",""A3""],""unsafe"":[]}","[""B2"",""C2""]",14116
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776155740,9,random,2,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""B2""],""unsafe"":[""C2""]}","[""B3"",""C3""]",27820
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776169965,6,random,1,helper,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C2"",""C3""],""unsafe"":[]}","[""B3"",""C1""]",35751
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776170290,11,random,1,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3""],""unsafe"":[]}","[""A1"",""A2""]",18987
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776178279,9,empty,1,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""A3"",""B3""]",29473
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776180407,1,practice,1,leader,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2"",""C3""],""unsafe"":[]}","[""C1""]",13733
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776189469,9,empty,2,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A3""],""unsafe"":[""B3""]}","[""A1"",""A2""]",40663
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776205743,13,random,1,leader,B2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3"",""B1"",""B3""],""unsafe"":[]}","[""B2""]",14202
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776212815,6,random,2,helper,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C2"",""C3"",""C1""],""unsafe"":[""B3""]}","[""B1"",""B2""]",78599
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776219559,11,random,1,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3"",""C1"",""C2""],""unsafe"":[]}","[""A3"",""C3""]",28808
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776229542,6,random,3,helper,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C2"",""C3"",""C1"",""B2""],""unsafe"":[""B3"",""B1""]}","[""A2""]",95327
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776232781,11,random,1,leader,B1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B2"",""C2""],""unsafe"":[]}","[""B1"",""C1""]",15672
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776248572,11,random,2,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B2"",""C2"",""C1""],""unsafe"":[""B1""]}","[""A1"",""C3""]",31461
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776258260,13,random,1,leader,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B3"",""C2"",""C3""],""unsafe"":[]}","[""B1"",""B2""]",20290
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776268735,3,random,1,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A3"",""B1"",""C1"",""C3""],""unsafe"":[]}","[""A1"",""B3""]",64683
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776270975,15,empty,1,leader,A3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""A3"",""C2""]",28948
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776278449,13,pragmatic,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[]}","[""C1"",""C2""]",12325
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776290154,15,empty,2,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2""],""unsafe"":[""A3""]}","[""C1"",""C3""]",48127
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776300476,8,blocked,1,helper,A3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1""],""unsafe"":[]}","[""A2"",""A3""]",40670
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776316671,15,random,1,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3"",""B3"",""C2""],""unsafe"":[]}","[""B2"",""C3""]",19157
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776319344,15,pragmatic,1,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1""],""unsafe"":[]}","[""C2"",""C3""]",14666
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776323870,8,blocked,2,helper,B2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3""],""unsafe"":[""A2""]}","[""B1"",""B2""]",64065
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776330953,15,random,2,leader,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3"",""B3"",""C2"",""B2""],""unsafe"":[""C3""]}","[""A1"",""A2""]",33438
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776335642,8,blocked,3,helper,B3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B2"",""B1""],""unsafe"":[""A2""]}","[""B3""]",75836
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776356430,17,empty,1,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[],""unsafe"":[]}","[""B2"",""C2""]",19627
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776358946,17,random,1,leader,A1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B2"",""C3""],""unsafe"":[]}","[""A1"",""B1""]",31231
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776361636,5,random,1,leader,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2"",""B1"",""C3""],""unsafe"":[]}","[""A1"",""B2""]",34308
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776372820,17,empty,2,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2"",""B2""],""unsafe"":[]}","[""B1"",""C1""]",36019
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776373701,17,random,2,leader,B3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B2"",""C3"",""B1""],""unsafe"":[""A1""]}","[""B3""]",45989
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776382806,17,empty,3,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2"",""B2""],""unsafe"":[""C1"",""B1""]}","[""A1"",""A2""]",46002
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776383315,17,random,1,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B2"",""C3""],""unsafe"":[]}","[""C1"",""C2""]",11890
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776384953,10,pragmatic,1,helper,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2""],""unsafe"":[]}","[""A2"",""B2""]",23761
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776388758,17,empty,4,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2"",""B2"",""A1"",""A2""],""unsafe"":[""C1"",""B1""]}","[""A3""]",51955
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776398152,5,random,2,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2"",""B1"",""C3"",""A1""],""unsafe"":[""B2""]}","[""A3"",""C1""]",70825
full_sample,3792-6bb154e9-8481-425d-8b16-91235b01439f,1550776426470,19,random,1,leader,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3"",""B2"",""B3"",""C1"",""C2""],""unsafe"":[]}","[""A1"",""B1""]",14412
full_sample,4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0,1550776426742,19,random,1,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2""],""unsafe"":[]}","[""A1"",""A3""]",10764
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776453798,19,blocked,1,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C1""],""unsafe"":[]}","[""A2"",""C2""]",23558
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776457418,12,random,1,helper,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2""],""unsafe"":[]}","[""C1"",""C3""]",22923
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776461219,7,empty,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""A3"",""C1""]",30493
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776472270,19,blocked,2,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C1"",""C2"",""A2""],""unsafe"":[]}","[""A1"",""C3""]",42032
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776482219,7,empty,2,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3""],""unsafe"":[""C1""]}","[""B3"",""C3""]",51493
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776482855,12,random,2,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2"",""C1""],""unsafe"":[""C3""]}","[""A3"",""B3""]",48359
full_sample,1722-6f887658-ca87-42c2-8577-06acd2b3fac6,1550776483336,19,blocked,3,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C1"",""C2"",""A2"",""A1""],""unsafe"":[""C3""]}","[""A3""]",53092
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776506158,12,random,3,helper,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2"",""C1"",""A3""],""unsafe"":[""C3"",""B3""]}","[""A1"",""B1""]",71649
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776519552,12,random,4,helper,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2"",""C1"",""A3"",""A1"",""B1""],""unsafe"":[""C3"",""B3""]}","[""A2""]",85057
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776522567,9,random,1,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B1"",""C1""],""unsafe"":[]}","[""B2"",""B3""]",15054
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776559942,11,pragmatic,1,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1""],""unsafe"":[]}","[""C2"",""C3""]",16946
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776595712,13,blocked,1,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3""],""unsafe"":[]}","[""A3"",""C3""]",17403
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776610087,14,random,1,helper,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""B1"",""C1"",""C3""],""unsafe"":[]}","[""A1"",""C2""]",63214
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776650029,15,random,1,leader,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A2""],""unsafe"":[]}","[""B1"",""B2""]",22141
full_sample,0325-7d2121eb-6729-425a-a767-aa8acb126190,1550776652844,16,random,1,helper,B3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2"",""C3""],""unsafe"":[]}","[""B2"",""B3""]",17163
full_sample,3347-d237e17e-4fae-48ea-a7ce-d5dd46af9615,1550776659128,15,random,2,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A2"",""B2""],""unsafe"":[""B1""]}","[""C2""]",31241
