type,modelLevel,goal,rationality,response,modelProb
overlapping,pragmatic,G1,2.3,Q1,0.05
overlapping,pragmatic,G1,2.3,Q2,0.06
overlapping,pragmatic,G1,2.3,Q3,0.77
overlapping,explicit,G1,2.3,Q4,0.26
overlapping,explicit,G1,2.3,Q1,0.16
overlapping,explicit,G1,2.3,Q2,0.16
overlapping,explicit,G1,2.3,Q3,0.42
overlapping,literal,G4,2.3,Q4,0.25
overlapping,literal,G4,2.3,Q1,0.25
overlapping,literal,G4,2.3,Q2,0.25
overlapping,literal,G4,2.3,Q3,0.25
overlapping,pragmatic,G4,2.3,Q4,0.82
overlapping,pragmatic,G4,2.3,Q1,0.05
overlapping,pragmatic,G4,2.3,Q2,0.08
overlapping,pragmatic,G4,2.3,Q3,0.05
overlapping,explicit,G4,2.3,Q4,0.35
overlapping,explicit,G4,2.3,Q1,0.22
overlapping,explicit,G4,2.3,Q2,0.22
overlapping,explicit,G4,2.3,Q3,0.22
overlapping,literal,G3,2.3,Q4,0.25
overlapping,literal,G3,2.3,Q1,0.25
overlapping,literal,G3,2.3,Q2,0.25
overlapping,literal,G3,2.3,Q3,0.25
overlapping,pragmatic,G3,2.3,Q4,0.01
overlapping,pragmatic,G3,2.3,Q1,0.95
overlapping,pragmatic,G3,2.3,Q2,0.02
overlapping,pragmatic,G3,2.3,Q3,0.01
overlapping,explicit,G3,2.3,Q4,0.14
overlapping,explicit,G3,2.3,Q1,0.56
overlapping,explicit,G3,2.3,Q2,0.22
overlapping,explicit,G3,2.3,Q3,0.09
overlapping,literal,G2,2.3,Q4,0.25
overlapping,literal,G2,2.3,Q1,0.25
overlapping,literal,G2,2.3,Q2,0.25
overlapping,literal,G2,2.3,Q3,0.25
overlapping,pragmatic,G2,2.3,Q4,0.05
overlapping,pragmatic,G2,2.3,Q1,0.03
overlapping,pragmatic,G2,2.3,Q2,0.76
overlapping,pragmatic,G2,2.3,Q3,0.15
overlapping,explicit,G2,2.3,Q4,0.21
overlapping,explicit,G2,2.3,Q1,0.13
overlapping,explicit,G2,2.3,Q2,0.33
overlapping,explicit,G2,2.3,Q3,0.33
overlapping,literal,G1,2.4,Q4,0.25
overlapping,literal,G1,2.4,Q1,0.25
overlapping,literal,G1,2.4,Q2,0.25
overlapping,literal,G1,2.4,Q3,0.25
overlapping,pragmatic,G1,2.4,Q4,0.12
overlapping,pragmatic,G1,2.4,Q1,0.05
overlapping,pragmatic,G1,2.4,Q2,0.06
overlapping,pragmatic,G1,2.4,Q3,0.77
overlapping,explicit,G1,2.4,Q4,0.26
overlapping,explicit,G1,2.4,Q1,0.16
overlapping,explicit,G1,2.4,Q2,0.16
overlapping,explicit,G1,2.4,Q3,0.43
overlapping,literal,G4,2.4,Q4,0.25
overlapping,literal,G4,2.4,Q1,0.25
overlapping,literal,G4,2.4,Q2,0.25
overlapping,literal,G4,2.4,Q3,0.25
overlapping,pragmatic,G4,2.4,Q4,0.82
overlapping,pragmatic,G4,2.4,Q1,0.05
overlapping,pragmatic,G4,2.4,Q2,0.08
overlapping,pragmatic,G4,2.4,Q3,0.05
overlapping,explicit,G4,2.4,Q4,0.36
overlapping,explicit,G4,2.4,Q1,0.21
overlapping,explicit,G4,2.4,Q2,0.21
overlapping,explicit,G4,2.4,Q3,0.21
overlapping,literal,G3,2.4,Q4,0.25
overlapping,literal,G3,2.4,Q1,0.25
overlapping,literal,G3,2.4,Q2,0.25
overlapping,literal,G3,2.4,Q3,0.25
overlapping,pragmatic,G3,2.4,Q4,0.01
overlapping,pragmatic,G3,2.4,Q1,0.95
overlapping,pragmatic,G3,2.4,Q2,0.02
overlapping,pragmatic,G3,2.4,Q3,0.01
overlapping,explicit,G3,2.4,Q4,0.13
overlapping,explicit,G3,2.4,Q1,0.58
overlapping,explicit,G3,2.4,Q2,0.21
overlapping,explicit,G3,2.4,Q3,0.08
overlapping,literal,G2,2.4,Q4,0.25
overlapping,literal,G2,2.4,Q1,0.25
overlapping,literal,G2,2.4,Q2,0.25
overlapping,literal,G2,2.4,Q3,0.25
overlapping,pragmatic,G2,2.4,Q4,0.05
overlapping,pragmatic,G2,2.4,Q1,0.03
overlapping,pragmatic,G2,2.4,Q2,0.76
overlapping,pragmatic,G2,2.4,Q3,0.15
overlapping,explicit,G2,2.4,Q4,0.20
overlapping,explicit,G2,2.4,Q1,0.12
overlapping,explicit,G2,2.4,Q2,0.34
overlapping,explicit,G2,2.4,Q3,0.34
overlapping,literal,G1,2.5,Q4,0.25
overlapping,literal,G1,2.5,Q1,0.25
overlapping,literal,G1,2.5,Q2,0.25
overlapping,literal,G1,2.5,Q3,0.25
overlapping,pragmatic,G1,2.5,Q4,0.12
overlapping,pragmatic,G1,2.5,Q1,0.05
overlapping,pragmatic,G1,2.5,Q2,0.06
overlapping,pragmatic,G1,2.5,Q3,0.77
overlapping,explicit,G1,2.5,Q4,0.26
overlapping,explicit,G1,2.5,Q1,0.15
overlapping,explicit,G1,2.5,Q2,0.15
overlapping,explicit,G1,2.5,Q3,0.44
overlapping,literal,G4,2.5,Q4,0.25
overlapping,literal,G4,2.5,Q1,0.25
overlapping,literal,G4,2.5,Q2,0.25
overlapping,literal,G4,2.5,Q3,0.25
overlapping,pragmatic,G4,2.5,Q4,0.82
overlapping,pragmatic,G4,2.5,Q1,0.05
overlapping,pragmatic,G4,2.5,Q2,0.08
overlapping,pragmatic,G4,2.5,Q3,0.05
overlapping,explicit,G4,2.5,Q4,0.36
overlapping,explicit,G4,2.5,Q1,0.21
overlapping,explicit,G4,2.5,Q2,0.21
overlapping,explicit,G4,2.5,Q3,0.21
overlapping,literal,G3,2.5,Q4,0.25
overlapping,literal,G3,2.5,Q1,0.25
overlapping,literal,G3,2.5,Q2,0.25
overlapping,literal,G3,2.5,Q3,0.25
overlapping,pragmatic,G3,2.5,Q4,0.01
overlapping,pragmatic,G3,2.5,Q1,0.95
overlapping,pragmatic,G3,2.5,Q2,0.02
overlapping,pragmatic,G3,2.5,Q3,0.01
overlapping,explicit,G3,2.5,Q4,0.12
overlapping,explicit,G3,2.5,Q1,0.60
overlapping,explicit,G3,2.5,Q2,0.21
overlapping,explicit,G3,2.5,Q3,0.07
overlapping,literal,G2,2.5,Q4,0.25
overlapping,literal,G2,2.5,Q1,0.25
overlapping,literal,G2,2.5,Q2,0.25
overlapping,literal,G2,2.5,Q3,0.25
overlapping,pragmatic,G2,2.5,Q4,0.05
overlapping,pragmatic,G2,2.5,Q1,0.03
overlapping,pragmatic,G2,2.5,Q2,0.76
overlapping,pragmatic,G2,2.5,Q3,0.15
overlapping,explicit,G2,2.5,Q4,0.20
overlapping,explicit,G2,2.5,Q1,0.12
overlapping,explicit,G2,2.5,Q2,0.34
overlapping,explicit,G2,2.5,Q3,0.34
overlapping,literal,G1,2.6,Q4,0.25
overlapping,literal,G1,2.6,Q1,0.25
overlapping,literal,G1,2.6,Q2,0.25
overlapping,literal,G1,2.6,Q3,0.25
overlapping,pragmatic,G1,2.6,Q4,0.12
overlapping,pragmatic,G1,2.6,Q1,0.05
overlapping,pragmatic,G1,2.6,Q2,0.06
overlapping,pragmatic,G1,2.6,Q3,0.77
overlapping,explicit,G1,2.6,Q4,0.26
overlapping,explicit,G1,2.6,Q1,0.14
overlapping,explicit,G1,2.6,Q2,0.14
overlapping,explicit,G1,2.6,Q3,0.46
overlapping,literal,G4,2.6,Q4,0.25
overlapping,literal,G4,2.6,Q1,0.25
overlapping,literal,G4,2.6,Q2,0.25
overlapping,literal,G4,2.6,Q3,0.25
overlapping,pragmatic,G4,2.6,Q4,0.82
overlapping,pragmatic,G4,2.6,Q1,0.05
overlapping,pragmatic,G4,2.6,Q2,0.08
overlapping,pragmatic,G4,2.6,Q3,0.05
overlapping,explicit,G4,2.6,Q4,0.37
overlapping,explicit,G4,2.6,Q1,0.21
overlapping,explicit,G4,2.6,Q2,0.21
overlapping,explicit,G4,2.6,Q3,0.21
overlapping,literal,G3,2.6,Q4,0.25
overlapping,literal,G3,2.6,Q1,0.25
overlapping,literal,G3,2.6,Q2,0.25
overlapping,literal,G3,2.6,Q3,0.25
overlapping,pragmatic,G3,2.6,Q4,0.01
overlapping,pragmatic,G3,2.6,Q1,0.95
overlapping,pragmatic,G3,2.6,Q2,0.02
overlapping,pragmatic,G3,2.6,Q3,0.01
overlapping,explicit,G3,2.6,Q4,0.11
overlapping,explicit,G3,2.6,Q1,0.63
overlapping,explicit,G3,2.6,Q2,0.20
overlapping,explicit,G3,2.6,Q3,0.06
overlapping,literal,G2,2.6,Q4,0.25
overlapping,literal,G2,2.6,Q1,0.25
overlapping,literal,G2,2.6,Q2,0.25
overlapping,literal,G2,2.6,Q3,0.25
overlapping,pragmatic,G2,2.6,Q4,0.05
overlapping,pragmatic,G2,2.6,Q1,0.03
overlapping,pragmatic,G2,2.6,Q2,0.76
overlapping,pragmatic,G2,2.6,Q3,0.15
overlapping,explicit,G2,2.6,Q4,0.20
overlapping,explicit,G2,2.6,Q1,0.11
overlapping,explicit,G2,2.6,Q2,0.35
overlapping,explicit,G2,2.6,Q3,0.35
overlapping,literal,G1,2.7,Q4,0.25
overlapping,literal,G1,2.7,Q1,0.25
overlapping,literal,G1,2.7,Q2,0.25
overlapping,literal,G1,2.7,Q3,0.25
overlapping,pragmatic,G1,2.7,Q4,0.12
overlapping,pragmatic,G1,2.7,Q1,0.05
overlapping,pragmatic,G1,2.7,Q2,0.06
overlapping,pragmatic,G1,2.7,Q3,0.77
overlapping,explicit,G1,2.7,Q4,0.25
overlapping,explicit,G1,2.7,Q1,0.14
overlapping,explicit,G1,2.7,Q2,0.14
overlapping,explicit,G1,2.7,Q3,0.47
overlapping,literal,G4,2.7,Q4,0.25
overlapping,literal,G4,2.7,Q1,0.25
overlapping,literal,G4,2.7,Q2,0.25
overlapping,literal,G4,2.7,Q3,0.25
overlapping,pragmatic,G4,2.7,Q4,0.82
overlapping,pragmatic,G4,2.7,Q1,0.05
overlapping,pragmatic,G4,2.7,Q2,0.08
overlapping,pragmatic,G4,2.7,Q3,0.05
overlapping,explicit,G4,2.7,Q4,0.38
overlapping,explicit,G4,2.7,Q1,0.21
overlapping,explicit,G4,2.7,Q2,0.21
overlapping,explicit,G4,2.7,Q3,0.21
overlapping,literal,G3,2.7,Q4,0.25
overlapping,literal,G3,2.7,Q1,0.25
overlapping,literal,G3,2.7,Q2,0.25
overlapping,literal,G3,2.7,Q3,0.25
overlapping,pragmatic,G3,2.7,Q4,0.01
overlapping,pragmatic,G3,2.7,Q1,0.95
overlapping,pragmatic,G3,2.7,Q2,0.02
overlapping,pragmatic,G3,2.7,Q3,0.01
overlapping,explicit,G3,2.7,Q4,0.10
overlapping,explicit,G3,2.7,Q1,0.65
overlapping,explicit,G3,2.7,Q2,0.19
overlapping,explicit,G3,2.7,Q3,0.06
overlapping,literal,G2,2.7,Q4,0.25
overlapping,literal,G2,2.7,Q1,0.25
overlapping,literal,G2,2.7,Q2,0.25
overlapping,literal,G2,2.7,Q3,0.25
overlapping,pragmatic,G2,2.7,Q4,0.05
overlapping,pragmatic,G2,2.7,Q1,0.03
overlapping,pragmatic,G2,2.7,Q2,0.76
overlapping,pragmatic,G2,2.7,Q3,0.15
overlapping,explicit,G2,2.7,Q4,0.19
overlapping,explicit,G2,2.7,Q1,0.10
overlapping,explicit,G2,2.7,Q2,0.35
overlapping,explicit,G2,2.7,Q3,0.35
overlapping,literal,G1,2.8,Q4,0.25
overlapping,literal,G1,2.8,Q1,0.25
overlapping,literal,G1,2.8,Q2,0.25
overlapping,literal,G1,2.8,Q3,0.25
overlapping,pragmatic,G1,2.8,Q4,0.12
overlapping,pragmatic,G1,2.8,Q1,0.05
overlapping,pragmatic,G1,2.8,Q2,0.06
overlapping,pragmatic,G1,2.8,Q3,0.77
overlapping,explicit,G1,2.8,Q4,0.25
overlapping,explicit,G1,2.8,Q1,0.13
overlapping,explicit,G1,2.8,Q2,0.13
overlapping,explicit,G1,2.8,Q3,0.48
overlapping,literal,G4,2.8,Q4,0.25
overlapping,literal,G4,2.8,Q1,0.25
overlapping,literal,G4,2.8,Q2,0.25
overlapping,literal,G4,2.8,Q3,0.25
overlapping,pragmatic,G4,2.8,Q4,0.82
overlapping,pragmatic,G4,2.8,Q1,0.05
overlapping,pragmatic,G4,2.8,Q2,0.08
overlapping,pragmatic,G4,2.8,Q3,0.05
overlapping,explicit,G4,2.8,Q4,0.39
overlapping,explicit,G4,2.8,Q1,0.20
overlapping,explicit,G4,2.8,Q2,0.20
overlapping,explicit,G4,2.8,Q3,0.20
overlapping,literal,G3,2.8,Q4,0.25
overlapping,literal,G3,2.8,Q1,0.25
overlapping,literal,G3,2.8,Q2,0.25
overlapping,literal,G3,2.8,Q3,0.25
overlapping,pragmatic,G3,2.8,Q4,0.01
overlapping,pragmatic,G3,2.8,Q1,0.95
overlapping,pragmatic,G3,2.8,Q2,0.02
overlapping,pragmatic,G3,2.8,Q3,0.01
overlapping,explicit,G3,2.8,Q4,0.10
overlapping,explicit,G3,2.8,Q1,0.67
overlapping,explicit,G3,2.8,Q2,0.18
overlapping,explicit,G3,2.8,Q3,0.05
overlapping,literal,G2,2.8,Q4,0.25
overlapping,literal,G2,2.8,Q1,0.25
overlapping,literal,G2,2.8,Q2,0.25
overlapping,literal,G2,2.8,Q3,0.25
overlapping,pragmatic,G2,2.8,Q4,0.05
overlapping,pragmatic,G2,2.8,Q1,0.03
overlapping,pragmatic,G2,2.8,Q2,0.76
overlapping,pragmatic,G2,2.8,Q3,0.15
overlapping,explicit,G2,2.8,Q4,0.19
overlapping,explicit,G2,2.8,Q1,0.10
overlapping,explicit,G2,2.8,Q2,0.36
overlapping,explicit,G2,2.8,Q3,0.36
overlapping,literal,G1,2.9,Q4,0.25
overlapping,literal,G1,2.9,Q1,0.25
overlapping,literal,G1,2.9,Q2,0.25
overlapping,literal,G1,2.9,Q3,0.25
overlapping,pragmatic,G1,2.9,Q4,0.12
overlapping,pragmatic,G1,2.9,Q1,0.05
overlapping,pragmatic,G1,2.9,Q2,0.06
overlapping,pragmatic,G1,2.9,Q3,0.77
overlapping,explicit,G1,2.9,Q4,0.25
overlapping,explicit,G1,2.9,Q1,0.13
overlapping,explicit,G1,2.9,Q2,0.13
overlapping,explicit,G1,2.9,Q3,0.49
overlapping,literal,G4,2.9,Q4,0.25
overlapping,literal,G4,2.9,Q1,0.25
overlapping,literal,G4,2.9,Q2,0.25
overlapping,literal,G4,2.9,Q3,0.25
overlapping,pragmatic,G4,2.9,Q4,0.82
overlapping,pragmatic,G4,2.9,Q1,0.05
overlapping,pragmatic,G4,2.9,Q2,0.08
overlapping,pragmatic,G4,2.9,Q3,0.05
overlapping,explicit,G4,2.9,Q4,0.40
overlapping,explicit,G4,2.9,Q1,0.20
overlapping,explicit,G4,2.9,Q2,0.20
overlapping,explicit,G4,2.9,Q3,0.20
overlapping,literal,G3,2.9,Q4,0.25
overlapping,literal,G3,2.9,Q1,0.25
overlapping,literal,G3,2.9,Q2,0.25
overlapping,literal,G3,2.9,Q3,0.25
overlapping,pragmatic,G3,2.9,Q4,0.01
overlapping,pragmatic,G3,2.9,Q1,0.95
overlapping,pragmatic,G3,2.9,Q2,0.02
overlapping,pragmatic,G3,2.9,Q3,0.01
overlapping,explicit,G3,2.9,Q4,0.09
overlapping,explicit,G3,2.9,Q1,0.69
overlapping,explicit,G3,2.9,Q2,0.18
overlapping,explicit,G3,2.9,Q3,0.05
overlapping,literal,G2,2.9,Q4,0.25
overlapping,literal,G2,2.9,Q1,0.25
overlapping,literal,G2,2.9,Q2,0.25
overlapping,literal,G2,2.9,Q3,0.25
overlapping,pragmatic,G2,2.9,Q4,0.05
overlapping,pragmatic,G2,2.9,Q1,0.03
overlapping,pragmatic,G2,2.9,Q2,0.76
overlapping,pragmatic,G2,2.9,Q3,0.15
overlapping,explicit,G2,2.9,Q4,0.18
overlapping,explicit,G2,2.9,Q1,0.09
overlapping,explicit,G2,2.9,Q2,0.36
overlapping,explicit,G2,2.9,Q3,0.36
overlapping,literal,G1,3.0,Q4,0.25
overlapping,literal,G1,3.0,Q1,0.25
overlapping,literal,G1,3.0,Q2,0.25
overlapping,literal,G1,3.0,Q3,0.25
overlapping,pragmatic,G1,3.0,Q4,0.12
overlapping,pragmatic,G1,3.0,Q1,0.05
overlapping,pragmatic,G1,3.0,Q2,0.06
overlapping,pragmatic,G1,3.0,Q3,0.77
overlapping,explicit,G1,3.0,Q4,0.25
overlapping,explicit,G1,3.0,Q1,0.12
overlapping,explicit,G1,3.0,Q2,0.12
overlapping,explicit,G1,3.0,Q3,0.51
overlapping,literal,G4,3.0,Q4,0.25
overlapping,literal,G4,3.0,Q1,0.25
overlapping,literal,G4,3.0,Q2,0.25
overlapping,literal,G4,3.0,Q3,0.25
overlapping,pragmatic,G4,3.0,Q4,0.82
overlapping,pragmatic,G4,3.0,Q1,0.05
overlapping,pragmatic,G4,3.0,Q2,0.08
overlapping,pragmatic,G4,3.0,Q3,0.05
overlapping,explicit,G4,3.0,Q4,0.41
overlapping,explicit,G4,3.0,Q1,0.20
overlapping,explicit,G4,3.0,Q2,0.20
overlapping,explicit,G4,3.0,Q3,0.20
overlapping,literal,G3,3.0,Q4,0.25
overlapping,literal,G3,3.0,Q1,0.25
overlapping,literal,G3,3.0,Q2,0.25
overlapping,literal,G3,3.0,Q3,0.25
overlapping,pragmatic,G3,3.0,Q4,0.01
overlapping,pragmatic,G3,3.0,Q1,0.95
overlapping,pragmatic,G3,3.0,Q2,0.02
overlapping,pragmatic,G3,3.0,Q3,0.01
overlapping,explicit,G3,3.0,Q4,0.08
overlapping,explicit,G3,3.0,Q1,0.71
overlapping,explicit,G3,3.0,Q2,0.17
overlapping,explicit,G3,3.0,Q3,0.04
overlapping,literal,G2,3.0,Q4,0.25
overlapping,literal,G2,3.0,Q1,0.25
overlapping,literal,G2,3.0,Q2,0.25
overlapping,literal,G2,3.0,Q3,0.25
overlapping,pragmatic,G2,3.0,Q4,0.05
overlapping,pragmatic,G2,3.0,Q1,0.03
overlapping,pragmatic,G2,3.0,Q2,0.76
overlapping,pragmatic,G2,3.0,Q3,0.15
overlapping,explicit,G2,3.0,Q4,0.18
overlapping,explicit,G2,3.0,Q1,0.09
overlapping,explicit,G2,3.0,Q2,0.37
overlapping,explicit,G2,3.0,Q3,0.37
overlapping,literal,G1,3.1,Q4,0.25
overlapping,literal,G1,3.1,Q1,0.25
overlapping,literal,G1,3.1,Q2,0.25
overlapping,literal,G1,3.1,Q3,0.25
overlapping,pragmatic,G1,3.1,Q4,0.12
overlapping,pragmatic,G1,3.1,Q1,0.05
overlapping,pragmatic,G1,3.1,Q2,0.06
overlapping,pragmatic,G1,3.1,Q3,0.77
overlapping,explicit,G1,3.1,Q4,0.25
overlapping,explicit,G1,3.1,Q1,0.12
overlapping,explicit,G1,3.1,Q2,0.12
overlapping,explicit,G1,3.1,Q3,0.52
overlapping,literal,G4,3.1,Q4,0.25
overlapping,literal,G4,3.1,Q1,0.25
overlapping,literal,G4,3.1,Q2,0.25
overlapping,literal,G4,3.1,Q3,0.25
overlapping,pragmatic,G4,3.1,Q4,0.82
overlapping,pragmatic,G4,3.1,Q1,0.05
overlapping,pragmatic,G4,3.1,Q2,0.08
overlapping,pragmatic,G4,3.1,Q3,0.05
overlapping,explicit,G4,3.1,Q4,0.41
overlapping,explicit,G4,3.1,Q1,0.20
overlapping,explicit,G4,3.1,Q2,0.20
overlapping,explicit,G4,3.1,Q3,0.20
overlapping,literal,G3,3.1,Q4,0.25
overlapping,literal,G3,3.1,Q1,0.25
overlapping,literal,G3,3.1,Q2,0.25
overlapping,literal,G3,3.1,Q3,0.25
overlapping,pragmatic,G3,3.1,Q4,0.01
overlapping,pragmatic,G3,3.1,Q1,0.95
overlapping,pragmatic,G3,3.1,Q2,0.02
overlapping,pragmatic,G3,3.1,Q3,0.01
overlapping,explicit,G3,3.1,Q4,0.08
overlapping,explicit,G3,3.1,Q1,0.72
overlapping,explicit,G3,3.1,Q2,0.16
overlapping,explicit,G3,3.1,Q3,0.04
overlapping,literal,G2,3.1,Q4,0.25
overlapping,literal,G2,3.1,Q1,0.25
overlapping,literal,G2,3.1,Q2,0.25
overlapping,literal,G2,3.1,Q3,0.25
overlapping,pragmatic,G2,3.1,Q4,0.05
overlapping,pragmatic,G2,3.1,Q1,0.03
overlapping,pragmatic,G2,3.1,Q2,0.76
overlapping,pragmatic,G2,3.1,Q3,0.15
overlapping,explicit,G2,3.1,Q4,0.18
overlapping,explicit,G2,3.1,Q1,0.08
overlapping,explicit,G2,3.1,Q2,0.37
overlapping,explicit,G2,3.1,Q3,0.37
overlapping,literal,G1,3.2,Q4,0.25
overlapping,literal,G1,3.2,Q1,0.25
overlapping,literal,G1,3.2,Q2,0.25
overlapping,literal,G1,3.2,Q3,0.25
overlapping,pragmatic,G1,3.2,Q4,0.12
overlapping,pragmatic,G1,3.2,Q1,0.05
overlapping,pragmatic,G1,3.2,Q2,0.06
overlapping,pragmatic,G1,3.2,Q3,0.77
overlapping,explicit,G1,3.2,Q4,0.24
overlapping,explicit,G1,3.2,Q1,0.11
overlapping,explicit,G1,3.2,Q2,0.11
overlapping,explicit,G1,3.2,Q3,0.53
overlapping,literal,G4,3.2,Q4,0.25
overlapping,literal,G4,3.2,Q1,0.25
overlapping,literal,G4,3.2,Q2,0.25
overlapping,literal,G4,3.2,Q3,0.25
overlapping,pragmatic,G4,3.2,Q4,0.82
overlapping,pragmatic,G4,3.2,Q1,0.05
overlapping,pragmatic,G4,3.2,Q2,0.08
overlapping,pragmatic,G4,3.2,Q3,0.05
overlapping,explicit,G4,3.2,Q4,0.42
overlapping,explicit,G4,3.2,Q1,0.19
overlapping,explicit,G4,3.2,Q2,0.19
overlapping,explicit,G4,3.2,Q3,0.19
overlapping,literal,G3,3.2,Q4,0.25
overlapping,literal,G3,3.2,Q1,0.25
overlapping,literal,G3,3.2,Q2,0.25
overlapping,literal,G3,3.2,Q3,0.25
overlapping,pragmatic,G3,3.2,Q4,0.01
overlapping,pragmatic,G3,3.2,Q1,0.95
overlapping,pragmatic,G3,3.2,Q2,0.02
overlapping,pragmatic,G3,3.2,Q3,0.01
overlapping,explicit,G3,3.2,Q4,0.07
overlapping,explicit,G3,3.2,Q1,0.74
overlapping,explicit,G3,3.2,Q2,0.15
overlapping,explicit,G3,3.2,Q3,0.03
overlapping,literal,G2,3.2,Q4,0.25
overlapping,literal,G2,3.2,Q1,0.25
overlapping,literal,G2,3.2,Q2,0.25
overlapping,literal,G2,3.2,Q3,0.25
overlapping,pragmatic,G2,3.2,Q4,0.05
overlapping,pragmatic,G2,3.2,Q1,0.03
overlapping,pragmatic,G2,3.2,Q2,0.76
overlapping,pragmatic,G2,3.2,Q3,0.15
overlapping,explicit,G2,3.2,Q4,0.17
overlapping,explicit,G2,3.2,Q1,0.08
overlapping,explicit,G2,3.2,Q2,0.38
overlapping,explicit,G2,3.2,Q3,0.38
overlapping,literal,G1,3.3,Q4,0.25
overlapping,literal,G1,3.3,Q1,0.25
overlapping,literal,G1,3.3,Q2,0.25
overlapping,literal,G1,3.3,Q3,0.25
overlapping,pragmatic,G1,3.3,Q4,0.12
overlapping,pragmatic,G1,3.3,Q1,0.05
overlapping,pragmatic,G1,3.3,Q2,0.06
overlapping,pragmatic,G1,3.3,Q3,0.77
overlapping,explicit,G1,3.3,Q4,0.24
overlapping,explicit,G1,3.3,Q1,0.11
overlapping,explicit,G1,3.3,Q2,0.11
overlapping,explicit,G1,3.3,Q3,0.55
overlapping,literal,G4,3.3,Q4,0.25
overlapping,literal,G4,3.3,Q1,0.25
overlapping,literal,G4,3.3,Q2,0.25
overlapping,literal,G4,3.3,Q3,0.25
overlapping,pragmatic,G4,3.3,Q4,0.82
overlapping,pragmatic,G4,3.3,Q1,0.05
overlapping,pragmatic,G4,3.3,Q2,0.08
overlapping,pragmatic,G4,3.3,Q3,0.05
overlapping,explicit,G4,3.3,Q4,0.43
overlapping,explicit,G4,3.3,Q1,0.19
overlapping,explicit,G4,3.3,Q2,0.19
overlapping,explicit,G4,3.3,Q3,0.19
overlapping,literal,G3,3.3,Q4,0.25
overlapping,literal,G3,3.3,Q1,0.25
overlapping,literal,G3,3.3,Q2,0.25
overlapping,literal,G3,3.3,Q3,0.25
overlapping,pragmatic,G3,3.3,Q4,0.01
overlapping,pragmatic,G3,3.3,Q1,0.95
overlapping,pragmatic,G3,3.3,Q2,0.02
overlapping,pragmatic,G3,3.3,Q3,0.01
overlapping,explicit,G3,3.3,Q4,0.07
overlapping,explicit,G3,3.3,Q1,0.76
overlapping,explicit,G3,3.3,Q2,0.15
overlapping,explicit,G3,3.3,Q3,0.03
overlapping,literal,G2,3.3,Q4,0.25
overlapping,literal,G2,3.3,Q1,0.25
overlapping,literal,G2,3.3,Q2,0.25
overlapping,literal,G2,3.3,Q3,0.25
overlapping,pragmatic,G2,3.3,Q4,0.05
overlapping,pragmatic,G2,3.3,Q1,0.03
overlapping,pragmatic,G2,3.3,Q2,0.76
overlapping,pragmatic,G2,3.3,Q3,0.15
overlapping,explicit,G2,3.3,Q4,0.17
overlapping,explicit,G2,3.3,Q1,0.07
overlapping,explicit,G2,3.3,Q2,0.38
overlapping,explicit,G2,3.3,Q3,0.38
overlapping,literal,G1,3.4,Q4,0.25
overlapping,literal,G1,3.4,Q1,0.25
overlapping,literal,G1,3.4,Q2,0.25
overlapping,literal,G1,3.4,Q3,0.25
overlapping,pragmatic,G1,3.4,Q4,0.12
overlapping,pragmatic,G1,3.4,Q1,0.05
overlapping,pragmatic,G1,3.4,Q2,0.06
overlapping,pragmatic,G1,3.4,Q3,0.77
overlapping,explicit,G1,3.4,Q4,0.24
overlapping,explicit,G1,3.4,Q1,0.10
overlapping,explicit,G1,3.4,Q2,0.10
overlapping,explicit,G1,3.4,Q3,0.56
overlapping,literal,G4,3.4,Q4,0.25
overlapping,literal,G4,3.4,Q1,0.25
overlapping,literal,G4,3.4,Q2,0.25
overlapping,literal,G4,3.4,Q3,0.25
overlapping,pragmatic,G4,3.4,Q4,0.82
overlapping,pragmatic,G4,3.4,Q1,0.05
overlapping,pragmatic,G4,3.4,Q2,0.08
overlapping,pragmatic,G4,3.4,Q3,0.05
overlapping,explicit,G4,3.4,Q4,0.44
overlapping,explicit,G4,3.4,Q1,0.19
overlapping,explicit,G4,3.4,Q2,0.19
overlapping,explicit,G4,3.4,Q3,0.19
overlapping,literal,G3,3.4,Q4,0.25
overlapping,literal,G3,3.4,Q1,0.25
overlapping,literal,G3,3.4,Q2,0.25
overlapping,literal,G3,3.4,Q3,0.25
overlapping,pragmatic,G3,3.4,Q4,0.01
overlapping,pragmatic,G3,3.4,Q1,0.95
overlapping,pragmatic,G3,3.4,Q2,0.02
overlapping,pragmatic,G3,3.4,Q3,0.01
overlapping,explicit,G3,3.4,Q4,0.06
overlapping,explicit,G3,3.4,Q1,0.77
overlapping,explicit,G3,3.4,Q2,0.14
overlapping,explicit,G3,3.4,Q3,0.03
overlapping,literal,G2,3.4,Q4,0.25
overlapping,literal,G2,3.4,Q1,0.25
overlapping,literal,G2,3.4,Q2,0.25
overlapping,literal,G2,3.4,Q3,0.25
overlapping,pragmatic,G2,3.4,Q4,0.05
overlapping,pragmatic,G2,3.4,Q1,0.03
overlapping,pragmatic,G2,3.4,Q2,0.76
overlapping,pragmatic,G2,3.4,Q3,0.15
overlapping,explicit,G2,3.4,Q4,0.16
overlapping,explicit,G2,3.4,Q1,0.07
overlapping,explicit,G2,3.4,Q2,0.38
overlapping,explicit,G2,3.4,Q3,0.38
overlapping,literal,G1,3.5,Q4,0.25
overlapping,literal,G1,3.5,Q1,0.25
overlapping,literal,G1,3.5,Q2,0.25
