type,modelLevel,goal,rationality,response,modelProb
overlapping,pragmatic,Go:siamese,3.7,Qo:pet,0.19
overlapping,explicit,Go:siamese,3.7,Qo:animal,0.20
overlapping,explicit,Go:siamese,3.7,Qo:lion,0.06
overlapping,explicit,Go:siamese,3.7,Qo:cat,0.37
overlapping,explicit,Go:siamese,3.7,Qo:pet,0.37
overlapping,literal,Go:dalmatian,3.8,Qo:animal,0.25
overlapping,literal,Go:dalmatian,3.8,Qo:lion,0.25
overlapping,literal,Go:dalmatian,3.8,Qo:cat,0.25
overlapping,literal,Go:dalmatian,3.8,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,3.8,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,3.8,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,3.8,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,3.8,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,3.8,Qo:animal,0.29
overlapping,explicit,Go:dalmatian,3.8,Qo:lion,0.08
overlapping,explicit,Go:dalmatian,3.8,Qo:cat,0.08
overlapping,explicit,Go:dalmatian,3.8,Qo:pet,0.56
overlapping,literal,Go:whale,3.8,Qo:animal,0.25
overlapping,literal,Go:whale,3.8,Qo:lion,0.25
overlapping,literal,Go:whale,3.8,Qo:cat,0.25
overlapping,literal,Go:whale,3.8,Qo:pet,0.25
overlapping,pragmatic,Go:whale,3.8,Qo:animal,0.37
overlapping,pragmatic,Go:whale,3.8,Qo:lion,0.16
overlapping,pragmatic,Go:whale,3.8,Qo:cat,0.32
overlapping,pragmatic,Go:whale,3.8,Qo:pet,0.15
overlapping,explicit,Go:whale,3.8,Qo:animal,0.25
overlapping,explicit,Go:whale,3.8,Qo:lion,0.25
overlapping,explicit,Go:whale,3.8,Qo:cat,0.25
overlapping,explicit,Go:whale,3.8,Qo:pet,0.25
overlapping,literal,Go:lion,3.8,Qo:animal,0.25
overlapping,literal,Go:lion,3.8,Qo:lion,0.25
overlapping,literal,Go:lion,3.8,Qo:cat,0.25
overlapping,literal,Go:lion,3.8,Qo:pet,0.25
overlapping,pragmatic,Go:lion,3.8,Qo:animal,0.02
overlapping,pragmatic,Go:lion,3.8,Qo:lion,0.94
overlapping,pragmatic,Go:lion,3.8,Qo:cat,0.03
overlapping,pragmatic,Go:lion,3.8,Qo:pet,0.02
overlapping,explicit,Go:lion,3.8,Qo:animal,0.06
overlapping,explicit,Go:lion,3.8,Qo:lion,0.81
overlapping,explicit,Go:lion,3.8,Qo:cat,0.11
overlapping,explicit,Go:lion,3.8,Qo:pet,0.02
overlapping,literal,Go:siamese,3.8,Qo:animal,0.25
overlapping,literal,Go:siamese,3.8,Qo:lion,0.25
overlapping,literal,Go:siamese,3.8,Qo:cat,0.25
overlapping,literal,Go:siamese,3.8,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,3.8,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,3.8,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,3.8,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,3.8,Qo:pet,0.19
overlapping,explicit,Go:siamese,3.8,Qo:animal,0.20
overlapping,explicit,Go:siamese,3.8,Qo:lion,0.05
overlapping,explicit,Go:siamese,3.8,Qo:cat,0.38
overlapping,explicit,Go:siamese,3.8,Qo:pet,0.38
overlapping,literal,Go:dalmatian,3.9,Qo:animal,0.25
overlapping,literal,Go:dalmatian,3.9,Qo:lion,0.25
overlapping,literal,Go:dalmatian,3.9,Qo:cat,0.25
overlapping,literal,Go:dalmatian,3.9,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,3.9,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,3.9,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,3.9,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,3.9,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,3.9,Qo:animal,0.29
overlapping,explicit,Go:dalmatian,3.9,Qo:lion,0.07
overlapping,explicit,Go:dalmatian,3.9,Qo:cat,0.07
overlapping,explicit,Go:dalmatian,3.9,Qo:pet,0.56
overlapping,literal,Go:whale,3.9,Qo:animal,0.25
overlapping,literal,Go:whale,3.9,Qo:lion,0.25
overlapping,literal,Go:whale,3.9,Qo:cat,0.25
overlapping,literal,Go:whale,3.9,Qo:pet,0.25
overlapping,pragmatic,Go:whale,3.9,Qo:animal,0.37
overlapping,pragmatic,Go:whale,3.9,Qo:lion,0.16
overlapping,pragmatic,Go:whale,3.9,Qo:cat,0.32
overlapping,pragmatic,Go:whale,3.9,Qo:pet,0.15
overlapping,explicit,Go:whale,3.9,Qo:animal,0.25
overlapping,explicit,Go:whale,3.9,Qo:lion,0.25
overlapping,explicit,Go:whale,3.9,Qo:cat,0.25
overlapping,explicit,Go:whale,3.9,Qo:pet,0.25
overlapping,literal,Go:lion,3.9,Qo:animal,0.25
overlapping,literal,Go:lion,3.9,Qo:lion,0.25
overlapping,literal,Go:lion,3.9,Qo:cat,0.25
overlapping,literal,Go:lion,3.9,Qo:pet,0.25
overlapping,pragmatic,Go:lion,3.9,Qo:animal,0.02
overlapping,pragmatic,Go:lion,3.9,Qo:lion,0.94
overlapping,pragmatic,Go:lion,3.9,Qo:cat,0.03
overlapping,pragmatic,Go:lion,3.9,Qo:pet,0.02
overlapping,explicit,Go:lion,3.9,Qo:animal,0.05
overlapping,explicit,Go:lion,3.9,Qo:lion,0.82
overlapping,explicit,Go:lion,3.9,Qo:cat,0.11
overlapping,explicit,Go:lion,3.9,Qo:pet,0.01
overlapping,literal,Go:siamese,3.9,Qo:animal,0.25
overlapping,literal,Go:siamese,3.9,Qo:lion,0.25
overlapping,literal,Go:siamese,3.9,Qo:cat,0.25
overlapping,literal,Go:siamese,3.9,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,3.9,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,3.9,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,3.9,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,3.9,Qo:pet,0.19
overlapping,explicit,Go:siamese,3.9,Qo:animal,0.19
overlapping,explicit,Go:siamese,3.9,Qo:lion,0.05
overlapping,explicit,Go:siamese,3.9,Qo:cat,0.38
overlapping,explicit,Go:siamese,3.9,Qo:pet,0.38
overlapping,literal,Go:dalmatian,4.0,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.0,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.0,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.0,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.0,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.0,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.0,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.0,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,4.0,Qo:animal,0.29
overlapping,explicit,Go:dalmatian,4.0,Qo:lion,0.07
overlapping,explicit,Go:dalmatian,4.0,Qo:cat,0.07
overlapping,explicit,Go:dalmatian,4.0,Qo:pet,0.57
overlapping,literal,Go:whale,4.0,Qo:animal,0.25
overlapping,literal,Go:whale,4.0,Qo:lion,0.25
overlapping,literal,Go:whale,4.0,Qo:cat,0.25
overlapping,literal,Go:whale,4.0,Qo:pet,0.25
overlapping,pragmatic,Go:whale,4.0,Qo:animal,0.37
overlapping,pragmatic,Go:whale,4.0,Qo:lion,0.16
overlapping,pragmatic,Go:whale,4.0,Qo:cat,0.32
overlapping,pragmatic,Go:whale,4.0,Qo:pet,0.15
overlapping,explicit,Go:whale,4.0,Qo:animal,0.25
overlapping,explicit,Go:whale,4.0,Qo:lion,0.25
overlapping,explicit,Go:whale,4.0,Qo:cat,0.25
overlapping,explicit,Go:whale,4.0,Qo:pet,0.25
overlapping,literal,Go:lion,4.0,Qo:animal,0.25
overlapping,literal,Go:lion,4.0,Qo:lion,0.25
overlapping,literal,Go:lion,4.0,Qo:cat,0.25
overlapping,literal,Go:lion,4.0,Qo:pet,0.25
overlapping,pragmatic,Go:lion,4.0,Qo:animal,0.02
overlapping,pragmatic,Go:lion,4.0,Qo:lion,0.94
overlapping,pragmatic,Go:lion,4.0,Qo:cat,0.03
overlapping,pragmatic,Go:lion,4.0,Qo:pet,0.02
overlapping,explicit,Go:lion,4.0,Qo:animal,0.05
overlapping,explicit,Go:lion,4.0,Qo:lion,0.83
overlapping,explicit,Go:lion,4.0,Qo:cat,0.10
overlapping,explicit,Go:lion,4.0,Qo:pet,0.01
overlapping,literal,Go:siamese,4.0,Qo:animal,0.25
overlapping,literal,Go:siamese,4.0,Qo:lion,0.25
overlapping,literal,Go:siamese,4.0,Qo:cat,0.25
overlapping,literal,Go:siamese,4.0,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,4.0,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,4.0,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,4.0,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,4.0,Qo:pet,0.19
overlapping,explicit,Go:siamese,4.0,Qo:animal,0.19
overlapping,explicit,Go:siamese,4.0,Qo:lion,0.05
overlapping,explicit,Go:siamese,4.0,Qo:cat,0.38
overlapping,explicit,Go:siamese,4.0,Qo:pet,0.38
overlapping,literal,Go:dalmatian,4.1,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.1,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.1,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.1,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.1,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.1,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.1,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.1,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,4.1,Qo:animal,0.28
overlapping,explicit,Go:dalmatian,4.1,Qo:lion,0.07
overlapping,explicit,Go:dalmatian,4.1,Qo:cat,0.07
overlapping,explicit,Go:dalmatian,4.1,Qo:pet,0.58
overlapping,literal,Go:whale,4.1,Qo:animal,0.25
overlapping,literal,Go:whale,4.1,Qo:lion,0.25
overlapping,literal,Go:whale,4.1,Qo:cat,0.25
overlapping,literal,Go:whale,4.1,Qo:pet,0.25
overlapping,pragmatic,Go:whale,4.1,Qo:animal,0.37
overlapping,pragmatic,Go:whale,4.1,Qo:lion,0.16
overlapping,pragmatic,Go:whale,4.1,Qo:cat,0.32
overlapping,pragmatic,Go:whale,4.1,Qo:pet,0.15
overlapping,explicit,Go:whale,4.1,Qo:animal,0.25
overlapping,explicit,Go:whale,4.1,Qo:lion,0.25
overlapping,explicit,Go:whale,4.1,Qo:cat,0.25
overlapping,explicit,Go:whale,4.1,Qo:pet,0.25
overlapping,literal,Go:lion,4.1,Qo:animal,0.25
overlapping,literal,Go:lion,4.1,Qo:lion,0.25
overlapping,literal,Go:lion,4.1,Qo:cat,0.25
overlapping,literal,Go:lion,4.1,Qo:pet,0.25
overlapping,pragmatic,Go:lion,4.1,Qo:animal,0.02
overlapping,pragmatic,Go:lion,4.1,Qo:lion,0.94
overlapping,pragmatic,Go:lion,4.1,Qo:cat,0.03
overlapping,pragmatic,Go:lion,4.1,Qo:pet,0.02
overlapping,explicit,Go:lion,4.1,Qo:animal,0.05
overlapping,explicit,Go:lion,4.1,Qo:lion,0.84
overlapping,explicit,Go:lion,4.1,Qo:cat,0.10
overlapping,explicit,Go:lion,4.1,Qo:pet,0.01
overlapping,literal,Go:siamese,4.1,Qo:animal,0.25
overlapping,literal,Go:siamese,4.1,Qo:lion,0.25
overlapping,literal,Go:siamese,4.1,Qo:cat,0.25
overlapping,literal,Go:siamese,4.1,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,4.1,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,4.1,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,4.1,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,4.1,Qo:pet,0.19
overlapping,explicit,Go:siamese,4.1,Qo:animal,0.19
overlapping,explicit,Go:siamese,4.1,Qo:lion,0.04
overlapping,explicit,Go:siamese,4.1,Qo:cat,0.38
overlapping,explicit,Go:siamese,4.1,Qo:pet,0.38
overlapping,literal,Go:dalmatian,4.2,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.2,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.2,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.2,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.2,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.2,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.2,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.2,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,4.2,Qo:animal,0.28
overlapping,explicit,Go:dalmatian,4.2,Qo:lion,0.06
overlapping,explicit,Go:dalmatian,4.2,Qo:cat,0.06
overlapping,explicit,Go:dalmatian,4.2,Qo:pet,0.59
overlapping,literal,Go:whale,4.2,Qo:animal,0.25
overlapping,literal,Go:whale,4.2,Qo:lion,0.25
overlapping,literal,Go:whale,4.2,Qo:cat,0.25
overlapping,literal,Go:whale,4.2,Qo:pet,0.25
overlapping,pragmatic,Go:whale,4.2,Qo:animal,0.37
overlapping,pragmatic,Go:whale,4.2,Qo:lion,0.16
overlapping,pragmatic,Go:whale,4.2,Qo:cat,0.32
overlapping,pragmatic,Go:whale,4.2,Qo:pet,0.15
overlapping,explicit,Go:whale,4.2,Qo:animal,0.25
overlapping,explicit,Go:whale,4.2,Qo:lion,0.25
overlapping,explicit,Go:whale,4.2,Qo:cat,0.25
overlapping,explicit,Go:whale,4.2,Qo:pet,0.25
overlapping,literal,Go:lion,4.2,Qo:animal,0.25
overlapping,literal,Go:lion,4.2,Qo:lion,0.25
overlapping,literal,Go:lion,4.2,Qo:cat,0.25
overlapping,literal,Go:lion,4.2,Qo:pet,0.25
overlapping,pragmatic,Go:lion,4.2,Qo:animal,0.02
overlapping,pragmatic,Go:lion,4.2,Qo:lion,0.94
overlapping,pragmatic,Go:lion,4.2,Qo:cat,0.03
overlapping,pragmatic,Go:lion,4.2,Qo:pet,0.02
overlapping,explicit,Go:lion,4.2,Qo:animal,0.04
overlapping,explicit,Go:lion,4.2,Qo:lion,0.85
overlapping,explicit,Go:lion,4.2,Qo:cat,0.09
overlapping,explicit,Go:lion,4.2,Qo:pet,0.01
overlapping,literal,Go:siamese,4.2,Qo:animal,0.25
overlapping,literal,Go:siamese,4.2,Qo:lion,0.25
overlapping,literal,Go:siamese,4.2,Qo:cat,0.25
overlapping,literal,Go:siamese,4.2,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,4.2,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,4.2,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,4.2,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,4.2,Qo:pet,0.19
overlapping,explicit,Go:siamese,4.2,Qo:animal,0.18
overlapping,explicit,Go:siamese,4.2,Qo:lion,0.04
overlapping,explicit,Go:siamese,4.2,Qo:cat,0.39
overlapping,explicit,Go:siamese,4.2,Qo:pet,0.39
overlapping,literal,Go:dalmatian,4.3,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.3,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.3,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.3,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.3,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.3,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.3,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.3,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,4.3,Qo:animal,0.28
overlapping,explicit,Go:dalmatian,4.3,Qo:lion,0.06
overlapping,explicit,Go:dalmatian,4.3,Qo:cat,0.06
overlapping,explicit,Go:dalmatian,4.3,Qo:pet,0.60
overlapping,literal,Go:whale,4.3,Qo:animal,0.25
overlapping,literal,Go:whale,4.3,Qo:lion,0.25
overlapping,literal,Go:whale,4.3,Qo:cat,0.25
overlapping,literal,Go:whale,4.3,Qo:pet,0.25
overlapping,pragmatic,Go:whale,4.3,Qo:animal,0.37
overlapping,pragmatic,Go:whale,4.3,Qo:lion,0.16
overlapping,pragmatic,Go:whale,4.3,Qo:cat,0.32
overlapping,pragmatic,Go:whale,4.3,Qo:pet,0.15
overlapping,explicit,Go:whale,4.3,Qo:animal,0.25
overlapping,explicit,Go:whale,4.3,Qo:lion,0.25
overlapping,explicit,Go:whale,4.3,Qo:cat,0.25
overlapping,explicit,Go:whale,4.3,Qo:pet,0.25
overlapping,literal,Go:lion,4.3,Qo:animal,0.25
overlapping,literal,Go:lion,4.3,Qo:lion,0.25
overlapping,literal,Go:lion,4.3,Qo:cat,0.25
overlapping,literal,Go:lion,4.3,Qo:pet,0.25
overlapping,pragmatic,Go:lion,4.3,Qo:animal,0.02
overlapping,pragmatic,Go:lion,4.3,Qo:lion,0.94
overlapping,pragmatic,Go:lion,4.3,Qo:cat,0.03
overlapping,pragmatic,Go:lion,4.3,Qo:pet,0.02
overlapping,explicit,Go:lion,4.3,Qo:animal,0.04
overlapping,explicit,Go:lion,4.3,Qo:lion,0.86
overlapping,explicit,Go:lion,4.3,Qo:cat,0.09
overlapping,explicit,Go:lion,4.3,Qo:pet,0.01
overlapping,literal,Go:siamese,4.3,Qo:animal,0.25
overlapping,literal,Go:siamese,4.3,Qo:lion,0.25
overlapping,literal,Go:siamese,4.3,Qo:cat,0.25
overlapping,literal,Go:siamese,4.3,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,4.3,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,4.3,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,4.3,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,4.3,Qo:pet,0.19
overlapping,explicit,Go:siamese,4.3,Qo:animal,0.18
overlapping,explicit,Go:siamese,4.3,Qo:lion,0.04
overlapping,explicit,Go:siamese,4.3,Qo:cat,0.39
overlapping,explicit,Go:siamese,4.3,Qo:pet,0.39
overlapping,literal,Go:dalmatian,4.4,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.4,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.4,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.4,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.4,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.4,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.4,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.4,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,4.4,Qo:animal,0.28
overlapping,explicit,Go:dalmatian,4.4,Qo:lion,0.06
overlapping,explicit,Go:dalmatian,4.4,Qo:cat,0.06
overlapping,explicit,Go:dalmatian,4.4,Qo:pet,0.61
overlapping,literal,Go:whale,4.4,Qo:animal,0.25
overlapping,literal,Go:whale,4.4,Qo:lion,0.25
overlapping,literal,Go:whale,4.4,Qo:cat,0.25
overlapping,literal,Go:whale,4.4,Qo:pet,0.25
overlapping,pragmatic,Go:whale,4.4,Qo:animal,0.37
overlapping,pragmatic,Go:whale,4.4,Qo:lion,0.16
overlapping,pragmatic,Go:whale,4.4,Qo:cat,0.32
overlapping,pragmatic,Go:whale,4.4,Qo:pet,0.15
overlapping,explicit,Go:whale,4.4,Qo:animal,0.25
overlapping,explicit,Go:whale,4.4,Qo:lion,0.25
overlapping,explicit,Go:whale,4.4,Qo:cat,0.25
overlapping,explicit,Go:whale,4.4,Qo:pet,0.25
overlapping,literal,Go:lion,4.4,Qo:animal,0.25
overlapping,literal,Go:lion,4.4,Qo:lion,0.25
overlapping,literal,Go:lion,4.4,Qo:cat,0.25
overlapping,literal,Go:lion,4.4,Qo:pet,0.25
overlapping,pragmatic,Go:lion,4.4,Qo:animal,0.02
overlapping,pragmatic,Go:lion,4.4,Qo:lion,0.94
overlapping,pragmatic,Go:lion,4.4,Qo:cat,0.03
overlapping,pragmatic,Go:lion,4.4,Qo:pet,0.02
overlapping,explicit,Go:lion,4.4,Qo:animal,0.04
overlapping,explicit,Go:lion,4.4,Qo:lion,0.87
overlapping,explicit,Go:lion,4.4,Qo:cat,0.08
overlapping,explicit,Go:lion,4.4,Qo:pet,0.01
overlapping,literal,Go:siamese,4.4,Qo:animal,0.25
overlapping,literal,Go:siamese,4.4,Qo:lion,0.25
overlapping,literal,Go:siamese,4.4,Qo:cat,0.25
overlapping,literal,Go:siamese,4.4,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,4.4,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,4.4,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,4.4,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,4.4,Qo:pet,0.19
overlapping,explicit,Go:siamese,4.4,Qo:animal,0.18
overlapping,explicit,Go:siamese,4.4,Qo:lion,0.04
overlapping,explicit,Go:siamese,4.4,Qo:cat,0.39
overlapping,explicit,Go:siamese,4.4,Qo:pet,0.39
overlapping,literal,Go:dalmatian,4.5,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.5,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.5,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.5,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.5,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.5,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.5,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.5,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,4.5,Qo:animal,0.28
overlapping,explicit,Go:dalmatian,4.5,Qo:lion,0.06
overlapping,explicit,Go:dalmatian,4.5,Qo:cat,0.06
overlapping,explicit,Go:dalmatian,4.5,Qo:pet,0.61
overlapping,literal,Go:whale,4.5,Qo:animal,0.25
overlapping,literal,Go:whale,4.5,Qo:lion,0.25
overlapping,literal,Go:whale,4.5,Qo:cat,0.25
overlapping,literal,Go:whale,4.5,Qo:pet,0.25
overlapping,pragmatic,Go:whale,4.5,Qo:animal,0.37
overlapping,pragmatic,Go:whale,4.5,Qo:lion,0.16
overlapping,pragmatic,Go:whale,4.5,Qo:cat,0.32
overlapping,pragmatic,Go:whale,4.5,Qo:pet,0.15
overlapping,explicit,Go:whale,4.5,Qo:animal,0.25
overlapping,explicit,Go:whale,4.5,Qo:lion,0.25
overlapping,explicit,Go:whale,4.5,Qo:cat,0.25
overlapping,explicit,Go:whale,4.5,Qo:pet,0.25
overlapping,literal,Go:lion,4.5,Qo:animal,0.25
overlapping,literal,Go:lion,4.5,Qo:lion,0.25
overlapping,literal,Go:lion,4.5,Qo:cat,0.25
overlapping,literal,Go:lion,4.5,Qo:pet,0.25
overlapping,pragmatic,Go:lion,4.5,Qo:animal,0.02
overlapping,pragmatic,Go:lion,4.5,Qo:lion,0.94
overlapping,pragmatic,Go:lion,4.5,Qo:cat,0.03
overlapping,pragmatic,Go:lion,4.5,Qo:pet,0.02
overlapping,explicit,Go:lion,4.5,Qo:animal,0.04
overlapping,explicit,Go:lion,4.5,Qo:lion,0.88
overlapping,explicit,Go:lion,4.5,Qo:cat,0.08
overlapping,explicit,Go:lion,4.5,Qo:pet,0.01
overlapping,literal,Go:siamese,4.5,Qo:animal,0.25
overlapping,literal,Go:siamese,4.5,Qo:lion,0.25
overlapping,literal,Go:siamese,4.5,Qo:cat,0.25
overlapping,literal,Go:siamese,4.5,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,4.5,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,4.5,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,4.5,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,4.5,Qo:pet,0.19
overlapping,explicit,Go:siamese,4.5,Qo:animal,0.18
overlapping,explicit,Go:siamese,4.5,Qo:lion,0.04
overlapping,explicit,Go:siamese,4.5,Qo:cat,0.39
overlapping,explicit,Go:siamese,4.5,Qo:pet,0.39
overlapping,literal,Go:dalmatian,4.6,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.6,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.6,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.6,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.6,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.6,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.6,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.6,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,4.6,Qo:animal,0.27
overlapping,explicit,Go:dalmatian,4.6,Qo:lion,0.05
overlapping,explicit,Go:dalmatian,4.6,Qo:cat,0.05
overlapping,explicit,Go:dalmatian,4.6,Qo:pet,0.62
overlapping,literal,Go:whale,4.6,Qo:animal,0.25
overlapping,literal,Go:whale,4.6,Qo:lion,0.25
overlapping,literal,Go:whale,4.6,Qo:cat,0.25
overlapping,literal,Go:whale,4.6,Qo:pet,0.25
overlapping,pragmatic,Go:whale,4.6,Qo:animal,0.37
overlapping,pragmatic,Go:whale,4.6,Qo:lion,0.16
overlapping,pragmatic,Go:whale,4.6,Qo:cat,0.32
overlapping,pragmatic,Go:whale,4.6,Qo:pet,0.15
overlapping,explicit,Go:whale,4.6,Qo:animal,0.25
overlapping,explicit,Go:whale,4.6,Qo:lion,0.25
overlapping,explicit,Go:whale,4.6,Qo:cat,0.25
overlapping,explicit,Go:whale,4.6,Qo:pet,0.25
overlapping,literal,Go:lion,4.6,Qo:animal,0.25
overlapping,literal,Go:lion,4.6,Qo:lion,0.25
overlapping,literal,Go:lion,4.6,Qo:cat,0.25
overlapping,literal,Go:lion,4.6,Qo:pet,0.25
overlapping,pragmatic,Go:lion,4.6,Qo:animal,0.02
overlapping,pragmatic,Go:lion,4.6,Qo:lion,0.94
overlapping,pragmatic,Go:lion,4.6,Qo:cat,0.03
overlapping,pragmatic,Go:lion,4.6,Qo:pet,0.02
overlapping,explicit,Go:lion,4.6,Qo:animal,0.03
overlapping,explicit,Go:lion,4.6,Qo:lion,0.89
overlapping,explicit,Go:lion,4.6,Qo:cat,0.08
overlapping,explicit,Go:lion,4.6,Qo:pet,0.01
overlapping,literal,Go:siamese,4.6,Qo:animal,0.25
overlapping,literal,Go:siamese,4.6,Qo:lion,0.25
overlapping,literal,Go:siamese,4.6,Qo:cat,0.25
overlapping,literal,Go:siamese,4.6,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,4.6,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,4.6,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,4.6,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,4.6,Qo:pet,0.19
overlapping,explicit,Go:siamese,4.6,Qo:animal,0.17
overlapping,explicit,Go:siamese,4.6,Qo:lion,0.03
overlapping,explicit,Go:siamese,4.6,Qo:cat,0.40
overlapping,explicit,Go:siamese,4.6,Qo:pet,0.40
overlapping,literal,Go:dalmatian,4.7,Qo:animal,0.25
overlapping,literal,Go:dalmatian,4.7,Qo:lion,0.25
overlapping,literal,Go:dalmatian,4.7,Qo:cat,0.25
overlapping,literal,Go:dalmatian,4.7,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,4.7,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,4.7,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,4.7,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,4.7,Qo:pet,0.59
