type,domain,modelLevel,utterance,rationality,response,modelProb
equivocal,artifact,pragmatic,metal thing,4.1,iron skillet,0.39
equivocal,artifact,pragmatic,metal thing,4.1,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.1,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.1,wooden chair,0.03
equivocal,artifact,explicit,metal thing,4.1,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.1,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.1,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.1,wooden chair,0.01
equivocal,artifact,literal,seat,4.2,wooden chair,0.25
equivocal,artifact,literal,seat,4.2,metal stool,0.25
equivocal,artifact,literal,seat,4.2,metal chair,0.25
equivocal,artifact,literal,seat,4.2,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.2,iron skillet,0.07
equivocal,artifact,pragmatic,seat,4.2,metal chair,0.21
equivocal,artifact,pragmatic,seat,4.2,metal stool,0.21
equivocal,artifact,pragmatic,seat,4.2,wooden chair,0.51
equivocal,artifact,explicit,seat,4.2,iron skillet,0.01
equivocal,artifact,explicit,seat,4.2,metal chair,0.24
equivocal,artifact,explicit,seat,4.2,metal stool,0.08
equivocal,artifact,explicit,seat,4.2,wooden chair,0.67
equivocal,artifact,literal,metal thing,4.2,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.2,metal stool,0.25
equivocal,artifact,literal,metal thing,4.2,metal chair,0.25
equivocal,artifact,literal,metal thing,4.2,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.2,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.2,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.2,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.2,wooden chair,0.03
equivocal,artifact,explicit,metal thing,4.2,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.2,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.2,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.2,wooden chair,0.01
equivocal,artifact,literal,seat,4.3,wooden chair,0.25
equivocal,artifact,literal,seat,4.3,metal stool,0.25
equivocal,artifact,literal,seat,4.3,metal chair,0.25
equivocal,artifact,literal,seat,4.3,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.3,iron skillet,0.07
equivocal,artifact,pragmatic,seat,4.3,metal chair,0.21
equivocal,artifact,pragmatic,seat,4.3,metal stool,0.20
equivocal,artifact,pragmatic,seat,4.3,wooden chair,0.52
equivocal,artifact,explicit,seat,4.3,iron skillet,0.01
equivocal,artifact,explicit,seat,4.3,metal chair,0.24
equivocal,artifact,explicit,seat,4.3,metal stool,0.08
equivocal,artifact,explicit,seat,4.3,wooden chair,0.67
equivocal,artifact,literal,metal thing,4.3,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.3,metal stool,0.25
equivocal,artifact,literal,metal thing,4.3,metal chair,0.25
equivocal,artifact,literal,metal thing,4.3,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.3,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.3,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.3,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.3,wooden chair,0.03
equivocal,artifact,explicit,metal thing,4.3,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.3,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.3,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.3,wooden chair,0.01
equivocal,artifact,literal,seat,4.4,wooden chair,0.25
equivocal,artifact,literal,seat,4.4,metal stool,0.25
equivocal,artifact,literal,seat,4.4,metal chair,0.25
equivocal,artifact,literal,seat,4.4,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.4,iron skillet,0.07
equivocal,artifact,pragmatic,seat,4.4,metal chair,0.20
equivocal,artifact,pragmatic,seat,4.4,metal stool,0.20
equivocal,artifact,pragmatic,seat,4.4,wooden chair,0.53
equivocal,artifact,explicit,seat,4.4,iron skillet,0.01
equivocal,artifact,explicit,seat,4.4,metal chair,0.24
equivocal,artifact,explicit,seat,4.4,metal stool,0.08
equivocal,artifact,explicit,seat,4.4,wooden chair,0.67
equivocal,artifact,literal,metal thing,4.4,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.4,metal stool,0.25
equivocal,artifact,literal,metal thing,4.4,metal chair,0.25
equivocal,artifact,literal,metal thing,4.4,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.4,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.4,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.4,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.4,wooden chair,0.02
equivocal,artifact,explicit,metal thing,4.4,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.4,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.4,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.4,wooden chair,0.01
equivocal,artifact,literal,seat,4.5,wooden chair,0.25
equivocal,artifact,literal,seat,4.5,metal stool,0.25
equivocal,artifact,literal,seat,4.5,metal chair,0.25
equivocal,artifact,literal,seat,4.5,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.5,iron skillet,0.06
equivocal,artifact,pragmatic,seat,4.5,metal chair,0.20
equivocal,artifact,pragmatic,seat,4.5,metal stool,0.20
equivocal,artifact,pragmatic,seat,4.5,wooden chair,0.53
equivocal,artifact,explicit,seat,4.5,iron skillet,0.01
equivocal,artifact,explicit,seat,4.5,metal chair,0.24
equivocal,artifact,explicit,seat,4.5,metal stool,0.08
equivocal,artifact,explicit,seat,4.5,wooden chair,0.67
equivocal,artifact,literal,metal thing,4.5,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.5,metal stool,0.25
equivocal,artifact,literal,metal thing,4.5,metal chair,0.25
equivocal,artifact,literal,metal thing,4.5,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.5,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.5,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.5,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.5,wooden chair,0.02
equivocal,artifact,explicit,metal thing,4.5,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.5,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.5,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.5,wooden chair,0.01
equivocal,artifact,literal,seat,4.6,wooden chair,0.25
equivocal,artifact,literal,seat,4.6,metal stool,0.25
equivocal,artifact,literal,seat,4.6,metal chair,0.25
equivocal,artifact,literal,seat,4.6,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.6,iron skillet,0.06
equivocal,artifact,pragmatic,seat,4.6,metal chair,0.20
equivocal,artifact,pragmatic,seat,4.6,metal stool,0.20
equivocal,artifact,pragmatic,seat,4.6,wooden chair,0.54
equivocal,artifact,explicit,seat,4.6,iron skillet,0.01
equivocal,artifact,explicit,seat,4.6,metal chair,0.24
equivocal,artifact,explicit,seat,4.6,metal stool,0.08
equivocal,artifact,explicit,seat,4.6,wooden chair,0.67
equivocal,artifact,literal,metal thing,4.6,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.6,metal stool,0.25
equivocal,artifact,literal,metal thing,4.6,metal chair,0.25
equivocal,artifact,literal,metal thing,4.6,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.6,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.6,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.6,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.6,wooden chair,0.02
equivocal,artifact,explicit,metal thing,4.6,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.6,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.6,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.6,wooden chair,0.01
equivocal,artifact,literal,seat,4.7,wooden chair,0.25
equivocal,artifact,literal,seat,4.7,metal stool,0.25
equivocal,artifact,literal,seat,4.7,metal chair,0.25
equivocal,artifact,literal,seat,4.7,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.7,iron skillet,0.06
equivocal,artifact,pragmatic,seat,4.7,metal chair,0.20
equivocal,artifact,pragmatic,seat,4.7,metal stool,0.20
equivocal,artifact,pragmatic,seat,4.7,wooden chair,0.54
equivocal,artifact,explicit,seat,4.7,iron skillet,0.01
equivocal,artifact,explicit,seat,4.7,metal chair,0.24
equivocal,artifact,explicit,seat,4.7,metal stool,0.08
equivocal,artifact,explicit,seat,4.7,wooden chair,0.68
equivocal,artifact,literal,metal thing,4.7,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.7,metal stool,0.25
equivocal,artifact,literal,metal thing,4.7,metal chair,0.25
equivocal,artifact,literal,metal thing,4.7,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.7,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.7,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.7,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.7,wooden chair,0.02
equivocal,artifact,explicit,metal thing,4.7,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.7,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.7,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.7,wooden chair,0.01
equivocal,artifact,literal,seat,4.8,wooden chair,0.25
equivocal,artifact,literal,seat,4.8,metal stool,0.25
equivocal,artifact,literal,seat,4.8,metal chair,0.25
equivocal,artifact,literal,seat,4.8,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.8,iron skillet,0.06
equivocal,artifact,pragmatic,seat,4.8,metal chair,0.20
equivocal,artifact,pragmatic,seat,4.8,metal stool,0.20
equivocal,artifact,pragmatic,seat,4.8,wooden chair,0.55
equivocal,artifact,explicit,seat,4.8,iron skillet,0.01
equivocal,artifact,explicit,seat,4.8,metal chair,0.24
equivocal,artifact,explicit,seat,4.8,metal stool,0.08
equivocal,artifact,explicit,seat,4.8,wooden chair,0.68
equivocal,artifact,literal,metal thing,4.8,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.8,metal stool,0.25
equivocal,artifact,literal,metal thing,4.8,metal chair,0.25
equivocal,artifact,literal,metal thing,4.8,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.8,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.8,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.8,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.8,wooden chair,0.02
equivocal,artifact,explicit,metal thing,4.8,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.8,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.8,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.8,wooden chair,0.01
equivocal,artifact,literal,seat,4.9,wooden chair,0.25
equivocal,artifact,literal,seat,4.9,metal stool,0.25
equivocal,artifact,literal,seat,4.9,metal chair,0.25
equivocal,artifact,literal,seat,4.9,iron skillet,0.25
equivocal,artifact,pragmatic,seat,4.9,iron skillet,0.05
equivocal,artifact,pragmatic,seat,4.9,metal chair,0.20
equivocal,artifact,pragmatic,seat,4.9,metal stool,0.20
equivocal,artifact,pragmatic,seat,4.9,wooden chair,0.55
equivocal,artifact,explicit,seat,4.9,iron skillet,0.00
equivocal,artifact,explicit,seat,4.9,metal chair,0.24
equivocal,artifact,explicit,seat,4.9,metal stool,0.07
equivocal,artifact,explicit,seat,4.9,wooden chair,0.68
equivocal,artifact,literal,metal thing,4.9,wooden chair,0.25
equivocal,artifact,literal,metal thing,4.9,metal stool,0.25
equivocal,artifact,literal,metal thing,4.9,metal chair,0.25
equivocal,artifact,literal,metal thing,4.9,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,4.9,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,4.9,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,4.9,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,4.9,wooden chair,0.02
equivocal,artifact,explicit,metal thing,4.9,iron skillet,0.44
equivocal,artifact,explicit,metal thing,4.9,metal chair,0.36
equivocal,artifact,explicit,metal thing,4.9,metal stool,0.19
equivocal,artifact,explicit,metal thing,4.9,wooden chair,0.00
equivocal,artifact,literal,seat,5.0,wooden chair,0.25
equivocal,artifact,literal,seat,5.0,metal stool,0.25
equivocal,artifact,literal,seat,5.0,metal chair,0.25
equivocal,artifact,literal,seat,5.0,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.0,iron skillet,0.05
equivocal,artifact,pragmatic,seat,5.0,metal chair,0.20
equivocal,artifact,pragmatic,seat,5.0,metal stool,0.20
equivocal,artifact,pragmatic,seat,5.0,wooden chair,0.55
equivocal,artifact,explicit,seat,5.0,iron skillet,0.00
equivocal,artifact,explicit,seat,5.0,metal chair,0.24
equivocal,artifact,explicit,seat,5.0,metal stool,0.07
equivocal,artifact,explicit,seat,5.0,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.0,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.0,metal stool,0.25
equivocal,artifact,literal,metal thing,5.0,metal chair,0.25
equivocal,artifact,literal,metal thing,5.0,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.0,iron skillet,0.40
equivocal,artifact,pragmatic,metal thing,5.0,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.0,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.0,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.0,iron skillet,0.44
equivocal,artifact,explicit,metal thing,5.0,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.0,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.0,wooden chair,0.00
equivocal,artifact,literal,seat,5.1,wooden chair,0.25
equivocal,artifact,literal,seat,5.1,metal stool,0.25
equivocal,artifact,literal,seat,5.1,metal chair,0.25
equivocal,artifact,literal,seat,5.1,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.1,iron skillet,0.05
equivocal,artifact,pragmatic,seat,5.1,metal chair,0.20
equivocal,artifact,pragmatic,seat,5.1,metal stool,0.20
equivocal,artifact,pragmatic,seat,5.1,wooden chair,0.56
equivocal,artifact,explicit,seat,5.1,iron skillet,0.00
equivocal,artifact,explicit,seat,5.1,metal chair,0.24
equivocal,artifact,explicit,seat,5.1,metal stool,0.07
equivocal,artifact,explicit,seat,5.1,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.1,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.1,metal stool,0.25
equivocal,artifact,literal,metal thing,5.1,metal chair,0.25
equivocal,artifact,literal,metal thing,5.1,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.1,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.1,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.1,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.1,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.1,iron skillet,0.44
equivocal,artifact,explicit,metal thing,5.1,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.1,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.1,wooden chair,0.00
equivocal,artifact,literal,seat,5.2,wooden chair,0.25
equivocal,artifact,literal,seat,5.2,metal stool,0.25
equivocal,artifact,literal,seat,5.2,metal chair,0.25
equivocal,artifact,literal,seat,5.2,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.2,iron skillet,0.05
equivocal,artifact,pragmatic,seat,5.2,metal chair,0.20
equivocal,artifact,pragmatic,seat,5.2,metal stool,0.20
equivocal,artifact,pragmatic,seat,5.2,wooden chair,0.56
equivocal,artifact,explicit,seat,5.2,iron skillet,0.00
equivocal,artifact,explicit,seat,5.2,metal chair,0.24
equivocal,artifact,explicit,seat,5.2,metal stool,0.07
equivocal,artifact,explicit,seat,5.2,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.2,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.2,metal stool,0.25
equivocal,artifact,literal,metal thing,5.2,metal chair,0.25
equivocal,artifact,literal,metal thing,5.2,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.2,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.2,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.2,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.2,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.2,iron skillet,0.44
equivocal,artifact,explicit,metal thing,5.2,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.2,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.2,wooden chair,0.00
equivocal,artifact,literal,seat,5.3,wooden chair,0.25
equivocal,artifact,literal,seat,5.3,metal stool,0.25
equivocal,artifact,literal,seat,5.3,metal chair,0.25
equivocal,artifact,literal,seat,5.3,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.3,iron skillet,0.04
equivocal,artifact,pragmatic,seat,5.3,metal chair,0.20
equivocal,artifact,pragmatic,seat,5.3,metal stool,0.19
equivocal,artifact,pragmatic,seat,5.3,wooden chair,0.57
equivocal,artifact,explicit,seat,5.3,iron skillet,0.00
equivocal,artifact,explicit,seat,5.3,metal chair,0.24
equivocal,artifact,explicit,seat,5.3,metal stool,0.07
equivocal,artifact,explicit,seat,5.3,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.3,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.3,metal stool,0.25
equivocal,artifact,literal,metal thing,5.3,metal chair,0.25
equivocal,artifact,literal,metal thing,5.3,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.3,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.3,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.3,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.3,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.3,iron skillet,0.44
equivocal,artifact,explicit,metal thing,5.3,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.3,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.3,wooden chair,0.00
equivocal,artifact,literal,seat,5.4,wooden chair,0.25
equivocal,artifact,literal,seat,5.4,metal stool,0.25
equivocal,artifact,literal,seat,5.4,metal chair,0.25
equivocal,artifact,literal,seat,5.4,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.4,iron skillet,0.04
equivocal,artifact,pragmatic,seat,5.4,metal chair,0.19
equivocal,artifact,pragmatic,seat,5.4,metal stool,0.19
equivocal,artifact,pragmatic,seat,5.4,wooden chair,0.57
equivocal,artifact,explicit,seat,5.4,iron skillet,0.00
equivocal,artifact,explicit,seat,5.4,metal chair,0.24
equivocal,artifact,explicit,seat,5.4,metal stool,0.07
equivocal,artifact,explicit,seat,5.4,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.4,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.4,metal stool,0.25
equivocal,artifact,literal,metal thing,5.4,metal chair,0.25
equivocal,artifact,literal,metal thing,5.4,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.4,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.4,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.4,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.4,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.4,iron skillet,0.44
equivocal,artifact,explicit,metal thing,5.4,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.4,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.4,wooden chair,0.00
equivocal,artifact,literal,seat,5.5,wooden chair,0.25
equivocal,artifact,literal,seat,5.5,metal stool,0.25
equivocal,artifact,literal,seat,5.5,metal chair,0.25
equivocal,artifact,literal,seat,5.5,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.5,iron skillet,0.04
equivocal,artifact,pragmatic,seat,5.5,metal chair,0.19
equivocal,artifact,pragmatic,seat,5.5,metal stool,0.19
equivocal,artifact,pragmatic,seat,5.5,wooden chair,0.57
equivocal,artifact,explicit,seat,5.5,iron skillet,0.00
equivocal,artifact,explicit,seat,5.5,metal chair,0.24
equivocal,artifact,explicit,seat,5.5,metal stool,0.07
equivocal,artifact,explicit,seat,5.5,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.5,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.5,metal stool,0.25
equivocal,artifact,literal,metal thing,5.5,metal chair,0.25
equivocal,artifact,literal,metal thing,5.5,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.5,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.5,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.5,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.5,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.5,iron skillet,0.44
equivocal,artifact,explicit,metal thing,5.5,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.5,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.5,wooden chair,0.00
equivocal,artifact,literal,seat,5.6,wooden chair,0.25
equivocal,artifact,literal,seat,5.6,metal stool,0.25
equivocal,artifact,literal,seat,5.6,metal chair,0.25
equivocal,artifact,literal,seat,5.6,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.6,iron skillet,0.04
equivocal,artifact,pragmatic,seat,5.6,metal chair,0.19
equivocal,artifact,pragmatic,seat,5.6,metal stool,0.19
equivocal,artifact,pragmatic,seat,5.6,wooden chair,0.58
equivocal,artifact,explicit,seat,5.6,iron skillet,0.00
equivocal,artifact,explicit,seat,5.6,metal chair,0.24
equivocal,artifact,explicit,seat,5.6,metal stool,0.07
equivocal,artifact,explicit,seat,5.6,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.6,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.6,metal stool,0.25
equivocal,artifact,literal,metal thing,5.6,metal chair,0.25
equivocal,artifact,literal,metal thing,5.6,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.6,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.6,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.6,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.6,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.6,iron skillet,0.45
equivocal,artifact,explicit,metal thing,5.6,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.6,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.6,wooden chair,0.00
equivocal,artifact,literal,seat,5.7,wooden chair,0.25
equivocal,artifact,literal,seat,5.7,metal stool,0.25
equivocal,artifact,literal,seat,5.7,metal chair,0.25
equivocal,artifact,literal,seat,5.7,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.7,iron skillet,0.04
equivocal,artifact,pragmatic,seat,5.7,metal chair,0.19
equivocal,artifact,pragmatic,seat,5.7,metal stool,0.19
equivocal,artifact,pragmatic,seat,5.7,wooden chair,0.58
equivocal,artifact,explicit,seat,5.7,iron skillet,0.00
equivocal,artifact,explicit,seat,5.7,metal chair,0.24
equivocal,artifact,explicit,seat,5.7,metal stool,0.07
equivocal,artifact,explicit,seat,5.7,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.7,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.7,metal stool,0.25
equivocal,artifact,literal,metal thing,5.7,metal chair,0.25
equivocal,artifact,literal,metal thing,5.7,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.7,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.7,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.7,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.7,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.7,iron skillet,0.45
equivocal,artifact,explicit,metal thing,5.7,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.7,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.7,wooden chair,0.00
equivocal,artifact,literal,seat,5.8,wooden chair,0.25
equivocal,artifact,literal,seat,5.8,metal stool,0.25
equivocal,artifact,literal,seat,5.8,metal chair,0.25
equivocal,artifact,literal,seat,5.8,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.8,iron skillet,0.03
equivocal,artifact,pragmatic,seat,5.8,metal chair,0.19
equivocal,artifact,pragmatic,seat,5.8,metal stool,0.19
equivocal,artifact,pragmatic,seat,5.8,wooden chair,0.58
equivocal,artifact,explicit,seat,5.8,iron skillet,0.00
equivocal,artifact,explicit,seat,5.8,metal chair,0.24
equivocal,artifact,explicit,seat,5.8,metal stool,0.07
equivocal,artifact,explicit,seat,5.8,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.8,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.8,metal stool,0.25
equivocal,artifact,literal,metal thing,5.8,metal chair,0.25
equivocal,artifact,literal,metal thing,5.8,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.8,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.8,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.8,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.8,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.8,iron skillet,0.45
equivocal,artifact,explicit,metal thing,5.8,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.8,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.8,wooden chair,0.00
equivocal,artifact,literal,seat,5.9,wooden chair,0.25
equivocal,artifact,literal,seat,5.9,metal stool,0.25
equivocal,artifact,literal,seat,5.9,metal chair,0.25
equivocal,artifact,literal,seat,5.9,iron skillet,0.25
equivocal,artifact,pragmatic,seat,5.9,iron skillet,0.03
equivocal,artifact,pragmatic,seat,5.9,metal chair,0.19
equivocal,artifact,pragmatic,seat,5.9,metal stool,0.19
equivocal,artifact,pragmatic,seat,5.9,wooden chair,0.59
equivocal,artifact,explicit,seat,5.9,iron skillet,0.00
equivocal,artifact,explicit,seat,5.9,metal chair,0.24
equivocal,artifact,explicit,seat,5.9,metal stool,0.07
equivocal,artifact,explicit,seat,5.9,wooden chair,0.68
equivocal,artifact,literal,metal thing,5.9,wooden chair,0.25
equivocal,artifact,literal,metal thing,5.9,metal stool,0.25
equivocal,artifact,literal,metal thing,5.9,metal chair,0.25
equivocal,artifact,literal,metal thing,5.9,iron skillet,0.25
equivocal,artifact,pragmatic,metal thing,5.9,iron skillet,0.41
equivocal,artifact,pragmatic,metal thing,5.9,metal chair,0.29
equivocal,artifact,pragmatic,metal thing,5.9,metal stool,0.29
equivocal,artifact,pragmatic,metal thing,5.9,wooden chair,0.01
equivocal,artifact,explicit,metal thing,5.9,iron skillet,0.45
equivocal,artifact,explicit,metal thing,5.9,metal chair,0.36
equivocal,artifact,explicit,metal thing,5.9,metal stool,0.19
equivocal,artifact,explicit,metal thing,5.9,wooden chair,0.00
equivocal,artifact,literal,seat,6.0,wooden chair,0.25
equivocal,artifact,literal,seat,6.0,metal stool,0.25
equivocal,artifact,literal,seat,6.0,metal chair,0.25
equivocal,artifact,literal,seat,6.0,iron skillet,0.25
equivocal,artifact,pragmatic,seat,6.0,iron skillet,0.03
equivocal,artifact,pragmatic,seat,6.0,metal chair,0.19
equivocal,artifact,pragmatic,seat,6.0,metal stool,0.19
equivocal,artifact,pragmatic,seat,6.0,wooden chair,0.59
equivocal,artifact,explicit,seat,6.0,iron skillet,0.00
equivocal,artifact,explicit,seat,6.0,metal chair,0.24
equivocal,artifact,explicit,seat,6.0,metal stool,0.07
equivocal,artifact,explicit,seat,6.0,wooden chair,0.68
equivocal,artifact,literal,metal thing,6.0,wooden chair,0.25
