type,modelLevel,utterance,rationality,response,modelProb
branching,literal,Q4,2.3,A4,0.25
branching,literal,Q4,2.3,A3,0.25
branching,literal,Q4,2.3,A2,0.25
branching,literal,Q4,2.3,A1,0.25
branching,pragmatic,Q4,2.3,A1,0.16
branching,pragmatic,Q4,2.3,A2,0.23
branching,pragmatic,Q4,2.3,A3,0.28
branching,pragmatic,Q4,2.3,A4,0.32
branching,explicit,Q4,2.3,A1,0.25
branching,explicit,Q4,2.3,A2,0.25
branching,explicit,Q4,2.3,A3,0.25
branching,explicit,Q4,2.3,A4,0.25
branching,literal,Q3,2.3,A4,0.25
branching,literal,Q3,2.3,A3,0.25
branching,literal,Q3,2.3,A2,0.25
branching,literal,Q3,2.3,A1,0.25
branching,pragmatic,Q3,2.3,A1,0.18
branching,pragmatic,Q3,2.3,A2,0.27
branching,pragmatic,Q3,2.3,A3,0.32
branching,pragmatic,Q3,2.3,A4,0.23
branching,explicit,Q3,2.3,A1,0.31
branching,explicit,Q3,2.3,A2,0.31
branching,explicit,Q3,2.3,A3,0.31
branching,explicit,Q3,2.3,A4,0.06
branching,literal,Q2,2.3,A4,0.25
branching,literal,Q2,2.3,A3,0.25
branching,literal,Q2,2.3,A2,0.25
branching,literal,Q2,2.3,A1,0.25
branching,pragmatic,Q2,2.3,A1,0.22
branching,pragmatic,Q2,2.3,A2,0.34
branching,pragmatic,Q2,2.3,A3,0.20
branching,pragmatic,Q2,2.3,A4,0.23
branching,explicit,Q2,2.3,A1,0.44
branching,explicit,Q2,2.3,A2,0.44
branching,explicit,Q2,2.3,A3,0.06
branching,explicit,Q2,2.3,A4,0.06
branching,literal,Q1,2.3,A4,0.25
branching,literal,Q1,2.3,A3,0.25
branching,literal,Q1,2.3,A2,0.25
branching,literal,Q1,2.3,A1,0.25
branching,pragmatic,Q1,2.3,A1,0.43
branching,pragmatic,Q1,2.3,A2,0.16
branching,pragmatic,Q1,2.3,A3,0.19
branching,pragmatic,Q1,2.3,A4,0.22
branching,explicit,Q1,2.3,A1,0.81
branching,explicit,Q1,2.3,A2,0.06
branching,explicit,Q1,2.3,A3,0.06
branching,explicit,Q1,2.3,A4,0.06
branching,literal,Q4,2.4,A4,0.25
branching,literal,Q4,2.4,A3,0.25
branching,literal,Q4,2.4,A2,0.25
branching,literal,Q4,2.4,A1,0.25
branching,pragmatic,Q4,2.4,A1,0.15
branching,pragmatic,Q4,2.4,A2,0.23
branching,pragmatic,Q4,2.4,A3,0.29
branching,pragmatic,Q4,2.4,A4,0.33
branching,explicit,Q4,2.4,A1,0.25
branching,explicit,Q4,2.4,A2,0.25
branching,explicit,Q4,2.4,A3,0.25
branching,explicit,Q4,2.4,A4,0.25
branching,literal,Q3,2.4,A4,0.25
branching,literal,Q3,2.4,A3,0.25
branching,literal,Q3,2.4,A2,0.25
branching,literal,Q3,2.4,A1,0.25
branching,pragmatic,Q3,2.4,A1,0.17
branching,pragmatic,Q3,2.4,A2,0.27
branching,pragmatic,Q3,2.4,A3,0.33
branching,pragmatic,Q3,2.4,A4,0.23
branching,explicit,Q3,2.4,A1,0.31
branching,explicit,Q3,2.4,A2,0.31
branching,explicit,Q3,2.4,A3,0.31
branching,explicit,Q3,2.4,A4,0.06
branching,literal,Q2,2.4,A4,0.25
branching,literal,Q2,2.4,A3,0.25
branching,literal,Q2,2.4,A2,0.25
branching,literal,Q2,2.4,A1,0.25
branching,pragmatic,Q2,2.4,A1,0.22
branching,pragmatic,Q2,2.4,A2,0.35
branching,pragmatic,Q2,2.4,A3,0.20
branching,pragmatic,Q2,2.4,A4,0.23
branching,explicit,Q2,2.4,A1,0.44
branching,explicit,Q2,2.4,A2,0.44
branching,explicit,Q2,2.4,A3,0.06
branching,explicit,Q2,2.4,A4,0.06
branching,literal,Q1,2.4,A4,0.25
branching,literal,Q1,2.4,A3,0.25
branching,literal,Q1,2.4,A2,0.25
branching,literal,Q1,2.4,A1,0.25
branching,pragmatic,Q1,2.4,A1,0.45
branching,pragmatic,Q1,2.4,A2,0.16
branching,pragmatic,Q1,2.4,A3,0.19
branching,pragmatic,Q1,2.4,A4,0.21
branching,explicit,Q1,2.4,A1,0.82
branching,explicit,Q1,2.4,A2,0.06
branching,explicit,Q1,2.4,A3,0.06
branching,explicit,Q1,2.4,A4,0.06
branching,literal,Q4,2.5,A4,0.25
branching,literal,Q4,2.5,A3,0.25
branching,literal,Q4,2.5,A2,0.25
branching,literal,Q4,2.5,A1,0.25
branching,pragmatic,Q4,2.5,A1,0.14
branching,pragmatic,Q4,2.5,A2,0.23
branching,pragmatic,Q4,2.5,A3,0.29
branching,pragmatic,Q4,2.5,A4,0.34
branching,explicit,Q4,2.5,A1,0.25
branching,explicit,Q4,2.5,A2,0.25
branching,explicit,Q4,2.5,A3,0.25
branching,explicit,Q4,2.5,A4,0.25
branching,literal,Q3,2.5,A4,0.25
branching,literal,Q3,2.5,A3,0.25
branching,literal,Q3,2.5,A2,0.25
branching,literal,Q3,2.5,A1,0.25
branching,pragmatic,Q3,2.5,A1,0.16
branching,pragmatic,Q3,2.5,A2,0.27
branching,pragmatic,Q3,2.5,A3,0.34
branching,pragmatic,Q3,2.5,A4,0.23
branching,explicit,Q3,2.5,A1,0.32
branching,explicit,Q3,2.5,A2,0.32
branching,explicit,Q3,2.5,A3,0.32
branching,explicit,Q3,2.5,A4,0.05
branching,literal,Q2,2.5,A4,0.25
branching,literal,Q2,2.5,A3,0.25
branching,literal,Q2,2.5,A2,0.25
branching,literal,Q2,2.5,A1,0.25
branching,pragmatic,Q2,2.5,A1,0.21
branching,pragmatic,Q2,2.5,A2,0.37
branching,pragmatic,Q2,2.5,A3,0.20
branching,pragmatic,Q2,2.5,A4,0.23
branching,explicit,Q2,2.5,A1,0.45
branching,explicit,Q2,2.5,A2,0.45
branching,explicit,Q2,2.5,A3,0.05
branching,explicit,Q2,2.5,A4,0.05
branching,literal,Q1,2.5,A4,0.25
branching,literal,Q1,2.5,A3,0.25
branching,literal,Q1,2.5,A2,0.25
branching,literal,Q1,2.5,A1,0.25
branching,pragmatic,Q1,2.5,A1,0.46
branching,pragmatic,Q1,2.5,A2,0.15
branching,pragmatic,Q1,2.5,A3,0.18
branching,pragmatic,Q1,2.5,A4,0.21
branching,explicit,Q1,2.5,A1,0.84
branching,explicit,Q1,2.5,A2,0.05
branching,explicit,Q1,2.5,A3,0.05
branching,explicit,Q1,2.5,A4,0.05
branching,literal,Q4,2.6,A4,0.25
branching,literal,Q4,2.6,A3,0.25
branching,literal,Q4,2.6,A2,0.25
branching,literal,Q4,2.6,A1,0.25
branching,pragmatic,Q4,2.6,A1,0.13
branching,pragmatic,Q4,2.6,A2,0.23
branching,pragmatic,Q4,2.6,A3,0.29
branching,pragmatic,Q4,2.6,A4,0.35
branching,explicit,Q4,2.6,A1,0.25
branching,explicit,Q4,2.6,A2,0.25
branching,explicit,Q4,2.6,A3,0.25
branching,explicit,Q4,2.6,A4,0.25
branching,literal,Q3,2.6,A4,0.25
branching,literal,Q3,2.6,A3,0.25
branching,literal,Q3,2.6,A2,0.25
branching,literal,Q3,2.6,A1,0.25
branching,pragmatic,Q3,2.6,A1,0.15
branching,pragmatic,Q3,2.6,A2,0.27
branching,pragmatic,Q3,2.6,A3,0.35
branching,pragmatic,Q3,2.6,A4,0.22
branching,explicit,Q3,2.6,A1,0.32
branching,explicit,Q3,2.6,A2,0.32
branching,explicit,Q3,2.6,A3,0.32
branching,explicit,Q3,2.6,A4,0.05
branching,literal,Q2,2.6,A4,0.25
branching,literal,Q2,2.6,A3,0.25
branching,literal,Q2,2.6,A2,0.25
branching,literal,Q2,2.6,A1,0.25
branching,pragmatic,Q2,2.6,A1,0.21
branching,pragmatic,Q2,2.6,A2,0.38
branching,pragmatic,Q2,2.6,A3,0.19
branching,pragmatic,Q2,2.6,A4,0.23
branching,explicit,Q2,2.6,A1,0.45
branching,explicit,Q2,2.6,A2,0.45
branching,explicit,Q2,2.6,A3,0.05
branching,explicit,Q2,2.6,A4,0.05
branching,literal,Q1,2.6,A4,0.25
branching,literal,Q1,2.6,A3,0.25
branching,literal,Q1,2.6,A2,0.25
branching,literal,Q1,2.6,A1,0.25
branching,pragmatic,Q1,2.6,A1,0.48
branching,pragmatic,Q1,2.6,A2,0.14
branching,pragmatic,Q1,2.6,A3,0.17
branching,pragmatic,Q1,2.6,A4,0.20
branching,explicit,Q1,2.6,A1,0.85
branching,explicit,Q1,2.6,A2,0.05
branching,explicit,Q1,2.6,A3,0.05
branching,explicit,Q1,2.6,A4,0.05
branching,literal,Q4,2.7,A4,0.25
branching,literal,Q4,2.7,A3,0.25
branching,literal,Q4,2.7,A2,0.25
branching,literal,Q4,2.7,A1,0.25
branching,pragmatic,Q4,2.7,A1,0.12
branching,pragmatic,Q4,2.7,A2,0.22
branching,pragmatic,Q4,2.7,A3,0.29
branching,pragmatic,Q4,2.7,A4,0.36
branching,explicit,Q4,2.7,A1,0.25
branching,explicit,Q4,2.7,A2,0.25
branching,explicit,Q4,2.7,A3,0.25
branching,explicit,Q4,2.7,A4,0.25
branching,literal,Q3,2.7,A4,0.25
branching,literal,Q3,2.7,A3,0.25
branching,literal,Q3,2.7,A2,0.25
branching,literal,Q3,2.7,A1,0.25
branching,pragmatic,Q3,2.7,A1,0.15
branching,pragmatic,Q3,2.7,A2,0.27
branching,pragmatic,Q3,2.7,A3,0.36
branching,pragmatic,Q3,2.7,A4,0.22
branching,explicit,Q3,2.7,A1,0.32
branching,explicit,Q3,2.7,A2,0.32
branching,explicit,Q3,2.7,A3,0.32
branching,explicit,Q3,2.7,A4,0.04
branching,literal,Q2,2.7,A4,0.25
branching,literal,Q2,2.7,A3,0.25
branching,literal,Q2,2.7,A2,0.25
branching,literal,Q2,2.7,A1,0.25
branching,pragmatic,Q2,2.7,A1,0.20
branching,pragmatic,Q2,2.7,A2,0.39
branching,pragmatic,Q2,2.7,A3,0.19
branching,pragmatic,Q2,2.7,A4,0.22
branching,explicit,Q2,2.7,A1,0.46
branching,explicit,Q2,2.7,A2,0.46
branching,explicit,Q2,2.7,A3,0.04
branching,explicit,Q2,2.7,A4,0.04
branching,literal,Q1,2.7,A4,0.25
branching,literal,Q1,2.7,A3,0.25
branching,literal,Q1,2.7,A2,0.25
branching,literal,Q1,2.7,A1,0.25
branching,pragmatic,Q1,2.7,A1,0.50
branching,pragmatic,Q1,2.7,A2,0.13
branching,pragmatic,Q1,2.7,A3,0.17
branching,pragmatic,Q1,2.7,A4,0.20
branching,explicit,Q1,2.7,A1,0.87
branching,explicit,Q1,2.7,A2,0.04
branching,explicit,Q1,2.7,A3,0.04
branching,explicit,Q1,2.7,A4,0.04
branching,literal,Q4,2.8,A4,0.25
branching,literal,Q4,2.8,A3,0.25
branching,literal,Q4,2.8,A2,0.25
branching,literal,Q4,2.8,A1,0.25
branching,pragmatic,Q4,2.8,A1,0.12
branching,pragmatic,Q4,2.8,A2,0.22
branching,pragmatic,Q4,2.8,A3,0.30
branching,pragmatic,Q4,2.8,A4,0.37
branching,explicit,Q4,2.8,A1,0.25
branching,explicit,Q4,2.8,A2,0.25
branching,explicit,Q4,2.8,A3,0.25
branching,explicit,Q4,2.8,A4,0.25
branching,literal,Q3,2.8,A4,0.25
branching,literal,Q3,2.8,A3,0.25
branching,literal,Q3,2.8,A2,0.25
branching,literal,Q3,2.8,A1,0.25
branching,pragmatic,Q3,2.8,A1,0.14
branching,pragmatic,Q3,2.8,A2,0.27
branching,pragmatic,Q3,2.8,A3,0.37
branching,pragmatic,Q3,2.8,A4,0.22
branching,explicit,Q3,2.8,A1,0.32
branching,explicit,Q3,2.8,A2,0.32
branching,explicit,Q3,2.8,A3,0.32
branching,explicit,Q3,2.8,A4,0.04
branching,literal,Q2,2.8,A4,0.25
branching,literal,Q2,2.8,A3,0.25
branching,literal,Q2,2.8,A2,0.25
branching,literal,Q2,2.8,A1,0.25
branching,pragmatic,Q2,2.8,A1,0.19
branching,pragmatic,Q2,2.8,A2,0.40
branching,pragmatic,Q2,2.8,A3,0.18
branching,pragmatic,Q2,2.8,A4,0.22
branching,explicit,Q2,2.8,A1,0.46
branching,explicit,Q2,2.8,A2,0.46
branching,explicit,Q2,2.8,A3,0.04
branching,explicit,Q2,2.8,A4,0.04
branching,literal,Q1,2.8,A4,0.25
branching,literal,Q1,2.8,A3,0.25
branching,literal,Q1,2.8,A2,0.25
branching,literal,Q1,2.8,A1,0.25
branching,pragmatic,Q1,2.8,A1,0.52
branching,pragmatic,Q1,2.8,A2,0.13
branching,pragmatic,Q1,2.8,A3,0.16
branching,pragmatic,Q1,2.8,A4,0.20
branching,explicit,Q1,2.8,A1,0.88
branching,explicit,Q1,2.8,A2,0.04
branching,explicit,Q1,2.8,A3,0.04
branching,explicit,Q1,2.8,A4,0.04
branching,literal,Q4,2.9,A4,0.25
branching,literal,Q4,2.9,A3,0.25
branching,literal,Q4,2.9,A2,0.25
branching,literal,Q4,2.9,A1,0.25
branching,pragmatic,Q4,2.9,A1,0.11
branching,pragmatic,Q4,2.9,A2,0.22
branching,pragmatic,Q4,2.9,A3,0.30
branching,pragmatic,Q4,2.9,A4,0.38
branching,explicit,Q4,2.9,A1,0.25
branching,explicit,Q4,2.9,A2,0.25
branching,explicit,Q4,2.9,A3,0.25
branching,explicit,Q4,2.9,A4,0.25
branching,literal,Q3,2.9,A4,0.25
branching,literal,Q3,2.9,A3,0.25
branching,literal,Q3,2.9,A2,0.25
branching,literal,Q3,2.9,A1,0.25
branching,pragmatic,Q3,2.9,A1,0.13
branching,pragmatic,Q3,2.9,A2,0.27
branching,pragmatic,Q3,2.9,A3,0.38
branching,pragmatic,Q3,2.9,A4,0.22
branching,explicit,Q3,2.9,A1,0.32
branching,explicit,Q3,2.9,A2,0.32
branching,explicit,Q3,2.9,A3,0.32
branching,explicit,Q3,2.9,A4,0.04
branching,literal,Q2,2.9,A4,0.25
branching,literal,Q2,2.9,A3,0.25
branching,literal,Q2,2.9,A2,0.25
branching,literal,Q2,2.9,A1,0.25
branching,pragmatic,Q2,2.9,A1,0.19
branching,pragmatic,Q2,2.9,A2,0.42
branching,pragmatic,Q2,2.9,A3,0.18
branching,pragmatic,Q2,2.9,A4,0.22
branching,explicit,Q2,2.9,A1,0.46
branching,explicit,Q2,2.9,A2,0.46
branching,explicit,Q2,2.9,A3,0.04
branching,explicit,Q2,2.9,A4,0.04
branching,literal,Q1,2.9,A4,0.25
branching,literal,Q1,2.9,A3,0.25
branching,literal,Q1,2.9,A2,0.25
branching,literal,Q1,2.9,A1,0.25
branching,pragmatic,Q1,2.9,A1,0.53
branching,pragmatic,Q1,2.9,A2,0.12
branching,pragmatic,Q1,2.9,A3,0.16
branching,pragmatic,Q1,2.9,A4,0.19
branching,explicit,Q1,2.9,A1,0.89
branching,explicit,Q1,2.9,A2,0.04
branching,explicit,Q1,2.9,A3,0.04
branching,explicit,Q1,2.9,A4,0.04
branching,literal,Q4,3.0,A4,0.25
branching,literal,Q4,3.0,A3,0.25
branching,literal,Q4,3.0,A2,0.25
branching,literal,Q4,3.0,A1,0.25
branching,pragmatic,Q4,3.0,A1,0.10
branching,pragmatic,Q4,3.0,A2,0.21
branching,pragmatic,Q4,3.0,A3,0.30
branching,pragmatic,Q4,3.0,A4,0.38
branching,explicit,Q4,3.0,A1,0.25
branching,explicit,Q4,3.0,A2,0.25
branching,explicit,Q4,3.0,A3,0.25
branching,explicit,Q4,3.0,A4,0.25
branching,literal,Q3,3.0,A4,0.25
branching,literal,Q3,3.0,A3,0.25
branching,literal,Q3,3.0,A2,0.25
branching,literal,Q3,3.0,A1,0.25
branching,pragmatic,Q3,3.0,A1,0.12
branching,pragmatic,Q3,3.0,A2,0.27
branching,pragmatic,Q3,3.0,A3,0.39
branching,pragmatic,Q3,3.0,A4,0.21
branching,explicit,Q3,3.0,A1,0.32
branching,explicit,Q3,3.0,A2,0.32
branching,explicit,Q3,3.0,A3,0.32
branching,explicit,Q3,3.0,A4,0.03
branching,literal,Q2,3.0,A4,0.25
branching,literal,Q2,3.0,A3,0.25
branching,literal,Q2,3.0,A2,0.25
branching,literal,Q2,3.0,A1,0.25
branching,pragmatic,Q2,3.0,A1,0.18
branching,pragmatic,Q2,3.0,A2,0.43
branching,pragmatic,Q2,3.0,A3,0.17
branching,pragmatic,Q2,3.0,A4,0.22
branching,explicit,Q2,3.0,A1,0.47
branching,explicit,Q2,3.0,A2,0.47
branching,explicit,Q2,3.0,A3,0.03
branching,explicit,Q2,3.0,A4,0.03
branching,literal,Q1,3.0,A4,0.25
branching,literal,Q1,3.0,A3,0.25
branching,literal,Q1,3.0,A2,0.25
branching,literal,Q1,3.0,A1,0.25
branching,pragmatic,Q1,3.0,A1,0.55
branching,pragmatic,Q1,3.0,A2,0.11
branching,pragmatic,Q1,3.0,A3,0.15
branching,pragmatic,Q1,3.0,A4,0.19
branching,explicit,Q1,3.0,A1,0.90
branching,explicit,Q1,3.0,A2,0.03
branching,explicit,Q1,3.0,A3,0.03
branching,explicit,Q1,3.0,A4,0.03
branching,literal,Q4,3.1,A4,0.25
branching,literal,Q4,3.1,A3,0.25
branching,literal,Q4,3.1,A2,0.25
branching,literal,Q4,3.1,A1,0.25
branching,pragmatic,Q4,3.1,A1,0.09
branching,pragmatic,Q4,3.1,A2,0.21
branching,pragmatic,Q4,3.1,A3,0.30
branching,pragmatic,Q4,3.1,A4,0.39
branching,explicit,Q4,3.1,A1,0.25
branching,explicit,Q4,3.1,A2,0.25
branching,explicit,Q4,3.1,A3,0.25
branching,explicit,Q4,3.1,A4,0.25
branching,literal,Q3,3.1,A4,0.25
branching,literal,Q3,3.1,A3,0.25
branching,literal,Q3,3.1,A2,0.25
branching,literal,Q3,3.1,A1,0.25
branching,pragmatic,Q3,3.1,A1,0.12
branching,pragmatic,Q3,3.1,A2,0.27
branching,pragmatic,Q3,3.1,A3,0.40
branching,pragmatic,Q3,3.1,A4,0.21
branching,explicit,Q3,3.1,A1,0.32
branching,explicit,Q3,3.1,A2,0.32
branching,explicit,Q3,3.1,A3,0.32
branching,explicit,Q3,3.1,A4,0.03
branching,literal,Q2,3.1,A4,0.25
branching,literal,Q2,3.1,A3,0.25
branching,literal,Q2,3.1,A2,0.25
branching,literal,Q2,3.1,A1,0.25
branching,pragmatic,Q2,3.1,A1,0.17
branching,pragmatic,Q2,3.1,A2,0.44
branching,pragmatic,Q2,3.1,A3,0.17
branching,pragmatic,Q2,3.1,A4,0.22
branching,explicit,Q2,3.1,A1,0.47
branching,explicit,Q2,3.1,A2,0.47
branching,explicit,Q2,3.1,A3,0.03
branching,explicit,Q2,3.1,A4,0.03
branching,literal,Q1,3.1,A4,0.25
branching,literal,Q1,3.1,A3,0.25
branching,literal,Q1,3.1,A2,0.25
branching,literal,Q1,3.1,A1,0.25
branching,pragmatic,Q1,3.1,A1,0.57
branching,pragmatic,Q1,3.1,A2,0.11
branching,pragmatic,Q1,3.1,A3,0.15
branching,pragmatic,Q1,3.1,A4,0.18
branching,explicit,Q1,3.1,A1,0.91
branching,explicit,Q1,3.1,A2,0.03
branching,explicit,Q1,3.1,A3,0.03
branching,explicit,Q1,3.1,A4,0.03
branching,literal,Q4,3.2,A4,0.25
branching,literal,Q4,3.2,A3,0.25
branching,literal,Q4,3.2,A2,0.25
branching,literal,Q4,3.2,A1,0.25
branching,pragmatic,Q4,3.2,A1,0.09
branching,pragmatic,Q4,3.2,A2,0.21
branching,pragmatic,Q4,3.2,A3,0.30
branching,pragmatic,Q4,3.2,A4,0.40
branching,explicit,Q4,3.2,A1,0.25
branching,explicit,Q4,3.2,A2,0.25
branching,explicit,Q4,3.2,A3,0.25
branching,explicit,Q4,3.2,A4,0.25
branching,literal,Q3,3.2,A4,0.25
branching,literal,Q3,3.2,A3,0.25
branching,literal,Q3,3.2,A2,0.25
branching,literal,Q3,3.2,A1,0.25
branching,pragmatic,Q3,3.2,A1,0.11
branching,pragmatic,Q3,3.2,A2,0.27
branching,pragmatic,Q3,3.2,A3,0.41
branching,pragmatic,Q3,3.2,A4,0.21
branching,explicit,Q3,3.2,A1,0.32
branching,explicit,Q3,3.2,A2,0.32
branching,explicit,Q3,3.2,A3,0.32
branching,explicit,Q3,3.2,A4,0.03
branching,literal,Q2,3.2,A4,0.25
branching,literal,Q2,3.2,A3,0.25
branching,literal,Q2,3.2,A2,0.25
branching,literal,Q2,3.2,A1,0.25
branching,pragmatic,Q2,3.2,A1,0.17
branching,pragmatic,Q2,3.2,A2,0.45
branching,pragmatic,Q2,3.2,A3,0.16
branching,pragmatic,Q2,3.2,A4,0.21
branching,explicit,Q2,3.2,A1,0.47
branching,explicit,Q2,3.2,A2,0.47
branching,explicit,Q2,3.2,A3,0.03
branching,explicit,Q2,3.2,A4,0.03
branching,literal,Q1,3.2,A4,0.25
branching,literal,Q1,3.2,A3,0.25
branching,literal,Q1,3.2,A2,0.25
branching,literal,Q1,3.2,A1,0.25
branching,pragmatic,Q1,3.2,A1,0.58
branching,pragmatic,Q1,3.2,A2,0.10
branching,pragmatic,Q1,3.2,A3,0.14
branching,pragmatic,Q1,3.2,A4,0.18
branching,explicit,Q1,3.2,A1,0.92
branching,explicit,Q1,3.2,A2,0.03
branching,explicit,Q1,3.2,A3,0.03
branching,explicit,Q1,3.2,A4,0.03
branching,literal,Q4,3.3,A4,0.25
branching,literal,Q4,3.3,A3,0.25
branching,literal,Q4,3.3,A2,0.25
branching,literal,Q4,3.3,A1,0.25
branching,pragmatic,Q4,3.3,A1,0.08
branching,pragmatic,Q4,3.3,A2,0.20
branching,pragmatic,Q4,3.3,A3,0.31
branching,pragmatic,Q4,3.3,A4,0.41
branching,explicit,Q4,3.3,A1,0.25
branching,explicit,Q4,3.3,A2,0.25
branching,explicit,Q4,3.3,A3,0.25
branching,explicit,Q4,3.3,A4,0.25
branching,literal,Q3,3.3,A4,0.25
branching,literal,Q3,3.3,A3,0.25
branching,literal,Q3,3.3,A2,0.25
branching,literal,Q3,3.3,A1,0.25
branching,pragmatic,Q3,3.3,A1,0.10
branching,pragmatic,Q3,3.3,A2,0.27
branching,pragmatic,Q3,3.3,A3,0.42
branching,pragmatic,Q3,3.3,A4,0.21
branching,explicit,Q3,3.3,A1,0.33
branching,explicit,Q3,3.3,A2,0.33
branching,explicit,Q3,3.3,A3,0.33
branching,explicit,Q3,3.3,A4,0.02
branching,literal,Q2,3.3,A4,0.25
branching,literal,Q2,3.3,A3,0.25
branching,literal,Q2,3.3,A2,0.25
branching,literal,Q2,3.3,A1,0.25
branching,pragmatic,Q2,3.3,A1,0.16
branching,pragmatic,Q2,3.3,A2,0.47
branching,pragmatic,Q2,3.3,A3,0.16
branching,pragmatic,Q2,3.3,A4,0.21
branching,explicit,Q2,3.3,A1,0.48
branching,explicit,Q2,3.3,A2,0.48
branching,explicit,Q2,3.3,A3,0.02
branching,explicit,Q2,3.3,A4,0.02
branching,literal,Q1,3.3,A4,0.25
branching,literal,Q1,3.3,A3,0.25
branching,literal,Q1,3.3,A2,0.25
branching,literal,Q1,3.3,A1,0.25
branching,pragmatic,Q1,3.3,A1,0.59
branching,pragmatic,Q1,3.3,A2,0.09
branching,pragmatic,Q1,3.3,A3,0.13
branching,pragmatic,Q1,3.3,A4,0.18
branching,explicit,Q1,3.3,A1,0.93
branching,explicit,Q1,3.3,A2,0.02
branching,explicit,Q1,3.3,A3,0.02
branching,explicit,Q1,3.3,A4,0.02
branching,literal,Q4,3.4,A4,0.25
branching,literal,Q4,3.4,A3,0.25
branching,literal,Q4,3.4,A2,0.25
branching,literal,Q4,3.4,A1,0.25
branching,pragmatic,Q4,3.4,A1,0.07
branching,pragmatic,Q4,3.4,A2,0.20
branching,pragmatic,Q4,3.4,A3,0.31
branching,pragmatic,Q4,3.4,A4,0.42
branching,explicit,Q4,3.4,A1,0.25
branching,explicit,Q4,3.4,A2,0.25
branching,explicit,Q4,3.4,A3,0.25
branching,explicit,Q4,3.4,A4,0.25
branching,literal,Q3,3.4,A4,0.25
branching,literal,Q3,3.4,A3,0.25
branching,literal,Q3,3.4,A2,0.25
branching,literal,Q3,3.4,A1,0.25
branching,pragmatic,Q3,3.4,A1,0.10
branching,pragmatic,Q3,3.4,A2,0.27
branching,pragmatic,Q3,3.4,A3,0.43
branching,pragmatic,Q3,3.4,A4,0.20
branching,explicit,Q3,3.4,A1,0.33
branching,explicit,Q3,3.4,A2,0.33
branching,explicit,Q3,3.4,A3,0.33
branching,explicit,Q3,3.4,A4,0.02
branching,literal,Q2,3.4,A4,0.25
branching,literal,Q2,3.4,A3,0.25
branching,literal,Q2,3.4,A2,0.25
branching,literal,Q2,3.4,A1,0.25
branching,pragmatic,Q2,3.4,A1,0.16
branching,pragmatic,Q2,3.4,A2,0.48
branching,pragmatic,Q2,3.4,A3,0.16
branching,pragmatic,Q2,3.4,A4,0.21
branching,explicit,Q2,3.4,A1,0.48
branching,explicit,Q2,3.4,A2,0.48
branching,explicit,Q2,3.4,A3,0.02
branching,explicit,Q2,3.4,A4,0.02
branching,literal,Q1,3.4,A4,0.25
branching,literal,Q1,3.4,A3,0.25
branching,literal,Q1,3.4,A2,0.25
branching,literal,Q1,3.4,A1,0.25
branching,pragmatic,Q1,3.4,A1,0.61
branching,pragmatic,Q1,3.4,A2,0.09
branching,pragmatic,Q1,3.4,A3,0.13
branching,pragmatic,Q1,3.4,A4,0.17
branching,explicit,Q1,3.4,A1,0.93
branching,explicit,Q1,3.4,A2,0.02
branching,explicit,Q1,3.4,A3,0.02
branching,explicit,Q1,3.4,A4,0.02
branching,literal,Q4,3.5,A4,0.25
branching,literal,Q4,3.5,A3,0.25
branching,literal,Q4,3.5,A2,0.25
branching,literal,Q4,3.5,A1,0.25
branching,pragmatic,Q4,3.5,A1,0.07
branching,pragmatic,Q4,3.5,A2,0.20
branching,pragmatic,Q4,3.5,A3,0.31
branching,pragmatic,Q4,3.5,A4,0.43
branching,explicit,Q4,3.5,A1,0.25
branching,explicit,Q4,3.5,A2,0.25
branching,explicit,Q4,3.5,A3,0.25
branching,explicit,Q4,3.5,A4,0.25
branching,literal,Q3,3.5,A4,0.25
branching,literal,Q3,3.5,A3,0.25
branching,literal,Q3,3.5,A2,0.25
branching,literal,Q3,3.5,A1,0.25
branching,pragmatic,Q3,3.5,A1,0.09
branching,pragmatic,Q3,3.5,A2,0.27
branching,pragmatic,Q3,3.5,A3,0.44
branching,pragmatic,Q3,3.5,A4,0.20
branching,explicit,Q3,3.5,A1,0.33
branching,explicit,Q3,3.5,A2,0.33
branching,explicit,Q3,3.5,A3,0.33
branching,explicit,Q3,3.5,A4,0.02
branching,literal,Q2,3.5,A4,0.25
branching,literal,Q2,3.5,A3,0.25
branching,literal,Q2,3.5,A2,0.25
branching,literal,Q2,3.5,A1,0.25
branching,pragmatic,Q2,3.5,A1,0.15
branching,pragmatic,Q2,3.5,A2,0.49
branching,pragmatic,Q2,3.5,A3,0.15
branching,pragmatic,Q2,3.5,A4,0.21
branching,explicit,Q2,3.5,A1,0.48
branching,explicit,Q2,3.5,A2,0.48
branching,explicit,Q2,3.5,A3,0.02
branching,explicit,Q2,3.5,A4,0.02
branching,literal,Q1,3.5,A4,0.25
branching,literal,Q1,3.5,A3,0.25
branching,literal,Q1,3.5,A2,0.25
branching,literal,Q1,3.5,A1,0.25
branching,pragmatic,Q1,3.5,A1,0.62
branching,pragmatic,Q1,3.5,A2,0.08
branching,pragmatic,Q1,3.5,A3,0.12
branching,pragmatic,Q1,3.5,A4,0.17
branching,explicit,Q1,3.5,A1,0.94
branching,explicit,Q1,3.5,A2,0.02
branching,explicit,Q1,3.5,A3,0.02
branching,explicit,Q1,3.5,A4,0.02
branching,literal,Q4,3.6,A4,0.25
