alpha,beta,modelType,logLikelihood,posteriorProb
8.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
8.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
8.2,0,Q0_emp,-1025.8578272287193,-Infinity
8.1,1,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
8.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
8.1,0,Q0_emp,-1025.8578272287193,-Infinity
8,1,Q0_emp,-1025.8578272287193,-Infinity
8,0.9,Q0_emp,-1025.8578272287193,-Infinity
8,0.8,Q0_emp,-1025.8578272287193,-Infinity
8,0.7,Q0_emp,-1025.8578272287193,-Infinity
8,0.6,Q0_emp,-1025.8578272287193,-Infinity
8,0.5,Q0_emp,-1025.8578272287193,-Infinity
8,0.4,Q0_emp,-1025.8578272287193,-Infinity
8,0.3,Q0_emp,-1025.8578272287193,-Infinity
8,0.2,Q0_emp,-1025.8578272287193,-Infinity
8,0.1,Q0_emp,-1025.8578272287193,-Infinity
8,0,Q0_emp,-1025.8578272287193,-Infinity
7.9,1,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.9,0,Q0_emp,-1025.8578272287193,-Infinity
7.8,1,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.8,0,Q0_emp,-1025.8578272287193,-Infinity
7.7,1,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.7,0,Q0_emp,-1025.8578272287193,-Infinity
7.6,1,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.6,0,Q0_emp,-1025.8578272287193,-Infinity
7.5,1,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.5,0,Q0_emp,-1025.8578272287193,-Infinity
7.4,1,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.4,0,Q0_emp,-1025.8578272287193,-Infinity
7.3,1,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.3,0,Q0_emp,-1025.8578272287193,-Infinity
7.2,1,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.2,0,Q0_emp,-1025.8578272287193,-Infinity
7.1,1,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
7.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
7.1,0,Q0_emp,-1025.8578272287193,-Infinity
7,1,Q0_emp,-1025.8578272287193,-Infinity
7,0.9,Q0_emp,-1025.8578272287193,-Infinity
7,0.8,Q0_emp,-1025.8578272287193,-Infinity
7,0.7,Q0_emp,-1025.8578272287193,-Infinity
7,0.6,Q0_emp,-1025.8578272287193,-Infinity
7,0.5,Q0_emp,-1025.8578272287193,-Infinity
7,0.4,Q0_emp,-1025.8578272287193,-Infinity
7,0.3,Q0_emp,-1025.8578272287193,-Infinity
7,0.2,Q0_emp,-1025.8578272287193,-Infinity
7,0.1,Q0_emp,-1025.8578272287193,-Infinity
7,0,Q0_emp,-1025.8578272287193,-Infinity
6.9,1,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.9,0,Q0_emp,-1025.8578272287193,-Infinity
6.8,1,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.8,0,Q0_emp,-1025.8578272287193,-Infinity
6.7,1,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.7,0,Q0_emp,-1025.8578272287193,-Infinity
6.6,1,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.6,0,Q0_emp,-1025.8578272287193,-Infinity
6.5,1,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.5,0,Q0_emp,-1025.8578272287193,-Infinity
6.4,1,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.4,0,Q0_emp,-1025.8578272287193,-Infinity
6.3,1,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.3,0,Q0_emp,-1025.8578272287193,-Infinity
6.2,1,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.2,0,Q0_emp,-1025.8578272287193,-Infinity
6.1,1,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
6.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
6.1,0,Q0_emp,-1025.8578272287193,-Infinity
6,1,Q0_emp,-1025.8578272287193,-Infinity
6,0.9,Q0_emp,-1025.8578272287193,-Infinity
6,0.8,Q0_emp,-1025.8578272287193,-Infinity
6,0.7,Q0_emp,-1025.8578272287193,-Infinity
6,0.6,Q0_emp,-1025.8578272287193,-Infinity
6,0.5,Q0_emp,-1025.8578272287193,-Infinity
6,0.4,Q0_emp,-1025.8578272287193,-Infinity
6,0.3,Q0_emp,-1025.8578272287193,-Infinity
6,0.2,Q0_emp,-1025.8578272287193,-Infinity
6,0.1,Q0_emp,-1025.8578272287193,-Infinity
6,0,Q0_emp,-1025.8578272287193,-Infinity
5.9,1,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.9,0,Q0_emp,-1025.8578272287193,-Infinity
5.8,1,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.8,0,Q0_emp,-1025.8578272287193,-Infinity
5.7,1,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.7,0,Q0_emp,-1025.8578272287193,-Infinity
5.6,1,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.6,0,Q0_emp,-1025.8578272287193,-Infinity
5.5,1,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.5,0,Q0_emp,-1025.8578272287193,-Infinity
5.4,1,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.4,0,Q0_emp,-1025.8578272287193,-Infinity
5.3,1,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.3,0,Q0_emp,-1025.8578272287193,-Infinity
5.2,1,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.2,0,Q0_emp,-1025.8578272287193,-Infinity
5.1,1,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
5.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
5.1,0,Q0_emp,-1025.8578272287193,-Infinity
5,1,Q0_emp,-1025.8578272287193,-Infinity
5,0.9,Q0_emp,-1025.8578272287193,-Infinity
5,0.8,Q0_emp,-1025.8578272287193,-Infinity
5,0.7,Q0_emp,-1025.8578272287193,-Infinity
5,0.6,Q0_emp,-1025.8578272287193,-Infinity
5,0.5,Q0_emp,-1025.8578272287193,-Infinity
5,0.4,Q0_emp,-1025.8578272287193,-Infinity
5,0.3,Q0_emp,-1025.8578272287193,-Infinity
5,0.2,Q0_emp,-1025.8578272287193,-Infinity
5,0.1,Q0_emp,-1025.8578272287193,-Infinity
5,0,Q0_emp,-1025.8578272287193,-Infinity
4.9,1,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.9,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.9,0,Q0_emp,-1025.8578272287193,-Infinity
4.8,1,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.8,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.8,0,Q0_emp,-1025.8578272287193,-Infinity
4.7,1,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.7,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.7,0,Q0_emp,-1025.8578272287193,-Infinity
4.6,1,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.6,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.6,0,Q0_emp,-1025.8578272287193,-Infinity
4.5,1,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.5,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.5,0,Q0_emp,-1025.8578272287193,-Infinity
4.4,1,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.4,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.4,0,Q0_emp,-1025.8578272287193,-Infinity
4.3,1,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.3,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.3,0,Q0_emp,-1025.8578272287193,-Infinity
4.2,1,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.2,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.2,0,Q0_emp,-1025.8578272287193,-Infinity
4.1,1,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.9,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.8,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.7,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.6,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.5,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.4,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.3,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.2,Q0_emp,-1025.8578272287193,-Infinity
4.1,0.1,Q0_emp,-1025.8578272287193,-Infinity
4.1,0,Q0_emp,-1025.8578272287193,-Infinity
4,1,Q0_emp,-1025.8578272287193,-Infinity
4,0.9,Q0_emp,-1025.8578272287193,-Infinity
4,0.8,Q0_emp,-1025.8578272287193,-Infinity
4,0.7,Q0_emp,-1025.8578272287193,-Infinity
4,0.6,Q0_emp,-1025.8578272287193,-Infinity
