iterationName,gameid,time,trialNum,trialType,targetGoalSet,distractorGoalSet,firstRole,sender,timeFromMessage,revealedObjs
full_sample,7586-e6c4d451-7199-4207-bbad-58d2dce6f39c,1.54622152251e+12,4,overlap,"[""6D"",""JH""]","[""JD"",""JH""]",,,,"[""JH""]"
full_sample,6032-dd763fff-a7fd-4efa-8108-ec70a1094843,1.546221525657e+12,4,baseline,"[""AD"",""5H""]","[""6S"",""JH""]",,,,"[""AD"",""5H""]"
full_sample,1762-fbca142f-50d5-4039-942a-1adb3b05908f,1.546221528425e+12,0,baseline,"[""9H"",""3C""]","[""9D"",""5H""]",,,,"[""9H"",""3C""]"
full_sample,0119-a207bc19-dc29-472c-bda0-a600efcd1482,1.546221537328e+12,2,overlap,"[""5H"",""4H""]","[""4D"",""4H""]",,,,"[""4H""]"
full_sample,6032-dd763fff-a7fd-4efa-8108-ec70a1094843,1.546221541878e+12,5,baseline,"[""2S"",""3D""]","[""9H"",""8C""]",,,,"[""3D"",""2S""]"
full_sample,7586-e6c4d451-7199-4207-bbad-58d2dce6f39c,1.546221553424e+12,5,catch,"[""AD""]","[""4C""]",,,,"[""4C"",""3D""]"
full_sample,1762-fbca142f-50d5-4039-942a-1adb3b05908f,1.546221574751e+12,1,baseline,"[""JD"",""7D""]","[""2S"",""9C""]",,,,"[""7D"",""JD""]"
full_sample,0119-a207bc19-dc29-472c-bda0-a600efcd1482,1.546221582814e+12,3,overlap,"[""JC"",""5H""]","[""QC"",""5H""]",,,,"[""JC"",""5H""]"
full_sample,7586-e6c4d451-7199-4207-bbad-58d2dce6f39c,1.546221592406e+12,5,catch,"[""AD""]","[""4C""]",,,,"[""QH""]"
full_sample,7586-e6c4d451-7199-4207-bbad-58d2dce6f39c,1.546221605792e+12,5,catch,"[""AD""]","[""4C""]",,,,"[""QC""]"
full_sample,0119-a207bc19-dc29-472c-bda0-a600efcd1482,1.546221616215e+12,4,baseline,"[""10H"",""AS""]","[""KS"",""9C""]",,,,"[""AS""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.546221616246e+12,0,baseline,"[""AH"",""2H""]","[""JS"",""8H""]",,,,"[""2H""]"
full_sample,1762-fbca142f-50d5-4039-942a-1adb3b05908f,1.546221623141e+12,2,overlap,"[""5D"",""9H""]","[""10H"",""9H""]",,,,"[""5D"",""9H""]"
full_sample,0119-a207bc19-dc29-472c-bda0-a600efcd1482,1.546221635183e+12,4,baseline,"[""10H"",""AS""]","[""KS"",""9C""]",,,,"[""10H""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.546221642793e+12,0,baseline,"[""AH"",""2H""]","[""JS"",""8H""]",,,,"[""AH""]"
full_sample,0119-a207bc19-dc29-472c-bda0-a600efcd1482,1.546221652364e+12,5,catch,"[""4H""]","[""3C""]",,,,"[""4H""]"
full_sample,1762-fbca142f-50d5-4039-942a-1adb3b05908f,1.546221654339e+12,3,catch,"[""3H""]","[""AS""]",,,,"[""3H""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.546221670465e+12,1,overlap,"[""KD"",""9D""]","[""QH"",""9D""]",,,,"[""9D"",""QH""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.546221716514e+12,1,overlap,"[""KD"",""9D""]","[""QH"",""9D""]",,,,"[""KD""]"
full_sample,1762-fbca142f-50d5-4039-942a-1adb3b05908f,1.546221725931e+12,4,catch,"[""JC""]","[""KS""]",,,,"[""JC""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.54622173969e+12,2,overlap,"[""8D"",""7S""]","[""9C"",""7S""]",,,,"[""8D""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546221755632e+12,0,overlap,"[""9D"",""7H""]","[""5C"",""7H""]",,,,"[""9D""]"
full_sample,1762-fbca142f-50d5-4039-942a-1adb3b05908f,1.546221756817e+12,5,overlap,"[""AS"",""8H""]","[""3S"",""8H""]",,,,"[""8H"",""AS""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.54622176562e+12,2,overlap,"[""8D"",""7S""]","[""9C"",""7S""]",,,,"[""7S""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.546221792142e+12,3,baseline,"[""2D"",""3D""]","[""7S"",""6H""]",,,,"[""2D"",""3D""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.546221823514e+12,4,catch,"[""2H""]","[""6H""]",,,,"[""2H"",""6H""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546221834782e+12,0,overlap,"[""9D"",""7H""]","[""5C"",""7H""]",,,,"[""7H"",""5C""]"
full_sample,1703-1f064c3a-4f52-4238-8c42-5d49cd89de43,1.546221844085e+12,5,catch,"[""5H""]","[""5D""]",,,,"[""5H""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546221901022e+12,1,baseline,"[""4C"",""10S""]","[""9S"",""KS""]",,,,"[""10S""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546221939557e+12,1,baseline,"[""4C"",""10S""]","[""9S"",""KS""]",,,,"[""4C""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546222008779e+12,2,baseline,"[""2H"",""7D""]","[""JC"",""7S""]",,,,"[""7S"",""JC""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546222066261e+12,2,baseline,"[""2H"",""7D""]","[""JC"",""7S""]",,,,"[""7D"",""2H""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546222146766e+12,3,catch,"[""QC""]","[""3D""]",,,,"[""QC"",""3D""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546222179889e+12,4,catch,"[""QC""]","[""QH""]",,,,"[""QC""]"
full_sample,3982-1e176564-3d30-4705-96be-fe7fb1299e98,1.546222212126e+12,5,overlap,"[""4H"",""QC""]","[""4S"",""QC""]",,,,"[""4H"",""QC""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229027649e+12,0,baseline,"[""AD"",""2C""]","[""3H"",""10C""]",,,,"[""AD""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229095304e+12,0,baseline,"[""AD"",""2C""]","[""3H"",""10C""]",,,,"[""2C""]"
full_sample,7533-cb997872-a6cd-407f-b711-26cb3f8b6d52,1.546229114915e+12,0,overlap,"[""AC"",""7S""]","[""3C"",""7S""]",,,,"[""AC"",""7S""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229136301e+12,0,baseline,"[""AD"",""8H""]","[""5D"",""AC""]",,,,"[""8H"",""AD""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229136524e+12,0,overlap,"[""10S"",""3C""]","[""JH"",""3C""]",,,,"[""10S""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229147195e+12,1,overlap,"[""6D"",""JC""]","[""5H"",""JC""]",,,,"[""JC""]"
full_sample,7533-cb997872-a6cd-407f-b711-26cb3f8b6d52,1.546229149224e+12,1,catch,"[""AH""]","[""4C""]",,,,"[""AH""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229163054e+12,1,baseline,"[""10C"",""4H""]","[""KS"",""9H""]",,,,"[""4H"",""10C""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229163666e+12,1,overlap,"[""6D"",""JC""]","[""5H"",""JC""]",,,,"[""6D""]"
full_sample,7533-cb997872-a6cd-407f-b711-26cb3f8b6d52,1.546229168422e+12,2,catch,"[""2H""]","[""8S""]",,,,"[""2H""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.54622917392e+12,0,overlap,"[""10S"",""3C""]","[""JH"",""3C""]",,,,"[""3C""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229190941e+12,2,overlap,"[""7C"",""8C""]","[""6C"",""8C""]",,,,"[""6C"",""8C""]"
full_sample,7533-cb997872-a6cd-407f-b711-26cb3f8b6d52,1.546229193468e+12,3,baseline,"[""10D"",""4D""]","[""10C"",""6S""]",,,,"[""4D"",""10D""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229204367e+12,2,overlap,"[""KS"",""8H""]","[""8S"",""8H""]",,,,"[""KS""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229205882e+12,1,baseline,"[""8H"",""9S""]","[""8D"",""6D""]",,,,"[""8D"",""6D""]"
full_sample,7533-cb997872-a6cd-407f-b711-26cb3f8b6d52,1.546229216479e+12,4,baseline,"[""4S"",""9C""]","[""10C"",""JS""]",,,,"[""4S"",""9C""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.546229217099e+12,0,baseline,"[""KC"",""QD""]","[""JC"",""4S""]",,,,"[""KC""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229225561e+12,2,overlap,"[""7C"",""8C""]","[""6C"",""8C""]",,,,"[""7C""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.546229229498e+12,0,baseline,"[""KC"",""QD""]","[""JC"",""4S""]",,,,"[""QD""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229231634e+12,2,overlap,"[""KS"",""8H""]","[""8S"",""8H""]",,,,"[""8H""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229240498e+12,1,baseline,"[""8H"",""9S""]","[""8D"",""6D""]",,,,"[""8H"",""9S""]"
full_sample,7533-cb997872-a6cd-407f-b711-26cb3f8b6d52,1.54622924145e+12,5,overlap,"[""7D"",""8D""]","[""6S"",""8D""]",,,,"[""7D"",""8D""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229250122e+12,3,catch,"[""8C""]","[""4D""]",,,,"[""8C""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.546229261503e+12,1,catch,"[""KC""]","[""5H""]",,,,"[""KC""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.5462292648e+12,3,catch,"[""KS""]","[""8D""]",,,,"[""KS""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229271815e+12,4,catch,"[""9H""]","[""QC""]",,,,"[""9H""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229272062e+12,2,baseline,"[""7D"",""AH""]","[""8D"",""7C""]",,,,"[""AH""]"
full_sample,9487-fa9413c6-c85f-4876-a266-a44947eca1f1,1.546229273549e+12,0,overlap,"[""8H"",""2S""]","[""AC"",""2S""]",,,,"[""8H"",""2S""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.546229287317e+12,2,overlap,"[""7D"",""5S""]","[""4D"",""5S""]",,,,"[""7D""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229292562e+12,5,overlap,"[""KC"",""8D""]","[""8H"",""8D""]",,,,"[""KC""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229293771e+12,4,catch,"[""8S""]","[""QC""]",,,,"[""8S""]"
full_sample,9487-fa9413c6-c85f-4876-a266-a44947eca1f1,1.546229296861e+12,1,overlap,"[""JH"",""3D""]","[""QD"",""3D""]",,,,"[""JH"",""3D""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229301915e+12,2,baseline,"[""7D"",""AH""]","[""8D"",""7C""]",,,,"[""7D"",""7C""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.546229309371e+12,2,overlap,"[""7D"",""5S""]","[""4D"",""5S""]",,,,"[""5S""]"
full_sample,6046-5000ac89-95f9-4e3f-9c50-e5fa11256384,1.546229310333e+12,5,overlap,"[""KC"",""8D""]","[""8H"",""8D""]",,,,"[""8D""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229323683e+12,3,catch,"[""10H""]","[""9S""]",,,,"[""10H""]"
full_sample,9778-610cd130-239e-4291-b2ae-54bcee4e092b,1.546229330029e+12,5,baseline,"[""JS"",""JH""]","[""KS"",""6S""]",,,,"[""JS"",""JH""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.54622933331e+12,3,overlap,"[""JC"",""2H""]","[""8D"",""2H""]",,,,"[""2H""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229341508e+12,4,catch,"[""10S""]","[""7H""]",,,,"[""10S""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.54622935057e+12,3,overlap,"[""JC"",""2H""]","[""8D"",""2H""]",,,,"[""JC""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229352877e+12,0,catch,"[""4S""]","[""2S""]",,,,"[""4S""]"
full_sample,7093-e6162d1e-14d5-4609-9d3d-1554b3156f11,1.546229361308e+12,0,overlap,"[""KC"",""AH""]","[""KH"",""AH""]",,,,"[""KC"",""AH""]"
full_sample,3753-406f759b-0e1c-4807-962c-d9cfb79c6a77,1.546229368957e+12,5,overlap,"[""QC"",""2H""]","[""JC"",""2H""]",,,,"[""QC"",""2H""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.546229373526e+12,4,catch,"[""AC""]","[""7C""]",,,,"[""AC""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229376002e+12,1,baseline,"[""KH"",""9D""]","[""9S"",""3D""]",,,,"[""KH"",""9D""]"
full_sample,4579-aa922e62-d8fa-422a-96e3-7178581864ab,1.546229388619e+12,5,baseline,"[""6S"",""8C""]","[""7C"",""10H""]",,,,"[""6S"",""8C""]"
full_sample,6279-fff019a8-7d40-429a-9bd2-73e7efd74e02,1.546229399952e+12,0,overlap,"[""8C"",""2S""]","[""JC"",""2S""]",,,,"[""2S"",""8C""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229400422e+12,2,overlap,"[""7D"",""KH""]","[""5C"",""KH""]",,,,"[""7D""]"
full_sample,7093-e6162d1e-14d5-4609-9d3d-1554b3156f11,1.546229409641e+12,1,catch,"[""5C""]","[""6C""]",,,,"[""5C""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229437708e+12,2,overlap,"[""7D"",""KH""]","[""5C"",""KH""]",,,,"[""KH""]"
full_sample,7093-e6162d1e-14d5-4609-9d3d-1554b3156f11,1.546229443352e+12,2,baseline,"[""JS"",""7H""]","[""3C"",""KD""]",,,,"[""7H"",""JS""]"
full_sample,6279-fff019a8-7d40-429a-9bd2-73e7efd74e02,1.546229448758e+12,1,baseline,"[""AD"",""JD""]","[""6C"",""QD""]",,,,"[""AD"",""JD""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229454229e+12,3,catch,"[""KD""]","[""5H""]",,,,"[""KD""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229469459e+12,0,overlap,"[""6S"",""8D""]","[""QC"",""8D""]",,,,"[""6S""]"
full_sample,7093-e6162d1e-14d5-4609-9d3d-1554b3156f11,1.546229470632e+12,3,overlap,"[""5H"",""4H""]","[""3H"",""4H""]",,,,"[""5H"",""4H""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229477283e+12,4,baseline,"[""9S"",""3H""]","[""5C"",""KS""]",,,,"[""9S""]"
full_sample,6279-fff019a8-7d40-429a-9bd2-73e7efd74e02,1.546229481223e+12,2,catch,"[""3C""]","[""QC""]",,,,"[""3C""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229487485e+12,0,overlap,"[""6S"",""8D""]","[""QC"",""8D""]",,,,"[""8D""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229490044e+12,4,baseline,"[""9S"",""3H""]","[""5C"",""KS""]",,,,"[""3H""]"
full_sample,6279-fff019a8-7d40-429a-9bd2-73e7efd74e02,1.546229503283e+12,3,catch,"[""8C""]","[""6S""]",,,,"[""8C""]"
full_sample,7093-e6162d1e-14d5-4609-9d3d-1554b3156f11,1.546229503489e+12,4,catch,"[""4D""]","[""QC""]",,,,"[""4D""]"
full_sample,2918-51159c7b-d0ae-44bb-91f7-6a6a733ba7d2,1.546229511745e+12,5,overlap,"[""6C"",""4S""]","[""KS"",""4S""]",,,,"[""6C"",""4S""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229519877e+12,1,overlap,"[""JH"",""3H""]","[""5H"",""3H""]",,,,"[""3H""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229534695e+12,1,overlap,"[""JH"",""3H""]","[""5H"",""3H""]",,,,"[""JH""]"
full_sample,7093-e6162d1e-14d5-4609-9d3d-1554b3156f11,1.546229535452e+12,5,baseline,"[""10H"",""6D""]","[""AC"",""JD""]",,,,"[""6D"",""10H""]"
full_sample,6279-fff019a8-7d40-429a-9bd2-73e7efd74e02,1.546229547879e+12,4,baseline,"[""9H"",""4D""]","[""5C"",""6S""]",,,,"[""4D"",""9H""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229549881e+12,2,baseline,"[""AH"",""KH""]","[""7C"",""AC""]",,,,"[""AH""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229565396e+12,2,baseline,"[""AH"",""KH""]","[""7C"",""AC""]",,,,"[""KH""]"
full_sample,6279-fff019a8-7d40-429a-9bd2-73e7efd74e02,1.546229590679e+12,5,overlap,"[""AD"",""4D""]","[""JH"",""4D""]",,,,"[""4D"",""AD""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229600378e+12,3,baseline,"[""6H"",""3D""]","[""AC"",""6D""]",,,,"[""6H"",""3D""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229615372e+12,4,catch,"[""2S""]","[""KH""]",,,,"[""2S""]"
full_sample,9952-970d4fd1-bcd4-4d54-af9f-9f45e27e451a,1.546229632434e+12,5,catch,"[""7C""]","[""3S""]",,,,"[""7C""]"
full_sample,6684-4dd14472-a001-46b9-9318-69e7859e8f0e,1.546229690387e+12,0,baseline,"[""AC"",""10D""]","[""5D"",""KH""]",,,,"[""AC"",""10D""]"
full_sample,6684-4dd14472-a001-46b9-9318-69e7859e8f0e,1.546229731804e+12,1,overlap,"[""2D"",""7H""]","[""2S"",""7H""]",,,,"[""2D"",""7H""]"
full_sample,6684-4dd14472-a001-46b9-9318-69e7859e8f0e,1.546229756747e+12,2,catch,"[""JS""]","[""2S""]",,,,"[""JS""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229767901e+12,0,baseline,"[""7S"",""KC""]","[""AS"",""10S""]",,,,"[""10S""]"
full_sample,6684-4dd14472-a001-46b9-9318-69e7859e8f0e,1.546229781503e+12,3,catch,"[""JS""]","[""2C""]",,,,"[""JS""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229792324e+12,0,baseline,"[""7S"",""KC""]","[""AS"",""10S""]",,,,"[""AS""]"
full_sample,6684-4dd14472-a001-46b9-9318-69e7859e8f0e,1.54622980715e+12,4,overlap,"[""2C"",""QH""]","[""7H"",""QH""]",,,,"[""2C""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229825933e+12,0,baseline,"[""7S"",""KC""]","[""AS"",""10S""]",,,,"[""7S""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.54622983887e+12,0,baseline,"[""7S"",""KC""]","[""AS"",""10S""]",,,,"[""KC""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229862577e+12,1,baseline,"[""7S"",""2H""]","[""7H"",""8S""]",,,,"[""2H""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229875476e+12,1,baseline,"[""7S"",""2H""]","[""7H"",""8S""]",,,,"[""7S""]"
full_sample,6684-4dd14472-a001-46b9-9318-69e7859e8f0e,1.546229883341e+12,4,overlap,"[""2C"",""QH""]","[""7H"",""QH""]",,,,"[""QH""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229896219e+12,2,catch,"[""5H""]","[""8D""]",,,,"[""5H""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229911672e+12,3,catch,"[""KS""]","[""AS""]",,,,"[""KS""]"
full_sample,6684-4dd14472-a001-46b9-9318-69e7859e8f0e,1.54622991382e+12,5,baseline,"[""2C"",""9H""]","[""JH"",""KC""]",,,,"[""2C"",""9H""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229935939e+12,4,overlap,"[""9D"",""6S""]","[""2S"",""6S""]",,,,"[""6S""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229951763e+12,4,overlap,"[""9D"",""6S""]","[""2S"",""6S""]",,,,"[""9D""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229972117e+12,5,overlap,"[""5H"",""8D""]","[""9D"",""8D""]",,,,"[""8D""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546229984426e+12,5,overlap,"[""5H"",""8D""]","[""9D"",""8D""]",,,,"[""5C""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546230003026e+12,5,overlap,"[""5H"",""8D""]","[""9D"",""8D""]",,,,"[""9D""]"
full_sample,6547-5b997036-f70b-4b94-9aee-3785417bfc51,1.546230027147e+12,5,overlap,"[""5H"",""8D""]","[""9D"",""8D""]",,,,"[""5H""]"
full_sample,8383-cdec9266-355e-4e2f-84c3-a9bbb54e0f1d,1.54623105111e+12,0,catch,"[""6C""]","[""6H""]",,,,"[""6C""]"
full_sample,6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98,1.54623106868e+12,0,catch,"[""KH""]","[""4C""]",,,,"[""KH"",""4C""]"
full_sample,8383-cdec9266-355e-4e2f-84c3-a9bbb54e0f1d,1.546231085768e+12,1,catch,"[""JH""]","[""AS""]",,,,"[""JH""]"
full_sample,6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98,1.546231086744e+12,1,overlap,"[""5D"",""3H""]","[""4D"",""3H""]",,,,"[""5D""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.546231090598e+12,0,catch,"[""10C""]","[""AS""]",,,,"[""10C"",""AS""]"
full_sample,6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98,1.546231113415e+12,1,overlap,"[""5D"",""3H""]","[""4D"",""3H""]",,,,"[""3H""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.546231113717e+12,1,catch,"[""QH""]","[""3D""]",,,,"[""QH"",""3D""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.546231135987e+12,2,overlap,"[""KC"",""AD""]","[""2H"",""AD""]",,,,"[""AD""]"
full_sample,8383-cdec9266-355e-4e2f-84c3-a9bbb54e0f1d,1.546231140832e+12,2,overlap,"[""9C"",""5D""]","[""AS"",""5D""]",,,,"[""5D"",""9C""]"
full_sample,6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98,1.546231152073e+12,2,baseline,"[""7H"",""7D""]","[""7S"",""9S""]",,,,"[""7D"",""7H""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.54623115247e+12,2,overlap,"[""KC"",""AD""]","[""2H"",""AD""]",,,,"[""2H""]"
full_sample,6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a,1.54623116008e+12,0,catch,"[""7C""]","[""10S""]",,,,"[""7C"",""10S""]"
full_sample,8383-cdec9266-355e-4e2f-84c3-a9bbb54e0f1d,1.546231162935e+12,3,overlap,"[""KD"",""9S""]","[""JS"",""9S""]",,,,"[""9S""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.546231167684e+12,2,overlap,"[""KC"",""AD""]","[""2H"",""AD""]",,,,"[""KC""]"
full_sample,6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98,1.546231179698e+12,3,baseline,"[""AD"",""4H""]","[""3C"",""8C""]",,,,"[""4H"",""AD""]"
full_sample,6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a,1.546231189651e+12,1,baseline,"[""4H"",""3S""]","[""KC"",""8H""]",,,,"[""4H""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.5462311974e+12,3,baseline,"[""9C"",""KS""]","[""5S"",""JD""]",,,,"[""JD""]"
full_sample,6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98,1.546231202802e+12,4,overlap,"[""5D"",""6D""]","[""7H"",""6D""]",,,,"[""5D"",""6D""]"
full_sample,3144-14101ad1-1fb1-481d-b4e5-c4c1497b3134,1.546231205475e+12,0,baseline,"[""10C"",""JD""]","[""7S"",""10H""]",,,,"[""10C"",""JD""]"
full_sample,8383-cdec9266-355e-4e2f-84c3-a9bbb54e0f1d,1.546231211166e+12,3,overlap,"[""KD"",""9S""]","[""JS"",""9S""]",,,,"[""KD""]"
full_sample,6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a,1.546231212883e+12,1,baseline,"[""4H"",""3S""]","[""KC"",""8H""]",,,,"[""3S""]"
full_sample,6601-66e4b693-af81-48c4-a502-79aa954c3f92,1.546231214342e+12,0,catch,"[""2C""]","[""3C""]",,,,"[""2C"",""3C""]"
full_sample,6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98,1.546231218788e+12,5,catch,"[""2C""]","[""10C""]",,,,"[""2C""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.546231219595e+12,3,baseline,"[""9C"",""KS""]","[""5S"",""JD""]",,,,"[""9C"",""KS""]"
full_sample,3144-14101ad1-1fb1-481d-b4e5-c4c1497b3134,1.54623122536e+12,1,baseline,"[""7S"",""QS""]","[""7D"",""8C""]",,,,"[""7S""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.546231236083e+12,4,baseline,"[""KD"",""6C""]","[""JS"",""10S""]",,,,"[""10S"",""JS""]"
full_sample,3144-14101ad1-1fb1-481d-b4e5-c4c1497b3134,1.546231241923e+12,1,baseline,"[""7S"",""QS""]","[""7D"",""8C""]",,,,"[""8C""]"
full_sample,6407-daf5bba2-c8d4-4d42-a1a5-3b2b152fd51a,1.546231250228e+12,2,overlap,"[""6S"",""10D""]","[""8H"",""10D""]",,,,"[""10D""]"
full_sample,9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42,1.546231251314e+12,4,baseline,"[""KD"",""6C""]","[""JS"",""10S""]",,,,"[""KD""]"
full_sample,6601-66e4b693-af81-48c4-a502-79aa954c3f92,1.546231252822e+12,1,baseline,"[""7D"",""QD""]","[""5C"",""3S""]",,,,"[""QD""]"
full_sample,3915-0138a19d-ea1f-44dc-ad1f-a8c55dbdc4be,1.546231255411e+12,0,overlap,"[""7D"",""KD""]","[""2H"",""KD""]",,,,"[""7D""]"
full_sample,3144-14101ad1-1fb1-481d-b4e5-c4c1497b3134,1.546231258215e+12,1,baseline,"[""7S"",""QS""]","[""7D"",""8C""]",,,,"[""QS""]"
