iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	timeFromMessage	revealedObjs	numRevealed	fullContext	eventType
single_player_sample	3837-ba9cb571-69a0-4969-a409-61c5a54a5ad1	1546803951509	5	catch	2C	QS	helper	bot	2500	2C	1	[{"name":"QS","gridX":1,"gridY":1},{"name":"6H","gridX":1,"gridY":4},{"name":"2S","gridX":2,"gridY":3},{"name":"2C","gridX":4,"gridY":3},{"name":"KH","gridX":4,"gridY":2},{"name":"4S","gridX":3,"gridY":3}]	reveal
single_player_sample	0018-e77183b4-1a16-4d57-a808-1851a459631c	1546803959918	0	overlap	QH,8S	4D,8S	seeker	bot	2500	QH,8S	2	[{"name":"QH","gridX":3,"gridY":3},{"name":"6H","gridX":2,"gridY":1},{"name":"8S","gridX":1,"gridY":3},{"name":"4D","gridX":4,"gridY":1},{"name":"JC","gridX":3,"gridY":1}]	reveal
single_player_sample	0018-e77183b4-1a16-4d57-a808-1851a459631c	1546803991969	1	catch	6S	9S	seeker	bot	2500	6S	1	[{"name":"4S","gridX":2,"gridY":1},{"name":"QS","gridX":2,"gridY":3},{"name":"9S","gridX":2,"gridY":2},{"name":"KS","gridX":3,"gridY":4},{"name":"6S","gridX":3,"gridY":3}]	reveal
single_player_sample	0018-e77183b4-1a16-4d57-a808-1851a459631c	1546804022478	2	baseline	7C,AC	3C,5S	seeker	bot	2500	7C,AC	2	[{"name":"5S","gridX":4,"gridY":2},{"name":"AC","gridX":3,"gridY":2},{"name":"2C","gridX":1,"gridY":4},{"name":"7C","gridX":1,"gridY":1},{"name":"AD","gridX":4,"gridY":3},{"name":"9S","gridX":4,"gridY":1},{"name":"3C","gridX":1,"gridY":2}]	reveal
single_player_sample	0018-e77183b4-1a16-4d57-a808-1851a459631c	1546804050580	3	baseline	5S,10H	2C,4H	seeker	human	18858	5S,10H	2	[{"name":"QS","gridX":4,"gridY":2},{"name":"10D","gridX":1,"gridY":1},{"name":"5S","gridX":1,"gridY":3},{"name":"4H","gridX":3,"gridY":1},{"name":"2C","gridX":4,"gridY":1},{"name":"10H","gridX":3,"gridY":3},{"name":"8H","gridX":2,"gridY":1}]	reveal
single_player_sample	0018-e77183b4-1a16-4d57-a808-1851a459631c	1546804074588	4	catch	JD	10D	seeker	human	14755	JD,10D	2	[{"name":"JD","gridX":3,"gridY":4},{"name":"10D","gridX":1,"gridY":2},{"name":"3D","gridX":1,"gridY":1},{"name":"QS","gridX":2,"gridY":3},{"name":"4C","gridX":3,"gridY":2},{"name":"7S","gridX":3,"gridY":3}]	reveal
single_player_sample	0018-e77183b4-1a16-4d57-a808-1851a459631c	1546804093291	5	overlap	5D,8S	6H,8S	seeker	human	9421	5D,8S	2	[{"name":"AH","gridX":2,"gridY":1},{"name":"7S","gridX":2,"gridY":4},{"name":"6D","gridX":2,"gridY":2},{"name":"8S","gridX":1,"gridY":3},{"name":"5D","gridX":2,"gridY":3},{"name":"6H","gridX":1,"gridY":4},{"name":"JH","gridX":4,"gridY":4},{"name":"9S","gridX":3,"gridY":1}]	reveal
single_player_sample	5689-658386e8-3b86-4e69-84ac-98cb2eea64cb	1546803908300	0	baseline	7D,3H	7H,6D	seeker	bot	2500	7D,3H	2	[{"name":"3H","gridX":3,"gridY":4},{"name":"7H","gridX":3,"gridY":2},{"name":"6D","gridX":3,"gridY":1},{"name":"KH","gridX":2,"gridY":4},{"name":"7D","gridX":4,"gridY":3}]	reveal
single_player_sample	5689-658386e8-3b86-4e69-84ac-98cb2eea64cb	1546803961176	1	overlap	9S,4S	6H,4S	seeker	bot	2500	9S	1	[{"name":"9C","gridX":1,"gridY":2},{"name":"7C","gridX":4,"gridY":4},{"name":"4D","gridX":1,"gridY":4},{"name":"6H","gridX":1,"gridY":3},{"name":"4S","gridX":2,"gridY":1},{"name":"9D","gridX":1,"gridY":1},{"name":"9S","gridX":4,"gridY":2}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804034035	0	catch	7S	JH	seeker	bot	2500	7S	1	[{"name":"5D","gridX":2,"gridY":3},{"name":"8C","gridX":1,"gridY":4},{"name":"KC","gridX":1,"gridY":2},{"name":"JH","gridX":4,"gridY":1},{"name":"7S","gridX":3,"gridY":3},{"name":"KH","gridX":1,"gridY":1},{"name":"AH","gridX":2,"gridY":4}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804061558	1	overlap	JS,4C	7H,4C	seeker	bot	2500	4C	1	[{"name":"5C","gridX":1,"gridY":1},{"name":"QD","gridX":2,"gridY":4},{"name":"7H","gridX":4,"gridY":3},{"name":"8S","gridX":3,"gridY":3},{"name":"JS","gridX":3,"gridY":2},{"name":"4C","gridX":1,"gridY":4},{"name":"2S","gridX":4,"gridY":4}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804078806	1	overlap	JS,4C	7H,4C	seeker	bot	2500	JS,4C	2	[{"name":"5C","gridX":1,"gridY":1},{"name":"QD","gridX":2,"gridY":4},{"name":"7H","gridX":4,"gridY":3},{"name":"8S","gridX":3,"gridY":3},{"name":"JS","gridX":3,"gridY":2},{"name":"4C","gridX":1,"gridY":4},{"name":"2S","gridX":4,"gridY":4}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804109693	2	baseline	2D,QC	JH,JD	seeker	bot	2500	2D,QC	2	[{"name":"2D","gridX":1,"gridY":4},{"name":"AC","gridX":3,"gridY":3},{"name":"JD","gridX":3,"gridY":1},{"name":"5D","gridX":3,"gridY":4},{"name":"QD","gridX":2,"gridY":2},{"name":"QC","gridX":2,"gridY":3},{"name":"JH","gridX":4,"gridY":1}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804140209	3	baseline	2H,8D	KD,10C	seeker	human	21150	2H	1	[{"name":"9C","gridX":1,"gridY":2},{"name":"4H","gridX":4,"gridY":2},{"name":"3H","gridX":1,"gridY":3},{"name":"KD","gridX":4,"gridY":1},{"name":"10C","gridX":2,"gridY":2},{"name":"8D","gridX":3,"gridY":3},{"name":"7H","gridX":3,"gridY":4},{"name":"2H","gridX":4,"gridY":3}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804149775	3	baseline	2H,8D	KD,10C	seeker	human	4392	8D	1	[{"name":"9C","gridX":1,"gridY":2},{"name":"4H","gridX":4,"gridY":2},{"name":"3H","gridX":1,"gridY":3},{"name":"KD","gridX":4,"gridY":1},{"name":"10C","gridX":2,"gridY":2},{"name":"8D","gridX":3,"gridY":3},{"name":"7H","gridX":3,"gridY":4},{"name":"2H","gridX":4,"gridY":3}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804162857	4	catch	6S	3C	seeker	human	3804	6S	1	[{"name":"JC","gridX":4,"gridY":2},{"name":"AH","gridX":2,"gridY":1},{"name":"6S","gridX":2,"gridY":2},{"name":"5D","gridX":1,"gridY":1},{"name":"7S","gridX":4,"gridY":1},{"name":"AS","gridX":3,"gridY":2},{"name":"3H","gridX":1,"gridY":3},{"name":"3C","gridX":3,"gridY":1}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804176983	5	overlap	5S,QH	JD,QH	seeker	human	4839	5S	1	[{"name":"10H","gridX":4,"gridY":3},{"name":"5S","gridX":2,"gridY":3},{"name":"6D","gridX":4,"gridY":4},{"name":"QH","gridX":2,"gridY":2},{"name":"JD","gridX":3,"gridY":3},{"name":"KS","gridX":1,"gridY":4},{"name":"9H","gridX":4,"gridY":2},{"name":"9D","gridX":3,"gridY":2}]	reveal
single_player_sample	5260-7ad0bb42-a24f-4ffd-ab1f-8caff687e465	1546804190856	5	overlap	5S,QH	JD,QH	seeker	human	8694	QH	1	[{"name":"10H","gridX":4,"gridY":3},{"name":"5S","gridX":2,"gridY":3},{"name":"6D","gridX":4,"gridY":4},{"name":"QH","gridX":2,"gridY":2},{"name":"JD","gridX":3,"gridY":3},{"name":"KS","gridX":1,"gridY":4},{"name":"9H","gridX":4,"gridY":2},{"name":"9D","gridX":3,"gridY":2}]	reveal
single_player_sample	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	1546804081383	0	overlap	8S,3S	7D,3S	helper	human	11666	8S,3S	2	[{"name":"7S","gridX":2,"gridY":4},{"name":"JD","gridX":2,"gridY":3},{"name":"4S","gridX":1,"gridY":1},{"name":"3S","gridX":4,"gridY":1},{"name":"7D","gridX":1,"gridY":3},{"name":"8S","gridX":4,"gridY":3},{"name":"6H","gridX":1,"gridY":2}]	reveal
single_player_sample	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	1546804098871	1	baseline	6C,AH	2D,QC	helper	human	8050	6C,AH	2	[{"name":"2D","gridX":4,"gridY":1},{"name":"3C","gridX":2,"gridY":3},{"name":"6C","gridX":4,"gridY":3},{"name":"QC","gridX":3,"gridY":1},{"name":"AH","gridX":2,"gridY":1}]	reveal
single_player_sample	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	1546804121333	2	catch	AD	QS	helper	human	10020	AD	1	[{"name":"AD","gridX":2,"gridY":2},{"name":"JC","gridX":1,"gridY":4},{"name":"JD","gridX":4,"gridY":2},{"name":"QS","gridX":4,"gridY":3},{"name":"3D","gridX":1,"gridY":3},{"name":"9D","gridX":3,"gridY":4}]	reveal
single_player_sample	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	1546804156459	3	catch	9C	2D	helper	bot	2500	9C	1	[{"name":"9C","gridX":1,"gridY":4},{"name":"QD","gridX":1,"gridY":2},{"name":"5S","gridX":2,"gridY":4},{"name":"5H","gridX":1,"gridY":1},{"name":"JD","gridX":3,"gridY":3},{"name":"2D","gridX":4,"gridY":3},{"name":"6H","gridX":2,"gridY":1}]	reveal
single_player_sample	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	1546804176299	4	baseline	8D,5S	KC,QS	helper	bot	2500	8D,5S	2	[{"name":"5S","gridX":1,"gridY":4},{"name":"KC","gridX":4,"gridY":4},{"name":"AS","gridX":3,"gridY":1},{"name":"8D","gridX":3,"gridY":2},{"name":"QS","gridX":3,"gridY":3}]	reveal
single_player_sample	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	1546804191901	5	overlap	8S,7D	10H,7D	helper	bot	2500	8S,7D	2	[{"name":"7D","gridX":3,"gridY":4},{"name":"2D","gridX":4,"gridY":3},{"name":"10H","gridX":2,"gridY":4},{"name":"7H","gridX":2,"gridY":1},{"name":"8S","gridX":4,"gridY":1},{"name":"QD","gridX":3,"gridY":1}]	reveal
single_player_sample	8651-9956484b-bc2b-4c1f-9f21-22e12fb86c4e	1546804240648	0	baseline	2H,4C	10S,7H	seeker	bot	2500	7H	1	[{"name":"10S","gridX":1,"gridY":2},{"name":"4C","gridX":4,"gridY":3},{"name":"3C","gridX":4,"gridY":2},{"name":"9S","gridX":1,"gridY":4},{"name":"2H","gridX":3,"gridY":3},{"name":"7H","gridX":3,"gridY":1}]	reveal
single_player_sample	8651-9956484b-bc2b-4c1f-9f21-22e12fb86c4e	1546804260851	0	baseline	2H,4C	10S,7H	seeker	bot	2500	2H,4C	2	[{"name":"10S","gridX":1,"gridY":2},{"name":"4C","gridX":4,"gridY":3},{"name":"3C","gridX":4,"gridY":2},{"name":"9S","gridX":1,"gridY":4},{"name":"2H","gridX":3,"gridY":3},{"name":"7H","gridX":3,"gridY":1}]	reveal
single_player_sample	8651-9956484b-bc2b-4c1f-9f21-22e12fb86c4e	1546804276539	1	catch	8H	AD	seeker	bot	2500	8H	1	[{"name":"AD","gridX":3,"gridY":4},{"name":"6H","gridX":2,"gridY":4},{"name":"8H","gridX":2,"gridY":1},{"name":"3D","gridX":4,"gridY":2},{"name":"7H","gridX":4,"gridY":3}]	reveal
single_player_sample	8651-9956484b-bc2b-4c1f-9f21-22e12fb86c4e	1546804292114	2	overlap	10D,AC	10C,AC	seeker	bot	2500	10D,AC	2	[{"name":"10S","gridX":1,"gridY":3},{"name":"8H","gridX":2,"gridY":2},{"name":"10C","gridX":3,"gridY":1},{"name":"AC","gridX":4,"gridY":2},{"name":"10D","gridX":3,"gridY":2}]	reveal
single_player_sample	8651-9956484b-bc2b-4c1f-9f21-22e12fb86c4e	1546804311115	3	overlap	AD,AS	5D,AS	seeker	human	9764	AS,AD	2	[{"name":"AS","gridX":2,"gridY":3},{"name":"JD","gridX":4,"gridY":3},{"name":"KS","gridX":3,"gridY":2},{"name":"5D","gridX":1,"gridY":3},{"name":"AD","gridX":4,"gridY":1}]	reveal
single_player_sample	8651-9956484b-bc2b-4c1f-9f21-22e12fb86c4e	1546804324699	4	catch	10S	KH	seeker	human	4354	10S	1	[{"name":"6S","gridX":1,"gridY":2},{"name":"10S","gridX":3,"gridY":2},{"name":"JH","gridX":2,"gridY":3},{"name":"5D","gridX":4,"gridY":4},{"name":"KH","gridX":1,"gridY":3},{"name":"3S","gridX":1,"gridY":1}]	reveal
single_player_sample	8651-9956484b-bc2b-4c1f-9f21-22e12fb86c4e	1546804343553	5	baseline	4H,10H	3C,QC	seeker	human	9645	4H,10H	2	[{"name":"3C","gridX":1,"gridY":3},{"name":"KC","gridX":1,"gridY":1},{"name":"QC","gridX":4,"gridY":4},{"name":"9D","gridX":2,"gridY":4},{"name":"10H","gridX":2,"gridY":1},{"name":"4H","gridX":3,"gridY":3}]	reveal
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804249523	0	catch	10D	AD	seeker	bot	2500	10D	1	[{"name":"10D","gridX":3,"gridY":1},{"name":"JC","gridX":3,"gridY":3},{"name":"4D","gridX":4,"gridY":3},{"name":"9C","gridX":1,"gridY":1},{"name":"6H","gridX":3,"gridY":4},{"name":"AH","gridX":4,"gridY":2},{"name":"AD","gridX":1,"gridY":3}]	reveal
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804265438	1	overlap	3C,2H	7S,2H	seeker	bot	2500	3C,2H	2	[{"name":"7S","gridX":1,"gridY":2},{"name":"3C","gridX":4,"gridY":2},{"name":"JC","gridX":4,"gridY":4},{"name":"10D","gridX":1,"gridY":1},{"name":"2H","gridX":1,"gridY":3}]	reveal
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804281068	2	baseline	JD,7C	8S,9H	seeker	bot	2500	JD,7C	2	[{"name":"7H","gridX":2,"gridY":4},{"name":"JD","gridX":2,"gridY":2},{"name":"8D","gridX":2,"gridY":3},{"name":"6H","gridX":3,"gridY":2},{"name":"JS","gridX":1,"gridY":3},{"name":"8S","gridX":4,"gridY":4},{"name":"7C","gridX":1,"gridY":1},{"name":"9H","gridX":3,"gridY":4}]	reveal
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804302409	3	overlap	AH,KH	KC,KH	seeker	human	12044	AH,KH	2	[{"name":"KH","gridX":1,"gridY":3},{"name":"KC","gridX":3,"gridY":2},{"name":"4S","gridX":2,"gridY":1},{"name":"2S","gridX":3,"gridY":1},{"name":"JH","gridX":2,"gridY":3},{"name":"AH","gridX":3,"gridY":3},{"name":"QC","gridX":2,"gridY":2},{"name":"2D","gridX":4,"gridY":4}]	reveal
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804317118	4	catch	4H	7H	seeker	human	5406	4H	1	[{"name":"9H","gridX":3,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"4D","gridX":1,"gridY":3},{"name":"QC","gridX":3,"gridY":1},{"name":"4H","gridX":4,"gridY":4},{"name":"7H","gridX":3,"gridY":3},{"name":"3H","gridX":1,"gridY":2}]	reveal
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804334662	5	baseline	5D,QS	QC,4H	seeker	human	8249	5D,QS	2	[{"name":"QS","gridX":4,"gridY":4},{"name":"5D","gridX":3,"gridY":1},{"name":"QH","gridX":1,"gridY":4},{"name":"9S","gridX":1,"gridY":1},{"name":"QC","gridX":4,"gridY":2},{"name":"5S","gridX":4,"gridY":3},{"name":"4H","gridX":2,"gridY":2},{"name":"9H","gridX":2,"gridY":3}]	reveal
single_player_sample	6941-b007f44a-ab46-4012-937d-1bb2f260ffde	1546804513897	0	baseline	10C,AS	8H,QC	helper	human	17054	10C,AS	2	[{"name":"8H","gridX":4,"gridY":1},{"name":"7H","gridX":1,"gridY":1},{"name":"AS","gridX":1,"gridY":2},{"name":"QC","gridX":3,"gridY":1},{"name":"10C","gridX":3,"gridY":2}]	reveal
single_player_sample	6941-b007f44a-ab46-4012-937d-1bb2f260ffde	1546804531772	1	overlap	2D,6S	QC,6S	helper	human	8645	2D,6S	2	[{"name":"9C","gridX":4,"gridY":3},{"name":"QC","gridX":2,"gridY":1},{"name":"6S","gridX":2,"gridY":3},{"name":"2S","gridX":1,"gridY":1},{"name":"2H","gridX":4,"gridY":4},{"name":"2D","gridX":4,"gridY":1}]	reveal
single_player_sample	6941-b007f44a-ab46-4012-937d-1bb2f260ffde	1546804545212	2	catch	5D	3C	helper	human	4216	5D	1	[{"name":"KD","gridX":4,"gridY":1},{"name":"5S","gridX":3,"gridY":2},{"name":"5D","gridX":3,"gridY":1},{"name":"7S","gridX":2,"gridY":3},{"name":"3C","gridX":2,"gridY":4},{"name":"7C","gridX":2,"gridY":1},{"name":"2D","gridX":4,"gridY":2}]	reveal
single_player_sample	6941-b007f44a-ab46-4012-937d-1bb2f260ffde	1546804560876	3	overlap	KD,9H	6H,9H	helper	bot	2500	9H	1	[{"name":"10D","gridX":4,"gridY":1},{"name":"KD","gridX":3,"gridY":1},{"name":"6H","gridX":1,"gridY":4},{"name":"3D","gridX":3,"gridY":4},{"name":"QD","gridX":3,"gridY":2},{"name":"JC","gridX":1,"gridY":2},{"name":"9H","gridX":2,"gridY":4}]	reveal
single_player_sample	6941-b007f44a-ab46-4012-937d-1bb2f260ffde	1546804574404	3	overlap	KD,9H	6H,9H	helper	bot	2500	KD,9H	2	[{"name":"10D","gridX":4,"gridY":1},{"name":"KD","gridX":3,"gridY":1},{"name":"6H","gridX":1,"gridY":4},{"name":"3D","gridX":3,"gridY":4},{"name":"QD","gridX":3,"gridY":2},{"name":"JC","gridX":1,"gridY":2},{"name":"9H","gridX":2,"gridY":4}]	reveal
single_player_sample	6941-b007f44a-ab46-4012-937d-1bb2f260ffde	1546804587034	4	catch	7H	4D	helper	bot	2500	7H	1	[{"name":"KH","gridX":4,"gridY":2},{"name":"4D","gridX":2,"gridY":1},{"name":"JH","gridX":3,"gridY":1},{"name":"7H","gridX":3,"gridY":2},{"name":"5S","gridX":2,"gridY":2},{"name":"9H","gridX":1,"gridY":3}]	reveal
single_player_sample	6941-b007f44a-ab46-4012-937d-1bb2f260ffde	1546804602459	5	baseline	AH,2C	3C,JD	helper	bot	2500	AH,2C	2	[{"name":"2C","gridX":2,"gridY":3},{"name":"3C","gridX":3,"gridY":1},{"name":"5D","gridX":2,"gridY":2},{"name":"JD","gridX":4,"gridY":1},{"name":"AH","gridX":4,"gridY":3},{"name":"8C","gridX":3,"gridY":4}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804525622	0	catch	KH	JD	seeker	bot	2500	KH	1	[{"name":"JH","gridX":4,"gridY":4},{"name":"10D","gridX":1,"gridY":2},{"name":"JD","gridX":3,"gridY":1},{"name":"KC","gridX":4,"gridY":2},{"name":"9S","gridX":2,"gridY":4},{"name":"AS","gridX":3,"gridY":3},{"name":"KH","gridX":3,"gridY":4}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804542715	1	overlap	QS,7D	JC,7D	seeker	bot	2500	QS,7D	2	[{"name":"QS","gridX":3,"gridY":2},{"name":"JC","gridX":3,"gridY":4},{"name":"QC","gridX":2,"gridY":4},{"name":"3C","gridX":1,"gridY":4},{"name":"9D","gridX":2,"gridY":2},{"name":"7D","gridX":4,"gridY":3}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804559839	2	baseline	7C,4H	9S,10D	seeker	bot	2500	9S	1	[{"name":"9S","gridX":4,"gridY":3},{"name":"JC","gridX":1,"gridY":4},{"name":"7C","gridX":4,"gridY":4},{"name":"10D","gridX":3,"gridY":4},{"name":"8D","gridX":2,"gridY":4},{"name":"4H","gridX":4,"gridY":2},{"name":"8C","gridX":1,"gridY":1}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804575270	2	baseline	7C,4H	9S,10D	seeker	bot	2500	7C,4H	2	[{"name":"9S","gridX":4,"gridY":3},{"name":"JC","gridX":1,"gridY":4},{"name":"7C","gridX":4,"gridY":4},{"name":"10D","gridX":3,"gridY":4},{"name":"8D","gridX":2,"gridY":4},{"name":"4H","gridX":4,"gridY":2},{"name":"8C","gridX":1,"gridY":1}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804622915	3	baseline	AD,KC	5S,8H	seeker	human	38309	AD	1	[{"name":"KC","gridX":2,"gridY":2},{"name":"5S","gridX":3,"gridY":2},{"name":"8H","gridX":3,"gridY":1},{"name":"AD","gridX":3,"gridY":3},{"name":"JC","gridX":2,"gridY":4}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804635192	3	baseline	AD,KC	5S,8H	seeker	human	7111	KC	1	[{"name":"KC","gridX":2,"gridY":2},{"name":"5S","gridX":3,"gridY":2},{"name":"8H","gridX":3,"gridY":1},{"name":"AD","gridX":3,"gridY":3},{"name":"JC","gridX":2,"gridY":4}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804647463	4	catch	6S	JD	seeker	human	3003	6S	1	[{"name":"6S","gridX":2,"gridY":1},{"name":"5C","gridX":3,"gridY":3},{"name":"8D","gridX":2,"gridY":4},{"name":"2S","gridX":4,"gridY":4},{"name":"JD","gridX":1,"gridY":3}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804659916	5	overlap	AD,2H	10D,2H	seeker	human	3194	AD	1	[{"name":"2H","gridX":4,"gridY":4},{"name":"AD","gridX":3,"gridY":4},{"name":"10C","gridX":2,"gridY":3},{"name":"10D","gridX":1,"gridY":1},{"name":"2S","gridX":2,"gridY":4}]	reveal
single_player_sample	9494-f99b19eb-314a-4185-b0ba-505f6236b38d	1546804668498	5	overlap	AD,2H	10D,2H	seeker	human	3418	2H	1	[{"name":"2H","gridX":4,"gridY":4},{"name":"AD","gridX":3,"gridY":4},{"name":"10C","gridX":2,"gridY":3},{"name":"10D","gridX":1,"gridY":1},{"name":"2S","gridX":2,"gridY":4}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804701722	0	baseline	6D,4H	4D,7C	helper	human	23821	6D	1	[{"name":"4H","gridX":1,"gridY":2},{"name":"2C","gridX":4,"gridY":4},{"name":"4D","gridX":1,"gridY":4},{"name":"7C","gridX":4,"gridY":1},{"name":"6D","gridX":3,"gridY":4}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804711901	0	baseline	6D,4H	4D,7C	helper	human	4993	4H	1	[{"name":"4H","gridX":1,"gridY":2},{"name":"2C","gridX":4,"gridY":4},{"name":"4D","gridX":1,"gridY":4},{"name":"7C","gridX":4,"gridY":1},{"name":"6D","gridX":3,"gridY":4}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804727015	1	catch	2H	QS	helper	human	5578	AC,QS	2	[{"name":"AC","gridX":1,"gridY":1},{"name":"QH","gridX":3,"gridY":2},{"name":"9D","gridX":4,"gridY":3},{"name":"9S","gridX":1,"gridY":3},{"name":"8D","gridX":4,"gridY":1},{"name":"2S","gridX":3,"gridY":1},{"name":"QS","gridX":2,"gridY":3},{"name":"2H","gridX":3,"gridY":4}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804736833	1	catch	2H	QS	helper	human	4633	QH,2H	2	[{"name":"AC","gridX":1,"gridY":1},{"name":"QH","gridX":3,"gridY":2},{"name":"9D","gridX":4,"gridY":3},{"name":"9S","gridX":1,"gridY":3},{"name":"8D","gridX":4,"gridY":1},{"name":"2S","gridX":3,"gridY":1},{"name":"QS","gridX":2,"gridY":3},{"name":"2H","gridX":3,"gridY":4}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804750876	2	overlap	5S,AD	QH,AD	helper	human	4725	5S	1	[{"name":"5S","gridX":4,"gridY":1},{"name":"7C","gridX":2,"gridY":1},{"name":"JC","gridX":1,"gridY":4},{"name":"10D","gridX":4,"gridY":2},{"name":"AD","gridX":3,"gridY":4},{"name":"AC","gridX":2,"gridY":2},{"name":"QH","gridX":3,"gridY":3}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804766010	2	overlap	5S,AD	QH,AD	helper	human	9942	AC	1	[{"name":"5S","gridX":4,"gridY":1},{"name":"7C","gridX":2,"gridY":1},{"name":"JC","gridX":1,"gridY":4},{"name":"10D","gridX":4,"gridY":2},{"name":"AD","gridX":3,"gridY":4},{"name":"AC","gridX":2,"gridY":2},{"name":"QH","gridX":3,"gridY":3}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804777366	2	overlap	5S,AD	QH,AD	helper	human	6188	QH,JC	2	[{"name":"5S","gridX":4,"gridY":1},{"name":"7C","gridX":2,"gridY":1},{"name":"JC","gridX":1,"gridY":4},{"name":"10D","gridX":4,"gridY":2},{"name":"AD","gridX":3,"gridY":4},{"name":"AC","gridX":2,"gridY":2},{"name":"QH","gridX":3,"gridY":3}]	reveal
single_player_sample	4141-27a93b73-be78-40f5-83eb-5816e48ddab8	1546804788180	2	overlap	5S,AD	QH,AD	helper	human	5635	10D,7C	2	[{"name":"5S","gridX":4,"gridY":1},{"name":"7C","gridX":2,"gridY":1},{"name":"JC","gridX":1,"gridY":4},{"name":"10D","gridX":4,"gridY":2},{"name":"AD","gridX":3,"gridY":4},{"name":"AC","gridX":2,"gridY":2},{"name":"QH","gridX":3,"gridY":3}]	reveal
single_player_sample	7533-c5b110e9-34a1-4aed-8f8e-9b547f66c1dc	1546804722310	0	overlap	8S,10C	6D,10C	helper	human	23179	8S	1	[{"name":"9C","gridX":1,"gridY":4},{"name":"6D","gridX":1,"gridY":1},{"name":"10C","gridX":3,"gridY":3},{"name":"QD","gridX":1,"gridY":3},{"name":"8S","gridX":3,"gridY":2},{"name":"KH","gridX":2,"gridY":2},{"name":"5S","gridX":3,"gridY":4}]	reveal
single_player_sample	7533-c5b110e9-34a1-4aed-8f8e-9b547f66c1dc	1546804738956	0	overlap	8S,10C	6D,10C	helper	human	11598	10C	1	[{"name":"9C","gridX":1,"gridY":4},{"name":"6D","gridX":1,"gridY":1},{"name":"10C","gridX":3,"gridY":3},{"name":"QD","gridX":1,"gridY":3},{"name":"8S","gridX":3,"gridY":2},{"name":"KH","gridX":2,"gridY":2},{"name":"5S","gridX":3,"gridY":4}]	reveal
single_player_sample	7533-c5b110e9-34a1-4aed-8f8e-9b547f66c1dc	1546804752485	1	baseline	8C,QH	6H,KS	helper	human	4427	8C	1	[{"name":"8C","gridX":1,"gridY":4},{"name":"QH","gridX":2,"gridY":2},{"name":"JS","gridX":1,"gridY":1},{"name":"6H","gridX":4,"gridY":3},{"name":"KS","gridX":1,"gridY":3}]	reveal
