alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
3.48,18.85,0.67,prag_emp,-547.3513814938025,-6.214608098422191
3.48,18.79,0.58,prag_emp,-547.0800106243925,-6.214608098422191
3.48,19.89,0.54,prag_emp,-547.6126232980021,-6.214608098422191
3.48,18.27,0.54,prag_emp,-548.2131407136781,-6.214608098422191
3.48,18.92,0.63,prag_emp,-546.7277502101169,-6.214608098422191
3.48,19.96,0.7,prag_emp,-547.286220002745,-6.214608098422191
3.48,19.96,0.65,prag_emp,-546.1220676835353,-6.214608098422191
3.48,19.29,0.62,prag_emp,-546.4259316859271,-6.214608098422191
3.48,17.29,0.62,prag_emp,-548.391873111532,-6.214608098422191
3.48,18.56,0.62,prag_emp,-547.0026291157886,-6.214608098422191
3.48,17.81,0.55,prag_emp,-548.3054288654795,-6.214608098422191
3.48,18.19,0.55,prag_emp,-548.0270827168887,-6.214608098422191
3.48,19.69,0.63,prag_emp,-546.1678491862967,-6.214608098422191
3.48,17.7,0.6,prag_emp,-547.8500346327805,-6.214608098422191
3.48,19.35,0.59,prag_emp,-546.6061067117718,-6.214608098422191
3.57,17.76,0.64,prag_emp,-547.4165508320258,-6.214608098422191
3.57,19.3,0.65,prag_emp,-546.1625318201525,-6.214608098422191
3.52,19.8,0.56,prag_emp,-546.8611393777909,-6.214608098422191
3.52,17.92,0.63,prag_emp,-547.408409789586,-6.214608098422191
3.52,19.4,0.57,prag_emp,-546.7393403249092,-6.214608098422191
3.52,18.98,0.58,prag_emp,-546.7445153346023,-6.214608098422191
3.85,19.32,0.59,prag_emp,-547.238055798832,-6.214608098422191
3.47,19.4,0.64,prag_emp,-546.4840055746453,-6.214608098422191
3.54,18.92,0.59,prag_emp,-546.5528770992405,-6.214608098422191
3.99,17.16,0.59,prag_emp,-549.2265269846672,-6.214608098422191
3.99,19.41,0.64,prag_emp,-548.2786089472769,-6.214608098422191
3.4,19.32,0.62,prag_emp,-547.0883670993588,-6.214608098422191
3.87,19.37,0.69,prag_emp,-547.8712036088665,-6.214608098422191
3.86,17.75,0.65,prag_emp,-547.9462202955563,-6.214608098422191
3.86,19.81,0.55,prag_emp,-548.4550753815005,-6.214608098422191
3.64,19.55,0.55,prag_emp,-547.1271003664399,-6.214608098422191
3.79,19.28,0.59,prag_emp,-546.797968428748,-6.214608098422191
3.63,16.88,0.57,prag_emp,-548.114160693697,-6.214608098422191
3.81,19.24,0.5,prag_emp,-550.0029880562538,-6.214608098422191
3.81,17.39,0.59,prag_emp,-547.7387125877588,-6.214608098422191
3.81,17.1,0.56,prag_emp,-548.2968856966692,-6.214608098422191
3.81,18.29,0.63,prag_emp,-547.0698842198791,-6.214608098422191
3.81,18.93,0.61,prag_emp,-546.7821547549992,-6.214608098422191
3.81,19.83,0.6,prag_emp,-546.6833043543666,-6.214608098422191
3.36,17.4,0.51,prag_emp,-550.8544086926511,-6.214608098422191
3.36,18.71,0.55,prag_emp,-548.8262639591899,-6.214608098422191
3.85,19.52,0.6,prag_emp,-547.045439577434,-6.214608098422191
3.85,18.7,0.61,prag_emp,-547.1493979539505,-6.214608098422191
3.41,19.42,0.71,prag_emp,-548.7438174824417,-6.214608098422191
3.41,19.94,0.62,prag_emp,-546.5607743912459,-6.214608098422191
3.41,17.19,0.66,prag_emp,-549.928210715657,-6.214608098422191
3.54,18.61,0.56,prag_emp,-547.239410528058,-6.214608098422191
3.54,19.12,0.68,prag_emp,-546.994051718822,-6.214608098422191
3.54,19.47,0.69,prag_emp,-546.9990294056574,-6.214608098422191
3.59,19.28,0.63,prag_emp,-545.9906234178678,-6.214608098422191
3.59,19.85,0.67,prag_emp,-546.0787086958222,-6.214608098422191
3.59,18.28,0.52,prag_emp,-548.3614712653482,-6.214608098422191
3.59,19.71,0.61,prag_emp,-545.8284979083923,-6.214608098422191
3.59,18.76,0.61,prag_emp,-546.3409294000251,-6.214608098422191
4.02,19.46,0.6,prag_emp,-548.9256168157762,-6.214608098422191
3.82,18.77,0.71,prag_emp,-548.5740538803736,-6.214608098422191
3.82,19.24,0.65,prag_emp,-546.7655510379072,-6.214608098422191
3.46,18.04,0.54,prag_emp,-548.5072383250314,-6.214608098422191
3.91,17.18,0.57,prag_emp,-548.7251484661672,-6.214608098422191
3.91,18.14,0.67,prag_emp,-548.4002250296076,-6.214608098422191
3.91,18.72,0.6,prag_emp,-547.7453180178177,-6.214608098422191
3.91,16.9,0.61,prag_emp,-548.6570372774015,-6.214608098422191
3.71,17.82,0.66,prag_emp,-547.4650507023372,-6.214608098422191
3.85,18.39,0.61,prag_emp,-547.2790997660277,-6.214608098422191
3.62,19.8,0.6,prag_emp,-545.8971588617117,-6.214608098422191
3.62,17.33,0.51,prag_emp,-549.0437642707939,-6.214608098422191
3.46,19.25,0.7,prag_emp,-548.0313627988044,-6.214608098422191
3.85,18.65,0.67,prag_emp,-547.602865718762,-6.214608098422191
4.03,19.35,0.64,prag_emp,-548.7983271085246,-6.214608098422191
3.56,18.1,0.58,prag_emp,-547.1453101401207,-6.214608098422191
3.93,18.62,0.65,prag_emp,-547.9623017614086,-6.214608098422191
3.93,17.96,0.7,prag_emp,-549.5884106237551,-6.214608098422191
3.93,17.28,0.56,prag_emp,-549.0107060785648,-6.214608098422191
3.81,16.72,0.56,prag_emp,-548.5594551498833,-6.214608098422191
3.81,17.15,0.67,prag_emp,-548.653972217674,-6.214608098422191
3.81,17.35,0.61,prag_emp,-547.6955646286463,-6.214608098422191
3.81,17.81,0.64,prag_emp,-547.484791281108,-6.214608098422191
3.81,18.14,0.63,prag_emp,-547.1661569395799,-6.214608098422191
3.66,17.55,0.62,prag_emp,-547.2366233995145,-6.214608098422191
3.66,19.56,0.62,prag_emp,-545.8534200088826,-6.214608098422191
3.66,17.96,0.58,prag_emp,-547.0669315730213,-6.214608098422191
3.73,19.65,0.62,prag_emp,-546.0308014181442,-6.214608098422191
3.73,18.17,0.7,prag_emp,-548.2982027677814,-6.214608098422191
3.73,19.33,0.72,prag_emp,-548.2110691937589,-6.214608098422191
3.56,19.43,0.71,prag_emp,-547.6862172780839,-6.214608098422191
3.62,19.4,0.67,prag_emp,-546.335176578293,-6.214608098422191
3.63,19.38,0.62,prag_emp,-545.9090525463847,-6.214608098422191
3.63,19.47,0.66,prag_emp,-546.1035600630111,-6.214608098422191
3.63,17.67,0.56,prag_emp,-547.5850671028303,-6.214608098422191
3.63,17.17,0.56,prag_emp,-547.9697278066667,-6.214608098422191
3.63,18.76,0.61,prag_emp,-546.2926728784588,-6.214608098422191
3.63,18.94,0.64,prag_emp,-546.2196667767834,-6.214608098422191
3.63,19.32,0.62,prag_emp,-545.9395342621015,-6.214608098422191
3.63,19.78,0.65,prag_emp,-545.7999571837554,-6.214608098422191
3.63,17.33,0.59,prag_emp,-547.5099414025549,-6.214608098422191
3.97,18.16,0.57,prag_emp,-548.9610014279892,-6.214608098422191
3.62,17.9,0.59,prag_emp,-547.0328026205949,-6.214608098422191
3.62,16.28,0.54,prag_emp,-549.1853629732834,-6.214608098422191
3.62,15.77,0.59,prag_emp,-549.5169744536713,-6.214608098422191
3.73,15.03,0.37,prag_emp,-555.9675725508218,-6.214608098422191
3.73,15.63,0.39,prag_emp,-554.6355711102701,-6.214608098422191
3.73,17.4,0.49,prag_emp,-549.8200030130937,-6.214608098422191
3.73,18.03,0.6,prag_emp,-546.93290399239,-6.214608098422191
3.73,19.21,0.63,prag_emp,-546.1880366342228,-6.214608098422191
3.52,18.41,0.63,prag_emp,-546.9169606128731,-6.214608098422191
3.52,19.84,0.61,prag_emp,-545.9413460479776,-6.214608098422191
3.71,19.71,0.61,prag_emp,-546.0053728501994,-6.214608098422191
3.71,19.91,0.59,prag_emp,-546.2541356056286,-6.214608098422191
3.71,17.52,0.62,prag_emp,-547.2769710657144,-6.214608098422191
