alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
3.65,21.19,0,lit_unif,-845.7633440074306,-6.214608098422191
3.94,21.45,0,lit_unif,-844.4454062833406,-6.214608098422191
3.63,20.31,0,lit_unif,-845.9215475028421,-6.214608098422191
4,18.35,0,lit_unif,-844.3750856972802,-6.214608098422191
4,18,0,lit_unif,-844.3750856972802,-6.214608098422191
4.37,19.41,0,lit_unif,-845.1513335672896,-6.214608098422191
4.52,20.16,0,lit_unif,-845.9543327354417,-6.214608098422191
3.79,18.99,0,lit_unif,-844.9106775458836,-6.214608098422191
3.88,16.99,0,lit_unif,-844.579924613681,-6.214608098422191
4.2,22.33,0,lit_unif,-844.5581297143627,-6.214608098422191
4.2,15.64,0,lit_unif,-844.5581297143627,-6.214608098422191
4.2,17.54,0,lit_unif,-844.5581297143627,-6.214608098422191
4.2,19.4,0,lit_unif,-844.5581297143627,-6.214608098422191
4.17,18.09,0,lit_unif,-844.4927837011256,-6.214608098422191
4.27,23.22,0,lit_unif,-844.7580470940485,-6.214608098422191
3.93,26.29,0,lit_unif,-844.463264784878,-6.214608098422191
3.93,26.39,0,lit_unif,-844.463264784878,-6.214608098422191
3.73,27.26,0,lit_unif,-845.223238657946,-6.214608098422191
4.05,26.22,0,lit_unif,-844.362843255234,-6.214608098422191
3.73,29.18,0,lit_unif,-845.223238657946,-6.214608098422191
3.99,26.37,0,lit_unif,-844.3825074455513,-6.214608098422191
3.85,24.46,0,lit_unif,-844.672471226974,-6.214608098422191
4.28,27.74,0,lit_unif,-844.7918298499378,-6.214608098422191
4.1,27.96,0,lit_unif,-844.3905586819237,-6.214608098422191
4.32,25.82,0,lit_unif,-844.9394947903087,-6.214608098422191
3.79,24.17,0,lit_unif,-844.9106775458836,-6.214608098422191
3.82,26.16,0,lit_unif,-844.7825486571853,-6.214608098422191
3.91,26.71,0,lit_unif,-844.5044012187726,-6.214608098422191
4.22,24.06,0,lit_unif,-844.6085859776484,-6.214608098422191
4.22,21.81,0,lit_unif,-844.6085859776484,-6.214608098422191
4.07,18.23,0,lit_unif,-844.3692459383658,-6.214608098422191
3.97,15.09,0,lit_unif,-844.4024576794943,-6.214608098422191
3.97,18.58,0,lit_unif,-844.4024576794943,-6.214608098422191
3.97,20.3,0,lit_unif,-844.4024576794943,-6.214608098422191
3.66,19.92,0,lit_unif,-845.6877962073795,-6.214608098422191
3.66,17.59,0,lit_unif,-845.6877962073795,-6.214608098422191
3.91,19.62,0,lit_unif,-844.5044012187726,-6.214608098422191
3.91,16.82,0,lit_unif,-844.5044012187726,-6.214608098422191
3.95,15.24,0,lit_unif,-844.4293306053261,-6.214608098422191
4.19,16.35,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,16.06,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,12.95,0,lit_unif,-844.5349552462951,-6.214608098422191
4.19,13.67,0,lit_unif,-844.5349552462951,-6.214608098422191
3.61,14.14,0,lit_unif,-846.0893790710271,-6.214608098422191
3.77,13.08,0,lit_unif,-845.0063884878341,-6.214608098422191
4.24,11.95,0,lit_unif,-844.6644267631193,-6.214608098422191
4.24,8.38,0,lit_unif,-844.6644267631193,-6.214608098422191
3.67,5.71,0,lit_unif,-845.6145878813882,-6.214608098422191
3.82,2.22,0,lit_unif,-844.7825486571853,-6.214608098422191
3.82,0.78,0,lit_unif,-844.7825486571853,-6.214608098422191
4.07,2.76,0,lit_unif,-844.3692459383658,-6.214608098422191
3.81,0.32,0,lit_unif,-844.8232264788955,-6.214608098422191
4,1.94,0,lit_unif,-844.3750856972802,-6.214608098422191
3.93,4.47,0,lit_unif,-844.463264784878,-6.214608098422191
4.1,8.8,0,lit_unif,-844.3905586819237,-6.214608098422191
4.1,10.31,0,lit_unif,-844.3905586819237,-6.214608098422191
4.1,14.69,0,lit_unif,-844.3905586819237,-6.214608098422191
4.1,16.26,0,lit_unif,-844.3905586819237,-6.214608098422191
4.36,15.85,0,lit_unif,-845.1066086037836,-6.214608098422191
4.36,11.47,0,lit_unif,-845.1066086037836,-6.214608098422191
4.36,15.13,0,lit_unif,-845.1066086037836,-6.214608098422191
4.07,14.19,0,lit_unif,-844.3692459383658,-6.214608098422191
4.24,14.21,0,lit_unif,-844.6644267631193,-6.214608098422191
4.24,17.15,0,lit_unif,-844.6644267631193,-6.214608098422191
4.29,18.53,0,lit_unif,-844.8268788193152,-6.214608098422191
4.3,14.95,0,lit_unif,-844.8631811199848,-6.214608098422191
3.82,14.54,0,lit_unif,-844.7825486571853,-6.214608098422191
3.58,11.63,0,lit_unif,-846.3595813017853,-6.214608098422191
4.37,17.2,0,lit_unif,-845.1513335672896,-6.214608098422191
4.33,17.94,0,lit_unif,-844.97948099671,-6.214608098422191
4.01,20.41,0,lit_unif,-844.3693437518145,-6.214608098422191
4.12,22.78,0,lit_unif,-844.4123921869283,-6.214608098422191
3.82,20.4,0,lit_unif,-844.7825486571853,-6.214608098422191
3.97,16.41,0,lit_unif,-844.4024576794943,-6.214608098422191
3.97,14.87,0,lit_unif,-844.4024576794943,-6.214608098422191
3.97,13.84,0,lit_unif,-844.4024576794943,-6.214608098422191
3.77,11.88,0,lit_unif,-845.0063884878341,-6.214608098422191
3.79,7.18,0,lit_unif,-844.9106775458836,-6.214608098422191
4.05,8.96,0,lit_unif,-844.362843255234,-6.214608098422191
4.18,5.78,0,lit_unif,-844.5131685276053,-6.214608098422191
3.92,8.31,0,lit_unif,-844.4829238114519,-6.214608098422191
4.69,9.26,0,lit_unif,-847.132016199403,-6.214608098422191
4.42,14.76,0,lit_unif,-845.3920418133113,-6.214608098422191
4.38,15.18,0,lit_unif,-845.1972130822116,-6.214608098422191
4.47,19.75,0,lit_unif,-845.6601689685333,-6.214608098422191
3.98,17.48,0,lit_unif,-844.3916257916669,-6.214608098422191
3.98,21,0,lit_unif,-844.3916257916669,-6.214608098422191
4.24,19.23,0,lit_unif,-844.6644267631193,-6.214608098422191
