alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
28.37,10.87,0.2,lit_emp,-324.10413488765056,-6.214608098422191
25.55,11.4,0.22,lit_emp,-324.1522691708501,-6.214608098422191
22.7,12.26,0.26,lit_emp,-327.76261155739826,-6.214608098422191
23.52,11.72,0.21,lit_emp,-324.02182482000336,-6.214608098422191
24.25,12.07,0.21,lit_emp,-324.49430399115994,-6.214608098422191
22.94,11.01,0.2,lit_emp,-323.90540178671523,-6.214608098422191
24.72,12.13,0.21,lit_emp,-324.60482008198494,-6.214608098422191
26.96,10.54,0.22,lit_emp,-325.08365316338654,-6.214608098422191
21.82,11.96,0.18,lit_emp,-323.7677658472218,-6.214608098422191
17.82,12.67,0.18,lit_emp,-325.1443535492562,-6.214608098422191
19.53,13,0.18,lit_emp,-326.1416747260607,-6.214608098422191
17.74,11.35,0.13,lit_emp,-324.9319227202321,-6.214608098422191
17.28,12.03,0.13,lit_emp,-324.90819885293905,-6.214608098422191
18.92,11.38,0.19,lit_emp,-323.55322037134124,-6.214608098422191
15.97,12.13,0.14,lit_emp,-324.5837969661132,-6.214608098422191
16.92,11.29,0.14,lit_emp,-324.50841181446725,-6.214608098422191
18.06,11.76,0.15,lit_emp,-323.9901340935042,-6.214608098422191
20.44,13.13,0.15,lit_emp,-326.5513588867922,-6.214608098422191
17.89,11.92,0.17,lit_emp,-323.7393446099135,-6.214608098422191
16.54,13.9,0.13,lit_emp,-329.96312520044313,-6.214608098422191
16.43,13.62,0.13,lit_emp,-328.8112988190725,-6.214608098422191
14.17,12.11,0.15,lit_emp,-324.25366689085837,-6.214608098422191
14.23,13.07,0.17,lit_emp,-326.26323410410004,-6.214608098422191
11.28,12.77,0.17,lit_emp,-325.3416358600135,-6.214608098422191
8.31,11.4,0.19,lit_emp,-323.54979963837815,-6.214608098422191
7.85,10.83,0.18,lit_emp,-324.19346655466353,-6.214608098422191
7.8,11.13,0.25,lit_emp,-325.4502604839033,-6.214608098422191
6.72,11.06,0.19,lit_emp,-323.81246293591937,-6.214608098422191
6.38,11.42,0.18,lit_emp,-323.5352911223962,-6.214608098422191
8.99,12.53,0.17,lit_emp,-324.726263527204,-6.214608098422191
10.82,12.58,0.14,lit_emp,-325.3129742639634,-6.214608098422191
9.43,12.06,0.2,lit_emp,-324.18565349119876,-6.214608098422191
8.45,12.18,0.2,lit_emp,-324.3903490908353,-6.214608098422191
10.81,12.44,0.2,lit_emp,-324.96603763558977,-6.214608098422191
10.23,11.69,0.15,lit_emp,-323.97353196464024,-6.214608098422191
8.77,11.87,0.22,lit_emp,-324.53613108049825,-6.214608098422191
9.47,11.9,0.14,lit_emp,-324.3861278755548,-6.214608098422191
8.68,11.61,0.19,lit_emp,-323.56711728741436,-6.214608098422191
9.52,10.75,0.15,lit_emp,-325.06800111842585,-6.214608098422191
12.53,10.75,0.2,lit_emp,-324.32394699410696,-6.214608098422191
9.88,10.74,0.21,lit_emp,-324.46144195186145,-6.214608098422191
10.38,10.74,0.17,lit_emp,-324.51993462397326,-6.214608098422191
9.51,11.45,0.15,lit_emp,-324.01446908390017,-6.214608098422191
7.01,11.74,0.21,lit_emp,-324.02071999621944,-6.214608098422191
4.41,12.57,0.18,lit_emp,-324.0800571463746,-6.214608098422191
4.75,13.35,0.23,lit_emp,-328.4539294220484,-6.214608098422191
6,12.21,0.16,lit_emp,-324.0968531598232,-6.214608098422191
7.59,12.07,0.14,lit_emp,-324.50924306793667,-6.214608098422191
9.33,11.34,0.15,lit_emp,-324.08542208955964,-6.214608098422191
11.78,11.34,0.17,lit_emp,-323.63212727998945,-6.214608098422191
11.97,12.14,0.19,lit_emp,-324.1192237782374,-6.214608098422191
9.65,12.06,0.22,lit_emp,-324.85337721909957,-6.214608098422191
10.19,12.06,0.18,lit_emp,-323.8921411872852,-6.214608098422191
9.29,12.34,0.18,lit_emp,-324.3630907678779,-6.214608098422191
7.51,12.74,0.18,lit_emp,-325.3005840225436,-6.214608098422191
6.45,12.49,0.19,lit_emp,-324.7429441644034,-6.214608098422191
8.23,11.78,0.19,lit_emp,-323.6648087614755,-6.214608098422191
13.43,10.77,0.2,lit_emp,-324.2840376426161,-6.214608098422191
13.98,11.54,0.2,lit_emp,-323.6787786439678,-6.214608098422191
9.17,11.21,0.16,lit_emp,-323.9250994038897,-6.214608098422191
9.96,12.11,0.22,lit_emp,-324.9510956511444,-6.214608098422191
11.26,11.78,0.18,lit_emp,-323.6030992453213,-6.214608098422191
9.78,10.84,0.18,lit_emp,-324.1596548195248,-6.214608098422191
9.39,9.9,0.19,lit_emp,-327.3992599560176,-6.214608098422191
8.95,11.83,0.19,lit_emp,-323.71058722402296,-6.214608098422191
5.62,12.17,0.15,lit_emp,-324.2079691271684,-6.214608098422191
5.74,10.72,0.19,lit_emp,-324.5435199042238,-6.214608098422191
6.96,11.58,0.13,lit_emp,-324.7975707292506,-6.214608098422191
5.71,11.1,0.21,lit_emp,-324.0491579463953,-6.214608098422191
5.32,12.43,0.15,lit_emp,-324.4966504428749,-6.214608098422191
5.32,12.01,0.28,lit_emp,-328.40066494207656,-6.214608098422191
5.32,11.6,0.19,lit_emp,-323.54209185649216,-6.214608098422191
3.84,11.79,0.14,lit_emp,-324.7156876115423,-6.214608098422191
8.38,12.14,0.21,lit_emp,-324.6146490992884,-6.214608098422191
7.09,12.11,0.17,lit_emp,-323.93091268022374,-6.214608098422191
6.98,13.31,0.18,lit_emp,-327.16729031953747,-6.214608098422191
7.63,12.38,0.15,lit_emp,-324.6316463311535,-6.214608098422191
7.73,11.8,0.14,lit_emp,-324.33792371156466,-6.214608098422191
7.8,10.15,0.16,lit_emp,-326.8765625757193,-6.214608098422191
12.14,11.76,0.14,lit_emp,-324.3296129035587,-6.214608098422191
14.79,12.24,0.17,lit_emp,-324.1559301008445,-6.214608098422191
14.31,11.67,0.17,lit_emp,-323.58578451690744,-6.214608098422191
16.47,10.36,0.18,lit_emp,-325.49027092540587,-6.214608098422191
18.49,12.06,0.18,lit_emp,-323.8930495914854,-6.214608098422191
18.12,12.06,0.12,lit_emp,-325.469641126961,-6.214608098422191
15,11.92,0.14,lit_emp,-324.39908068674424,-6.214608098422191
11.72,12.33,0.16,lit_emp,-324.38695639757105,-6.214608098422191
11.84,11.3,0.18,lit_emp,-323.5732454569664,-6.214608098422191
12.38,12.19,0.17,lit_emp,-324.07515935097916,-6.214608098422191
10.52,12.32,0.21,lit_emp,-325.0079153699478,-6.214608098422191
10.52,11.14,0.19,lit_emp,-323.69496106754514,-6.214608098422191
9.97,11.27,0.16,lit_emp,-323.8650009102926,-6.214608098422191
7.16,11.61,0.17,lit_emp,-323.5704686938467,-6.214608098422191
8.68,12.13,0.15,lit_emp,-324.27327517156994,-6.214608098422191
8.2,11.89,0.15,lit_emp,-324.04967738178937,-6.214608098422191
5.82,10.91,0.12,lit_emp,-326.4135151533469,-6.214608098422191
5.98,11.41,0.21,lit_emp,-323.8639278445794,-6.214608098422191
5.88,11.41,0.16,lit_emp,-323.8094606459138,-6.214608098422191
5.6,10.97,0.15,lit_emp,-324.763129284696,-6.214608098422191
8.03,12.12,0.19,lit_emp,-324.0747101646692,-6.214608098422191
3.37,12.39,0.22,lit_emp,-324.15343415642417,-6.214608098422191
3.78,12.25,0.22,lit_emp,-324.19309118681684,-6.214608098422191
4.34,12.81,0.17,lit_emp,-324.42215169397207,-6.214608098422191
3.31,11.41,0.23,lit_emp,-326.0083194076021,-6.214608098422191
3.31,12.03,0.18,lit_emp,-324.12839469921096,-6.214608098422191
3.31,12.43,0.18,lit_emp,-323.6329908280306,-6.214608098422191
3.01,13.33,0.19,lit_emp,-323.5555591622788,-6.214608098422191
3.01,12.62,0.24,lit_emp,-325.0507243388449,-6.214608098422191
3.01,13.45,0.19,lit_emp,-323.59779373727997,-6.214608098422191
3.31,13.31,0.23,lit_emp,-325.2239838289409,-6.214608098422191
4.93,11.68,0.2,lit_emp,-323.6640861008011,-6.214608098422191
6.34,11.85,0.15,lit_emp,-324.00744715886617,-6.214608098422191
