alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
3.88,21.06,0.61,prag_emp,-547.1811497193886,-6.214608098422191
3.66,20.55,0.67,prag_emp,-545.7614620465177,-6.214608098422191
3.66,20.56,0.7,prag_emp,-546.5413790021372,-6.214608098422191
3.66,20.59,0.55,prag_emp,-547.2012885557382,-6.214608098422191
3.49,24.48,0.55,prag_emp,-548.0775963755485,-6.214608098422191
3.49,21,0.54,prag_emp,-547.5206236938799,-6.214608098422191
3.44,23.06,0.62,prag_emp,-545.5025652234563,-6.214608098422191
3.44,22.16,0.62,prag_emp,-545.5518804497237,-6.214608098422191
3.44,20,0.68,prag_emp,-546.9329138745466,-6.214608098422191
3.63,20.71,0.57,prag_emp,-546.434535398112,-6.214608098422191
3.63,21.24,0.61,prag_emp,-545.4911863505245,-6.214608098422191
3.65,21.15,0.63,prag_emp,-545.3388061470733,-6.214608098422191
3.56,20.61,0.72,prag_emp,-547.3471993200797,-6.214608098422191
3.56,21.64,0.7,prag_emp,-546.0996178022252,-6.214608098422191
3.56,20.75,0.7,prag_emp,-546.457000914005,-6.214608098422191
3.56,20.88,0.64,prag_emp,-545.3223650233548,-6.214608098422191
3.56,22.01,0.64,prag_emp,-545.0826558201409,-6.214608098422191
3.38,21.9,0.68,prag_emp,-546.3994073278228,-6.214608098422191
3.38,20.16,0.66,prag_emp,-546.984077428258,-6.214608098422191
3.54,22.18,0.64,prag_emp,-545.0797161059267,-6.214608098422191
3.54,22.28,0.64,prag_emp,-545.070542418177,-6.214608098422191
3.54,24.24,0.64,prag_emp,-545.1973793665138,-6.214608098422191
3.54,24.63,0.69,prag_emp,-545.5935937800034,-6.214608098422191
3.54,25.64,0.62,prag_emp,-545.9652732559654,-6.214608098422191
3.36,27.03,0.6,prag_emp,-547.3858314884451,-6.214608098422191
3.36,27.46,0.63,prag_emp,-546.7635160044431,-6.214608098422191
3.36,27.6,0.75,prag_emp,-549.5949843357216,-6.214608098422191
3.41,28.86,0.68,prag_emp,-546.9183205233902,-6.214608098422191
3.41,23.66,0.71,prag_emp,-546.6193290585095,-6.214608098422191
3.41,21.33,0.62,prag_emp,-545.932309097688,-6.214608098422191
3.65,22.7,0.68,prag_emp,-545.4917760200728,-6.214608098422191
3.65,23.03,0.68,prag_emp,-545.4908974542819,-6.214608098422191
3.65,24.81,0.68,prag_emp,-545.7516627275986,-6.214608098422191
3.65,24.16,0.63,prag_emp,-545.6353388157232,-6.214608098422191
3.61,25.04,0.64,prag_emp,-545.5928231960879,-6.214608098422191
3.61,26.85,0.62,prag_emp,-546.8543275488672,-6.214608098422191
3.61,23.22,0.71,prag_emp,-546.2278549347945,-6.214608098422191
3.61,24.68,0.69,prag_emp,-545.7377426690048,-6.214608098422191
3.37,24.31,0.64,prag_emp,-545.7689951354123,-6.214608098422191
3.81,23.33,0.64,prag_emp,-546.5109964869301,-6.214608098422191
3.58,23.88,0.65,prag_emp,-545.1289433046991,-6.214608098422191
3.58,25.99,0.7,prag_emp,-546.2408470635598,-6.214608098422191
3.58,27.34,0.68,prag_emp,-546.3670683106734,-6.214608098422191
3.58,25.06,0.67,prag_emp,-545.4258912379122,-6.214608098422191
3.4,22.16,0.66,prag_emp,-545.799430453389,-6.214608098422191
3.4,22.46,0.57,prag_emp,-546.9185958640558,-6.214608098422191
3.51,25.24,0.63,prag_emp,-545.575231331735,-6.214608098422191
3.51,24.04,0.62,prag_emp,-545.4340404807754,-6.214608098422191
3.51,23.19,0.62,prag_emp,-545.30222197998,-6.214608098422191
3.75,20.55,0.62,prag_emp,-545.9333586545596,-6.214608098422191
3.62,22.6,0.6,prag_emp,-545.7553551930822,-6.214608098422191
3.62,21.22,0.64,prag_emp,-545.2355304677444,-6.214608098422191
3.8,24.06,0.69,prag_emp,-546.8935602407824,-6.214608098422191
3.5,21.64,0.68,prag_emp,-545.6916226308655,-6.214608098422191
3.5,20.59,0.6,prag_emp,-545.8555003313467,-6.214608098422191
3.41,21.38,0.67,prag_emp,-546.1469277220465,-6.214608098422191
3.41,27.85,0.67,prag_emp,-546.3917743855231,-6.214608098422191
3.41,30.48,0.64,prag_emp,-548.0348809519562,-6.214608098422191
3.41,29.46,0.61,prag_emp,-548.2174368065406,-6.214608098422191
3.48,24.58,0.67,prag_emp,-545.3078350625466,-6.214608098422191
3.48,25.04,0.61,prag_emp,-545.9563049588738,-6.214608098422191
3.48,21.58,0.66,prag_emp,-545.4654041181323,-6.214608098422191
3.37,22.85,0.69,prag_emp,-546.4299351580719,-6.214608098422191
3.37,26.41,0.69,prag_emp,-546.4021801993043,-6.214608098422191
3.4,27.75,0.69,prag_emp,-546.6385078368835,-6.214608098422191
3.4,25.84,0.69,prag_emp,-546.116543074119,-6.214608098422191
3.54,27.4,0.69,prag_emp,-546.4163998340977,-6.214608098422191
3.54,26.44,0.71,prag_emp,-546.6259973765191,-6.214608098422191
3.54,29.05,0.64,prag_emp,-547.3541708792607,-6.214608098422191
3.64,24.32,0.6,prag_emp,-546.3733092146092,-6.214608098422191
3.77,20.91,0.65,prag_emp,-545.9354941594601,-6.214608098422191
3.76,18.47,0.61,prag_emp,-546.7210275583441,-6.214608098422191
3.84,20.61,0.66,prag_emp,-546.6027509843304,-6.214608098422191
3.84,17.98,0.64,prag_emp,-547.5239201282909,-6.214608098422191
3.84,19.6,0.65,prag_emp,-546.7694464573959,-6.214608098422191
3.84,17.99,0.58,prag_emp,-547.6883122438121,-6.214608098422191
3.84,17.77,0.55,prag_emp,-548.3610626905979,-6.214608098422191
3.73,17.99,0.58,prag_emp,-547.1579983062221,-6.214608098422191
3.71,18.9,0.66,prag_emp,-546.5731107950216,-6.214608098422191
3.71,21.68,0.66,prag_emp,-545.5476489196244,-6.214608098422191
3.71,23.91,0.64,prag_emp,-545.805102132628,-6.214608098422191
3.54,24.47,0.66,prag_emp,-545.1791496103319,-6.214608098422191
3.54,28.16,0.66,prag_emp,-546.5699124127375,-6.214608098422191
3.38,29.37,0.73,prag_emp,-548.8961762765719,-6.214608098422191
3.38,27.52,0.66,prag_emp,-546.3621457859272,-6.214608098422191
3.54,30.12,0.66,prag_emp,-547.7833256086808,-6.214608098422191
3.54,25.83,0.67,prag_emp,-545.5625910970135,-6.214608098422191
3.54,22.92,0.64,prag_emp,-545.0499601693957,-6.214608098422191
3.87,22.58,0.68,prag_emp,-547.1442989795918,-6.214608098422191
3.49,23.5,0.65,prag_emp,-545.1088258114216,-6.214608098422191
3.49,25.48,0.6,prag_emp,-546.4152481758448,-6.214608098422191
3.36,25.39,0.63,prag_emp,-546.100834879393,-6.214608098422191
3.39,27.5,0.63,prag_emp,-546.6463881259172,-6.214608098422191
3.48,31.14,0.72,prag_emp,-549.3161092001147,-6.214608098422191
3.48,33.23,0.7,prag_emp,-550.0804708923783,-6.214608098422191
3.32,34.55,0.68,prag_emp,-550.667548654261,-6.214608098422191
3.32,35.74,0.7,prag_emp,-551.8345995043736,-6.214608098422191
3.32,33.73,0.65,prag_emp,-550.2435115156859,-6.214608098422191
3.66,31.2,0.63,prag_emp,-550.1577758440296,-6.214608098422191
3.53,29.65,0.71,prag_emp,-548.1139779548207,-6.214608098422191
3.53,24.09,0.65,prag_emp,-545.1126746238408,-6.214608098422191
3.53,19.97,0.63,prag_emp,-545.7629290702105,-6.214608098422191
3.53,19.51,0.65,prag_emp,-546.1574247631177,-6.214608098422191
3.53,22.97,0.59,prag_emp,-545.9538621944773,-6.214608098422191
3.24,22.93,0.7,prag_emp,-548.4109700112823,-6.214608098422191
3.72,24.71,0.73,prag_emp,-547.8794810082416,-6.214608098422191
3.72,23.25,0.65,prag_emp,-545.6543416806367,-6.214608098422191
3.72,22.97,0.61,prag_emp,-546.1263459651167,-6.214608098422191
3.68,24.42,0.7,prag_emp,-546.2800044580047,-6.214608098422191
3.68,22.9,0.66,prag_emp,-545.3833941882363,-6.214608098422191
3.68,24.42,0.71,prag_emp,-546.6224997778013,-6.214608098422191
3.79,21.14,0.7,prag_emp,-546.9644088845872,-6.214608098422191
