alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
4.18,28.61,0.66,lit_emp,-762.6976854717802,-6.214608098422191
4.03,30.92,0.77,lit_emp,-762.7461015252671,-6.214608098422191
4.03,29.02,0.72,lit_emp,-762.3093326260755,-6.214608098422191
4.03,26.71,0.67,lit_emp,-762.819928500778,-6.214608098422191
4.57,26.91,0.73,lit_emp,-762.6643625106473,-6.214608098422191
4.09,31.57,0.73,lit_emp,-762.1780547972722,-6.214608098422191
4.09,34.78,0.7,lit_emp,-762.2503736325868,-6.214608098422191
4.57,34.51,0.69,lit_emp,-762.7131586499424,-6.214608098422191
4.27,32.49,0.63,lit_emp,-763.4369256982947,-6.214608098422191
4.27,39.89,0.69,lit_emp,-762.1730154607362,-6.214608098422191
4.27,39.19,0.65,lit_emp,-762.8771411267952,-6.214608098422191
4.32,34.38,0.73,lit_emp,-762.0923384066717,-6.214608098422191
4.8,33.77,0.73,lit_emp,-763.6612758404702,-6.214608098422191
3.73,37.98,0.74,lit_emp,-763.9301142727124,-6.214608098422191
3.73,37.41,0.75,lit_emp,-763.9802962496298,-6.214608098422191
4.85,39.87,0.66,lit_emp,-764.3352824136005,-6.214608098422191
4.6,38.93,0.72,lit_emp,-762.722964512027,-6.214608098422191
4.36,39.57,0.72,lit_emp,-762.1074719398467,-6.214608098422191
4.81,39.25,0.75,lit_emp,-763.9552717154334,-6.214608098422191
4.41,37.45,0.65,lit_emp,-762.9873760612076,-6.214608098422191
4.28,39.59,0.72,lit_emp,-762.031705986556,-6.214608098422191
4.28,37.26,0.67,lit_emp,-762.4556830994903,-6.214608098422191
4.11,39.4,0.77,lit_emp,-762.6046501338062,-6.214608098422191
4.23,38.22,0.7,lit_emp,-762.0869288187896,-6.214608098422191
4.23,37.36,0.65,lit_emp,-762.8881941729643,-6.214608098422191
4.23,39.52,0.77,lit_emp,-762.5534249318854,-6.214608098422191
4.74,38.7,0.77,lit_emp,-764.0098680281019,-6.214608098422191
4.74,38.67,0.73,lit_emp,-763.3641783043747,-6.214608098422191
4.74,37.59,0.73,lit_emp,-763.3641783043747,-6.214608098422191
4.57,37.19,0.8,lit_emp,-764.2012850881157,-6.214608098422191
4.43,35.82,0.71,lit_emp,-762.2307645363612,-6.214608098422191
4.01,34.45,0.71,lit_emp,-762.4010505797729,-6.214608098422191
4.54,28.36,0.79,lit_emp,-763.731892885549,-6.214608098422191
4.19,27.89,0.64,lit_emp,-763.1864172263904,-6.214608098422191
4.19,27.79,0.67,lit_emp,-762.4888034699102,-6.214608098422191
4.19,18.11,0.66,lit_emp,-762.68701489347,-6.214608098422191
4.16,15.16,0.72,lit_emp,-762.060463964575,-6.214608098422191
4.32,13.18,0.69,lit_emp,-762.1968175598228,-6.214608098422191
4.32,14.27,0.6,lit_emp,-764.5298529210156,-6.214608098422191
4.34,10.43,0.7,lit_emp,-762.132397819219,-6.214608098422191
4.34,6.13,0.77,lit_emp,-762.6578732574294,-6.214608098422191
4.26,5.3,0.66,lit_emp,-762.6487925194344,-6.214608098422191
3.54,4.84,0.77,lit_emp,-766.0409327080021,-6.214608098422191
4.69,7.61,0.74,lit_emp,-763.2298380849054,-6.214608098422191
4.69,5.98,0.7,lit_emp,-763.0971222617229,-6.214608098422191
4.69,7.13,0.76,lit_emp,-763.5462180872413,-6.214608098422191
4.03,4.24,0.75,lit_emp,-762.4508664693619,-6.214608098422191
4.03,3.56,0.77,lit_emp,-762.7461015252671,-6.214608098422191
4.03,4.23,0.69,lit_emp,-762.5081142986148,-6.214608098422191
4.64,7.41,0.69,lit_emp,-762.961292190166,-6.214608098422191
4.18,6.41,0.68,lit_emp,-762.3351735863349,-6.214608098422191
4.13,5.83,0.73,lit_emp,-762.1138361116756,-6.214608098422191
4.31,3.97,0.69,lit_emp,-762.1897312545549,-6.214608098422191
4.31,7.59,0.65,lit_emp,-762.8856891320874,-6.214608098422191
3.63,7.61,0.73,lit_emp,-764.8449003804333,-6.214608098422191
4.89,5.17,0.66,lit_emp,-764.5499901473243,-6.214608098422191
4.29,4.47,0.63,lit_emp,-763.4371280753743,-6.214608098422191
4.46,6.09,0.77,lit_emp,-762.9169165269952,-6.214608098422191
4.46,5.17,0.67,lit_emp,-762.6722693485391,-6.214608098422191
4.06,3.36,0.68,lit_emp,-762.5577691154252,-6.214608098422191
4.33,4.22,0.7,lit_emp,-762.1224796642587,-6.214608098422191
4.32,1.76,0.67,lit_emp,-762.4727711324534,-6.214608098422191
4.19,1.92,0.74,lit_emp,-762.1197372810311,-6.214608098422191
4.15,5.53,0.71,lit_emp,-762.0907286239988,-6.214608098422191
4.6,7.82,0.78,lit_emp,-763.6505379325896,-6.214608098422191
3.91,7.55,0.64,lit_emp,-764.078060273376,-6.214608098422191
4.61,9.31,0.64,lit_emp,-763.745754707985,-6.214608098422191
4.69,10.44,0.66,lit_emp,-763.5838059862906,-6.214608098422191
4.69,9.64,0.77,lit_emp,-763.7707630097769,-6.214608098422191
4.46,7.21,0.74,lit_emp,-762.4197456400238,-6.214608098422191
4.46,8.27,0.66,lit_emp,-762.8576347536352,-6.214608098422191
3.98,11.47,0.77,lit_emp,-762.8822576058348,-6.214608098422191
3.98,6.66,0.75,lit_emp,-762.598614519866,-6.214608098422191
3.98,8.77,0.7,lit_emp,-762.5770325078289,-6.214608098422191
3.89,10.55,0.72,lit_emp,-762.8691823897522,-6.214608098422191
3.75,12.28,0.79,lit_emp,-764.4340949938343,-6.214608098422191
4.21,15.5,0.74,lit_emp,-762.1132879506222,-6.214608098422191
4.31,15.14,0.77,lit_emp,-762.6160619588412,-6.214608098422191
4.35,7.6,0.69,lit_emp,-762.2248521008728,-6.214608098422191
4.14,8.72,0.76,lit_emp,-762.3939567875593,-6.214608098422191
4.19,12.96,0.74,lit_emp,-762.1197372810311,-6.214608098422191
4.19,11.61,0.71,lit_emp,-762.052719361768,-6.214608098422191
4,13.41,0.71,lit_emp,-762.4345203029881,-6.214608098422191
4.69,18.18,0.64,lit_emp,-764.0453012091001,-6.214608098422191
4.35,17.95,0.61,lit_emp,-764.1537982730567,-6.214608098422191
4.35,16.72,0.75,lit_emp,-762.3166140006608,-6.214608098422191
4.31,18.1,0.76,lit_emp,-762.4192227666008,-6.214608098422191
4.59,17.6,0.69,lit_emp,-762.7798821385005,-6.214608098422191
4.29,13.49,0.69,lit_emp,-762.1790218183086,-6.214608098422191
4.71,14.86,0.71,lit_emp,-763.1576896960371,-6.214608098422191
4.36,14.21,0.65,lit_emp,-762.9226595159226,-6.214608098422191
4.72,10.54,0.7,lit_emp,-763.2282012746628,-6.214608098422191
3.84,10.19,0.64,lit_emp,-764.5079041770484,-6.214608098422191
3.84,8.94,0.72,lit_emp,-763.151372038099,-6.214608098422191
3.97,12.74,0.74,lit_emp,-762.5529250709731,-6.214608098422191
4.23,11.5,0.73,lit_emp,-762.047077529022,-6.214608098422191
3.98,7.28,0.68,lit_emp,-762.8260507944347,-6.214608098422191
4.5,5.87,0.65,lit_emp,-763.1690855443054,-6.214608098422191
4.5,3.33,0.72,lit_emp,-762.4013572962854,-6.214608098422191
4.74,3.9,0.69,lit_emp,-763.382890193281,-6.214608098422191
4.77,3.34,0.68,lit_emp,-763.624324627856,-6.214608098422191
4.52,2.13,0.69,lit_emp,-762.5616153875158,-6.214608098422191
4.36,1.59,0.69,lit_emp,-762.2364143871222,-6.214608098422191
4.36,3.76,0.74,lit_emp,-762.2164243389562,-6.214608098422191
4.36,1.02,0.8,lit_emp,-763.5673789713359,-6.214608098422191
4.42,1.2,0.81,lit_emp,-764.1019074148486,-6.214608098422191
3.78,5.6,0.71,lit_emp,-763.6069256466039,-6.214608098422191
4.8,3.02,0.79,lit_emp,-764.9209022726865,-6.214608098422191
4.75,2.41,0.77,lit_emp,-764.0597413375892,-6.214608098422191
4.64,5.79,0.7,lit_emp,-762.8937792604319,-6.214608098422191
4.64,2.27,0.65,lit_emp,-763.6021880024173,-6.214608098422191
4.64,7.24,0.69,lit_emp,-762.961292190166,-6.214608098422191
