alpha_A,alpha_Q,w,modelType,logLikelihood,posteriorProb
3.34,32.27,0.71,prag_emp,-549.6979588452714,-6.214608098422191
3.34,30.3,0.62,prag_emp,-548.5798236730494,-6.214608098422191
3.34,28.7,0.68,prag_emp,-547.1443900001718,-6.214608098422191
3.94,25.52,0.7,prag_emp,-549.5011121805319,-6.214608098422191
3.94,23.31,0.64,prag_emp,-548.1014581265385,-6.214608098422191
3.67,23.65,0.64,prag_emp,-545.4808909025433,-6.214608098422191
3.67,22.12,0.63,prag_emp,-545.3616273261562,-6.214608098422191
3.67,19.75,0.66,prag_emp,-545.9793864905981,-6.214608098422191
3.7,18.73,0.59,prag_emp,-546.5678669135385,-6.214608098422191
3.7,18.15,0.65,prag_emp,-546.9757893361772,-6.214608098422191
3.7,18.79,0.65,prag_emp,-546.480561891014,-6.214608098422191
3.7,21.74,0.58,prag_emp,-546.5372311929776,-6.214608098422191
3.7,21.17,0.69,prag_emp,-546.1369612245288,-6.214608098422191
3.7,20.55,0.62,prag_emp,-545.6779963593032,-6.214608098422191
3.7,20.78,0.65,prag_emp,-545.5805935029889,-6.214608098422191
3.78,20.46,0.61,prag_emp,-546.2555052959408,-6.214608098422191
3.78,24.71,0.67,prag_emp,-546.6073288448197,-6.214608098422191
3.78,24.22,0.64,prag_emp,-546.5141545095486,-6.214608098422191
3.78,26.67,0.58,prag_emp,-549.9850905589159,-6.214608098422191
3.51,27.82,0.67,prag_emp,-546.313550406214,-6.214608098422191
3.51,30.59,0.67,prag_emp,-547.9361037058829,-6.214608098422191
3.3,30.35,0.7,prag_emp,-548.5392897815984,-6.214608098422191
3.38,26.97,0.71,prag_emp,-547.0759270468054,-6.214608098422191
3.38,24.93,0.66,prag_emp,-545.7218593137055,-6.214608098422191
3.38,25.05,0.67,prag_emp,-545.8039242609644,-6.214608098422191
3.38,26.26,0.61,prag_emp,-546.6659634583364,-6.214608098422191
3.38,25.17,0.68,prag_emp,-545.9499959360647,-6.214608098422191
3.82,24.26,0.64,prag_emp,-546.9556778250497,-6.214608098422191
3.74,22.84,0.67,prag_emp,-545.8289891532007,-6.214608098422191
3.72,19.97,0.73,prag_emp,-548.2940531057042,-6.214608098422191
3.72,20.1,0.61,prag_emp,-545.9515776974366,-6.214608098422191
3.57,21.57,0.72,prag_emp,-546.917448122852,-6.214608098422191
3.57,25.04,0.68,prag_emp,-545.5130049271837,-6.214608098422191
3.48,27.06,0.68,prag_emp,-546.0500711803807,-6.214608098422191
3.57,21.85,0.64,prag_emp,-545.0994297705018,-6.214608098422191
3.57,25.44,0.68,prag_emp,-545.6138225072716,-6.214608098422191
3.57,23.79,0.69,prag_emp,-545.5352147896051,-6.214608098422191
3.57,25.43,0.62,prag_emp,-545.9583800272363,-6.214608098422191
3.57,25.15,0.62,prag_emp,-545.8454106930737,-6.214608098422191
3.68,22.04,0.62,prag_emp,-545.5227204920467,-6.214608098422191
3.64,27.72,0.63,prag_emp,-547.3193465438101,-6.214608098422191
3.51,27.65,0.6,prag_emp,-547.5690187003985,-6.214608098422191
3.51,27.48,0.67,prag_emp,-546.1547153760577,-6.214608098422191
3.63,24.43,0.72,prag_emp,-546.8009355480029,-6.214608098422191
3.66,23.88,0.66,prag_emp,-545.4152296617132,-6.214608098422191
3.88,24.88,0.61,prag_emp,-548.7411167706324,-6.214608098422191
3.63,23.57,0.64,prag_emp,-545.2752522299081,-6.214608098422191
3.63,23.16,0.7,prag_emp,-545.9248281798847,-6.214608098422191
3.69,23.23,0.7,prag_emp,-546.1788152314574,-6.214608098422191
3.88,20.09,0.69,prag_emp,-547.6775541475395,-6.214608098422191
3.88,20.13,0.63,prag_emp,-546.9528664749331,-6.214608098422191
3.72,16.46,0.7,prag_emp,-550.3616129640205,-6.214608098422191
3.72,17.87,0.69,prag_emp,-548.2222615730998,-6.214608098422191
3.72,17.67,0.54,prag_emp,-548.0884670400193,-6.214608098422191
3.72,17.81,0.64,prag_emp,-547.1790650063815,-6.214608098422191
3.72,18.25,0.66,prag_emp,-547.0903703485498,-6.214608098422191
3.72,20.13,0.63,prag_emp,-545.8026300564823,-6.214608098422191
3.75,17.75,0.63,prag_emp,-547.2101562654186,-6.214608098422191
3.71,20.85,0.67,prag_emp,-545.8256599859529,-6.214608098422191
3.71,20.99,0.67,prag_emp,-545.7890872753718,-6.214608098422191
3.64,23.33,0.63,prag_emp,-545.3773735357339,-6.214608098422191
3.64,20.37,0.63,prag_emp,-545.4926916800342,-6.214608098422191
3.75,18.23,0.68,prag_emp,-547.6479020780505,-6.214608098422191
3.47,19.22,0.66,prag_emp,-546.8832496177878,-6.214608098422191
3.47,18.84,0.62,prag_emp,-546.8374000252369,-6.214608098422191
3.49,18.31,0.59,prag_emp,-547.2482368800947,-6.214608098422191
3.49,18.78,0.61,prag_emp,-546.7535634785352,-6.214608098422191
3.72,21.59,0.66,prag_emp,-545.6097814803996,-6.214608098422191
3.46,22.78,0.65,prag_emp,-545.2369039057282,-6.214608098422191
3.46,24.32,0.67,prag_emp,-545.3387528778952,-6.214608098422191
3.6,25.15,0.69,prag_emp,-545.8092561527467,-6.214608098422191
3.6,28.69,0.69,prag_emp,-547.3352614665765,-6.214608098422191
3.6,27.3,0.62,prag_emp,-547.0617558401968,-6.214608098422191
3.6,24.68,0.7,prag_emp,-545.9730609524679,-6.214608098422191
3.65,25.6,0.7,prag_emp,-546.4232602700583,-6.214608098422191
3.64,24.58,0.62,prag_emp,-545.9221720249755,-6.214608098422191
3.67,24.3,0.69,prag_emp,-545.9317587360272,-6.214608098422191
3.65,22.48,0.71,prag_emp,-546.3802039016222,-6.214608098422191
3.47,22.34,0.66,prag_emp,-545.3153863450108,-6.214608098422191
4.11,24.73,0.66,prag_emp,-551.5466701413753,-6.214608098422191
4.11,23.54,0.66,prag_emp,-550.8830567162383,-6.214608098422191
3.38,22.72,0.7,prag_emp,-546.6796334532349,-6.214608098422191
3.33,23.11,0.66,prag_emp,-546.2399920382092,-6.214608098422191
3.33,24.08,0.68,prag_emp,-546.3770205593928,-6.214608098422191
3.33,23.18,0.59,prag_emp,-546.9150559860343,-6.214608098422191
3.33,23.18,0.64,prag_emp,-546.166873675541,-6.214608098422191
3.33,21.48,0.66,prag_emp,-546.7869703783964,-6.214608098422191
3.71,21.86,0.63,prag_emp,-545.5527584416845,-6.214608098422191
3.71,20.92,0.67,prag_emp,-545.8069043186368,-6.214608098422191
3.52,23.21,0.66,prag_emp,-545.0809150494913,-6.214608098422191
3.57,23.59,0.59,prag_emp,-546.1571713627399,-6.214608098422191
3.57,19.29,0.66,prag_emp,-546.311698990801,-6.214608098422191
3.56,20.88,0.78,prag_emp,-551.0521323110707,-6.214608098422191
3.58,18.97,0.64,prag_emp,-546.2735817550856,-6.214608098422191
3.6,23.5,0.66,prag_emp,-545.135216739832,-6.214608098422191
3.68,23.81,0.65,prag_emp,-545.5128040475918,-6.214608098422191
3.54,23.63,0.64,prag_emp,-545.0993794235749,-6.214608098422191
3.54,25.33,0.64,prag_emp,-545.4872792401254,-6.214608098422191
3.54,21.77,0.65,prag_emp,-545.150599246946,-6.214608098422191
3.4,22.75,0.72,prag_emp,-547.3074205340029,-6.214608098422191
3.62,23.76,0.65,prag_emp,-545.2187456770462,-6.214608098422191
3.62,26.87,0.62,prag_emp,-546.927828468844,-6.214608098422191
3.62,25.2,0.66,prag_emp,-545.569538340337,-6.214608098422191
3.62,27.44,0.69,prag_emp,-546.7717065413052,-6.214608098422191
3.62,27.77,0.68,prag_emp,-546.7942914324622,-6.214608098422191
3.62,23.35,0.67,prag_emp,-545.2556786048794,-6.214608098422191
3.62,24.12,0.72,prag_emp,-546.7227389077807,-6.214608098422191
3.36,24.18,0.7,prag_emp,-546.5940916148924,-6.214608098422191
3.36,24.29,0.75,prag_emp,-549.1118992960317,-6.214608098422191
3.39,20.23,0.63,prag_emp,-546.5752975293451,-6.214608098422191
3.39,23.46,0.64,prag_emp,-545.6072814103238,-6.214608098422191
3.63,24.07,0.64,prag_emp,-545.385037194329,-6.214608098422191
